"id","name","code","account_type","chart_template_id/id","reconcile"
"account_account_template_0_211003","0-Cuentas por pagar de provisiones","0.211003","liability_payable","l10n_cr.account_chart_template_0","True"
"account_account_template_0_211004","0-Cuentas por pagar a compañías relacionadas","0.211004","liability_payable","l10n_cr.account_chart_template_0","True"
"account_account_template_0_212101","0-Impuesto de ventas por pagar","0.212101","liability_current","l10n_cr.account_chart_template_0","True"
"account_account_template_0_212102","0-Impuesto de ventas pagado","0.212102","asset_current","l10n_cr.account_chart_template_0","True"
"account_account_template_0_212201","0-Impuesto de renta por pagar","0.212201","liability_current","l10n_cr.account_chart_template_0","True"
"account_account_template_0_212202","0-Adelantos de impuesto de renta","0.212202","liability_current","l10n_cr.account_chart_template_0","True"
"account_account_template_0_212203","0-Retenciones de impuesto de renta","0.212203","liability_current","l10n_cr.account_chart_template_0","True"
"account_account_template_0_310001","0-Socio 1","0.310001","equity","l10n_cr.account_chart_template_0","False"
"account_account_template_0_320001","0-Reserva legal","0.320001","equity","l10n_cr.account_chart_template_0","False"
"account_account_template_0_330001","0-Reserva para mejoras","0.330001","equity","l10n_cr.account_chart_template_0","False"
"account_account_template_0_330002","0-Reserva para proyectos","0.330002","equity","l10n_cr.account_chart_template_0","False"
"account_account_template_0_340001","0-Socio 1","0.340001","equity","l10n_cr.account_chart_template_0","False"
"account_account_template_0_350001","0-Superávit de capital","0.350001","equity","l10n_cr.account_chart_template_0","False"
"account_account_template_0_350002","0-Superavit por revaluación de activos","0.350002","equity","l10n_cr.account_chart_template_0","False"
"account_account_template_0_350003","0-Superavit ganado","0.350003","equity","l10n_cr.account_chart_template_0","False"
"account_account_template_0_360001","0-Periodo 1","0.360001","equity","l10n_cr.account_chart_template_0","False"
"account_account_template_0_370001","0-Utilidad o pérdida del período actual","0.370001","equity","l10n_cr.account_chart_template_0","False"
"account_account_template_0_380001","0-Balance inicial","0.380001","equity","l10n_cr.account_chart_template_0","False"
"account_account_template_0_410001","0-Categoría 1","0.410001","income_other","l10n_cr.account_chart_template_0","False"
"account_account_template_0_420001","0-Cuota por administración","0.420001","income","l10n_cr.account_chart_template_0","False"
"account_account_template_0_430001","0-Intereses ganados sobre cuentas corrientes","0.430001","income","l10n_cr.account_chart_template_0","False"
"account_account_template_0_440001","0-Ajustes","0.440001","income","l10n_cr.account_chart_template_0","False"
"account_account_template_0_440002","0-Donaciones","0.440002","income","l10n_cr.account_chart_template_0","False"
"account_account_template_0_450001","0-Diferencial cambiario","0.450001","income","l10n_cr.account_chart_template_0","False"
"account_account_template_0_511111","0-Salarios","0.511111","expense","l10n_cr.account_chart_template_0","False"
"account_account_template_0_511112","0-Extras","0.511112","expense","l10n_cr.account_chart_template_0","False"
"account_account_template_0_511113","0-Bonificaciones","0.511113","expense","l10n_cr.account_chart_template_0","False"
"account_account_template_0_511114","0-Comisiones","0.511114","expense","l10n_cr.account_chart_template_0","False"
"account_account_template_0_511115","0-Cargas patronales","0.511115","expense","l10n_cr.account_chart_template_0","False"
"account_account_template_0_511116","0-Aguinaldo","0.511116","expense","l10n_cr.account_chart_template_0","False"
"account_account_template_0_511117","0-Preaviso","0.511117","expense","l10n_cr.account_chart_template_0","False"
"account_account_template_0_511118","0-Cesantía","0.511118","expense","l10n_cr.account_chart_template_0","False"
"account_account_template_0_511121","0-Transporte","0.511121","expense","l10n_cr.account_chart_template_0","False"
"account_account_template_0_511122","0-Alimentación","0.511122","expense","l10n_cr.account_chart_template_0","False"
"account_account_template_0_511123","0-Hospedaje","0.511123","expense","l10n_cr.account_chart_template_0","False"
"account_account_template_0_511201","0-Categoría 1","0.511201","expense","l10n_cr.account_chart_template_0","False"
"account_account_template_0_511301","0-Costo de producto","0.511301","expense","l10n_cr.account_chart_template_0","False"
"account_account_template_0_511302","0-Costo de materia prima","0.511302","expense","l10n_cr.account_chart_template_0","False"
"account_account_template_0_511303","0-Costo de producción","0.511303","expense","l10n_cr.account_chart_template_0","False"
"account_account_template_0_511304","0-Costo de almacenamiento","0.511304","expense","l10n_cr.account_chart_template_0","False"
"account_account_template_0_511305","0-Costo de distribución","0.511305","expense","l10n_cr.account_chart_template_0","False"
"account_account_template_0_511401","0-Diseño de imagen","0.511401","expense","l10n_cr.account_chart_template_0","False"
"account_account_template_0_511402","0-Campañas publicitarias","0.511402","expense","l10n_cr.account_chart_template_0","False"
"account_account_template_0_512101","0-Compañía administradora 1","0.512101","expense","l10n_cr.account_chart_template_0","False"
"account_account_template_0_512201","0-Oficina 1","0.512201","expense","l10n_cr.account_chart_template_0","False"
"account_account_template_0_512311","0-Medidor 1","0.512311","expense","l10n_cr.account_chart_template_0","False"
"account_account_template_0_512321","0-Medidor 1","0.512321","expense","l10n_cr.account_chart_template_0","False"
"account_account_template_0_512331","0-Teléfono 1","0.512331","expense","l10n_cr.account_chart_template_0","False"
"account_account_template_0_512341","0-Contrato 1","0.512341","expense","l10n_cr.account_chart_template_0","False"
"account_account_template_0_512401","0-Departamento 1","0.512401","expense","l10n_cr.account_chart_template_0","False"
"account_account_template_0_512501","0-Departamento 1","0.512501","expense","l10n_cr.account_chart_template_0","False"
"account_account_template_0_520001","0-Ajustes","0.520001","expense","l10n_cr.account_chart_template_0","False"
"account_account_template_0_520002","0-Gastos Financieros","0.520002","expense","l10n_cr.account_chart_template_0","False"
"account_account_template_0_520003","0-Depreciación de activo fijo","0.520003","expense","l10n_cr.account_chart_template_0","False"
"account_account_template_0_520004","0-Perdida por robo","0.520004","expense","l10n_cr.account_chart_template_0","False"
"account_account_template_0_520005","0-Donaciones deducibles","0.520005","expense","l10n_cr.account_chart_template_0","False"
"account_account_template_0_530001","0-Donaciones no deducibles","0.530001","expense","l10n_cr.account_chart_template_0","False"
"account_account_template_0_530002","0-Gastos de presidencia","0.530002","expense","l10n_cr.account_chart_template_0","False"
"account_account_template_0_530003","0-Multas","0.530003","expense","l10n_cr.account_chart_template_0","False"
"account_account_template_0_530004","0-Diferencial cambiario","0.530004","expense","l10n_cr.account_chart_template_0","False"
