"id","name","code","user_type_id/id","chart_template_id/id","reconcile"
"tr249","Diğer Mali Duran Varlıklar Karşılığı(-)","249","account.data_account_type_fixed_assets","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr250","Arazi Ve Arsalar","250","account.data_account_type_fixed_assets","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr251","Yer Altı Ve Yer Üstü Düzenleri","251","account.data_account_type_fixed_assets","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr252","Binalar","252","account.data_account_type_fixed_assets","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr253","Tesis, Makine Ve Cihazlar","253","account.data_account_type_fixed_assets","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr254","Taşıtlar","254","account.data_account_type_fixed_assets","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr255","Demirbaşlar","255","account.data_account_type_fixed_assets","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr256","Diğer Maddi Duran Varlıklar","256","account.data_account_type_fixed_assets","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr257","Birikmiş Amortismanlar(-)","257","account.data_account_type_fixed_assets","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr258","Yapılmakta Olan Yatırımlar","258","account.data_account_type_fixed_assets","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr259","Verilen Avanslar","259","account.data_account_type_fixed_assets","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr260","Haklar","260","account.data_account_type_fixed_assets","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr261","Şerefiye","261","account.data_account_type_fixed_assets","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr262","Kuruluş Ve Örgütlenme Giderleri","262","account.data_account_type_fixed_assets","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr263","Araştırma Ve Geliştirme Giderleri","263","account.data_account_type_fixed_assets","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr264","Özel Maliyetler","264","account.data_account_type_fixed_assets","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr267","Diğer Maddi Olmayan Duran Varlıklar","267","account.data_account_type_fixed_assets","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr268","Birikmiş Amortismanlar(-)","268","account.data_account_type_fixed_assets","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr269","Verilen Avanslar","269","account.data_account_type_fixed_assets","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr271","Arama Giderleri","271","account.data_account_type_expenses","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr272","Hazırlık Ve Geliştirme Giderleri","272","account.data_account_type_expenses","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr277","Diğer Özel Tükenmeye Tabi Varlıklar","277","account.data_account_type_expenses","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr278","Birikmiş Tükenme Payları(-)","278","account.data_account_type_expenses","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr279","Verilen Avanslar","279","account.data_account_type_expenses","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr280","Gelecek Yıllara Ait Giderler","280","account.data_account_type_expenses","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr281","Gelir Tahakkukları","281","account.data_account_type_expenses","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr291","Gelecek Yıllarda İndirilecek KDV","291","account.data_account_type_current_assets","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr292","Diğer KDV","292","account.data_account_type_current_assets","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr293","Gelecek Yıllar İhtiyacı Stoklar","293","account.data_account_type_current_assets","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr294","Elden Çıkarılacak Stoklar Ve Maddi Duran Varlıklar","294","account.data_account_type_current_assets","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr295","Peşin Ödenen Vergi Ve Fonlar","295","account.data_account_type_current_assets","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr297","Diğer Çeşitli Duran Varlıklar","297","account.data_account_type_current_assets","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr298","Stok Değer Düşüklüğü Karşılığı(-)","298","account.data_account_type_current_assets","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr299","Birikmiş Amortismanlar(-)","299","account.data_account_type_current_assets","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr300","Banka Kredileri","300","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr301","Finansal Kiralama İşlemlerinden Borçlar","301","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr302","Ertelenmiş Finansal Kiralama Borçlanma Maliyetleri(-)","302","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr303","Uzun Vadeli Kredilerin Anapara Taksitleri Ve Faizleri","303","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr304","Tahvil Anapara Borç, Taksit Ve Faizleri","304","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr305","Çıkarılan Bonolar Ve Senetler","305","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr306","Çıkarılmış Diğer Menkul Kıymetler","306","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr308","Menkul Kıymetler İhraç Farkı(-)","308","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr309","Diğer Mali Borçlar","309","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr320","Satıcılar","320","account.data_account_type_payable","l10n_tr.l10ntr_tek_duzen_hesap","True"
"tr321","Borç Senetleri","321","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr322","Borç Senetleri Reeskontu(-)","322","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr326","Alınan Depozito Ve Teminatlar","326","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr329","Diğer Ticari Borçlar","329","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr331","Ortaklara Borçlar","331","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr332","İştiraklere Borçlar","332","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr333","Bağlı Ortaklıklara Borçlar","333","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr335","Personele Borçlar","335","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr336","Diğer Çeşitli Borçlar","336","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr337","Diğer Borç Senetleri Reeskontu(-)","337","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr340","Alınan Sipariş Avansları","340","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr349","Alınan Diğer Avanslar","349","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr350","350 Yıllara Yaygın İnşaat Ve Onarım Hakedişleri Bedelleri","350","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr360","Ödenecek Vergi Ve Fonlar","360","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr361","Ödenecek Sosyal Güvenlük Kesintileri","361","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr368","Vadesi Geçmiş, Ertelenmiş Veya Taksitlendirilmiş Vergi Ve Diğer Yükümlülükler","368","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr369","Ödenecek Diğer Yükümlülükler","369","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr370","Dönem Kârı Vergi Ve Diğer Yasal Yükümlülük Karşılıkları","370","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr371","Dönem Kârının Peşin Ödenen Vergi Ve Diğer Yükümlülükler(-)","371","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr372","Kıdem Tazminatı Karşılığı","372","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr373","Maliyet Giderleri Karşılığı","373","account.data_account_type_expenses","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr379","Diğer Borç Ve Gider Karşılıkları","379","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr380","Gelecek Aylara Ait Gelirler","380","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr381","Gider Tahakkukları","381","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr391","Hesaplanan KDV","391","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr392","Diğer KDV","392","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr393","Merkez Ve Şubeler Cari Hesabı","393","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr397","Sayım Ve Tesellüm Fazlaları","397","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr399","Diğer Çeşitli Yabancı Kaynaklar","399","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr400","Banka Kredileri","400","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr401","Finansal Kiralama İşlemlerinden Borçlar","401","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr402","Ertelenmiş Finansal Kiralama Borçlanma Maliyetleri(-)","402","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr405","Çıkarılmış Tahviller","405","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr407","Çıkarılmış Diğer Menkul Kıymetler","407","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr408","Menkul Kıymetler İhraç Farkı(-)","408","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr409","Diğer Mali Borçlar","409","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr420","Satıcılar","420","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr421","Borç Senetleri","421","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr422","Borç Senetleri Reeskontu(-)","422","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr426","Alınan Depozito Ve Teminatlar","426","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr429","Diğer Ticari Borçlar","429","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr431","Ortaklara Borçlar","431","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr432","İştiraklere Borçlar","432","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr433","Bağlı Ortaklıklara Borçlar","433","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr436","Diğer Çeşitli Borçlar","436","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr437","Diğer Borç Senetleri Reeskontu(-)","437","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr438","Kamuya Olan Ertelenmiş Veya Taksitlendirilmiş Borçlar","438","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr440","Alınan Sipariş Avansları","440","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr449","Alınan Diğer Avanslar","449","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr472","Kıdem Tazminatı Karşılığı","472","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr479","Diğer Borç Ve Gider Karşılıkları","479","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr492","Gelecek Yıllara Ertelenmiş Veya Terkin Edilecek KDV","492","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr493","Tesise Katılma Payları","493","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr499","Diğer Çeşitli Uzun Vadeli Yabancı Kaynaklar","499","account.data_account_type_current_liabilities","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr500","Sermaye","500","account.data_account_type_equity","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr501","Ödenmiş Sermaye(-)","501","account.data_account_type_equity","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr520","Hisse Senetleri İhraç Primleri","520","account.data_account_type_equity","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr521","Hisse Senedi İptal Kârları","521","account.data_account_type_equity","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr522","Maddi Duran Varlık Yeniden Değerlenme Artışları","522","account.data_account_type_equity","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr524","Maliyet Artışları Fonu","524","account.data_account_type_equity","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr529","Diğer Sermaye Yedekleri","529","account.data_account_type_equity","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr540","Yasal Yedekler","540","account.data_account_type_equity","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr541","Statü Yedekleri","541","account.data_account_type_equity","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr542","Olağanüstü Yedekler","542","account.data_account_type_equity","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr548","Diğer Kâr Yedekleri","548","account.data_account_type_equity","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr549","Özel Fonlar","549","account.data_account_type_equity","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr570","Geçmiş Yıllar Kârları","570","account.data_account_type_equity","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr580","Geçmiş Yıllar Zararları(-)","580","account.data_account_type_equity","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr590","Dönem Net Kârı","590","account.data_account_type_equity","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr591","Dönem Net Zararı(-)","591","account.data_account_type_equity","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr600","Yurt İçi Satışlar","600","account.data_account_type_revenue","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr601","Yurt Dışı Satışlar","601","account.data_account_type_revenue","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr602","Diğer Gelirler","602","account.data_account_type_revenue","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr610","Satıştan İadeler(-)","610","account.data_account_type_revenue","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr611","Satış İndirimleri(-)","611","account.data_account_type_revenue","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr612","Diğer İndirimler","612","account.data_account_type_revenue","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr620","Satılan Mamuller Maliyeti(-)","620","account.data_account_type_direct_costs","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr621","Satılan Ticari Mallar Maliyeti(-)","621","account.data_account_type_direct_costs","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr622","Satılan Hizmet Maliyeti(-)","622","account.data_account_type_direct_costs","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr623","Diğer Satışların Maliyeti(-)","623","account.data_account_type_direct_costs","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr630","Araştırma Ve Geliştirme Giderleri(-)","630","account.data_account_type_expenses","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr631","Pazarlama Satış Ve Dağıtım Giderleri(-)","631","account.data_account_type_expenses","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr632","Genel Yönetim Giderleri(-)","632","account.data_account_type_expenses","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr640","İştiraklerden Temettü Gelirleri","640","account.data_account_type_revenue","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr641","Bağlı Ortaklıklardan Temettü Gelirleri","641","account.data_account_type_revenue","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr642","Faiz Gelirleri","642","account.data_account_type_revenue","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr643","Komisyon Gelirleri","643","account.data_account_type_revenue","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr644","Konusu Kalmayan Karşılıklar","644","account.data_account_type_revenue","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr645","Menkul Kıymet Satış Kârları","645","account.data_account_type_revenue","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr646","Kambiyo Kârları","646","account.data_account_type_revenue","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr647","Reeskont Faiz Gelirleri","647","account.data_account_type_revenue","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr648","Enflasyon Düzeltme Kârları","648","account.data_account_type_revenue","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr649","Diğer Olağan Gelir Ve Kârlar","649","account.data_account_type_revenue","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr653","Komisyon Giderleri(-)","653","account.data_account_type_expenses","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr654","Karşılık Giderleri(-)","654","account.data_account_type_expenses","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr655","Menkul Kıymet Satış Zararları(-)","655","account.data_account_type_expenses","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr656","Kambiyo Zararları(-)","656","account.data_account_type_expenses","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr657","Reeskont Faiz Giderleri(-)","657","account.data_account_type_expenses","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr658","Enflasyon Düzeltmesi Zararları(-)","658","account.data_account_type_expenses","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr659","Diğer Olağan Gider Ve Zararlar(-)","659","account.data_account_type_expenses","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr660","Kısa Vadeli Borçlanma Giderleri(-)","660","account.data_account_type_expenses","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr661","Uzun Vadeli Borçlanma Giderleri(-)","661","account.data_account_type_expenses","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr671","Önceki Dönem Gelir Ve Kârları","671","account.data_account_type_revenue","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr679","Diğer Olağan Dışı Gelir Ve Kârlar","679","account.data_account_type_revenue","l10n_tr.l10ntr_tek_duzen_hesap","False"
"tr680","Çalışmayan Kısım Gider Ve Zararları(-)","680","account.data_account_type_expenses","l10n_tr.l10ntr_tek_duzen_hesap","False"
