id,code,name
vat_exemption_306,"306","13/c  Petrol  Aramaları  ve  Petrol  Boru  Hatlarının  İnşa  ve  Modernizasyonuna  İlişkin Yapılan Teslim ve Hizmetler"
vat_exemption_307,"307","13/c Maden Arama, Altın, Gümüş ve Platin Madenleri İçin İşletme, Zenginleştirme Ve Rafinaj Faaliyetlerine İlişkin Teslim Ve Hizmetler[KDVGUT-(II/8-4)]"
vat_exemption_308,"308","13/d Teşvikli Yatırım Mallarının Teslimi"
vat_exemption_309,"309","13/e Liman Ve Hava Meydanlarının İnşası, Yenilenmesi Ve Genişletilmesi"
vat_exemption_310,"310","13/f Ulusal Güvenlik Amaçlı Teslim ve Hizmetler"
vat_exemption_311,"311","14/1 Uluslararası Taşımacılık"
vat_exemption_312,"312","15/a Diplomatik Organ Ve Misyonlara Yapılan Teslim ve Hizmetler"
vat_exemption_313,"313","15/b Uluslararası Kuruluşlara Yapılan Teslim ve Hizmetler"
vat_exemption_314,"314","19/2 Usulüne Göre Yürürlüğe Girmiş Uluslar Arası Anlaşmalar Kapsamındaki İstisnalar"
vat_exemption_315,"315","14/3 İhraç Konusu Eşyayı Taşıyan Kamyon, Çekici ve Yarı Romorklara Yapılan Motorin Teslimleri"
vat_exemption_316,"316","11/1-a Serbest Bölgelerdeki Müşteriler İçin Yapılan Fason Hizmetler"
vat_exemption_317,"317","17/4-s Engellilerin Eğitimleri, Meslekleri ve Günlük Yaşamlarına İlişkin Araç-Gereç ve Bilgisayar Programları"
vat_exemption_318,"318","Geçici    29    3996    Sayılı    Kanuna    Göre    Yap-İşlet-Devret    Modeli    Çerçevesinde Gerçekleştirilecek Projeler, 3359 Sayılı Kanuna Göre Kiralama Karşılığı Yaptırılan Sağlık Tesislerine İlişkin Projeler ve 652 Sayılı Kanun Hükmünde Kararnameye Göre Kiralama Karşılığı   Yaptırılan   Eğitim   Öğretim   Tesislerine   İlişkin   Projelere   İlişkin   Teslim   ve Hizmetler"
vat_exemption_319,"319","13/g Başbakanlık Merkez Teşkilatına Yapılan Araç Teslimleri"
vat_exemption_320,"320","Geçici  16  (6111  sayılı  K.)  İSMEP  Kapsamında  İstanbul  İl  Özel  İdaresi'ne  Bağlı  Olarak Faaliyet   Gösteren   'İstanbul   Proje   Koordinasyon   Birimi'ne   Yapılacak   Teslim   ve Hizmetler"
vat_exemption_321,"321","Geçici  26  Birleşmiş  Milletler  (BM)  ile  Kuzey  Atlantik  Antlaşması  Teşkilatı  (NATO) Temsilcilikleri  ve  Bu  Teşkilatlara  Bağlı  Program,  Fon  ve  Özel  İhtisas  Kuruluşları  ile İktisadi İşbirliği ve Kalkınma Teşkilatına (OECD) Resmi Kullanımları İçin Yapılacak Mal Teslimi  ve  Hizmet  İfaları,  Bunların  Sosyal  ve  Ekonomik  Yardım  Amacıyla  Bedelsiz Olarak Yapacakları Mal Teslimi ve Hizmet İfaları İle İlgili Bunlara Yapılan Mal Teslimi ve Hizmet İfaları"
vat_exemption_322,"322","11/1-a   Türkiye'de   İkamet   Etmeyenlere   Özel   Fatura   ile   Yapılan   Teslimler   (Bavul Ticareti)"
vat_exemption_323,"323","13/ğ 5300 Sayılı Kanuna Göre Düzenlenen Ürün Senetlerinin İhtisas/Ticaret Borsaları Aracılığıyla İlk Teslimi"
vat_exemption_324,"324","13/h   Türkiye   Kızılay   Derneğine   Yapılan   Teslim   ve   Hizmetler   ile   Türkiye   Kızılay Derneğinin Teslim ve Hizmetleri"
vat_exemption_325,"325","13/ı Yem Teslimleri"
vat_exemption_326,"326","13/ı Gıda, Tarım ve Hayvancılık Bakanlığı Tarafından Tescil Edilmiş Gübrelerin Teslimi"
vat_exemption_327,"327","13/ı   Gıda,   Tarım   ve   Hayvancılık   Bakanlığı   Tarafından   Tescil   Edilmiş   Gübrelerin İçeriğinde Bulunan Hammaddelerin Gübre Üreticilerine Teslimi"
vat_exemption_328,"328","13/i Konut veya İşyeri Teslimleri"
vat_exemption_330,"330","KDV  13/j  md.  Organize  Sanayi  Bölgeleri  ile  Küçük  Sanayi  Sitelerinin  İnşasına  İlişkin Teslim ve Hizmetler"
vat_exemption_331,"331","KDV 13/m   md.   Ar-Ge, Yenilik ve Tasarım Faaliyetlerinde  Kullanılmak  Üzere Yapılan Yeni Makina ve Teçhizat Teslimlerinde İstisna"
vat_exemption_332,"332","KDV  Geçici  39.  Md.    İmalat  Sanayiinde  Kullanılmak  Üzere  Yapılan  Yeni  Makina  ve Teçhizat Teslimlerinde İstisna"
vat_exemption_333,"333","KDV 13/k md. Kapsamında Genel ve Özel Bütçeli Kamu İdarelerine, İl Özel İdarelerine, Belediyelere ve Köylere bağışlanan Tesislerin İnşasına İlişkin İstisna"
vat_exemption_334,"334","KDV 13/l md. Kapsamında Yabancılara Verilen Sağlık Hizmetlerinde İstisna"
vat_exemption_335,"335","KDV 13/n Basılı Kitap ve Süreli Yayınların Teslimleri"
vat_exemption_336,"336","Geçici 40 UEFA Müsabakaları Kapsamında Yapılacak Teslim ve Hizmetler"
vat_exemption_337,"337","Türk  Akım  Gaz  Boru  Hattı  Projesine  İlişkin  Anlaşmanın  (9/h)  Maddesi  Kapsamındaki Gaz Taşıma Hizmetleri"
vat_exemption_350,"350","Diğerleri"
vat_exemption_351,"351","KDV - İstisna Olmayan Diğer"
vat_exemption_701,"701","3065 s. KDV Kanununun 11/1-c md. Kapsamındaki İhraç Kayıtlı Satış"
vat_exemption_702,"702","DİİB ve Geçici Kabul Rejimi Kapsamındaki Satışlar"
vat_exemption_703,"703","4760 s. ÖTV Kanununun 8/2 Md. Kapsamındaki İhraç Kayıtlı Satış"
vat_exemption_801,"801","Milli Piyango, Spor Toto vb. Oyunlar"
vat_exemption_802,"802","At Yarışları ve Diğer Müşterek Bahis ve Talih Oyunları"
vat_exemption_803,"803","Profesyonel    Sanatçıların    Yer    Aldığı    Gösteriler,    Konserler,    Profesyonel Sporcuların Katıldığı Sportif Faaliyetler, Maçlar, Yarışlar ve Yarışmalar"
vat_exemption_804,"804","Gümrük Depolarında ve Müzayede Mahallerinde Yapılan Satışlar"
vat_exemption_805,"805","Altından Mamül veya Altın İçeren Ziynet Eşyaları İle Sikke Altınların Teslimi"
vat_exemption_806,"806","Tütün Mamülleri"
vat_exemption_807,"807","Muzır Neşriyat Kapsamındaki  Gazete, Dergi vb. Periyodik Yayınlar"
vat_exemption_808,"808","Gümüşten Mamul veya Gümüş İçeren Ziynet Eşyaları ile Sikke Gümüşlerin Teslimi"
vat_exemption_809,"809","Belediyeler Tarafından Yapılan Şehir İçi Yolcu Taşımacılığında Kullanılan Biletlerin ve Kartların Bayiler Tarafından Satışı"
vat_exemption_810,"810","Ön Ödemeli Elektronik Haberleşme Hizmetleri"
vat_exemption_811,"811","TŞOF Tarafından Araç Plakaları ile Sürücü Kurslarında Kullanılan Bir Kısım Evrakın Teslimi"
vat_exemption_812,"812","KDV Uygulanmadan Alınan İkinci El Motorlu Kara Taşıtı veya Taşınmaz Teslimi"
vat_withholding_601,"601","YAPIM İŞLERİ İLE BU İŞLERLE BİRLİKTE İFA EDİLEN MÜHENDİSLİK- MİMARLIK VE ETÜT-PROJE HİZMETLERİ [GT 117-Bölüm (3.2.1)]"
vat_withholding_602,"602","ETÜT, PLAN-PROJE, DANIŞMANLIK, DENETİM VE BENZERİ HİZMETLER[GT 117-Bölüm (3.2.2)]"
vat_withholding_603,"603","MAKİNE, TEÇHİZAT, DEMİRBAŞ VE TAŞITLARA AİT TADİL, BAKIM VE ONARIM HİZMETLERİ [GT 117-Bölüm (3.2.3)]"
vat_withholding_604,"604","YEMEK SERVİS HİZMETİ [GT 117-Bölüm (3.2.4)]"
vat_withholding_605,"605","ORGANİZASYON HİZMETİ [GT 117-Bölüm (3.2.4)]"
vat_withholding_606,"606","İŞGÜCÜ TEMİN HİZMETLERİ [GT 117-Bölüm (3.2.5)]"
vat_withholding_607,"607","ÖZEL GÜVENLİK HİZMETİ [GT 117-Bölüm (3.2.5)]"
vat_withholding_608,"608","YAPI DENETİM HİZMETLERİ [GT 117-Bölüm (3.2.6)]"
vat_withholding_609,"609","FASON OLARAK YAPTIRILAN TEKSTİL VE KONFEKSİYON İŞLERİ, ÇANTA VE AYAKKABI DİKİM İŞLERİ VE BU İŞLERE ARACILIK HİZMETLERİ [GT 117-Bölüm (3.2.7)]"
vat_withholding_610,"610","TURİSTİK MAĞAZALARA VERİLEN MÜŞTERİ BULMA / GÖTÜRME HİZMETLERİ [GT 117-Bölüm (3.2.8)]"
vat_withholding_611,"611","SPOR KULÜPLERİNİN YAYIN, REKLÂM VE İSİM HAKKI GELİRLERİNE KONU İŞLEMLERİ [GT 117-Bölüm (3.2.9)]"
vat_withholding_612,"612","TEMİZLİK HİZMETİ [GT 117-Bölüm (3.2.10)]"
vat_withholding_613,"613","ÇEVRE VE BAHÇE BAKIM HİZMETLERİ [GT 117-Bölüm (3.2.10)]"
vat_withholding_614,"614","SERVİS TAŞIMACILIĞI HİZMETİ [GT 117-Bölüm (3.2.11)]"
vat_withholding_615,"615","HER TÜRLÜ BASKI VE BASIM HİZMETLERİ [GT 117-Bölüm (3.2.12)]"
vat_withholding_616,"616","Diğer Hizmetler [KDVGUT-(I/C-2.1.3.2.13)]"
vat_withholding_617,"617","HURDA METALDEN ELDE EDİLEN KÜLÇE TESLİMLERİ [GT 117-Bölüm (3.3.1)]"
vat_withholding_618,"618","HURDA METALDEN ELDE EDİLENLER DIŞINDAKİ BAKIR, ÇİNKO VE ALÜMİNYUM KÜLÇE TESLİMLERİ [GT 117-Bölüm (3.3.1)]"
vat_withholding_619,"619","BAKIR, ÇİNKO VE ALÜMİNYUM ÜRÜNLERİNİN TESLİMİ [GT 117-Bölüm (3.3.2)]"
vat_withholding_620,"620","İSTİSNADAN VAZGEÇENLERİN HURDA VE ATIK TESLİMİ [GT 117-Bölüm (3.3.3)]"
vat_withholding_621,"621","METAL, PLASTİK, LASTİK, KAUÇUK, KÂĞIT VE CAM HURDA VE ATIKLARDAN ELDE EDİLEN HAMMADDE TESLİMİ [GT 117-Bölüm (3.3.4)]"
vat_withholding_622,"622","PAMUK, TİFTİK, YÜN VE YAPAĞI İLE HAM POST VE DERİ TESLİMLERİ [GT 117-Bölüm (3.3.5)]"
vat_withholding_623,"623","AĞAÇ VE ORMAN ÜRÜNLERİ TESLİMİ [GT 117-Bölüm (3.3.6)]"
vat_withholding_624,"624","YÜK TAŞIMACILIĞI HİZMETİ  [KDVGUT-(I/C-2.1.3.2.11)]"
vat_withholding_625,"625","TİCARİ REKLAM HİZMETLERİ [KDVGUT-(I/C-2.1.3.2.15)]"
vat_withholding_626,"626","DİĞER TESLİMLER [KDVGUT-(I/C-2.1.3.3.7.)]"
