"id","code","name"
"pl_tax_office_1435","1435","PIERWSZY URZĄD SKARBOWY WARSZAWA-ŚRÓDMIEŚCIE"
"pl_tax_office_1436","1436","DRUGI URZĄD SKARBOWY WARSZAWA-ŚRÓDMIEŚCIE"
"pl_tax_office_1437","1437","URZĄD SKARBOWY WARSZAWA-TARGÓWEK"
"pl_tax_office_1438","1438","URZĄD SKARBOWY WARSZAWA-URSYNÓW"
"pl_tax_office_1439","1439","URZĄD SKARBOWY WARSZAWA-WAWER"
"pl_tax_office_1440","1440","URZĄD SKARBOWY WARSZAWA-WOLA"
"pl_tax_office_1441","1441","URZĄD SKARBOWY W WĘGROWIE"
"pl_tax_office_1442","1442","URZĄD SKARBOWY W WOŁOMINIE"
"pl_tax_office_1443","1443","URZĄD SKARBOWY W WYSZKOWIE"
"pl_tax_office_1444","1444","URZĄD SKARBOWY W ZWOLENIU"
"pl_tax_office_1445","1445","URZĄD SKARBOWY W ŻUROMINIE"
"pl_tax_office_1446","1446","URZĄD SKARBOWY W ŻYRARDOWIE"
"pl_tax_office_1447","1447","URZĄD SKARBOWY W LIPSKU"
"pl_tax_office_1448","1448","URZĄD SKARBOWY W PRZYSUSZE"
"pl_tax_office_1449","1449","TRZECI URZĄD SKARBOWY WARSZAWA-ŚRÓDMIEŚCIE"
"pl_tax_office_1471","1471","PIERWSZY MAZOWIECKI URZĄD SKARBOWY W WARSZAWIE"
"pl_tax_office_1472","1472","DRUGI MAZOWIECKI URZĄD SKARBOWY W WARSZAWIE"
"pl_tax_office_1473","1473","TRZECI MAZOWIECKI URZĄD SKARBOWY W RADOMIU"
"pl_tax_office_1602","1602","URZĄD SKARBOWY W BRZEGU"
"pl_tax_office_1603","1603","URZĄD SKARBOWY W GŁUBCZYCACH"
"pl_tax_office_1604","1604","URZĄD SKARBOWY W KĘDZIERZYNIE-KOŹLU"
"pl_tax_office_1605","1605","URZĄD SKARBOWY W KLUCZBORKU"
"pl_tax_office_1606","1606","URZĄD SKARBOWY W NAMYSŁOWIE"
"pl_tax_office_1607","1607","URZĄD SKARBOWY W NYSIE"
"pl_tax_office_1608","1608","URZĄD SKARBOWY W OLEŚNIE"
"pl_tax_office_1609","1609","PIERWSZY URZĄD SKARBOWY W OPOLU"
"pl_tax_office_1610","1610","DRUGI URZĄD SKARBOWY W OPOLU"
"pl_tax_office_1611","1611","URZĄD SKARBOWY W PRUDNIKU"
"pl_tax_office_1612","1612","URZĄD SKARBOWY W STRZELCACH OPOLSKICH"
"pl_tax_office_1613","1613","URZĄD SKARBOWY W KRAPKOWICACH"
"pl_tax_office_1671","1671","OPOLSKI URZĄD SKARBOWY W OPOLU"
"pl_tax_office_1802","1802","URZĄD SKARBOWY W BRZOZOWIE"
"pl_tax_office_1803","1803","URZĄD SKARBOWY W DĘBICY"
"pl_tax_office_1804","1804","URZĄD SKARBOWY W JAROSŁAWIU"
"pl_tax_office_1805","1805","URZĄD SKARBOWY W JAŚLE"
"pl_tax_office_1806","1806","URZĄD SKARBOWY W KOLBUSZOWEJ"
"pl_tax_office_1807","1807","URZĄD SKARBOWY W KROŚNIE"
"pl_tax_office_1808","1808","URZĄD SKARBOWY W LESKU"
"pl_tax_office_1809","1809","URZĄD SKARBOWY W LEŻAJSKU"
"pl_tax_office_1810","1810","URZĄD SKARBOWY W LUBACZOWIE"
"pl_tax_office_1811","1811","URZĄD SKARBOWY W ŁAŃCUCIE"
"pl_tax_office_1812","1812","URZĄD SKARBOWY W MIELCU"
"pl_tax_office_1813","1813","URZĄD SKARBOWY W PRZEMYŚLU"
"pl_tax_office_1814","1814","URZĄD SKARBOWY W PRZEWORSKU"
"pl_tax_office_1815","1815","URZĄD SKARBOWY W ROPCZYCACH"
"pl_tax_office_1816","1816","PIERWSZY URZĄD SKARBOWY W RZESZOWIE"
"pl_tax_office_1817","1817","URZĄD SKARBOWY W SANOKU"
"pl_tax_office_1818","1818","URZĄD SKARBOWY W STALOWEJ WOLI"
"pl_tax_office_1819","1819","URZĄD SKARBOWY W STRZYŻOWIE"
"pl_tax_office_1820","1820","URZĄD SKARBOWY W TARNOBRZEGU"
"pl_tax_office_1821","1821","URZĄD SKARBOWY W USTRZYKACH DOLNYCH"
"pl_tax_office_1822","1822","DRUGI URZĄD SKARBOWY W RZESZOWIE"
"pl_tax_office_1823","1823","URZĄD SKARBOWY W NISKU"
"pl_tax_office_1871","1871","PODKARPACKI URZĄD SKARBOWY W RZESZOWIE"
"pl_tax_office_2002","2002","URZĄD SKARBOWY W AUGUSTOWIE"
"pl_tax_office_2003","2003","PIERWSZY URZĄD SKARBOWY W BIAŁYMSTOKU"
"pl_tax_office_2004","2004","DRUGI URZĄD SKARBOWY W BIAŁYMSTOKU"
"pl_tax_office_2005","2005","URZĄD SKARBOWY W BIELSKU PODLASKIM"
"pl_tax_office_2006","2006","URZĄD SKARBOWY W GRAJEWIE"
"pl_tax_office_2007","2007","URZĄD SKARBOWY W KOLNIE"
"pl_tax_office_2008","2008","URZĄD SKARBOWY W ŁOMŻY"
"pl_tax_office_2009","2009","URZĄD SKARBOWY W MOŃKACH"
"pl_tax_office_2010","2010","URZĄD SKARBOWY W SIEMIATYCZACH"
"pl_tax_office_2011","2011","URZĄD SKARBOWY W SOKÓŁCE"
"pl_tax_office_2012","2012","URZĄD SKARBOWY W SUWAŁKACH"
"pl_tax_office_2013","2013","URZĄD SKARBOWY W WYSOKIEM MAZOWIECKIEM"
"pl_tax_office_2014","2014","URZĄD SKARBOWY W ZAMBROWIE"
"pl_tax_office_2015","2015","URZĄD SKARBOWY W HAJNÓWCE"
"pl_tax_office_2071","2071","PODLASKI URZĄD SKARBOWY W BIAŁYMSTOKU"
"pl_tax_office_2202","2202","URZĄD SKARBOWY W BYTOWIE"
"pl_tax_office_2203","2203","URZĄD SKARBOWY W CHOJNICACH"
"pl_tax_office_2204","2204","URZĄD SKARBOWY W CZŁUCHOWIE"
"pl_tax_office_2205","2205","PIERWSZY URZĄD SKARBOWY W GDAŃSKU"
"pl_tax_office_2206","2206","DRUGI URZĄD SKARBOWY W GDAŃSKU"
"pl_tax_office_2207","2207","TRZECI URZĄD SKARBOWY W GDAŃSKU"
"pl_tax_office_2208","2208","PIERWSZY URZĄD SKARBOWY W GDYNI"
"pl_tax_office_2209","2209","DRUGI URZĄD SKARBOWY W GDYNI"
"pl_tax_office_2210","2210","URZĄD SKARBOWY W KARTUZACH"
"pl_tax_office_2211","2211","URZĄD SKARBOWY W KOŚCIERZYNIE"
"pl_tax_office_2212","2212","URZĄD SKARBOWY W KWIDZYNIE"
"pl_tax_office_2213","2213","URZĄD SKARBOWY W LĘBORKU"
"pl_tax_office_2214","2214","URZĄD SKARBOWY W MALBORKU"
"pl_tax_office_2215","2215","URZĄD SKARBOWY W PUCKU"
"pl_tax_office_2216","2216","URZĄD SKARBOWY W SŁUPSKU"
"pl_tax_office_2217","2217","URZĄD SKARBOWY W SOPOCIE"
"pl_tax_office_2218","2218","URZĄD SKARBOWY W STAROGARDZIE GDAŃSKIM"
"pl_tax_office_2219","2219","URZĄD SKARBOWY W TCZEWIE"
"pl_tax_office_2220","2220","URZĄD SKARBOWY W WEJHEROWIE"
"pl_tax_office_2221","2221","URZĄD SKARBOWY W PRUSZCZU GDAŃSKIM"
"pl_tax_office_2271","2271","POMORSKI URZĄD SKARBOWY W GDAŃSKU"
"pl_tax_office_2402","2402","URZĄD SKARBOWY W BĘDZINIE"
"pl_tax_office_2403","2403","PIERWSZY URZĄD SKARBOWY W BIELSKU-BIAŁEJ"
"pl_tax_office_2404","2404","DRUGI URZĄD SKARBOWY W BIELSKU-BIAŁEJ"
"pl_tax_office_2405","2405","URZĄD SKARBOWY W BYTOMIU"
"pl_tax_office_2406","2406","URZĄD SKARBOWY W CHORZOWIE"
"pl_tax_office_2407","2407","URZĄD SKARBOWY W CIESZYNIE"
"pl_tax_office_2408","2408","URZĄD SKARBOWY W CZECHOWICACH-DZIEDZICACH"
"pl_tax_office_2409","2409","PIERWSZY URZĄD SKARBOWY W CZĘSTOCHOWIE"
"pl_tax_office_2410","2410","DRUGI URZĄD SKARBOWY W CZĘSTOCHOWIE"
"pl_tax_office_2411","2411","URZĄD SKARBOWY W DĄBROWIE GÓRNICZEJ"
"pl_tax_office_2412","2412","PIERWSZY URZĄD SKARBOWY W GLIWICACH"
"pl_tax_office_2413","2413","DRUGI URZĄD SKARBOWY W GLIWICACH"
"pl_tax_office_2414","2414","URZĄD SKARBOWY W JASTRZĘBIU-ZDROJU"
"pl_tax_office_2415","2415","URZĄD SKARBOWY W JAWORZNIE"
"pl_tax_office_2416","2416","PIERWSZY URZĄD SKARBOWY W KATOWICACH"
"pl_tax_office_2417","2417","DRUGI URZĄD SKARBOWY W KATOWICACH"
"pl_tax_office_2418","2418","URZĄD SKARBOWY W KŁOBUCKU"
"pl_tax_office_2419","2419","URZĄD SKARBOWY W LUBLIŃCU"
"pl_tax_office_2420","2420","URZĄD SKARBOWY W MIKOŁOWIE"
"pl_tax_office_2421","2421","URZĄD SKARBOWY W MYSŁOWICACH"
"pl_tax_office_2422","2422","URZĄD SKARBOWY W MYSZKOWIE"
"pl_tax_office_2423","2423","URZĄD SKARBOWY W PIEKARACH ŚLĄSKICH"
"pl_tax_office_2424","2424","URZĄD SKARBOWY W PSZCZYNIE"
"pl_tax_office_2425","2425","URZĄD SKARBOWY W RACIBORZU"
"pl_tax_office_2426","2426","URZĄD SKARBOWY W RUDZIE ŚLĄSKIEJ"
"pl_tax_office_2427","2427","URZĄD SKARBOWY W RYBNIKU"
"pl_tax_office_2428","2428","URZĄD SKARBOWY W SIEMIANOWICACH ŚLĄSKICH"
"pl_tax_office_2429","2429","URZĄD SKARBOWY W SOSNOWCU"
"pl_tax_office_2430","2430","URZĄD SKARBOWY W TARNOWSKICH GÓRACH"
"pl_tax_office_2431","2431","URZĄD SKARBOWY W TYCHACH"
"pl_tax_office_2432","2432","URZĄD SKARBOWY W WODZISŁAWIU ŚLĄSKIM"
"pl_tax_office_2433","2433","URZĄD SKARBOWY W ZABRZU"
"pl_tax_office_2434","2434","URZĄD SKARBOWY W ZAWIERCIU"
"pl_tax_office_2435","2435","URZĄD SKARBOWY W ŻORACH"
"pl_tax_office_2436","2436","URZĄD SKARBOWY W ŻYWCU"
"pl_tax_office_2471","2471","PIERWSZY ŚLĄSKI URZĄD SKARBOWY W SOSNOWCU"
"pl_tax_office_2472","2472","DRUGI ŚLĄSKI URZĄD SKARBOWY W BIELSKU-BIAŁEJ"
"pl_tax_office_2602","2602","URZĄD SKARBOWY W BUSKU-ZDROJU"
"pl_tax_office_2603","2603","URZĄD SKARBOWY W JĘDRZEJOWIE"
"pl_tax_office_2604","2604","PIERWSZY URZĄD SKARBOWY W KIELCACH"
"pl_tax_office_2605","2605","DRUGI URZĄD SKARBOWY W KIELCACH"
"pl_tax_office_2606","2606","URZĄD SKARBOWY W KOŃSKICH"
"pl_tax_office_2607","2607","URZĄD SKARBOWY W OPATOWIE"
"pl_tax_office_2608","2608","URZĄD SKARBOWY W OSTROWCU ŚWIĘTOKRZYSKIM"
"pl_tax_office_2609","2609","URZĄD SKARBOWY W PIŃCZOWIE"
"pl_tax_office_2610","2610","URZĄD SKARBOWY W SANDOMIERZU"
"pl_tax_office_2611","2611","URZĄD SKARBOWY W SKARŻYSKU-KAMIENNEJ"
"pl_tax_office_2612","2612","URZĄD SKARBOWY W STARACHOWICACH"
"pl_tax_office_2613","2613","URZĄD SKARBOWY W STASZOWIE"
"pl_tax_office_2614","2614","URZĄD SKARBOWY W KAZIMIERZY WIELKIEJ"
"pl_tax_office_2615","2615","URZĄD SKARBOWY WE WŁOSZCZOWIE"
"pl_tax_office_2671","2671","ŚWIĘTOKRZYSKI URZĄD SKARBOWY W KIELCACH"
"pl_tax_office_2802","2802","URZĄD SKARBOWY W BARTOSZYCACH"
"pl_tax_office_2803","2803","URZĄD SKARBOWY W BRANIEWIE"
"pl_tax_office_2804","2804","URZĄD SKARBOWY W DZIAŁDOWIE"
"pl_tax_office_2805","2805","URZĄD SKARBOWY W ELBLĄGU"
"pl_tax_office_2806","2806","URZĄD SKARBOWY W EŁKU"
"pl_tax_office_2807","2807","URZĄD SKARBOWY W GIŻYCKU"
"pl_tax_office_2808","2808","URZĄD SKARBOWY W IŁAWIE"
"pl_tax_office_2809","2809","URZĄD SKARBOWY W KĘTRZYNIE"
"pl_tax_office_2810","2810","URZĄD SKARBOWY W NIDZICY"
"pl_tax_office_2811","2811","URZĄD SKARBOWY W NOWYM MIEŚCIE LUBAWSKIM"
