"id","name","code","account_type","chart_template_id/id","tag_ids/id","reconcile"
"3210","Stock 2","3210","asset_current","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_4","False"
"3300","Packaging material","3300","asset_current","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_4","False"
"3310","Packaging","3310","asset_current","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_4","False"
"4001","Gross wages","4001","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_1","False"
"4002","Bonuses and commissions","4002","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_1","False"
"4003","Holiday allowance","4003","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_1","False"
"4004","Royalty","4004","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_1","False"
"4005","Employee car contribution","4005","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_1","False"
"4006","Healthcare Insurance Act (SVW) contribution","4006","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_1","False"
"4010","Employer's share of payroll taxes","4010","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_1","False"
"4011","Employer's share of pensions","4011","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_20","False"
"4012","Employer's share of social security contributions","4012","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_18","False"
"4015","Provision for holidays","4015","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_1","False"
"4016","Compensation for commuting","4016","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_1","False"
"4017","Reimbursement of study costs","4017","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_19","False"
"4018","Reimbursement of other travel expenses","4018","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_19","False"
"4019","Reimbursement of other expenses","4019","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_19","False"
"4020","Management fees","4020","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_19","False"
"4021","Staff on loan","4021","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_19","False"
"4022","Working expenses scheme (WKR max 1.2% gross pay)","4022","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_19","False"
"4024","Travel costs of hired staff","4024","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_19","False"
"4029","Recharge of direct labour costs","4029","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_19","False"
"4030","Sick leave insurance","4030","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_18","False"
"4040","Canteen costs","4040","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_5","False"
"4041","Corporate clothing","4041","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_5","False"
"4042","Other travel expenses","4042","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_5","False"
"4043","Conferences, seminars and symposia","4043","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_5","False"
"4044","Staff recruitment costs","4044","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_19","False"
"4045","Study and training costs","4045","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_19","False"
"4090","Other personnel costs","4090","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_19","False"
"4110","Property rental","4110","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_2","False"
"4111","Major property maintenance","4111","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_2","False"
"4112","Property maintenance","4112","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_2","False"
"4113","Addition to large-scale maintenance equalisation reserve","4113","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_2","False"
"4120","Property taxes","4120","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_2","False"
"4130","Energy costs","4130","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_2","False"
"4140","Cleaning costs","4140","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_2","False"
"4150","Property insurance","4150","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_2","False"
"4190","Other housing costs","4190","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_2","False"
"4201","Machine rental","4201","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_2","False"
"4202","Machines leasen (operationele lease)","4202","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_2","False"
"4210","Inventory rental","4210","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_2","False"
"4211","Lease inventaris (operationele lease)","4211","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_2","False"
"4220","Machinery maintenance","4220","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_2","False"
"4230","Inventory maintenance","4230","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_2","False"
"4240","Tools","4240","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_2","False"
"4250","Small acquisitions","4250","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_2","False"
"4260","Energy costs machines/inventory","4260","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_2","False"
"4270","Insurance machinery/inventory","4270","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_2","False"
"4280","Environmental costs","4280","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_2","False"
"4290","Other operating expenses","4290","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_2","False"
"4305","Contributies / subscriptionen","4305","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_8","False"
"4310","Office supplies","4310","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_5","False"
"4320","Maintenance of office equipment","4320","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_5","False"
"4321","Office equipment rental","4321","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_5","False"
"4322","Lease of office equipment (operating lease)","4322","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_5","False"
"4330","Phone","4330","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_5","False"
"4340","Internet / e-mail","4340","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_5","False"
"4350","Postage","4350","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_5","False"
"4360","Automation costs","4360","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_2","False"
"4390","Other office expenses","4390","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_5","False"
"4401","Fuel for trucks","4401","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_6","False"
"4402","Truck maintenance","4402","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_6","False"
"4403","Truck rental","4403","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_6","False"
"4404","Leasing trucks (operational lease)","4404","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_6","False"
"4405","Insurance trucks","4405","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_6","False"
"4406","Truck taxes","4406","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_6","False"
"4408","Other costs of trucks","4408","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_6","False"
"4411","Fuel cars","4411","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_6","False"
"4412","Car maintenance","4412","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_6","False"
"4413","Car rental","4413","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_6","False"
"4414","Lease of cars (operational lease)","4414","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_6","False"
"4415","Car insurance","4415","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_6","False"
"4416","Taxes on cars","4416","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_6","False"
"4418","Private car use","4418","expense","l10n_nl.l10nnl_chart_template","l10n_nl.account_tag_6","False"
