"id","code_prefix_start","name","chart_template_id/id"
"pcg_686","686","Appropriations to depreciation and provisions - Financial charges","l10n_fr.l10n_fr_pcg_chart_template"
"pcg_6866","6866","Appropriations to provisions for diminution in value of financial components","l10n_fr.l10n_fr_pcg_chart_template"
"pcg_687","687","Appropriations to depreciation and provisions - Extraordinarcharges","l10n_fr.l10n_fr_pcg_chart_template"
"pcg_6872","6872","Appropriations to tax-regulated provisions (fixed assets)","l10n_fr.l10n_fr_pcg_chart_template"
"pcg_69","69","Employee profit share - Income and similar taxes","l10n_fr.l10n_fr_pcg_chart_template"
"pcg_695","695","Income tax","l10n_fr.l10n_fr_pcg_chart_template"
"pcg_698","698","Group tax","l10n_fr.l10n_fr_pcg_chart_template"
"pcg_70","70","Sales of manufactured products, services, goods for resale","l10n_fr.l10n_fr_pcg_chart_template"
"pcg_701","701","Sales of finished products","l10n_fr.l10n_fr_pcg_chart_template"
"pcg_704","704","Works","l10n_fr.l10n_fr_pcg_chart_template"
"pcg_707","707","Sales of goods for resale","l10n_fr.l10n_fr_pcg_chart_template"
"pcg_708","708","Income from related activities","l10n_fr.l10n_fr_pcg_chart_template"
"pcg_709","709","Sales rebates, discounts, allowances granted by the entity","l10n_fr.l10n_fr_pcg_chart_template"
"pcg_71","71","Change in stocks of finished products and work in progress","l10n_fr.l10n_fr_pcg_chart_template"
"pcg_713","713","Change in stocks (work in progress, products)","l10n_fr.l10n_fr_pcg_chart_template"
"pcg_7133","7133","Change in work in progress (goods)","l10n_fr.l10n_fr_pcg_chart_template"
"pcg_7134","7134","Change in work in progress (services)","l10n_fr.l10n_fr_pcg_chart_template"
"pcg_7135","7135","Change in product stocks","l10n_fr.l10n_fr_pcg_chart_template"
"pcg_72","72","Own work capitalised","l10n_fr.l10n_fr_pcg_chart_template"
"pcg_74_group","74","Operating grants","l10n_fr.l10n_fr_pcg_chart_template"
"pcg_75","75","Other current operating income","l10n_fr.l10n_fr_pcg_chart_template"
"pcg_751","751","Royalties and licence fees for concessions, patents, licences, trade marks, processes, software, rights and similar assets","l10n_fr.l10n_fr_pcg_chart_template"
"pcg_755","755","Share of joint venture profit or loss","l10n_fr.l10n_fr_pcg_chart_template"
"pcg_76","76","Financial income","l10n_fr.l10n_fr_pcg_chart_template"
"pcg_761","761","Income from participating interests","l10n_fr.l10n_fr_pcg_chart_template"
"pcg_762","762","Income from other financial fixed assets","l10n_fr.l10n_fr_pcg_chart_template"
"pcg_763","763","Income from other debts receivable","l10n_fr.l10n_fr_pcg_chart_template"
"pcg_77","77","Extraordinary income","l10n_fr.l10n_fr_pcg_chart_template"
"pcg_771","771","Extraordinary income on operating transactions","l10n_fr.l10n_fr_pcg_chart_template"
"pcg_774","774","Transactions for the establishment or liquidation of trusts","l10n_fr.l10n_fr_pcg_chart_template"
"pcg_775","775","Income from asset realisation","l10n_fr.l10n_fr_pcg_chart_template"
"pcg_778","778","Other extraordinary income","l10n_fr.l10n_fr_pcg_chart_template"
"pcg_78","78","Depreciation and provisions written back","l10n_fr.l10n_fr_pcg_chart_template"
"pcg_781","781","Depreciation and provisions written back (to be enteredin operating income)","l10n_fr.l10n_fr_pcg_chart_template"
"pcg_786","786","Provisions for liabilities written back (to be entered in financiaincome)","l10n_fr.l10n_fr_pcg_chart_template"
"pcg_7866","7866","Provisions for diminution in value of financial components written back","l10n_fr.l10n_fr_pcg_chart_template"
"pcg_787","787","Provisions written back (to be entered in extraordinary income)","l10n_fr.l10n_fr_pcg_chart_template"
"pcg_7872","7872","Reprises sur provisions réglementées (immobilisations)","l10n_fr.l10n_fr_pcg_chart_template"
"pcg_79","79","Charges transferred","l10n_fr.l10n_fr_pcg_chart_template"
