"id","name","code","account_type","chart_template_id/id","reconcile"
"uy_code_21404","Iva Retenido","21404","liability_current","l10n_uy.uy_chart_template","True"
"uy_code_21411","Irpf Retenido","21411","liability_current","l10n_uy.uy_chart_template","True"
"uy_code_21421","Bps","21421","liability_current","l10n_uy.uy_chart_template","True"
"uy_code_21501","Irae del Ejercicio","21501","liability_current","l10n_uy.uy_chart_template","True"
"uy_code_21502","Irae a Pagar","21502","liability_current","l10n_uy.uy_chart_template","True"
"uy_code_21503","Irae Anticipo a Pagar","21503","liability_current","l10n_uy.uy_chart_template","True"
"uy_code_21601","Patrimonio del Ejercicio","21601","liability_current","l10n_uy.uy_chart_template","True"
"uy_code_21602","Patrimonio a Pagar","21602","liability_current","l10n_uy.uy_chart_template","True"
"uy_code_21603","Patrimonio Anticipo a Pagar","21603","liability_current","l10n_uy.uy_chart_template","True"
"uy_code_21701","Icosa del Ejercicio","21701","liability_current","l10n_uy.uy_chart_template","True"
"uy_code_21702","Icosa a Pagar","21702","liability_current","l10n_uy.uy_chart_template","True"
"uy_code_21703","Icosa Anticipo a Pagar","21703","liability_current","l10n_uy.uy_chart_template","True"
"uy_code_21801","Responsabilidad frente a terceros","21801","liability_current","l10n_uy.uy_chart_template","True"
"uy_code_22101","Deudas Comerciales","22101","liability_current","l10n_uy.uy_chart_template","True"
"uy_code_22201","Deudas Financieras","22201","liability_payable","l10n_uy.uy_chart_template","True"
"uy_code_22301","Deudas Diversas","22301","liability_current","l10n_uy.uy_chart_template","True"
"uy_code_22401","Previsiones No Corrientes","22401","liability_current","l10n_uy.uy_chart_template","True"
"uy_code_3111","Capital Integrado","3111","equity","l10n_uy.uy_chart_template","True"
"uy_code_3221","Revaluaciones fiscales","3221","equity","l10n_uy.uy_chart_template","True"
"uy_code_3222","Revaluaciones voluntarias","3222","equity","l10n_uy.uy_chart_template","True"
"uy_code_3311","Reservas Legales","3311","equity","l10n_uy.uy_chart_template","True"
"uy_code_3312","Reservas Voluntarias","3312","equity","l10n_uy.uy_chart_template","True"
"uy_code_3313","Pérdidas y Ganancias","3313","equity","l10n_uy.uy_chart_template","False"
"uy_code_33201","Resultados del ejercicio","33201","equity","l10n_uy.uy_chart_template","True"
"uy_code_33220","Dividendos provisorios","33220","equity","l10n_uy.uy_chart_template","True"
"uy_code_4100","Ingresos Operativos (def)","4100","income","l10n_uy.uy_chart_template","True"
"uy_code_4101","Ventas Exentas","4101","income","l10n_uy.uy_chart_template","True"
"uy_code_4102","Ventas Tasa Básica","4102","income","l10n_uy.uy_chart_template","True"
"uy_code_4103","Ventas Tasa Mínima","4103","income","l10n_uy.uy_chart_template","True"
"uy_code_4104","Ventas por Exportaciones","4104","income","l10n_uy.uy_chart_template","True"
"uy_code_4201","Ventas extraordinarias","4201","income","l10n_uy.uy_chart_template","True"
"uy_code_4301","Intereses ganados","4301","income","l10n_uy.uy_chart_template","True"
"uy_code_4302","Diferencias de Cambio ganadas","4302","income","l10n_uy.uy_chart_template","True"
"uy_code_4303","Descuentos Obtenidos","4303","income","l10n_uy.uy_chart_template","True"
"uy_code_5100","Gastos Varios (def)","5100","expense","l10n_uy.uy_chart_template","True"
"uy_code_5101","Sueldos y Jornales","5101","expense","l10n_uy.uy_chart_template","True"
"uy_code_5102","Cargas Sociales","5102","expense","l10n_uy.uy_chart_template","True"
"uy_code_5103","Seguros","5103","expense","l10n_uy.uy_chart_template","True"
"uy_code_5104","Papelería","5104","expense","l10n_uy.uy_chart_template","True"
"uy_code_5105","Combustible","5105","expense","l10n_uy.uy_chart_template","True"
"uy_code_5106","Fletes","5106","expense","l10n_uy.uy_chart_template","True"
"uy_code_5107","Mantenimiento Vehículos","5107","expense","l10n_uy.uy_chart_template","True"
"uy_code_5108","Honorarios Profesionales","5108","expense","l10n_uy.uy_chart_template","True"
"uy_code_5109","Servicios Contratados","5109","expense","l10n_uy.uy_chart_template","True"
"uy_code_5110","Energía Eléctrica y Aguas Corrientes","5110","expense","l10n_uy.uy_chart_template","True"
"uy_code_5111","Comunicaciones y Servicios Telefónicos","5111","expense","l10n_uy.uy_chart_template","True"
"uy_code_5112","Alquileres","5112","expense","l10n_uy.uy_chart_template","True"
"uy_code_5114","Publicidad","5114","expense","l10n_uy.uy_chart_template","True"
"uy_code_5115","Representación","5115","expense","l10n_uy.uy_chart_template","True"
"uy_code_5201","IVA ventas 10%","5201","liability_current","l10n_uy.uy_chart_template","False"
"uy_code_5202","IVA ventas 22%","5202","liability_current","l10n_uy.uy_chart_template","False"
"uy_code_5203","Contribuciones","5203","asset_current","l10n_uy.uy_chart_template","False"
"uy_code_5204","Retenciones","5204","asset_current","l10n_uy.uy_chart_template","False"
"uy_code_5205","Otros","5205","asset_current","l10n_uy.uy_chart_template","False"
"uy_code_5301","Intereses y Gastos Bancarios","5301","expense","l10n_uy.uy_chart_template","True"
"uy_code_5302","Diferencias de Cambio perdidas","5302","expense","l10n_uy.uy_chart_template","True"
"uy_code_5303","Descuentos Concedidos","5303","expense","l10n_uy.uy_chart_template","True"
"uy_code_5304","Multas y Recargos Fiscales","5304","expense","l10n_uy.uy_chart_template","True"
"uy_code_5400","Costos de lo vendido","5400","expense","l10n_uy.uy_chart_template","True"
"uy_code_5401","Costo de Mercaderías","5401","expense","l10n_uy.uy_chart_template","True"
"uy_code_5402","Costo de Venta de Bienes de Uso","5402","expense","l10n_uy.uy_chart_template","True"
"uy_code_5500","Amortizaciones","5500","expense","l10n_uy.uy_chart_template","True"
"uy_code_61","Acciones a Emitir","61","equity","l10n_uy.uy_chart_template","False"
"uy_code_62","Suscriptores de acciones","62","equity","l10n_uy.uy_chart_template","False"
"uy_code_71","Capital Autorizado a Suscribir","71","equity","l10n_uy.uy_chart_template","False"
"uy_code_72","Capital suscripto","72","equity","l10n_uy.uy_chart_template","False"
