"id","code","name"
"032200009","03220000-9","Vegetables, fruits and nuts"
"032210006","03221000-6","Vegetables"
"032211007","03221100-7","Root and tuber vegetables"
"032211100","03221110-0","Root vegetables"
"032211117","03221111-7","Beetroot"
"032211124","03221112-4","Carrots"
"032211131","03221113-1","Onions"
"032211148","03221114-8","Turnips"
"032211203","03221120-3","Tuber vegetables"
"032212008","03221200-8","Fruit vegetables"
"032212101","03221210-1","Beans"
"032212118","03221211-8","Broad beans"
"032212125","03221212-5","Green beans"
"032212132","03221213-2","Runner beans"
"032212204","03221220-4","Peas"
"032212211","03221221-1","Garden peas"
"032212228","03221222-8","Mange-tout"
"032212307","03221230-7","Peppers"
"032212400","03221240-0","Tomatoes"
"032212503","03221250-3","Courgettes"
"032212606","03221260-6","Mushrooms"
"032212709","03221270-9","Cucumbers"
"032213009","03221300-9","Leaf vegetables"
"032213102","03221310-2","Lettuce"
"032213205","03221320-5","Salad leaves"
"032213308","03221330-8","Artichokes"
"032213401","03221340-1","Spinach"
"032214000","03221400-0","Cabbage vegetables"
"032214103","03221410-3","Cabbage"
"032214206","03221420-6","Cauliflower"
"032214309","03221430-9","Broccoli"
"032214402","03221440-2","Brussels sprouts"
"032220003","03222000-3","Fruit and nuts"
"032221004","03222100-4","Tropical fruit and nuts"
"032221107","03222110-7","Tropical fruit"
"032221114","03222111-4","Bananas"
"032221121","03222112-1","Pineapples"
"032221138","03222113-8","Mangoes"
"032221145","03222114-5","Dates"
"032221152","03222115-2","Raisins"
"032221169","03222116-9","Figs"
"032221176","03222117-6","Avocados"
"032221183","03222118-3","Kiwi fruit"
"032221200","03222120-0","Coconuts"
"032222005","03222200-5","Citrus fruit"
"032222108","03222210-8","Lemons"
"032222201","03222220-1","Oranges"
"032222304","03222230-4","Grapefruit"
"032222407","03222240-7","Tangerines"
"032222500","03222250-0","Limes"
"032223006","03222300-6","Non-tropical fruit"
"032223109","03222310-9","Berry fruit"
"032223116","03222311-6","Currants"
"032223123","03222312-3","Gooseberries"
"032223130","03222313-0","Strawberries"
"032223147","03222314-7","Raspberries"
"032223154","03222315-4","Cranberries"
"032223202","03222320-2","Apples, pears and quinces"
"032223219","03222321-9","Apples"
"032223226","03222322-6","Pears"
"032223233","03222323-3","Quinces"
"032223305","03222330-5","Stone fruit"
"032223312","03222331-2","Apricots"
"032223329","03222332-9","Peaches"
"032223336","03222333-6","Cherries"
"032223343","03222334-3","Plums"
"032223408","03222340-8","Grapes"
"032223415","03222341-5","Table grapes"
"032223422","03222342-2","Wine grapes"
"032224007","03222400-7","Olives"
"033000002","03300000-2","Farming, hunting and fishing products"
"033100005","03310000-5","Fish, crustaceans and aquatic products"
"033110002","03311000-2","Fish"
"033111003","03311100-3","Flat fish"
"033111106","03311110-6","Sole"
"033111209","03311120-9","Plaice"
"033112004","03311200-4","Fish of the cod family"
"033112107","03311210-7","Cod"
"033112200","03311220-0","Pollock"
"033112303","03311230-3","Hake"
"033112406","03311240-6","Haddock"
"033113005","03311300-5","Herring"
"033114006","03311400-6","Tuna"
"033115007","03311500-7","Whiting"
"033116008","03311600-8","Whitebait"
"033117009","03311700-9","Salmon"
"033120009","03312000-9","Crustaceans"
"033121000","03312100-0","Oysters"
"033122001","03312200-1","Shellfish"
"033123002","03312300-2","Aquatic invertebrates"
"033130006","03313000-6","Aquatic products"
"033131007","03313100-7","Corals or similar products"
"033132008","03313200-8","Natural sponges"
"033133009","03313300-9","Seaweeds"
"033133102","03313310-2","Algae"
"033200008","03320000-8","Cattle, livestock and small animals"
"033210005","03321000-5","Cattle"
"033211006","03321100-6","Bovine cattle"
"033212007","03321200-7","Calves"
"033220002","03322000-2","Livestock"
"033221003","03322100-3","Sheep"
"033222004","03322200-4","Goats"
"033223005","03322300-5","Horses"
"033230009","03323000-9","Pigs"
"033240006","03324000-6","Live poultry"
"033250003","03325000-3","Small animals"
"033251004","03325100-4","Rabbits"
"033252005","03325200-5","Hares"
"033300003","03330000-3","Farm animal products"
"033310000","03331000-0","Fresh milk from sheep and goats"
"033311001","03331100-1","Sheep's milk"
"033312002","03331200-2","Goats' milk"
"033320007","03332000-7","Wool and animal hair"
"033321008","03332100-8","Shorn wool"
"033322009","03332200-9","Animal hair"
"033330004","03333000-4","Fresh cows' milk"
"033400006","03340000-6","Animal ear tags"
"033410003","03341000-3","Bovine ear tags"
"034000004","03400000-4","Forestry and logging products"
"034100007","03410000-7","Wood"
"034110004","03411000-4","Coniferous wood"
"034120001","03412000-1","Tropical wood"
"034130008","03413000-8","Fuel wood"
"034140005","03414000-5","Rough wood"
"034150002","03415000-2","Softwood"
"034160009","03416000-9","Wood waste"
"034170006","03417000-6","Scrap wood"
"034171007","03417100-7","Sawdust"
"034180003","03418000-3","Logs"
"034181004","03418100-4","Hardwood"
"034190000","03419000-0","Timber"
"034191001","03419100-1","Timber products"
"034192002","03419200-2","Mining timber"
"034200000","03420000-0","Gums"
"034210007","03421000-7","Balsams"
"034220004","03422000-4","Lac"
"034300003","03430000-3","Cork"
"034310000","03431000-0","Natural cork"
"034320007","03432000-7","Basketware"
"034321008","03432100-8","Wickerwork"
"034400006","03440000-6","Forestry products"
"034410003","03441000-3","Ornamental plants, grasses, mosses or lichens"
"034500009","03450000-9","Tree-nursery products"
"034510006","03451000-6","Plants"
"034511007","03451100-7","Bedding plants"
"034512008","03451200-8","Flower bulbs"
"034513009","03451300-9","Shrubs"
"034520003","03452000-3","Trees"
"034600002","03460000-2","Pulp"
"034610009","03461000-9","Wood pulp"
"034611000","03461100-0","Chemical wood pulp"
"090000003","09000000-3","Petroleum products, fuel, electricity and other sources of energy"
"091000000","09100000-0","Fuels"
"091100003","09110000-3","Solid fuels"
"091110000","09111000-0","Coal and coal-based fuels"
"091111001","09111100-1","Coal"
"091112002","09111200-2","Coal-based fuels"
"091112105","09111210-5","Hard coal"
"091112208","09111220-8","Briquettes"
"091113003","09111300-3","Fossil fuels"
"091114004","09111400-4","Wood fuels"
"091120007","09112000-7","Lignite and peat"
"091121008","09112100-8","Lignite"
"091122009","09112200-9","Peat"
"091130004","09113000-4","Coke"
"091200006","09120000-6","Gaseous fuels"
"091210003","09121000-3","Coal gas, mains gas or similar gases"
"091211004","09121100-4","Coal gas or similar gases"
"091212005","09121200-5","Mains gas"
"091220000","09122000-0","Propane and butane"
"091221001","09122100-1","Propane gas"
"091221104","09122110-4","Liquefied propane gas"
"091222002","09122200-2","Butane gas"
"091222105","09122210-5","Liquefied butane gas"
"091230007","09123000-7","Natural gas"
"091300009","09130000-9","Petroleum and distillates"
"091310006","09131000-6","Aviation kerosene"
"091311007","09131100-7","Kerosene jet type fuels"
"091320003","09132000-3","Petrol"
"091321004","09132100-4","Unleaded petrol"
"091322005","09132200-5","Leaded petrol"
"091323006","09132300-6","Petrol with ethanol"
"091330000","09133000-0","Liquefied Petroleum Gas (LPG)"
"091340007","09134000-7","Gas oils"
"091341008","09134100-8","Diesel oil"
"091342009","09134200-9","Diesel fuel"
"091342102","09134210-2","Diesel fuel (0,2)"
"091342205","09134220-5","Diesel fuel (EN 590)"
"091342308","09134230-8","Biodiesel"
"091342315","09134231-5","Biodiesel (B20)"
"091342322","09134232-2","Biodiesel (B100)"
"091350004","09135000-4","Fuel oils"
"091351005","09135100-5","Heating oil"
"091351108","09135110-8","Low-sulphur combustible oils"
"092000001","09200000-1","Petroleum, coal and oil products"
"092100004","09210000-4","Lubricating preparations"
"092110001","09211000-1","Lubricating oils and lubricating agents"
"092111002","09211100-2","Motor oils"
"092112003","09211200-3","Compressor lube oils"
"092113004","09211300-4","Turbine lube oils"
"092114005","09211400-5","Gear oils"
"092115006","09211500-6","Reductor oils"
"092116007","09211600-7","Oils for use in hydraulic systems and other purposes"
"092116100","09211610-0","Liquids for hydraulic purposes"
"092116203","09211620-3","Mould release oils"
"092116306","09211630-6","Anti-corrosion oils"
"092116409","09211640-9","Electrical insulating oils"
"092116502","09211650-2","Brake fluids"
"092117008","09211700-8","White oils and liquid paraffin"
"092117101","09211710-1","White oils"
"092117204","09211720-4","Liquid paraffin"
"092118009","09211800-9","Petroleum oils and preparations"
"092118102","09211810-2","Light oils"
"092118205","09211820-5","Petroleum oils"
"092119000","09211900-0","Lubricating traction oils"
"092200007","09220000-7","Petroleum jelly, waxes and special spirits"
"092210004","09221000-4","Petroleum jelly and waxes"
"092211005","09221100-5","Petroleum jelly"
"092212006","09221200-6","Paraffin wax"
"092213007","09221300-7","Petroleum wax"
"092214008","09221400-8","Petroleum residues"
"092220001","09222000-1","Special spirits"
"092221002","09222100-2","White spirit"
"092300000","09230000-0","Petroleum (crude)"
"092400003","09240000-3","Oil and coal-related products"
"092410000","09241000-0","Bituminous or oil shale"
"092420007","09242000-7","Coal-related products"
"092421008","09242100-8","Coal oil"
"093000002","09300000-2","Electricity, heating, solar and nuclear energy"
"093100005","09310000-5","Electricity"
"093200008","09320000-8","Steam, hot water and associated products"
"093210005","09321000-5","Hot water"
"093220002","09322000-2","Steam"
"093230009","09323000-9","District heating"
"093240006","09324000-6","Long-distance heating"
"093300001","09330000-1","Solar energy"
"093310008","09331000-8","Solar panels"
"093311009","09331100-9","Solar collectors for heat production"
"093312000","09331200-0","Solar photovoltaic modules"
"093320005","09332000-5","Solar installation"
"093400004","09340000-4","Nuclear fuels"
"093410001","09341000-1","Uranium"
"093420008","09342000-8","Plutonium"
"093430005","09343000-5","Radioactive materials"
"093440002","09344000-2","Radio-isotopes"
"140000001","14000000-1","Mining, basic metals and related products"
"142000003","14200000-3","Sand and clay"
"142100006","14210000-6","Gravel, sand, crushed stone and aggregates"
"142110003","14211000-3","Sand"
"142111004","14211100-4","Natural sand"
"142120000","14212000-0","Granules, chippings, stone powder, pebbles, gravel, broken and crushed stone, stone mixtures, sand-gravel mixtures and other aggregates"
"142121001","14212100-1","Pebbles and gravel"
"142121104","14212110-4","Pebbles"
"142121207","14212120-7","Gravel"
"142122002","14212200-2","Aggregates"
"142122105","14212210-5","Sand-gravel mix"
"142123003","14212300-3","Broken and crushed stone"
"142123106","14212310-6","Ballast"
"142123209","14212320-9","Crushed granite"
"142123302","14212330-2","Crushed basalt"
"142124004","14212400-4","Soil"
"142124107","14212410-7","Topsoil"
"142124200","14212420-0","Subsoil"
"142124303","14212430-3","Stone chippings"
"142130007","14213000-7","Macadam, tarmac and tar sands"
"142131008","14213100-8","Macadam"
"142132009","14213200-9","Tarmac"
"142133000","14213300-0","Tar sands"
"142200009","14220000-9","Clay and kaolin"
"142210006","14221000-6","Clay"
"142220003","14222000-3","Kaolin"
"143000004","14300000-4","Chemical and fertiliser minerals"
"143100007","14310000-7","Fertiliser minerals"
"143110004","14311000-4","Natural calcium, aluminium calcium phosphate and crude natural potassium salts"
"143111005","14311100-5","Natural calcium"
"143112006","14311200-6","Aluminium calcium phosphates"
"143113007","14311300-7","Crude natural potassium salts"
"143120001","14312000-1","Iron pyrites"
"143121002","14312100-2","Unroasted iron pyrites"
"143200000","14320000-0","Chemical minerals"
"144000005","14400000-5","Salt and pure sodium chloride"
"144100008","14410000-8","Rock salt"
"144200001","14420000-1","Sea salt"
"144300004","14430000-4","Evaporated salt and pure sodium chloride"
"144500000","14450000-0","Salt in brine"
"145000006","14500000-6","Related mining and quarrying products"
"145200002","14520000-2","Precious and semi-precious stones, pumice stone, emery, natural abrasives, other minerals and precious metals"
"145210009","14521000-9","Precious and semi-precious stones"
"145211000","14521100-0","Precious stones"
"145211402","14521140-2","Dust or powder of precious stones"
"145212001","14521200-1","Semi-precious stones"
"145212104","14521210-4","Dust or powder of semi-precious stones"
"145220006","14522000-6","Industrial diamonds, pumice stone, emery and other natural abrasives"
"145221007","14522100-7","Pumice stone"
"145222008","14522200-8","Industrial diamonds"
"145223009","14522300-9","Emery"
"145224000","14522400-0","Natural abrasives"
"145230003","14523000-3","Related minerals, precious metals and associated products"
"145231004","14523100-4","Minerals"
"145232005","14523200-5","Gold"
"145233006","14523300-6","Silver"
"145234007","14523400-7","Platinum"
"146000007","14600000-7","Metal ores and alloys"
"146100000","14610000-0","Metal ores"
"146110007","14611000-7","Iron ores"
"146120004","14612000-4","Non-ferrous metal ores"
"146121005","14612100-5","Copper ores"
"146122006","14612200-6","Nickel ores"
"146123007","14612300-7","Aluminium ores"
"146124008","14612400-8","Precious-metal ores"
"146125009","14612500-9","Lead ores"
"146126000","14612600-0","Zinc ores"
"146127001","14612700-1","Tin ores"
"146130001","14613000-1","Uranium and thorium ores"
"146131002","14613100-2","Uranium ores"
"146132003","14613200-3","Thorium ores"
"146140008","14614000-8","Miscellaneous ores"
"146200003","14620000-3","Alloys"
"146210000","14621000-0","Ferro-alloys"
"146211001","14621100-1","Non-ECSC ferro-alloys"
"146211104","14621110-4","Ferro-manganese"
"146211207","14621120-7","Ferro-chromium"
"146211300","14621130-0","Ferro-nickel"
"146220007","14622000-7","Steel"
"146300006","14630000-6","Slag, dross, ferrous waste and scrap"
"147000008","14700000-8","Basic metals"
"147100001","14710000-1","Iron, lead, zinc, tin and copper"
"147110008","14711000-8","Iron"
"147111009","14711100-9","Pig iron"
"147120005","14712000-5","Lead"
"147130002","14713000-2","Zinc"
"147140009","14714000-9","Tin"
"147150006","14715000-6","Copper"
"147200004","14720000-4","Aluminium, nickel, scandium, titanium and vanadium"
"147210001","14721000-1","Aluminium"
"147211002","14721100-2","Aluminium oxide"
"147220008","14722000-8","Nickel"
"147230005","14723000-5","Scandium"
"147240002","14724000-2","Titanium"
"147250009","14725000-9","Vanadium"
"147300007","14730000-7","Chromium, manganese, cobalt, yttrium and zirconium"
"147310004","14731000-4","Chromium"
"147320001","14732000-1","Manganese"
"147330008","14733000-8","Cobalt"
"147340005","14734000-5","Yttrium"
"147350002","14735000-2","Zirconium"
"147400000","14740000-0","Molybdenum, technetium, ruthenium and rhodium"
"147410007","14741000-7","Molybdenum"
"147420004","14742000-4","Technetium"
"147430001","14743000-1","Ruthenium"
"147440008","14744000-8","Rhodium"
"147500003","14750000-3","Cadmium, lutetium, hafnium, tantalum and tungsten"
"147510000","14751000-0","Cadmium"
"147520007","14752000-7","Lutetium"
"147530004","14753000-4","Hafnium"
"147540001","14754000-1","Tantalum"
"147550008","14755000-8","Tungsten"
"147600006","14760000-6","Iridium, gallium, indium, thallium and barium"
"147610003","14761000-3","Iridium"
"147620000","14762000-0","Gallium"
"147630007","14763000-7","Indium"
"147640004","14764000-4","Thallium"
"147650001","14765000-1","Barium"
"147700009","14770000-9","Caesium, strontium, rubidium and calcium"
"147710006","14771000-6","Caesium"
"147720003","14772000-3","Strontium"
"147730000","14773000-0","Rubidium"
"147740007","14774000-7","Calcium"
"147800002","14780000-2","Potassium, magnesium, sodium and lithium"
"147810009","14781000-9","Potassium"
"147820006","14782000-6","Magnesium"
"147830003","14783000-3","Sodium"
"147840000","14784000-0","Lithium"
"147900005","14790000-5","Niobium, osmium, rhenium and palladium"
"147910002","14791000-2","Niobium"
"147920009","14792000-9","Osmium"
"147930006","14793000-6","Rhenium"
"147940003","14794000-3","Palladium"
"148000009","14800000-9","Miscellaneous non-metallic mineral products"
"148100002","14810000-2","Abrasive products"
"148110009","14811000-9","Millstones, grindstones and grinding wheels"
"148111000","14811100-0","Millstones"
"148112001","14811200-1","Grindstones"
"148113002","14811300-2","Grinding wheels"
"148120006","14812000-6","Abrasive powder or grain"
"148130003","14813000-3","Artificial corundum"
"148140000","14814000-0","Artificial graphite"
"148200005","14820000-5","Glass"
"148300008","14830000-8","Fibreglass"
"149000000","14900000-0","Recovered secondary raw materials"
"149100003","14910000-3","Recovered secondary metal raw materials"
"149200006","14920000-6","Recovered secondary non-metal raw materials"
"149300009","14930000-9","Ash and residues containing metals"
"150000008","15000000-8","Food, beverages, tobacco and related products"
"151000009","15100000-9","Animal products, meat and meat products"
"151100002","15110000-2","Meat"
"151110009","15111000-9","Bovine meat"
"151111000","15111100-0","Beef"
"151112001","15111200-1","Veal"
"151120006","15112000-6","Poultry"
"151121007","15112100-7","Fresh poultry"
"151121100","15112110-0","Geese"
"151121203","15112120-3","Turkeys"
"151121306","15112130-6","Chickens"
"151121409","15112140-9","Ducks"
"151123009","15112300-9","Poultry livers"
"151123102","15112310-2","Foie gras"
"151130003","15113000-3","Pork"
"151140000","15114000-0","Offal"
"151150007","15115000-7","Lamb and mutton"
"151151008","15115100-8","Lamb"
"151152009","15115200-9","Mutton"
"151170001","15117000-1","Goat meat"
"151180008","15118000-8","Horse, ass, mule or hinny meat"
"151181009","15118100-9","Horsemeat"
"151189007","15118900-7","Ass, mule or hinny meat"
"151190005","15119000-5","Various meats"
"151191006","15119100-6","Rabbit meat"
"151192007","15119200-7","Hare meat"
"151193008","15119300-8","Game"
"151194009","15119400-9","Frogs' legs"
"151195000","15119500-0","Pigeons"
"151196001","15119600-1","Fish meat"
"151300008","15130000-8","Meat products"
"151310005","15131000-5","Meat preserves and preparations"
"151311006","15131100-6","Sausage-meat products"
"151311109","15131110-9","Sausage meat"
"151311202","15131120-2","Sausage products"
"151311305","15131130-5","Sausages"
"151311343","15131134-3","Black pudding and other blood sausages"
"151311350","15131135-0","Poultry sausages"
"151312007","15131200-7","Dried, salted, smoked or seasoned meat"
"151312100","15131210-0","Gammon"
"151312203","15131220-3","Bacon"
"151312306","15131230-6","Salami"
"151313008","15131300-8","Liver preparations"
"151313101","15131310-1","Pâté"
"151313204","15131320-4","Preparations of goose or duck liver"
"151314009","15131400-9","Pork products"
"151314102","15131410-2","Ham"
"151314205","15131420-5","Meatballs"
"151314906","15131490-6","Prepared pork dishes"
"151315000","15131500-0","Poultry products"
"151316001","15131600-1","Beef and veal products"
"151316104","15131610-4","Beef meatballs"
"151316207","15131620-7","Minced beef"
"151316403","15131640-3","Beefburgers"
"151317002","15131700-2","Meat preparations"
"152000000","15200000-0","Prepared and preserved fish"
"152100003","15210000-3","Fish fillets, fish livers and roe"
"152110000","15211000-0","Fish fillets"
"152111001","15211100-1","Fresh fish fillets"
"152120007","15212000-7","Fish roe"
"152130004","15213000-4","Fish livers"
"152200006","15220000-6","Frozen fish, fish fillets and other fish meat"
"152210003","15221000-3","Frozen fish"
"152290009","15229000-9","Frozen fish products"
"152300009","15230000-9","Dried or salted fish; fish in brine; smoked fish"
"152310006","15231000-6","Dried fish"
"152320003","15232000-3","Salted fish"
"152330000","15233000-0","Fish in brine"
"152340007","15234000-7","Smoked fish"
"152350004","15235000-4","Preserved fish"
"152400002","15240000-2","Canned or tinned fish and other prepared or preserved fish"
"152410009","15241000-9","Coated, canned or tinned fish"
"152411000","15241100-0","Canned salmon"
"152412001","15241200-1","Prepared or preserved herring"
"152413002","15241300-2","Sardines"
"152414003","15241400-3","Canned tuna"
"152415004","15241500-4","Mackerel"
"152416005","15241600-5","Anchovies"
"152417006","15241700-6","Fish fingers"
"152418007","15241800-7","Coated fish preparations"
"152420006","15242000-6","Prepared fish dishes"
"152430003","15243000-3","Preparations of fish"
"152440000","15244000-0","Caviar and fish eggs"
"152441001","15244100-1","Caviar"
"152442002","15244200-2","Fish eggs"
"152500005","15250000-5","Seafood"
"152510002","15251000-2","Frozen crustaceans"
"152520009","15252000-9","Prepared or preserved crustaceans"
"152530006","15253000-6","Shellfish products"
"153000001","15300000-1","Fruit, vegetables and related products"
"153100004","15310000-4","Potatoes and potato products"
"153110001","15311000-1","Frozen potatoes"
"153111002","15311100-2","Chips or french fries"
"153112003","15311200-3","Diced, sliced and other frozen potatoes"
"153120008","15312000-8","Potato products"
"153121009","15312100-9","Instant mashed potatoes"
"153122000","15312200-0","Part-fried potato chips"
"153123001","15312300-1","Potato crisps"
"153123104","15312310-4","Flavoured potato crisps"
"153124002","15312400-2","Potato snacks"
"153125003","15312500-3","Potato croquettes"
"153130005","15313000-5","Processed potatoes"
"153200007","15320000-7","Fruit and vegetable juices"
"153210004","15321000-4","Fruit juices"
"153211005","15321100-5","Orange juice"
"153212006","15321200-6","Grapefruit juice"
"153213007","15321300-7","Lemon juice"
"153214008","15321400-8","Pineapple juice"
"153215009","15321500-9","Grape juice"
"153216000","15321600-0","Apple juice"
"153217001","15321700-1","Mixtures of unconcentrated juices"
"153218002","15321800-2","Concentrated juices"
"153220001","15322000-1","Vegetable juices"
"153221002","15322100-2","Tomato juice"
"153300000","15330000-0","Processed fruit and vegetables"
"153310007","15331000-7","Processed vegetables"
"153311008","15331100-8","Fresh or frozen vegetables"
"153311101","15331110-1","Processed root vegetables"
"153311204","15331120-4","Processed tuber vegetables"
"153311307","15331130-7","Beans, peas, peppers, tomatoes and other vegetables"
"153311314","15331131-4","Processed beans"
"153311321","15331132-1","Processed peas"
"153311338","15331133-8","Split peas"
"153311345","15331134-5","Processed tomatoes"
"153311352","15331135-2","Processed mushrooms"
"153311369","15331136-9","Processed peppers"
"153311376","15331137-6","Soybean sprouts"
"153311383","15331138-3","Truffles"
"153311400","15331140-0","Leaf and cabbage vegetables"
"153311424","15331142-4","Processed cabbage"
"153311503","15331150-3","Processed pulses"
"153311709","15331170-9","Frozen vegetables"
"153314001","15331400-1","Preserved and/or canned vegetables"
"153314104","15331410-4","Beans in tomato sauce"
"153314111","15331411-1","Baked beans"
"153314207","15331420-7","Preserved tomatoes"
"153314238","15331423-8","Canned tomatoes"
"153314252","15331425-2","Tomato purée"
"153314276","15331427-6","Concentrated tomato purée"
"153314283","15331428-3","Tomato sauce"
"153314300","15331430-0","Canned mushrooms"
"153314506","15331450-6","Processed olives"
"153314609","15331460-9","Canned vegetables"
"153314616","15331461-6","Canned sauerkraut"
"153314623","15331462-3","Canned peas"
"153314630","15331463-0","Canned shelled beans"
"153314647","15331464-7","Canned whole beans"
"153314654","15331465-4","Canned asparagus"
"153314661","15331466-1","Canned olives"
"153314702","15331470-2","Sweet corn"
"153314805","15331480-5","Provisionally preserved vegetables"
"153315002","15331500-2","Vegetables preserved in vinegar"
"153320004","15332000-4","Processed fruit and nuts"
"153321005","15332100-5","Processed fruit"
"153321407","15332140-7","Processed apples"
"153321500","15332150-0","Processed pears"
"153321603","15332160-3","Processed bananas"
"153321706","15332170-6","Rhubarb"
"153321809","15332180-9","Melons"
"153322006","15332200-6","Jams and marmalades; fruit jellies; fruit or nut purée and pastes"
"153322305","15332230-5","Marmalades"
"153322312","15332231-2","Orange marmalade"
"153322329","15332232-9","Lemon marmalade"
"153322408","15332240-8","Fruit jellies"
"153322501","15332250-1","Fruit pastes"
"153322604","15332260-4","Nut pastes"
"153322611","15332261-1","Peanut butter"
"153322707","15332270-7","Fruit purées"
"153322903","15332290-3","Jams"
"153322910","15332291-0","Apricot jam"
"153322927","15332292-7","Blackberry jam"
"153322934","15332293-4","Blackcurrant jam"
"153322941","15332294-1","Cherry jam"
"153322958","15332295-8","Raspberry jam"
"153322965","15332296-5","Strawberry jam"
"153323007","15332300-7","Processed nuts"
"153323100","15332310-0","Roasted or salted nuts"
"153324008","15332400-8","Preserved fruits"
"153324101","15332410-1","Dried fruit"
"153324118","15332411-8","Processed currants"
"153324125","15332412-5","Processed raisins"
"153324194","15332419-4","Sultanas"
"153330001","15333000-1","Vegetable by-products"
"154000002","15400000-2","Animal or vegetable oils and fats"
"154100005","15410000-5","Crude animal or vegetable oils and fats"
"154110002","15411000-2","Animal or vegetable oils"
"154111003","15411100-3","Vegetable oils"
"154111106","15411110-6","Olive oil"
"154111209","15411120-9","Sesame oil"
"154111302","15411130-2","Groundnut oil"
"154111405","15411140-5","Coconut oil"
"154112004","15411200-4","Cooking oil"
"154112107","15411210-7","Frying oil"
"154120009","15412000-9","Fats"
"154121000","15412100-0","Animal fats"
"154122001","15412200-1","Vegetable fats"
"154130006","15413000-6","Solid residues of vegetable fats or oils"
"154131007","15413100-7","Oilcake"
"154200008","15420000-8","Refined oils and fats"
"154210005","15421000-5","Refined oils"
"154220002","15422000-2","Refined fats"
"154230009","15423000-9","Hydrogenated or esterified oils or fats"
"154240006","15424000-6","Vegetable waxes"
"154300001","15430000-1","Edible fats"
"154310008","15431000-8","Margarine and similar preparations"
"154311009","15431100-9","Margarine"
"154311102","15431110-2","Liquid margarine"
"154312000","15431200-0","Reduced or low-fat spreads"
"155000003","15500000-3","Dairy products"
"155100006","15510000-6","Milk and cream"
"155110003","15511000-3","Milk"
"155111004","15511100-4","Pasteurised milk"
"155112005","15511200-5","Sterilised milk"
"155112108","15511210-8","UHT milk"
"155113006","15511300-6","Skimmed milk"
"155114007","15511400-7","Semi-skimmed milk"
"155115008","15511500-8","Full-cream milk"
"155116009","15511600-9","Condensed milk"
"155117000","15511700-0","Milk powder"
