"id","name","code","account_type","chart_template_id/id","reconcile"
"chart214222_en","Provincial Pension Plan - Employer Contribution","214222","liability_current","l10n_ca.ca_en_chart_template_en","False"
"chart214231_en","Parental Insurance Plan - Employee Contribution","214231","liability_current","l10n_ca.ca_en_chart_template_en","False"
"chart214232_en","Parental Insurance Plan - Employer Contribution","214232","liability_current","l10n_ca.ca_en_chart_template_en","False"
"chart21424_en","Labour Health and Safety to pay","21424","liability_current","l10n_ca.ca_en_chart_template_en","False"
"chart21425_en","Labour Standards to pay","21425","liability_current","l10n_ca.ca_en_chart_template_en","False"
"chart21426_en","Provincial Income Tax","21426","liability_current","l10n_ca.ca_en_chart_template_en","False"
"chart2171_en","Stock Received But Not Billed","2171","asset_current","l10n_ca.ca_en_chart_template_en","True"
"chart2181_en","Salaries to pay","2181","liability_current","l10n_ca.ca_en_chart_template_en","False"
"chart2183_en","Bonus to pay","2183","liability_current","l10n_ca.ca_en_chart_template_en","False"
"chart2184_en","Retroactive Payment to pay","2184","liability_current","l10n_ca.ca_en_chart_template_en","False"
"chart218501_en","Group Pension Plan to pay - Employees Contribution","218501","liability_current","l10n_ca.ca_en_chart_template_en","False"
"chart218502_en","Group Pension Plan to pay - Employer Contribution","218502","liability_current","l10n_ca.ca_en_chart_template_en","False"
"chart218601_en","Employee Benefits Provision - Employees Contribution","218601","liability_current","l10n_ca.ca_en_chart_template_en","False"
"chart218602_en","Employee Benefits Provision - Employer Contribution","218602","liability_current","l10n_ca.ca_en_chart_template_en","False"
"chart2521_en","Provision for pension plans","2521","liability_current","l10n_ca.ca_en_chart_template_en","False"
"chart254101_en","Vacations Accrued","254101","expense","l10n_ca.ca_en_chart_template_en","False"
"chart254102_en","Compensatory Days Accrued","254102","expense","l10n_ca.ca_en_chart_template_en","False"
"chart254103_en","Sick Leaves Accrued","254103","expense","l10n_ca.ca_en_chart_template_en","False"
"chart2542_en","Bonus Accrued","2542","liability_current","l10n_ca.ca_en_chart_template_en","False"
"chart411_en","Inside Sales","411","income","l10n_ca.ca_en_chart_template_en","False"
"chart412_en","Harmonized Provinces Sales","412","income","l10n_ca.ca_en_chart_template_en","False"
"chart413_en","Non-Harmonized Provinces Sales","413","income","l10n_ca.ca_en_chart_template_en","False"
"chart414_en","International Sales","414","income","l10n_ca.ca_en_chart_template_en","False"
"chart42_en","NON-OPERATING INCOMES","42","income_other","l10n_ca.ca_en_chart_template_en","False"
"chart420001_en","Cash Discount Gain","420001","income_other","l10n_ca.ca_en_chart_template_en","False"
"chart5111_en","Inside Purchases","5111","expense","l10n_ca.ca_en_chart_template_en","False"
"chart5112_en","Purchases in harmonized provinces","5112","expense","l10n_ca.ca_en_chart_template_en","False"
"chart5113_en","Purchases in non-harmonized provinces","5113","expense","l10n_ca.ca_en_chart_template_en","False"
"chart5114_en","International Purchases","5114","expense","l10n_ca.ca_en_chart_template_en","False"
"chart512101_en","Regular Salaries","512101","expense","l10n_ca.ca_en_chart_template_en","False"
"chart512102_en","Bonus","512102","expense","l10n_ca.ca_en_chart_template_en","False"
"chart512103_en","Retroactive Pay","512103","expense","l10n_ca.ca_en_chart_template_en","False"
"chart512201_en","Vacations Accrued","512201","expense","l10n_ca.ca_en_chart_template_en","False"
"chart512202_en","Compensatory Days Accrued","512202","expense","l10n_ca.ca_en_chart_template_en","False"
"chart512203_en","Sick Leaves Accrued","512203","expense","l10n_ca.ca_en_chart_template_en","False"
"chart512301_en","Canada Pension Plan","512301","expense","l10n_ca.ca_en_chart_template_en","False"
"chart512302_en","Employment Insurance","512302","expense","l10n_ca.ca_en_chart_template_en","False"
"chart512303_en","Group Pension Plan","512303","expense","l10n_ca.ca_en_chart_template_en","False"
"chart512304_en","Employee benefits expense","512304","expense","l10n_ca.ca_en_chart_template_en","False"
"chart512310_en","Provincial Pension Plan","512310","expense","l10n_ca.ca_en_chart_template_en","False"
"chart512311_en","Provincial Parental Insurance Plan","512311","expense","l10n_ca.ca_en_chart_template_en","False"
"chart512312_en","Labour Health and Safety","512312","expense","l10n_ca.ca_en_chart_template_en","False"
"chart512313_en","Labour Standards","512313","expense","l10n_ca.ca_en_chart_template_en","False"
"chart512314_en","Health Service Fund","512314","expense","l10n_ca.ca_en_chart_template_en","False"
"chart550001_en","Cash Discount Loss","550001","expense","l10n_ca.ca_en_chart_template_en","False"
"chart55_en","NON-OPERATING EXPENSES","55","expense","l10n_ca.ca_en_chart_template_en","False"
