"id","name","code","account_type","tag_ids","reconcile","name@fr"
"pcg_187","Goods and services exchanged between establishments (income)","187000","liability_current","","False","Biens et prestations de services échangés entre établissements (produits)"
"pcg_188","Reciprocal joint venture accounts","188000","liability_current","","False","Comptes de liaison des sociétés en participation"
"pcg_2011","Intangible fixed assets - Establishment costs - Incorporation costs","201100","asset_fixed","","False","Immobilisations incorporelles - Frais d'établissement - Frais de constitution"
"pcg_2012","Intangible fixed assets - Establishment costs - Start-up costs","201200","asset_fixed","","False","Frais de premier établissement"
"pcg_20121","Intangible fixed assets - Establishment costs - Commercial assessment costs","201210","asset_fixed","","False","Immobilisations incorporelles - Frais d'établissement - Frais de prospection"
"pcg_20122","Intangible fixed assets - Establishment costs - Marketing costs","201220","asset_fixed","","False","Immobilisations incorporelles - Frais d'établissement - Frais de publicité"
"pcg_2013","Intangible fixed assets - Capital increase and sundry transaction costs (mergers, demergers, restructurations)","201300","asset_fixed","","False","Immobilisations incorporelles - Frais d'augmentation de capital et d'opérations diverses (fusions, scissions, transformations)"
"pcg_203","Intangible fixed assets - Research and development costs","203000","asset_fixed","","False","Immobilisations incorporelles - Frais de recherche et de développement"
"pcg_205","Intangible fixed assets - Concessions and similar rights, patents, licences, trade marks, processes, software, rights and similar assets","205000","asset_fixed","","False","Immobilisations incorporelles - Concessions et droits similaires, brevets, licences, marques, procédés, logiciels, droits et valeurs similaires"
"pcg_206","Intangible fixed assets - Lease premium","206000","asset_fixed","","False","Immobilisations incorporelles - Droit au bail"
"pcg_207","Intangible fixed assets - Goodwill","207000","asset_fixed","","False","Immobilisations incorporelles - Fonds commercial"
"pcg_208","Other intangible fixed assets","208000","asset_fixed","","False","Dépréciations des autres immobilisations incorporelles"
"pcg_2111","Intangible fixed assets - Undeveloped land","211100","asset_fixed","","False","Immobilisations corporelles - Terrains nus"
"pcg_2112","Intangible fixed assets - Serviced land","211200","asset_fixed","","False","Immobilisations corporelles - Terrains aménagés"
"pcg_2113","Intangible fixed assets - Basements and sub-basements","211300","asset_fixed","","False","Immobilisations corporelles - Sous-sols et sur-sols"
"pcg_2114","Mining sites","211400","asset_fixed","","False","Terrains de carrières (Tréfonds)"
"pcg_2115","Developed land","211500","asset_fixed","","False","Terrains bâtis"
"pcg_21151","Property, plant and equipment - Built-up land - Industrial property complexes (A, B...)","211510","asset_fixed","","False","Immobilisations corporelles - Terrains bâtis - Ensembles immobiliers industriels"
"pcg_21155","Property, plant and equipment - Built-up land - Administrative and commercial property complexes (A, B...)","211550","asset_fixed","","False","Immobilisations corporelles - Terrains bâtis - Ensembles immobiliers administratifs et commerciaux"
"pcg_21158","Other property complexes","211580","asset_fixed","","False","Autres ensembles immobiliers"
"pcg_211581","Intangible fixed assets - Property assigned to normal entity operations (A, B...)","211581","asset_fixed","","False","Immobilisations corporelles - Terrains bâtis affectés aux opérations professionnelles"
"pcg_211588","Intangible fixed assets - Property assigned to other than normal entity operations (A, B...)","211588","asset_fixed","","False","Immobilisations corporelles - Terrains bâtis affectés aux opérations non professionnelles"
"pcg_2116","Intangible fixed assets - Suspense account for nondepreciable fixed assets","211600","asset_fixed","","False","Immobilisations corporelles - Compte d'ordre sur immobilisations"
"pcg_212","Intangible fixed assets - Site development (same allocation as for Account 211)","212000","asset_fixed","","False","Immobilisations corporelles - Agencements et aménagements de terrains (même ventilation que celle du compte 211)"
"pcg_2131","Buildings","213100","asset_fixed","","False","Bâtiments"
"pcg_21311","Intangible fixed assets - Buildings - Industrial property complexes","213110","asset_fixed","","False","Immobilisations corporelles - Bâtiments - Ensembles immobiliers industriels"
"pcg_21315","Intangible fixed assets - Buildings - Administrative and commercial property complexes","213150","asset_fixed","","False","Immobilisations corporelles - Bâtiments - Ensembles immobiliers administratifs et commerciaux"
"pcg_213181","Intangible fixed assets - Property assigned to normal entity operations","213181","asset_fixed","","False","Immobilisations corporelles - Bâtiments affectés aux opérations professionnelles"
"pcg_213188","Intangible fixed assets - Property assigned to other than normal entity operations","213188","asset_fixed","","False","Immobilisations corporelles - Bâtiments affectés aux opérations non professionnelles"
"pcg_2135","Intangible fixed assets - Building fixtures and fittings (same allocation as for Account 2131)","213500","asset_fixed","","False","Immobilisations corporelles - Installations générales, agencements, aménagements des constructions (même ventilation que celle du compte 2131)"
"pcg_21351","Industrial properties (A, B)","213510","asset_fixed","","False","Ensembles immobiliers industriels (A, B)"
"pcg_21355","Administrative and commercial real estate complexes (A, B)","213550","asset_fixed","","False","Ensembles immobiliers administratifs et commerciaux (A, B)"
"pcg_213581","Administrative and commercial buildings (A, B)","213581","asset_fixed","","False","Affectés aux opérations professionnelles (A, B)"
"pcg_213588","Allocated to non-business operations (A, B)","213588","asset_fixed","","False","Affectés aux opérations non professionnelles (A, B)"
"pcg_21381","Intangible fixed assets - Infrastructure development - Roadways","213810","asset_fixed","","False","Immobilisations corporelles - Ouvrages d'infrastructure - Voies de terre"
"pcg_21382","Intangible fixed assets - Infrastructure development - Railways","213820","asset_fixed","","False","Immobilisations corporelles - Ouvrages d'infrastructure - Voies de fer"
"pcg_21383","Intangible fixed assets - Infrastructure development - Water channels","213830","asset_fixed","","False","Immobilisations corporelles - Ouvrages d'infrastructure - Voies d'eau"
"pcg_21384","Intangible fixed assets - Infrastructure development - Dams","213840","asset_fixed","","False","Immobilisations corporelles - Ouvrages d'infrastructure - Barrages"
"pcg_21385","Intangible fixed assets - Infrastructure development - Airfields","213850","asset_fixed","","False","Immobilisations corporelles - Ouvrages d'infrastructure - Pistes d'aérodromes"
"pcg_214","Intangible fixed assets - Constructions on third-party sites (same allocation as for Account 213)","214000","asset_fixed","","False","Immobilisations corporelles - Constructions sur sol d'autrui (même ventilation que celle du compte 213)"
"pcg_21511","Intangible fixed assets - Specialised complex installations on own site","215110","asset_fixed","","False","Immobilisations corporelles - Installations complexes spécialisées sur sol propre"
"pcg_21514","Intangible fixed assets - Specialised complex installations on third-party site","215140","asset_fixed","","False","Immobilisations corporelles - Installations complexes spécialisées sur sol d'autrui"
"pcg_21531","Intangible fixed assets - Installations of specific nature on own site","215310","asset_fixed","","False","Immobilisations corporelles - Installations à caractère spécifique sur sol propre"
"pcg_21534","Intangible fixed assets - Installations of specific nature on third-party site","215340","asset_fixed","","False","Immobilisations corporelles - Installations à caractère spécifique sur sol d'autrui"
"pcg_2154","Intangible fixed assets - Plant and machinery","215400","asset_fixed","","False","Immobilisations corporelles - Matériels industriels"
"pcg_2155","Intangible fixed assets - Equipment and fixtures","215500","asset_fixed","","False","Immobilisations corporelles - Outillage industriel"
"pcg_2157","Intangible fixed assets - Fixtures and fittings for plant and machinery, equipment and fixtures","215700","asset_fixed","","False","Immobilisations corporelles - Agencements et aménagements des matériels et outillage industriels"
"pcg_2181","Intangible fixed assets - Sundry general fixtures and fittings","218100","asset_fixed","","False","Immobilisations corporelles - Installations générales agencements aménagements divers"
"pcg_2182","Intangible fixed assets - Transport equipment","218200","asset_fixed","","False","Immobilisations corporelles - Matériel de transport"
"pcg_2183","Intangible fixed assets - Office and computing equipment","218300","asset_fixed","","False","Immobilisations corporelles - Matériel de bureau et matériel informatique"
"pcg_2184","Intangible fixed assets - Furnishings","218400","asset_fixed","","False","Immobilisations corporelles - Mobilier"
"pcg_2185","Intangible fixed assets - Livestock","218500","asset_fixed","","False","Immobilisations corporelles - Cheptel"
"pcg_2186","Intangible fixed assets - Recoverable packaging","218600","asset_fixed","","False","Immobilisations corporelles - Emballages récupérables"
"pcg_2187","Merger malpractice on tangible assets","218700","asset_fixed","","False","Mali de fusions sur actifs corporels"
"pcg_22","Fixed assets in concession","220000","asset_fixed","","False","Immobilisations mises en concession"
"pcg_2312","Fixed assets in progress - Land","231200","asset_fixed","","False","Immobilisations corporelles en cours - Terrains"
"pcg_2313","Fixed assets in progress - Constructions","231300","asset_fixed","","False","Immobilisations corporelles en cours - Constructions"
"pcg_2315","Fixed assets in progress - Technical installations, plant and machinery, equipment and fixtures","231500","asset_fixed","","False","Immobilisations corporelles en cours - Installations techniques matériel et outillage industriels"
"pcg_2318","Other tangible fixed assets","231800","asset_fixed","","False","Autres immobilisations corporelles"
"pcg_232","Intangible fixed assets in progress","232000","asset_fixed","","False","Dépréciations des immobilisations incorporelles en cours"
"pcg_237","Payments on account on intangible fixed assets","237000","asset_fixed","","False","Avances et acomptes versés sur commandes d'immobilisations incorporelles"
"pcg_2382","Payments on account on orders for tangible fixed assets - Land","238200","asset_fixed","","False","Avances et acomptes versés sur commandes d'immobilisations corporelles - Terrains"
"pcg_2383","Payments on account on orders for tangible fixed assets - Constructions","238300","asset_fixed","","False","Avances et acomptes versés sur commandes d'immobilisations corporelles - Constructions"
"pcg_2385","Payments on account on orders for tangible fixed assets - Technical installations, plant and machinery, equipment and fixtures","238500","asset_fixed","","False","Avances et acomptes versés sur commandes d'immobilisations corporelles - Installations techniques matériel et outillage industriels"
"pcg_2388","Payments on account on orders for tangible fixed assets - Other tangible fixed assets","238800","asset_fixed","","False","Avances et acomptes versés sur commandes d'immobilisations corporelles - Autres immobilisations corporelles"
"pcg_25","Shares in and receivables due from affiliated entities","250000","asset_fixed","","False","Parts dans des entreprises liées et créances sur des entreprises liées"
"pcg_2611","Long-term equity interests - Shares","261100","asset_fixed","","False","Titres de participation - Actions"
"pcg_2618","Other securities","261800","asset_fixed","","False","Autres valeurs mobilières de placement"
"pcg_266","Other categories of participating interest","266000","asset_fixed","","False","Autres formes de participation"
"pcg_2661","Rights to net assets placed in trust","266100","asset_fixed","","False","Droits représentatifs d’actifs nets remis en fiducie"
"pcg_2671","Debts receivable related to participating interests (group)","267100","asset_fixed","","False","Créances rattachées à des participations (groupe)"
"pcg_2674","Debts receivable related to participating interests (apart from group)","267400","asset_fixed","","False","Créances rattachées à des participations (hors groupe)"
"pcg_2675","Payments representing non-capitalised contributions (call for funds)","267500","asset_fixed","","False","Versements représentatifs d'apports non capitalisés (appel de fonds)"
"pcg_2676","Long-term capital advances","267600","asset_fixed","","False","Avances consolidables"
"pcg_2677","Other debts receivable related to participating interests","267700","asset_fixed","","False","Autres créances rattachées à des participations"
"pcg_2678","Accrued interest","267800","asset_fixed","","False","Intérêts courus"
"pcg_2681","Debts receivable related to joint ventures - Principal","268100","asset_fixed","","False","Créances rattachées à des sociétés en participation - Principal"
"pcg_2688","Debts receivable related to joint ventures - Accrued interest","268800","asset_fixed","","False","Créances rattachées à des sociétés en participation - Intérêts courus"
"pcg_269","Unpaid instalments on unpaid long-term equity interests","269000","asset_fixed","","False","Versements restant à effectuer sur titres de participation non libérés"
"pcg_2711","Long-term investment equity securities other than portfolio long-term investment equity securities - Shares","271100","asset_fixed","","False","Titres immobilisés autres que les titres immobilisés de l'activité de portefeuille - Actions"
"pcg_2718","Long-term investment equity securities other than portfolio long-term investment equity securities - Other securities","271800","asset_fixed","","False","Titres immobilisés autres que les titres immobilisés de l'activité de portefeuille - Autres titres"
"pcg_2721","Long-term investment debt securities - Bonds","272100","asset_fixed","","False","Titres immobilisés - Obligations"
"pcg_2722","Long-term investment debt securities - Warrants","272200","asset_fixed","","False","Titres immobilisés - Bons"
"pcg_273","Portfolio long-term investment securities","273000","asset_fixed","","False","Titres immobilisés de l'activité de portefeuille"
"pcg_2741","Participating loans","274100","asset_fixed","","True","Prêts participatifs"
"pcg_2742","Loans to partners/associates","274200","asset_fixed","","True","Prêts aux associés"
"pcg_2743","Loans to personnel","274300","asset_fixed","","True","Prêts au personnel"
"pcg_2748","Other loans","274800","asset_fixed","","True","Autres prêts"
"pcg_2751","Deposits","275100","asset_fixed","","True","Dépôts"
"pcg_2755","Sureties","275500","asset_fixed","","True","Cautionnements"
"pcg_2761","Other capitalised debts receivable - Sundry debts receivable","276100","asset_fixed","","False","Autres créances immobilisées - Créances diverses"
"pcg_27682","Other capitalised debts receivable - Accrued interest on long-term investment debt securities","276820","asset_fixed","","False","Autres créances immobilisées - Intérêts courus sur titres immobilisés (droits de créance)"
"pcg_27684","Other capitalised debts receivable - Accrued interest on loans","276840","asset_fixed","","False","Autres créances immobilisées - Intérêts courus sur prêts"
"pcg_27685","Other capitalised debts receivable - Accrued interest on deposits and sureties","276850","asset_fixed","","False","Autres créances immobilisées - Intérêts courus sur dépôts et cautionnements"
"pcg_27688","Other capitalised debts receivable - Accrued interest on sundry debts receivable","276880","asset_fixed","","False","Autres créances immobilisées - Intérêts courus sur créances diverses"
"pcg_2771","Own shares","277100","asset_fixed","","False","Actions propres ou parts propres"
"pcg_2772","Own shares in process of cancellation","277200","asset_fixed","","False","Actions propres ou parts propres en voie d'annulation"
"pcg_278","Merger loss on financial assets","278000","asset_fixed","","False","Mali de fusion sur actifs financiers"
"pcg_279","Unpaid instalments on unpaid long-term investment securities","279000","asset_fixed","","False","Versements restant à effectuer sur titres immobilisés non libérés"
"pcg_2801","Depreciation on intangible fixed assets - Establishment costs (same allocation as for Account 201)","280100","asset_fixed","","False","Amortissements des immobilisations incorporelles - Frais d'établissement (même ventilation que celle du compte 201)"
"pcg_2803","Depreciation on intangible fixed assets - Research and development costs","280300","asset_fixed","","False","Amortissements des immobilisations incorporelles - Frais de recherche et de développement"
"pcg_2805","Depreciation on intangible fixed assets - Concessions and similar rights, patents, licences, software, rights and similar assets","280500","asset_fixed","","False","Amortissements des immobilisations incorporelles - Concessions et droits similaires, brevets, licences, logiciels, droits et valeurs similaires"
"pcg_2807","Depreciation on intangible fixed assets - Goodwill","280700","asset_fixed","","False","Amortissements des immobilisations incorporelles - Fonds commercial"
"pcg_2808","Other intangible fixed assets","280800","asset_fixed","","False","Dépréciations des autres immobilisations incorporelles"
"pcg_28081","Amortisation of merger loss on intangible assets","280810","asset_fixed","","False","Amortissements du mali de fusion sur actifs incorporels"
"pcg_2812","Depreciation on tangible fixed assets - Site development (same allocation as for Account 212)","281200","asset_fixed","","False","Amortissements des immobilisations corporelles - Agencements aménagements de terrains (même ventilation que celle du compte 212)"
"pcg_2813","Depreciation on tangible fixed assets - Constructions (same allocation as for Account 213)","281300","asset_fixed","","False","Amortissements des immobilisations corporelles - Constructions (même ventilation que celle du compte 213)"
"pcg_2814","Depreciation on tangible fixed assets - Constructions on third-party site (same allocation as for Account 214)","281400","asset_fixed","","False","Amortissements des immobilisations corporelles - Constructions sur sol d'autrui (même ventilation que celle du compte 214)"
"pcg_2815","Depreciation on tangible fixed assets - Installations matériel et outillage industriels (même ventilation que celle du compte 215)","281500","asset_fixed","","False","Amortissements des immobilisations corporelles - Installations matériel et outillage industriels (même ventilation que celle du compte 215)"
"pcg_2818","Other tangible fixed assets (same allocation as for Account 218)","281800","asset_fixed","","False","Amortissements des autres immobilisations corporelles (même ventilation que celle du compte 218)"
"pcg_28187","Amortization of merger loss on tangible assets","281870","asset_fixed","","False","Amortissement du mali de fusion sur actifs corporels"
"pcg_282","Depreciation on fixed assets in concession","282000","asset_fixed","","False","Amortissements des immobilisations mises en concession"
"pcg_2905","Depreciation on tangible fixed assets - Trade marks, processes, rights and similar assets","290500","asset_fixed","","False","Dépréciations des immobilisations incorporelles - Marques, procédés, droits et valeurs similaires"
"pcg_2906","Depreciation on tangible fixed assets - Lease premium","290600","asset_fixed","","False","Dépréciations des immobilisations incorporelles - Droit au bail"
"pcg_2907","Depreciation on tangible fixed assets - Goodwill","290700","asset_fixed","","False","Dépréciations des immobilisations incorporelles - Fonds commercial"
"pcg_2908","Other intangible fixed assets","290800","asset_fixed","","False","Dépréciations des autres immobilisations incorporelles"
"pcg_29081","Impairment of merger loss on intangible assets","290810","asset_fixed","","False","Dépréciation du mali de fusion sur actifs incorporels"
"pcg_29187","Impairment of merger loss on tangible assets","291870","asset_fixed","","False","Dépréciation du mali de fusion sur actifs corporels"
"pcg_292","Provisions for diminution in value of fixed assets in concession","292000","asset_fixed","","False","Dépréciations des immobilisations mises en concession"
"pcg_2931","Tangible fixed assets in progress","293100","asset_fixed","","False","Immobilisations corporelles en cours"
"pcg_2932","Intangible fixed assets in progress","293200","asset_fixed","","False","Dépréciations des immobilisations incorporelles en cours"
"pcg_2961","Provisions for depreciation of long-term equity interests","296100","asset_fixed","","False","Provisions pour dépréciation des titres de participation"
"pcg_2966","Provisions for depreciation of other forms of participation","296600","asset_fixed","","False","Provisions pour dépréciation des autres formes de participation"
"pcg_2967","Provisions for depreciation of debts receivable related to participating interests (same allocation as for Account 267)","296700","asset_fixed","","False","Provisions pour dépréciation des créances rattachées à des participations (même ventilation que celle du compte 267)"
"pcg_2968","Provisions for depreciation of debts receivable related to joint ventures (same allocation as for Account 268)","296800","asset_fixed","","False","Provisions pour dépréciation des créances rattachées à des sociétés en participation (même ventilation que celle du compte 268)"
"pcg_2971","Provisions for depreciation of long-term investment equity securities other than portfolio long-term equity investment securities (same allocation as for Account 271)","297100","asset_fixed","","False","Provisions pour dépréciation des titres immobilisés autres que les titres immobilisés de l'activité de portefeuille - droit de propriété (ventilation : 271)"
"pcg_2972","Provisions for depreciation of long-term investment debt securities (same allocation as for Account 272)","297200","asset_fixed","","False","Provisions pour dépréciation des titres immobilisés - droit de créance (même ventilation que celle du compte 272)"
