id,name,model_id:id,group_id:id,perm_read,perm_write,perm_create,perm_unlink
access_res_partner_bank_type_field_group_user,res_partner_bank_type_field group_user,model_res_partner_bank_type_field,group_user,1,1,1,0
access_res_partner_canal_group_user,res_partner_canal group_user,model_res_partner_canal,group_user,1,1,1,0
access_res_partner_canal_group_partner_manager,res_partner_canal group_partner_manager,model_res_partner_canal,group_partner_manager,0,0,0,1
access_res_partner_category_group_user,res_partner_category group_user,model_res_partner_category,group_user,1,1,1,0
access_res_partner_category_group_partner_manager,res_partner_category group_partner_manager,model_res_partner_category,group_partner_manager,0,0,0,1
access_res_partner_event_group_partner_manager,res_partner_event group_partner_manager,model_res_partner_event,group_partner_manager,0,0,0,1
access_res_partner_event_group_user,res_partner_event group_user,model_res_partner_event,group_user,1,1,1,0
access_res_partner_event_type_group_partner_manager,res_partner_event_type group_partner_manager,model_res_partner_event_type,group_partner_manager,0,0,0,1
access_res_partner_event_type_group_user,res_partner_event_type group_user,model_res_partner_event_type,group_user,1,1,1,0
access_res_partner_function_group_user,res_partner_function group_user,model_res_partner_function,group_user,1,1,1,0
access_res_partner_function_group_partner_manager,res_partner_function group_partner_manager,model_res_partner_function,group_partner_manager,0,0,0,1
access_res_partner_som_group_user,res_partner_som group_user,model_res_partner_som,group_user,1,1,1,0
access_res_partner_som_group_partner_manager,res_partner_som group_partner_manager,model_res_partner_som,group_partner_manager,0,0,0,1
access_res_partner_title_group_user,res_partner_title group_user,model_res_partner_title,group_user,1,1,1,0
access_res_partner_title_group_partner_manager,res_partner_title group_partner_manager,model_res_partner_title,group_partner_manager,0,0,0,1
access_res_request_group_user,res_request group_user,model_res_request,group_user,1,0,0,0
access_res_request_group_request,res_request group_request,model_res_request,group_request,1,1,1,1
access_res_request_history_group_user,res_request_history group_user,model_res_request_history,group_user,1,0,0,0
access_res_request_link_group_user,res_request_link group_user,model_res_request_link,group_user,1,0,0,0
access_res_users_group_user,res_users group_user,model_res_users,group_user,1,1,0,0
access_res_users_group_erp_manager,res_users group_erp_manager,model_res_users,group_erp_manager,1,1,1,1
