"id","code","name"
"class_01285","01285","Growing of plants used primarily in perfumery, in pharmacy or for insecticidal, fungicidal or similar purposes"
"class_01289","01289","Growing of other spices and aromatic crops n.e.c."
"class_01291","01291","Growing  of rubber trees (estate)"
"class_01292","01292","Growing of rubber trees (smallholdings)"
"class_01293","01293","Growing of trees for extraction of sap"
"class_01294","01294","Growing of nipa palm"
"class_01295","01295","Growing of areca"
"class_01296","01296","Growing of roselle"
"class_01299","01299","Growing of other perennial crops n.e.c."
"class_01301","01301","Growing of plants for planting"
"class_01302","01302","Growing of plants for ornamental purposes"
"class_01303","01303","Growing of live plants for bulbs, tubers and roots; cuttings and slips; mushroom spawn"
"class_01304","01304","Operation of tree nurseries"
"class_01411","01411","Raising, breeding and production of cattle or buffaloes"
"class_01412","01412","Production of raw milk from cows or buffaloes"
"class_01413","01413","Production of bovine semen"
"class_01420","01420","Raising and breeding of horses, asses, mules or hinnes"
"class_01430","01430","Raising and breeding of camels (dromedary) and camelids"
"class_01441","01441","Raising, breeding and production of sheep and goats"
"class_01442","01442","Production of raw sheep or goat’s milk"
"class_01443","01443","Production of raw wool"
"class_01450","01450","Raising, breeding and production of swine/pigs"
"class_01461","01461","Raising, breeding and production of chicken, broiler"
"class_01462","01462","Raising, breeding and production of ducks"
"class_01463","01463","Raising, breeding and production of geese"
"class_01464","01464","Raising, breeding and production of quails"
"class_01465","01465","Raising and breeding of other poultry n.e.c."
"class_01466","01466","Production of chicken eggs"
"class_01467","01467","Production of duck eggs"
"class_01468","01468","Production of other poultry eggs n.e.c."
"class_01469","01469","Operation of poultry hatcheries"
"class_01491","01491","Raising, breeding and production of semi-domesticated"
"class_01492","01492","Production of fur skins, reptile or bird’s skin from ranching operation"
"class_01493","01493","Operation of worm farms, land mollusc farms, snail farms"
"class_01494","01494","Raising of silk worms and production of silk worm cocoons"
"class_01495","01495","Bee keeping and production of honey and beeswax"
"class_01496","01496","Raising and breeding of pet animals"
"class_01497","01497","Raising and breeding of swiflet"
"class_01499","01499","Raising of diverse/other animals n.e.c."
"class_01500","01500","Mixed Farming"
"class_01610","01610","Agricultural activities for crops production on a fee or contract basis"
"class_01620","01620","Agricultural activities for animal production on a fee or contract basis"
"class_01631","01631","Preparation of crops for primary markets"
"class_01632","01632","Preparation of tobacco leaves"
"class_01633","01633","Preparation of cocoa beans"
"class_01634","01634","Sun-drying of fruits and vegetables"
"class_01640","01640","Seed processing for propagation"
"class_01701","01701","Hunting and trapping on a commercial basis"
"class_01702","01702","Taking of animals (dead or alive)"
"class_02101","02101","Planting, replanting, transplanting, thinning and conserving of forests and timber tracts"
"class_02102","02102","Growing of coppice, pulpwood and fire wood"
"class_02103","02103","Operation of forest tree nurseries"
"class_02104","02104","Collection and raising of wildings (peat swamp forest tree species)"
"class_02105","02105","Forest plantation"
"class_02201","02201","Production of round wood for forest-based manufacturing industries"
"class_02202","02202","Production of round wood used in an unprocessed form"
"class_02203","02203","Production of charcoal in the forest (using traditional methods)"
"class_02204","02204","Rubber wood logging"
"class_02301","02301","Collection of rattan, bamboo"
"class_02302","02302","Bird’s nest collection"
"class_02303","02303","Wild sago palm collection"
"class_02309","02309","Gathering of non-wood forest products n.e.c."
"class_02401","02401","Carrying out part of the forestry and forest plantation operation on a fee or contract basis for forestry service activities"
"class_02402","02402","Carrying out part of the forestry operation on a fee or contract basis for logging service activities"
"class_03111","03111","Fishing on a commercial basis in ocean and coastal waters"
"class_03112","03112","Collection of marine crustaceans and molluscs"
"class_03113","03113","Taking of aquatic animals: sea squirts, tunicates, sea urchins"
"class_03114","03114","Activities of vessels engaged both in fishing and in processing and preserving of fish"
"class_03115","03115","Gathering of other marine organisms and materials (natural pearls, sponges, coral and algae)"
"class_03119","03119","Marine fishing n.e.c."
"class_03121","03121","Fishing on a commercial basis in inland waters"
"class_03122","03122","Taking of freshwater crustaceans and molluscs"
"class_03123","03123","Taking of freshwater aquatic animals"
"class_03124","03124","Gathering of freshwater flora and fauna"
"class_03129","03129","Freshwater fishing n.e.c."
"class_03211","03211","Fish farming in sea water"
"class_03212","03212","Production of bivalve spat (oyster, mussel), lobster lings, shrimp post-larvae, fish fry and fingerlings"
"class_03213","03213","Growing of laver and other edible seaweeds"
"class_03214","03214","Culture of crustaceans, bivalves, other molluscs and other aquatic animals in sea water"
"class_03215","03215","Aquaculture activities in brackish water"
"class_03216","03216","Aquaculture activities in salt water filled tanks or reservoirs"
"class_03217","03217","Operation of  hatcheries (marine)"
"class_03218","03218","Operation of marine worm farms for fish feed"
"class_03219","03219","Marine aquaculture n.e.c."
"class_03221","03221","Fish farming in freshwater"
"class_03222","03222","Shrimp farming in freshwater"
"class_03223","03223","Culture of freshwater crustaceans, bivalves, other molluscs and other aquatic animals"
"class_03224","03224","Operation of hatcheries (freshwater)"
"class_03225","03225","Farming of frogs"
"class_03229","03229","Freshwater aquaculture n.e.c."
"class_05100","05100","Mining of hard coal"
"class_05200","05200","Mining of lignite (brown coal)"
"class_06101","06101","Extraction of crude petroleum oils"
"class_06102","06102","Extraction of bituminous or oil shale and tar sand"
"class_06103","06103","Production of crude petroleum from bituminous shale and sand"
"class_06104","06104","Processes to obtain crude oils"
"class_06201","06201","Production of crude gaseous hydrocarbon (natural gas)"
"class_06202","06202","Extraction of condensates"
"class_06203","06203","Draining and separation of liquid hydrocarbon fractions"
"class_06204","06204","Gas desulphurization"
"class_06205","06205","Mining of hydrocarbon liquids, obtain through liquefaction or pyrolysis"
"class_07101","07101","Mining of ores valued chiefly for iron content"
"class_07102","07102","Beneficiation and agglomeration of iron ores"
"class_07210","07210","Mining of uranium and thorium ores"
"class_07291","07291","Mining of tin ores"
"class_07292","07292","Mining of copper"
"class_07293","07293","Mining of bauxite (aluminium)"
"class_07294","07294","Mining of ilmenite"
"class_07295","07295","Mining of gold"
"class_07296","07296","Mining of silver"
"class_07297","07297","Mining of platinum"
"class_07298","07298","Amang retreatment"
"class_07299","07299","Mining of other non-ferrous metal ores n.e.c."
"class_08101","08101","Quarrying, rough trimming and sawing of monumental and building stone such as marble, granite (dimension stone), sandstone"
"class_08102","08102","Quarrying, crushing and breaking of limestone"
"class_08103","08103","Mining of gypsum and anhydrite"
"class_08104","08104","Mining of chalk and uncalcined dolomite"
"class_08105","08105","Extraction and dredging of industrial sand, sand for construction and gravel"
"class_08106","08106","Breaking and crushing of stone and gravel"
"class_08107","08107","Quarrying of sand"
"class_08108","08108","Mining of clays, refractory clays and kaolin"
"class_08109","08109","Quarrying, crushing and breaking of granite"
"class_08911","08911","Mining of natural phosphates"
"class_08912","08912","Mining of natural potassium salts"
"class_08913","08913","Mining of native sulphur"
"class_08914","08914","Extraction and preparation of pyrites and pyrrhotite, except roasting"
"class_08915","08915","Mining of natural barium sulphate and carbonate (barytes and witherite)"
"class_08916","08916","Mining of natural borates, natural magnesium sulphates (kieserite)"
"class_08917","08917","Mining of earth colours, fluorspar and other minerals valued chiefly as a source of chemicals"
"class_08918","08918","Guano mining"
"class_08921","08921","Peat digging"
"class_08922","08922","Peat agglomeration"
"class_08923","08923","Preparation of peat to improve quality or facilitate transport or storage"
"class_08931","08931","Extraction of salt from underground"
"class_08932","08932","Salt production by evaporation of sea water or other saline waters"
"class_08933","08933","Crushing, purification and refining of salt by the producer"
"class_08991","08991","Mining and quarrying of abrasive materials"
"class_08992","08992","Mining and quarrying of asbestos"
"class_08993","08993","Mining and quarrying of siliceous fossil meals"
"class_08994","08994","Mining and quarrying of natural graphite"
"class_08995","08995","Mining and quarrying of steatite (talc)"
"class_08996","08996","Mining and quarrying of gemstones"
"class_08999","08999","Other mining and quarrying n.e.c."
"class_09101","09101","Oil and gas extraction service activities provided on a fee or contract basis"
"class_09102","09102","Oil and gas field fire fighting services"
"class_09900","09900","Support activities for other mining and quarrying"
"class_10101","10101","Processing and preserving of meat and production of meat products"
"class_10102","10102","Processing and preserving of poultry and poultry products"
"class_10103","10103","Production of hides and skins originating from slaughterhouses"
"class_10104","10104","Operation of slaughterhouses engaged in killing, houses dressing or packing meat"
"class_10109","10109","Processing and preserving of meat n.e.c."
"class_10201","10201","Canning of fish, crustaceans and mollusks"
"class_10202","10202","Processing, curing and preserving of fish, crustacean and molluscs"
"class_10203","10203","Production of fish meals for human consumption or animal feed"
"class_10204","10204","Production of keropok including keropok lekor"
"class_10205","10205","Processing of seaweed"
"class_10301","10301","Manufacture of fruits and vegetable food products"
"class_10302","10302","Manufacture of fruit and vegetable juices"
"class_10303","10303","Pineapple canning"
"class_10304","10304","Manufacture of jams, marmalades and table jellies"
"class_10305","10305","Manufacture of nuts and nut products"
"class_10306","10306","Manufacture of bean curd products"
"class_10401","10401","Manufacture of crude palm oil"
"class_10402","10402","Manufacture of refined palm oil"
"class_10403","10403","Manufacture of palm kernel oil"
"class_10404","10404","Manufacture of crude and refined vegetable oil"
"class_10405","10405","Manufacture of coconut oil"
"class_10406","10406","Manufacture of compound cooking fats"
"class_10407","10407","Manufacture of animal oils and fats"
"class_10501","10501","Manufacture of ice cream and other edible ice such as sorbet"
"class_10502","10502","Manufacture of condensed, powdered and evaporated milk"
"class_10509","10509","Manufacture of other dairy products n.e.c."
"class_10611","10611","Rice milling"
"class_10612","10612","Provision of milling services"
"class_10613","10613","Flour milling"
"class_10619","10619","Manufacture of grain mill products n.e.c."
"class_10621","10621","Manufacture of starches and starch products"
"class_10622","10622","Manufacture of glucose, glucose syrup, maltose, inulin"
"class_10623","10623","Manufacture of sago and tapioca flour/products"
"class_10711","10711","Manufacture of biscuits and cookies"
"class_10712","10712","Manufacture of bread, cakes and other bakery products"
"class_10713","10713","Manufacture of snack products"
"class_10714","10714","Manufacture of frozen bakery products"
"class_10721","10721","Manufacture of sugar"
"class_10722","10722","Manufacture of sugar products"
"class_10731","10731","Manufacture of cocoa products"
"class_10732","10732","Manufacture of chocolate and chocolate products"
"class_10733","10733","Manufacture of sugar confectionery"
"class_10741","10741","Manufacture of meehoon, noodles and other related products"
"class_10742","10742","Manufacture of pastas"
"class_10750","10750","Manufacture of prepared meals and dishes"
"class_10791","10791","Manufacture of coffee"
"class_10792","10792","Manufacture of tea"
"class_10793","10793","Manufacture of sauces and condiments"
"class_10794","10794","Manufacture of spices and curry powder"
"class_10795","10795","Manufacture of egg products"
"class_10799","10799","Manufacture of other food products n.e.c."
"class_10800","10800","Manufacture of prepared animal feeds"
"class_11010","11010","Distilling, rectifying and blending of spirits"
"class_11020","11020","Manufacture of wines"
"class_11030","11030","Manufacture of malt liquors and malt"
"class_11041","11041","Manufacture of soft drinks"
"class_11042","11042","Production of natural mineral water and other bottled water"
"class_12000","12000","MANUFACTURE OF TOBACCO PRODUCTS"
"class_13110","13110","Preparation and spinning of textile fibres"
"class_13120","13120","Weaving of textiles"
"class_13131","13131","Batik making"
"class_13132","13132","Dyeing, bleaching, printing and finishing of yarns and fabrics"
"class_13139","13139","Other finishing textiles"
"class_13910","13910","Manufacture of knitted and crocheted fabrics"
"class_13921","13921","Manufacture of made-up articles of any textile materials, including of knitted or crocheted fabrics"
"class_13922","13922","Manufacture of made-up furnishing articles"
"class_13930","13930","Manufacture of carpets and rugs"
"class_13940","13940","Manufacture of cordage, rope, twine and netting"
"class_13990","13990","Manufacture of other textiles n.e.c."
"class_14101","14101","Manufacture of specific wearing apparel"
"class_14102","14102","Manufacture of clothings"
"class_14103","14103","Custom tailoring"
"class_14109","14109","Manufacture of other clothing accessories"
"class_14200","14200","Manufacture of articles made of fur skins"
"class_14300","14300","Manufacture of knitted and crocheted apparel"
"class_15110","15110","Tanning and dressing of leather; dressing and dyeing of fur"
"class_15120","15120","Manufacture of luggage, handbags and the like, saddlery and harness"
"class_15201","15201","Manufacture of leather footwear"
"class_15202","15202","Manufacture of plastic footwear"
"class_15203","15203","Manufacture of rubber footwear"
"class_15209","15209","Manufacture of other footwear n.e.c."
"class_16211","16211","Manufacture of veneer sheets and plywood"
"class_16221","16221","Manufacture of builders' carpentry"
"class_16222","16222","Manufacture of joinery wood products"
"class_16230","16230","Manufacture of wooden containers"
"class_16291","16291","Manufacture of wood charcoal"
"class_16292","16292","Manufacture of other products of wood, cane, articles of cork, straw and plaiting materials"
"class_17010","17010","Manufacture of pulp, paper and paperboard"
"class_17020","17020","Manufacture of corrugated paper and paperboard and of containers of paper and paperboard"
"class_17091","17091","Manufacture of envelopes and letter-card"
"class_17092","17092","Manufacture of household and personal hygiene paper"
"class_17093","17093","Manufacture of gummed or adhesive paper in strips or rolls and labels and wall paper"
"class_17094","17094","Manufacture of effigies, funeral paper goods, joss paper"
"class_17099","17099","Manufacture of other articles of paper and paperboard n.e.c."
"class_18110","18110","Printing"
"class_18120","18120","Service activities related to printing"
"class_18200","18200","Reproduction of recorded media"
"class_19100","19100","Manufacture of coke oven products"
"class_19201","19201","Manufacture of refined petroleum products"
"class_19202","19202","Manufacture of bio-diesel products"
"class_20111","20111","Manufacture of liquefied or compressed inorganic industrial or medical gases"
"class_20112","20112","Manufacture of basic organic chemicals"
"class_20113","20113","Manufacture of inorganic compounds"
"class_20119","20119","Manufacture of other basic chemicals n.e.c."
"class_20121","20121","Manufacture of fertilizers"
"class_20129","20129","Manufacture of associated nitrogen products"
"class_20131","20131","Manufacture of plastic in primary forms"
"class_20132","20132","Manufacture of synthetic rubber in primary forms: synthetic rubber, factice"
"class_20133","20133","Manufacture of mixtures of synthetic rubber and natural rubber or rubber - like gums"
"class_20210","20210","Manufacture of pesticides and other agrochemical products"
"class_20221","20221","Manufacture of paints, varnishes and similar coatings ink and mastics"
"class_20222","20222","Manufacture of printing ink"
"class_20231","20231","Manufacture of soap and detergents, cleaning and polishing preparations"
"class_20232","20232","Manufacture of perfumes and toilet preparations"
"class_20291","20291","Manufacture of photographic plates, films, sensitized paper and other sensitized unexposed materials"
"class_20292","20292","Manufacture of writing and drawing ink"
"class_20299","20299","Manufacture of other chemical products n.e.c."
"class_20300","20300","Manufacture of man-made fibres"
"class_21001","21001","Manufacture of medicinal active substances to be used for their pharmacological properties in the manufacture of medicaments"
"class_21002","21002","Processing of blood"
"class_21003","21003","Manufacture of medicaments"
"class_21004","21004","Manufacture of chemical contraceptive products"
"class_21005","21005","Manufacture of medical diagnostic preparation"
"class_21006","21006","Manufacture of radioactive in-vivo diagnostic substances"
"class_21007","21007","Manufacture of biotech pharmaceuticals"
"class_21009","21009","Manufacture of other pharmaceuticals, medicinal chemical and botanical products n.e.c."
"class_22111","22111","Manufacture of rubber tyres for vehicles"
"class_22112","22112","Manufacture of interchangeable tyre treads and retreading rubber tyres"
"class_22191","22191","Manufacture of other products of natural or synthetic rubber, unvulcanized, vulcanized or hardened"
"class_22192","22192","Manufacture of rubber gloves"
"class_22193","22193","Rubber remilling and latex processing"
"class_22199","22199","Manufacture of other rubber products n.e.c"
"class_22201","22201","Manufacture of semi-manufactures of plastic products"
"class_22202","22202","Manufacture of finished plastic products"
"class_22203","22203","Manufacture of plastic articles for the packing of goods"
"class_22204","22204","Manufacture of builders' plastics ware"
"class_22205","22205","Manufacture of plastic tableware, kitchenware and toilet articles"
"class_22209","22209","Manufacture of diverse plastic products n.e.c."
"class_23101","23101","Manufacture of flat glass, including wired, coloured or tinted flat glass"
"class_23102","23102","Manufacture of laboratory, hygienic or pharmaceutical glassware"
"class_23109","23109","Manufacture of other glass products n.e.c."
"class_23911","23911","Manufacture of refractory mortars and concretes"
"class_23912","23912","Manufacture of refractory ceramic goods"
"class_23921","23921","Manufacture of non-refractory ceramic"
"class_23929","23929","Manufacture of other clay building materials"
"class_23930","23930","Manufacture of other porcelain and ceramic products"
"class_23941","23941","Manufacture of hydraulic cement"
"class_23942","23942","Manufacture of lime and plaster"
"class_23951","23951","Manufacture of ready-mix and dry-mix concrete and mortars"
"class_23952","23952","Manufacture of precast concrete, cement or artificial stone articles for use in construction"
"class_23953","23953","Manufacture of prefabricated structural components for building or civil engineering of cement, concrete or artificial stone"
"class_23959","23959","Manufacture of other articles of concrete, cement and plaster n.e.c."
"class_23960","23960","Cutting, shaping and finishing of stone"
"class_23990","23990","Manufacture of other non-metallic mineral products n.e.c."
"class_24101","24101","Production of pig iron and spiegeleisen in pigs, blocks or other primary forms"
"class_24102","24102","Production of bars and rods of stainless steel or other alloy steel"
"class_24103","24103","Manufacture of seamless tubes, by hot rolling, hot extrusion or hot drawing, or by cold drawing or cold rolling"
"class_24104","24104","Manufacture of steel tube fittings"
"class_24109","24109","Manufacture of other basic iron and steel products n.e.c."
"class_24201","24201","Tin smelting"
"class_24202","24202","Production of aluminium from alumina"
"class_24209","24209","Manufacture of other basic precious and other non-ferrous metals n.e.c."
"class_24311","24311","Casting of iron"
"class_24312","24312","Casting of steel"
"class_24320","24320","Casting of non-ferrous metals"
"class_25111","25111","Manufacture of industrial frameworks in metal"
"class_25112","25112","Manufacture of prefabricated buildings mainly of metal"
"class_25113","25113","Manufacture of metal doors, windows and their frames, shutters and gates"
"class_25119","25119","Manufacture of other structural metal products"
"class_25120","25120","Manufacture of tanks, reservoirs and containers of metal"
"class_25130","25130","Manufacture of steam generators, except central heating hot water boilers"
"class_25200","25200","Manufacture of weapons and ammunition"
"class_25910","25910","Forging, pressing, stamping and roll-forming of metal; powder metallurgy"
"class_25920","25920","Treatment and coating of metals; machining"
"class_25930","25930","Manufacture of cutlery, hand tools and general hardware"
"class_25991","25991","Manufacture of tins and cans for food products, collapsible tubes and boxes"
"class_25992","25992","Manufacture of metal cable, plaited bands and similar articles"
"class_25993","25993","Manufacture of bolts, screws, nuts and similar threaded products"
"class_25994","25994","Manufacture of metal household articles"
"class_25999","25999","Manufacture of any other fabricated metal products n.e.c."
"class_26101","26101","Manufacture of diodes, transistors and similar semiconductor devices"
"class_26102","26102","Manufacture electronic integrated circuits micro assemblies"
"class_26103","26103","Manufacture of electrical capacitors and resistors"
"class_26104","26104","Manufacture of printed circuit boards"
"class_26105","26105","Manufacture of display components"
"class_26109","26109","Manufacture of other components for electronic applications"
"class_26201","26201","Manufacture of computers"
"class_26202","26202","Manufacture of peripheral equipment"
"class_26300","26300","Manufacture of communication equipment"
"class_26400","26400","Manufacture of consumer electronics"
"class_26511","26511","Manufacture of measuring, testing, navigating and control equipment"
"class_26512","26512","Manufacture of industrial process control equipment"
"class_26520","26520","Manufacture of watches and clocks and parts"
"class_26600","26600","Manufacture of irradiation, electro medical and electrotherapeutic equipment"
"class_26701","26701","Manufacture of optical instruments and equipment"
"class_26702","26702","Manufacture of photographic equipment"
"class_26800","26800","Manufacture of magnetic and optical recording media"
"class_27101","27101","Manufacture of electric motors, generators and transformers"
"class_27102","27102","Manufacture of electricity distribution and control apparatus"
"class_27200","27200","Manufacture of batteries and accumulators"
"class_27310","27310","Manufacture of fibre optic cables"
"class_27320","27320","Manufacture of other electronic and electric wires and cables"
"class_27330","27330","Manufacture of current-carrying and non current-carrying wiring devices for electrical circuits regardless of material"
"class_27400","27400","Manufacture of electric lighting equipment"
"class_27500","27500","Manufacture of domestic appliances"
"class_27900","27900","Manufacture of miscellaneous electrical equipment other than motors, generators and transformers, batteries and accumulators, wires and wiring devices, lighting equipment or domestic appliances"
"class_28110","28110","Manufacture of engines and turbines, except aircraft, vehicle and cycle engines"
"class_28120","28120","Manufacture of fluid power equipment"
"class_28130","28130","Manufacture of other pumps, compressors, taps and valves"
"class_28140","28140","Manufacture of bearings, gears, gearing and driving elements"
"class_28150","28150","Manufacture of ovens, furnaces and furnace burners"
"class_28160","28160","Manufacture of lifting and handling equipment"
"class_28170","28170","Manufacture of office machinery and equipment (except computers and peripheral equipment)"
"class_28180","28180","Manufacture of power-driven hand tools with self-contained electric or non-electric motor or pneumatic drives"
"class_28191","28191","Manufacture of refrigerating or freezing industrial equipment"
"class_28192","28192","Manufacture of air-conditioning machines, including for motor vehicles"
"class_28199","28199","Manufacture of other general-purpose machinery n.e.c."
"class_28210","28210","Manufacture of agricultural and forestry machinery"
"class_28220","28220","Manufacture of metal-forming machinery and machine tools"
"class_28230","28230","Manufacture of machinery for metallurgy"
"class_28240","28240","Manufacture of machinery for mining, quarrying and construction"
"class_28250","28250","Manufacture of machinery for food, beverage and tobacco processing"
"class_28260","28260","Manufacture of machinery for textile, apparel and leather production"
"class_28290","28290","Manufacture of other special-purpose machinery n.e.c."
"class_29101","29101","Manufacture of passenger cars"
"class_29102","29102","Manufacture of commercial vehicles"
"class_29200","29200","Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi- trailers"
"class_29300","29300","Manufacture of parts and accessories for motor vehicles"
"class_30110","30110","Building of ships and floating structures"
"class_30120","30120","Building of pleasure and sporting boats"
"class_30200","30200","Manufacture of railway locomotives and rolling stock"
"class_30300","30300","Manufacture of air and spacecraft and related machinery"
"class_30400","30400","Manufacture of military fighting vehicles"
"class_30910","30910","Manufacture of motorcycles"
"class_30920","30920","Manufacture of bicycles and invalid carriages"
"class_30990","30990","Manufacture of other transport equipments n.e.c."
"class_31001","31001","Manufacture of wooden and cane furniture"
"class_31002","31002","Manufacture of metal furniture"
"class_31003","31003","Manufacture of mattress"
"class_31009","31009","Manufacture of other furniture, except of stone, concrete or ceramic"
"class_32110","32110","Manufacture of jewellery and related articles"
"class_32120","32120","Manufacture of imitation jewellery and related articles"
"class_32200","32200","Manufacture of musical instruments"
"class_32300","32300","Manufacture of sports goods"
"class_32400","32400","Manufacture of games and toys"
"class_32500","32500","Manufacture of medical and dental instrument and supplies"
"class_32901","32901","Manufacture of stationery"
"class_32909","32909","Other manufacturing n.e.c."
"class_33110","33110","Repair of fabricated metal products"
"class_33120","33120","Repair and maintenance of industrial machinery and equipment"
"class_33131","33131","Repair and maintenance of the measuring, testing, navigating and control equipment"
"class_33132","33132","Repair and maintenance of irradiation, electro medical and electrotherapeutic equipment"
"class_33133","33133","Repair of optical instruments and photographic equipment"
"class_33140","33140","Repair and maintenance of electrical equipment except domestic appliances"
"class_33150","33150","Repair and maintenance of transport equipment except motorcycles and bicycles"
"class_33190","33190","Repair and maintenance of other equipment n.e.c."
"class_33200","33200","Installation of industrial machinery and equipment"
"class_35101","35101","Operation of generation facilities that produce electric energy"
"class_35102","35102","Operation of transmission, distribution and sales of electricity"
"class_35201","35201","Manufacture of gaseous fuels with a specified calorific value, by purification, blending and other processes from gases of various types including natural gas"
"class_35202","35202","Transportation, distribution and supply of gaseous fuels of all kinds through a system of mains"
"class_35203","35203","Sale of gas to the user through mains"
"class_35301","35301","Production, collection and distribution of steam and hot water for heating, power and other purposes"
"class_35302","35302","Production and distribution of cooled air, chilled water for cooling purposes"
"class_35303","35303","Production of ice, including ice for food and non-food (e.g. cooling) purposes"
"class_36001","36001","Purification and distribution of water for water supply purposes"
"class_36002","36002","Desalting of sea or ground water to produce water as the principal product of interest"
"class_37000","37000","Sewerage and similar activities"
"class_38111","38111","Collection of non-hazardous solid waste (i.e. garbage) within a local area"
"class_38112","38112","Collection of recyclable materials"
"class_38113","38113","Collection of refuse in litter-bins in public places"
"class_38114","38114","Collection of construction and demolition waste"
"class_38115","38115","Operation of waste transfer stations for non-hazardous waste"
"class_38121","38121","Collection of hazardous waste"
"class_38122","38122","Operation of waste transfer stations for hazardous waste"
"class_38210","38210","Treatment and disposal of non-hazardous waste"
"class_38220","38220","Treatment and disposal of hazardous waste"
"class_38301","38301","Mechanical crushing of metal waste"
"class_38302","38302","Dismantling of automobiles, computers, televisions and other equipment for material recover"
"class_38303","38303","Reclaiming of rubber such as used tires to produce secondary raw material"
"class_38304","38304","Reuse of rubber products"
"class_38309","38309","Materials recovery n.e.c."
"class_39000","39000","Remediation activities and other waste management services"
"class_41001","41001","Residential buildings"
"class_41002","41002","Non-residential buildings"
"class_41003","41003","Assembly and erection of prefabricated constructions on the site"
"class_41009","41009","Construction of buildings n.e.c."
"class_42101","42101","Construction of motorways, streets, roads, other vehicular and pedestrian ways"
"class_42102","42102","Surface work on streets, roads, highways, bridges or tunnels"
"class_42103","42103","Construction of bridges, including those for elevated highways"
"class_42104","42104","Construction of tunnels"
"class_42105","42105","Construction of railways and subways"
"class_42106","42106","Construction of airfield/airports runways"
"class_42109","42109","Construction of roads and railways n.e.c."
"class_42201","42201","Long-distance pipelines, communication and power lines"
"class_42202","42202","Urban pipelines, urban communication and power lines; ancillary urban works"
"class_42203","42203","Water main and line construction"
"class_42204","42204","Reservoirs"
"class_42205","42205","Construction of irrigation systems (canals)"
"class_42206","42206","Construction of sewer systems (including repair) and sewage disposal plants"
"class_42207","42207","Construction of power plants"
"class_42209","42209","Construction of utility projects n.e.c."
"class_42901","42901","Construction of refineries"
"class_42902","42902","Construction of waterways, harbour and river works, pleasure ports (marinas), locks"
"class_42903","42903","Construction of dams and dykes"
"class_42904","42904","Dredging of waterways"
"class_42905","42905","Outdoor sports facilities"
"class_42906","42906","Land subdivision with land improvement"
"class_42909","42909","Construction of other engineering projects n.e.c."
"class_43110","43110","Demolition or wrecking of buildings and other structures"
"class_43121","43121","Clearing of building sites"
"class_43122","43122","Earth moving"
"class_43123","43123","Drilling, boring and core sampling for construction, geophysical, geological or similar purposes"
"class_43124","43124","Site preparation for mining"
"class_43125","43125","Drainage of agricultural or forestry land"
"class_43126","43126","Land reclamation work"
"class_43129","43129","Other site preparation activities n.e.c."
"class_43211","43211","Electrical wiring and fittings"
"class_43212","43212","Telecommunications wiring"
"class_43213","43213","Computer network and cable television wiring"
"class_43214","43214","Satellite dishes"
"class_43215","43215","Lighting systems"
"class_43216","43216","Security systems"
