"id","name","code","user_type_id/id","chart_template_id/id","reconcile"
"pcg_1061","Écarts de réévaluation légale","1061","account.data_account_type_equity","l10n_syscohada.syscohada_chart_template","False"
"pcg_1062","Écarts de réévaluation libre","1062","account.data_account_type_equity","l10n_syscohada.syscohada_chart_template","False"
"pcg_109","APPORTEURS, CAPITAL SOUSCRIT, NON APPELÉ","109","account.data_account_type_equity","l10n_syscohada.syscohada_chart_template","False"
"pcg_111","RÉSERVE LÉGALE","111","account.data_account_type_equity","l10n_syscohada.syscohada_chart_template","False"
"pcg_112","RÉSERVES STATUTAIRES OU CONTRACTUELLES","112","account.data_account_type_equity","l10n_syscohada.syscohada_chart_template","False"
"pcg_1131","Réserves de plus-values nettes à long terme","1131","account.data_account_type_equity","l10n_syscohada.syscohada_chart_template","False"
"pcg_1132","Réserves d’attribution gratuite d’actions au personnel salarié et aux dirigeants","1132","account.data_account_type_equity","l10n_syscohada.syscohada_chart_template","False"
"pcg_1133","Réserves consécutives à l'octroi de subventions d'investissement","1133","account.data_account_type_equity","l10n_syscohada.syscohada_chart_template","False"
"pcg_1134","Réserves des valeurs mobilières donnant accès au capital","1134","account.data_account_type_equity","l10n_syscohada.syscohada_chart_template","False"
"pcg_1138","Autres réserves réglementées","1138","account.data_account_type_equity","l10n_syscohada.syscohada_chart_template","False"
"pcg_1181","Réserves facultatives","1181","account.data_account_type_equity","l10n_syscohada.syscohada_chart_template","False"
"pcg_1188","Réserves diverses","1188","account.data_account_type_equity","l10n_syscohada.syscohada_chart_template","False"
"pcg_121","REPORT À NOUVEAU CRÉDITEUR","121","account.data_account_type_equity","l10n_syscohada.syscohada_chart_template","False"
"pcg_1291","Perte nette à reporter","1291","account.data_account_type_equity","l10n_syscohada.syscohada_chart_template","False"
"pcg_1292","Perte - Amortissements réputés différés","1292","account.data_account_type_equity","l10n_syscohada.syscohada_chart_template","False"
"pcg_1301","Résultat en instance d'affectation : Bénéfice","1301","account.data_account_type_equity","l10n_syscohada.syscohada_chart_template","False"
"pcg_1309","Résultat en instance d'affectation : Perte","1309","account.data_account_type_equity","l10n_syscohada.syscohada_chart_template","False"
"pcg_131","RÉSULTAT NET : BÉNÉFICE","131","account.data_account_type_equity","l10n_syscohada.syscohada_chart_template","False"
"pcg_132","MARGE COMMERCIALE (MC)","132","account.data_account_type_equity","l10n_syscohada.syscohada_chart_template","False"
"pcg_133","VALEUR AJOUTÉE (V.A.)","133","account.data_account_type_equity","l10n_syscohada.syscohada_chart_template","False"
"pcg_134","EXCÉDENT BRUT D'EXPLOITATION (E.B.E.)","134","account.data_account_type_equity","l10n_syscohada.syscohada_chart_template","False"
"pcg_135","RÉSULTAT D'EXPLOITATION (R.E.)","135","account.data_account_type_equity","l10n_syscohada.syscohada_chart_template","False"
"pcg_136","RÉSULTAT FINANCIER (R.F.)","136","account.data_account_type_equity","l10n_syscohada.syscohada_chart_template","False"
"pcg_137","RÉSULTAT DES ACTIVITÉS ORDINAIRES (R.A.O.)","137","account.data_account_type_equity","l10n_syscohada.syscohada_chart_template","False"
"pcg_1381","Résultat de fusion","1381","account.data_account_type_equity","l10n_syscohada.syscohada_chart_template","False"
"pcg_1382","Résultat d'apport partiel d'actif","1382","account.data_account_type_equity","l10n_syscohada.syscohada_chart_template","False"
"pcg_1383","Résultat de scission","1383","account.data_account_type_equity","l10n_syscohada.syscohada_chart_template","False"
"pcg_1384","Résultat de liquidation","1384","account.data_account_type_equity","l10n_syscohada.syscohada_chart_template","False"
"pcg_139","RÉSULTAT NET : PERTE","139","account.data_account_type_equity","l10n_syscohada.syscohada_chart_template","False"
"pcg_1411","Subvention d'equipement: État","1411","account.data_account_type_equity","l10n_syscohada.syscohada_chart_template","False"
"pcg_1412","Subvention d'equipement: Régions","1412","account.data_account_type_equity","l10n_syscohada.syscohada_chart_template","False"
"pcg_1413","Subvention d'equipement: Départements","1413","account.data_account_type_equity","l10n_syscohada.syscohada_chart_template","False"
"pcg_1414","Subvention d'equipement: Communes et collectivités publiques décentralisées","1414","account.data_account_type_equity","l10n_syscohada.syscohada_chart_template","False"
"pcg_1415","Subvention d'equipement: Entités publiques ou mixtes","1415","account.data_account_type_equity","l10n_syscohada.syscohada_chart_template","False"
"pcg_1416","Subvention d'equipement: Entités et organismes privés","1416","account.data_account_type_equity","l10n_syscohada.syscohada_chart_template","False"
"pcg_1417","Subvention d'equipement: Organismes internationaux","1417","account.data_account_type_equity","l10n_syscohada.syscohada_chart_template","False"
"pcg_1418","Subvention d'equipement: Autres","1418","account.data_account_type_equity","l10n_syscohada.syscohada_chart_template","False"
"pcg_148","AUTRES SUBVENTIONS D'INVESTISSEMENT","148","account.data_account_type_equity","l10n_syscohada.syscohada_chart_template","False"
"pcg_151","AMORTISSEMENTS DÉROGATOIRES","151","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_152","PLUS-VALUES DE CESSION À RÉINVESTIR","152","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_1531","Fonds National","1531","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_1532","Prélèvement pour le Budget","1532","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_154","PROVISION SPÉCIALE DE RÉÉVALUATION","154","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_1551","Reconstitution des gisements miniers et pétroliers","1551","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_1561","Provision réglementé relative aux stocks: Hausse de prix","1561","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_1562","Provision réglementé relative aux stocks: Fluctuation des cours","1562","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_157","PROVISIONS POUR INVESTISSEMENT","157","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_158","AUTRES PROVISIONS ET FONDS RÉGLEMENTES","158","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_1611","Emprunts obligataires ordinaires","1611","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_1612","Emprunts obligataires convertibles en actions","1612","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_1613","Emprunts obligataires remboursables en actions","1613","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_1618","Autres emprunts obligataires","1618","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_162","EMPRUNTS ET DETTES AUPRÈS DES ÉTABLISSEMENTS DE CRÉDIT","162","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_163","AVANCES REÇUES DE L'ÉTAT","163","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_164","AVANCES REÇUES ET COMPTES COURANTS BLOQUÉS","164","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_1651","Dépôt et cautionnements reçus: Dépôts","1651","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_1652","Dépôt et cautionnements reçus: Cautionnements","1652","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_1661","Intérêts courus sur emprunts obligataires","1661","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_1662","Intérêts courus sur emprunts et dettes auprès des établissements de crédit","1662","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_1663","Intérêts courus sur avances reçues de l'État","1663","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_1664","Intérêts courus sur avances reçues et comptes courants bloqués","1664","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_1665","Intérêts courus sur dépôts et cautionnements reçus","1665","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_1667","Intérêts courus sur avances assorties de conditions particulières","1667","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_1668","Intérêts courus sur autres emprunts et dettes","1668","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_1671","Avances bloquées pour augmentation du capital","1671","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_1672","Avances conditionnées par l'État","1672","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_1673","Avances conditionnées par les autres organismes africains","1673","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_1674","Avances conditionnées par les organismes internationaux","1674","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_1681","Rentes viagères capitalisées pour emprunts et dettes","1681","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_1682","Billets de fonds pour emprunts et dettes","1682","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_1683","Dettes consécutives à des titres empruntés","1683","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_1684","Emprunts participatifs","1684","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_1685","Participation des travailleurs aux bénéfices pour emprunts et dettes","1685","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_1686","Emprunts et dettes contractés auprès des autres tiers","1686","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_172","DETTES DE LOCATION-ACQUISITION / CREDIT-BAIL IMMOBILIER","172","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_173","DETTES DE LOCATION-ACQUISITION / CREDIT-BAIL MOBILIER","173","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_174","DETTES DE LOCATION-ACQUISITION / LOCATION-VENTE","174","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_1762","Intérêts courus sur dettes de location-acquisition / crédit-bail immobilier","1762","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_1763","Intérêts courus sur dettes  de  location-acquisition  / crédit-bail mobilier","1763","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_1764","Intérêts courus sur dettes  de location-acquisition / location-vente","1764","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_1768","Intérêts courus sur autres dettes  de location-acquisition","1768","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_178","AUTRES DETTES DE LOCATION-ACQUISITION","178","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_1811","Dettes liées à des participations (groupe)","1811","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_1812","Dettes liées à des participations (hors groupe)","1812","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_182","DETTES LIÉES À DES SOCIÉTÉS EN PARTICIPATION","182","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_183","INTÉRÊTS COURUS SUR DETTES LIÉES À DES PARTICIPATIONS","183","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_184","COMPTES PERMANENTS BLOQUÉS DES ÉTABLISSEMENTS ET SUCCURSALES","184","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_185","COMPTES PERMANENTS NON BLOQUÉS DES ÉTABLISSEMENTS ET SUCCURSALES","185","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_186","COMPTES DE LIAISON CHARGES","186","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_187","COMPTES DE LIAISON PRODUITS","187","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_188","COMPTES DE LIAISON DES SOCIÉTÉS EN PARTICIPATION","188","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_191","PROVISIONS POUR LITIGES","191","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_192","PROVISIONS POUR GARANTIES DONNÉES AUX CLIENTS","192","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_193","PROVISIONS POUR PERTES SUR MARCHÉS À ACHÈVEMENT FUTUR","193","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_194","PROVISIONS POUR PERTES DE CHANGE","194","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_195","PROVISIONS POUR IMPÔTS","195","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_1961","Provisions pour pensions et obligations similaires –engagement de retraite","1961","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_1962","Actif du régime de retraite","1962","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_197","PROVISIONS POUR RESTRUCTURATION","197","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_1981","Provisions pour amendes et pénalités","1981","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_1983","Provisions de propre assureur","1983","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_1984","Provisions pour démantèlement et remise en état","1984","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_1985","Provisions pour droits à réduction ou avantage en nature  (Chèques cadeaux, cartes de fidélité…)","1985","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_1988","Provisions pour divers risques et charges","1988","account.data_account_type_current_liabilities","l10n_syscohada.syscohada_chart_template","False"
"pcg_211","FRAIS  DE DEVELOPPEMENT","211","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2121","Brevets","2121","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2122","Licences","2122","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2123","Concessions de service public","2123","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2128","Autres concessions et droits similaires","2128","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2131","Logiciels","2131","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2132","Sites internet","2132","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_214","MARQUES","214","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_215","FONDS COMMERCIAL","215","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_216","DROIT AU BAIL","216","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_217","INVESTISSEMENTS DE CREATION","217","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2181","Frais de prospection et d’évaluation de ressources minérales","2181","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2182","Coûts d’obtention du contrat","2182","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2183","Fichiers clients, notices, titres de journaux et magazines","2183","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2184","Coûts des franchises","2184","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2188","Divers droits et valeurs incorporels","2188","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2191","Frais de développement","2191","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2193","Logiciels et sites internet","2193","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2198","Autres droits et valeurs incorporels","2198","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2211","Terrains d'exploitation agricole","2211","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2212","Terrains d'exploitation forestière","2212","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2218","Autres terrains","2218","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2221","Terrains à bâtir","2221","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2228","Autres terrains nus","2228","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2231","Terrains batis pour bâtiments industriels et agricoles","2231","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2232","Terrains batis pour bâtiments administratifs et commerciaux","2232","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2234","Terrains batis pour bâtiments affectés aux autres opérations professionnelles","2234","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2235","Terrains batis pour bâtiments affectés aux autres opérations non professionnelles","2235","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2238","Autres terrains bâtis","2238","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2241","Plantation d'arbres et d'arbustes","2241","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2245","Améliorations du fonds","2245","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2248","Autres travaux","2248","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2251","Carrières","2251","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2261","Parkings","2261","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_227","TERRAINS MIS EN CONCESSION","227","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2281","Terrains  - immeubles de placement","2281","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2285","Terrains des logements affectés au personnel","2285","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2286","Terrains de location - acquisition","2286","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2288","Divers terrains","2288","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2291","Terrains agricoles et forestiers","2291","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2292","Terrains nus pour des aménagements de terrain en cours","2292","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2295","Terrains de  carrières - tréfonds pour des aménagements de terrain en cours","2295","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2298","Autres terrains pour des aménagements de terrain en cours","2298","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2311","Bâtiments industriels","2311","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2312","Bâtiments agricoles","2312","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2313","Bâtiments administratifs et commerciaux","2313","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2314","Bâtiments affectés au logement du personnel","2314","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2315","Bâtiments - immeubles de placement","2315","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2316","Bâtiments de location - acquisition","2316","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2321","Bâtiments industriels","2321","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2322","Bâtiments agricoles","2322","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2323","Bâtiments administratifs et commerciaux","2323","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2324","Bâtiments affectés au logement du personnel","2324","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2325","Bâtiments - immeubles de placement","2325","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2326","Bâtiments de location - acquisition","2326","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2331","Voies de terre","2331","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2332","Voies de fer","2332","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2333","Voies d’eau","2333","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2334","Barrages, Digues","2334","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2335","Pistes d’aérodrome","2335","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2338","Autres ouvrages d’infrastructures","2338","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2341","Installations complexes spécialisées sur sol propre","2341","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2342","Installations complexes spécialisées sur sol d’autrui","2342","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2343","Installations à caractère spécifique sur sol propre","2343","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2344","Installations à caractère spécifique sur sol d’autrui","2344","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2345","Aménagements et agencements des bâtiments","2345","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2351","Installations générales","2351","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2358","Autres aménagements de bureaux","2358","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_237","BÂTIMENTS INDUSTRIELS, AGRICOLES ET COMMERCIAUX MIS EN CONCESSION","237","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_238","AUTRES INSTALLATIONS ET AGENCEMENTS","238","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2391","Bâtiments en cours","2391","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2392","Installations en cours","2392","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2393","Ouvrages d’infrastructure en cours","2393","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2394","Aménagements, agencements et installations techniques  en cours","2394","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2395","Aménagements de bureaux en cours","2395","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2398","Autres installations et agencements en cours","2398","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2411","Matériel industriel","2411","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2412","Outillage industriel","2412","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2413","Matériel commercial","2413","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2414","Outillage commercial","2414","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2416","Matériel et outillage industriel et commercial de location – acquisition","2416","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2421","Matériel agricole","2421","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2422","Outillage agricole","2422","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2426","Matériel et outillage agricole de location – acquisition","2426","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_243","MATÉRIEL D’EMBALLAGE RÉCUPÉRABLE ET IDENTIFIABLE","243","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2441","Matériel de bureau","2441","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2442","Matériel informatique","2442","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2443","Matériel bureautique","2443","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2444","Mobilier de bureau","2444","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2445","Matériel et mobilier - immeubles de placement","2445","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2446","Matériel et mobilier de location - acquisition","2446","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2447","Matériel et mobilier des logements du personnel","2447","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2451","Matériel automobile","2451","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
"pcg_2452","Matériel ferroviaire","2452","account.data_account_type_fixed_assets","l10n_syscohada.syscohada_chart_template","False"
