"id","name","code","user_type_id/id","chart_template_id/id","reconcile"
"account_full_7957","Exceso de provisión por transacciones con pagos basados en instrumentos de patrimonio","7957","account.data_account_type_revenue","l10n_es.account_chart_template_full","False"
"account_full_800","Pérdidas en activos financieros disponibles para la venta","800","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_802","Transferencia de beneficios en activos financieros disponibles para la venta","802","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_810","Pérdidas por coberturas de flujos de efectivo","810","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_811","Pérdidas por coberturas de inversiones netas en un negocio en el extranjero","811","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_812","Transferencia de beneficios por coberturas de flujos de efectivo","812","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_813","Transferencia de beneficios por coberturas de inversiones netas en un negocio en el extranjero","813","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_820","Diferencias de conversión negativas","820","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_821","Transferencia de diferencias de conversión positivas","821","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_8300","Impuesto corriente","8300","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_8301","Impuesto diferido","8301","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_833","Ajustes negativos en la imposición sobre beneficios","833","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_834","Ingresos fiscales por diferencias permanentes","834","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_835","Ingresos fiscales por deducciones y bonificaciones","835","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_836","Transferencia de diferencias permanentes","836","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_837","Transferencia de deducciones y bonificaciones","837","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_838","Ajustes positivos en la imposición sobre beneficios","838","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_840","Transferencia de subvenciones oficiales de capital","840","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_841","Transferencia de donaciones y legados de capital","841","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_842","Transferencia de otras subvenciones, donaciones y legados","842","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_850","Pérdidas actuariales","850","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_851","Ajustes negativos en activos por retribuciones a largo plazo de prestación definida","851","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_860","Pérdidas en activos no corrientes y grupos enajenables de elementos mantenidos para la venta","860","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_862","Transferencia de beneficios en activos no corrientes y grupos enajenables de elementos mantenidos para la venta","862","account.data_account_type_expenses","l10n_es.account_chart_template_full","False"
"account_full_891","Deterioro de participaciones en el patrimonio, empresas del grupo","891","account.data_account_type_depreciation","l10n_es.account_chart_template_full","False"
"account_full_892","Deterioro de participaciones en el patrimonio, empresas asociadas","892","account.data_account_type_depreciation","l10n_es.account_chart_template_full","False"
"account_full_900","Beneficios en activos financieros disponibles para la venta","900","account.data_account_type_revenue","l10n_es.account_chart_template_full","False"
"account_full_902","Transferencia de pérdidas en activos financieros disponibles para la venta","902","account.data_account_type_revenue","l10n_es.account_chart_template_full","False"
"account_full_910","Beneficios por coberturas de flujos de efectivo","910","account.data_account_type_revenue","l10n_es.account_chart_template_full","False"
"account_full_911","Beneficios por coberturas de inversiones netas en un negocio en el extranjero","911","account.data_account_type_revenue","l10n_es.account_chart_template_full","False"
"account_full_912","Transferencia de pérdidas por coberturas de flujos de efectivo","912","account.data_account_type_revenue","l10n_es.account_chart_template_full","False"
"account_full_913","Transferencia de pérdidas por coberturas de inversiones netas en un negocio en el extranjero","913","account.data_account_type_revenue","l10n_es.account_chart_template_full","False"
"account_full_920","Diferencias de conversión positivas","920","account.data_account_type_revenue","l10n_es.account_chart_template_full","False"
"account_full_921","Transferencia de diferencias de conversión negativas","921","account.data_account_type_revenue","l10n_es.account_chart_template_full","False"
"account_full_940","Ingresos de subvenciones oficiales de capital","940","account.data_account_type_revenue","l10n_es.account_chart_template_full","False"
"account_full_941","Ingresos de donaciones y legados de capital","941","account.data_account_type_revenue","l10n_es.account_chart_template_full","False"
"account_full_942","Ingresos de otras subvenciones, donaciones y legados","942","account.data_account_type_revenue","l10n_es.account_chart_template_full","False"
"account_full_950","Ganancias actuariales","950","account.data_account_type_revenue","l10n_es.account_chart_template_full","False"
"account_full_951","Ajustes positivos en activos por retribuciones a largo plazo de prestación definida","951","account.data_account_type_revenue","l10n_es.account_chart_template_full","False"
"account_full_960","Beneficios en activos no corrientes y grupos enajenables de elementos mantenidos para la venta","960","account.data_account_type_revenue","l10n_es.account_chart_template_full","False"
"account_full_962","Transferencia de pérdidas en activos no corrientes y grupos enajenables de elementos mantenidos para la venta","962","account.data_account_type_revenue","l10n_es.account_chart_template_full","False"
"account_full_991","Recuperación de ajustes valorativos negativos previos, empresas del grupo","991","account.data_account_type_revenue","l10n_es.account_chart_template_full","False"
"account_full_992","Recuperación de ajustes valorativos negativos previos, empresas asociadas","992","account.data_account_type_revenue","l10n_es.account_chart_template_full","False"
"account_full_993","Transferencia por deterioro de ajustes valorativos negativos previos, empresas del grupo","993","account.data_account_type_revenue","l10n_es.account_chart_template_full","False"
"account_full_994","Transferencia por deterioro de ajustes valorativos negativos previos, empresas asociadas","994","account.data_account_type_revenue","l10n_es.account_chart_template_full","False"
