"type","name","res_id","src","value"
"view","crm.case.rule",0,"%(partner)s = Partner name","%(partner)s = Nom du partenaire"
"selection","ir.report.custom.fields,fc1_op",0,"<","<"
"selection","ir.report.custom.fields,fc3_op",0,"<","<"
"selection","ir.report.custom.fields,fc2_op",0,"<","<"
"selection","crm.segmentation.line,expr_operator",0,"<","<"
"selection","ir.report.custom.fields,fc0_op",0,"<","<"
"selection","delivery.grid.line,operator",0,"<=","<="
"selection","ir.report.custom.fields,fc3_op",0,"=","="
"selection","ir.report.custom.fields,fc0_op",0,"=","="
"selection","crm.segmentation.line,expr_operator",0,"=","="
"selection","ir.report.custom.fields,fc2_op",0,"=","="
"selection","ir.report.custom.fields,fc1_op",0,"=","="
"selection","delivery.grid.line,operator",0,"=","="
"selection","ir.report.custom.fields,fc2_op",0,">",">"
"selection","ir.report.custom.fields,fc1_op",0,">",">"
"selection","ir.report.custom.fields,fc0_op",0,">",">"
"selection","ir.report.custom.fields,fc3_op",0,">",">"
"selection","crm.segmentation.line,expr_operator",0,">",">"
"selection","delivery.grid.line,operator",0,">=",">="
"rml","account.grand.livre",0,"at","à"
"rml","account.analytic.account.inverted.balance",0,"at","à"
"rml","account.grand.livre.tiers",0,"at","à"
"rml","account.analytic.account.cost_ledger",0,"at","à"
"rml","account.analytic.account.cost_ledger",0,"at","à"
"rml","account.analytic.account.journal",0,"at","à"
"rml","account.analytic.profit",0,"to","à"
"rml","account.partner.balance",0,"at","à"
"rml","account.budget",0,"at","à"
"rml","account.journal.period.print",0,"at","à"
"rml","account.general.journal",0,"at","à"
"rml","account.analytic.account.quantity_cost_ledger",0,"at","à"
"rml","account.central.journal",0,"at","à"
"rml","account.account.balance",0,"at","à"
"rml","account.analytic.account.year.to.date.check",0,"at","à"
"rml","account.analytic.account.balance",0,"at","à"
"rml","account.vat.declaration",0,"at","à "
"selection","ir.report.custom.fields,alignment",0,"right","À droite"
"selection","ir.module.module,state",0,"To be removed","A enlever"
"selection","stock.picking,invoice_state",0,"To be invoiced","A facturer"
"field","project.task,billable",0,"To be invoiced","A facturer"
"selection","ir.report.custom.fields,alignment",0,"left","À gauche"
"selection","ir.module.module,state",0,"To be installed","A installer"
"selection","ir.module.module,state",0,"To be upgraded","A mettre à jour"
"selection","ir.report.custom,print_format",0,"a4","A4"
"selection","ir.report.custom,print_format",0,"a5","A5"
"field","account.subscription.line,subscription_id",0,"Subscription","Abonnement"
"field","res.partner.title,shortcut",0,"Shortcut","Abréviation"
"selection","hr.employee,state",0,"Absent","Absent"
"field","ir.model.access,perm_create",0,"Create Access","Accès en création"
"field","ir.model.access,perm_write",0,"Write Access","Accès en écriture"
"field","ir.model.access,perm_read",0,"Read Access","Accès en lecture"
"selection","account.analytic.journal,type",0,"Purchase","Achat"
"selection","product.template,supply_method",0,"Buy","Acheter"
"wizard_button","stock.ups_xml,init,ups_save",0,"Get xml file","Acquérir le fichier xml"
"field","account.journal,active",0,"Active","Actif"
"field","delivery.grid,active",0,"Active","Actif"
"field","res.partner.event.type,active",0,"Active","Actif"
"field","mrp.routing,active",0,"Active","Actif"
"field","res.partner.canal,active",0,"Active","Actif"
"field","account.account,active",0,"Active","Actif"
"field","product.price.type,active",0,"Active","Actif"
"field","mrp.workcenter,active",0,"Active","Actif"
"field","project.project,active",0,"Active","Actif"
"field","stock.location,active",0,"Active","Actif"
"field","stock.lot,active",0,"Active","Actif"
"field","product.product,active",0,"Active","Actif"
"field","product.pricelist,active",0,"Active","Actif"
"field","product.uom,active",0,"Active","Actif"
"field","stock.tracking,active",0,"Active","Actif"
"field","ir.sequence,active",0,"Active","Actif"
"field","account.analytic.journal,active",0,"Active","Actif"
"field","res.request,active",0,"Active","Actif"
"field","stock.picking,active",0,"Active","Actif"
"field","res.partner.bank,active",0,"Active","Actif"
"field","product.packaging,active",0,"Active","Actif"
"field","stock.move.lot,active",0,"Active","Actif"
"field","res.partner.category,active",0,"Active","Actif"
"field","crm.case,active",0,"Active","Actif"
"field","res.users,active",0,"Active","Actif"
"field","delivery.carrier,active",0,"Active","Actif"
"field","crm.case.section,active",0,"Active","Actif"
"field","crm.case.rule,active",0,"Active","Actif"
"field","hr.employee,active",0,"Active","Actif"
"field","stock.warehouse.orderpoint,active",0,"Active","Actif"
"field","account.payment.term,active",0,"Active","Actif"
"field","account.move.line,active",0,"Active","Actif"
"field","account.analytic.account,active",0,"Active","Actif"
"field","res.lang,active",0,"Active","Actif"
"field","res.partner,active",0,"Active","Actif"
"field","res.currency,active",0,"Active","Actif"
"field","account.tax,active",0,"Active","Actif"
"field","product.pricelist.version,active",0,"Active","Actif"
"field","res.partner.address,active",0,"Active","Actif"
"field","account.journal.period,active",0,"Active","Actif"
"model","account.account.type,name",8,"Asset","Actifs"
"field","workflow.activity,action",0,"Action","Action"
"model","ir.actions.act_window,name",7,"ir.actions.actions","Action"
"view","ir.cron",0,"Action to trigger","Action à déclencher"
"view","crm.case",0,"Next Action","Action suivante"
"field","ir.actions.wizard,multi",0,"Action on multiple doc.","Action sur des documents multiples"
"model","ir.model,name",6,"ir.actions.actions","Actions"
"model","ir.ui.menu,name",18,"Actions","Actions"
"model","ir.ui.menu,name",17,"Actions","Actions"
"field","res.users,action_id",0,"Action","Actions"
"view","crm.case",0,"Actions","Actions"
"view","crm.case.rule",0,"Actions to execute","Actions à exécuter"
"view","ir.cron",0,"Scheduled Actions","Actions planifiées"
"view","ir.cron",0,"Scheduled Actions","Actions planifiées"
"field","mrp.bom,active",0,"Active","Active"
"field","project.task,active",0,"Active","Active"
"field","ir.cron,active",0,"Active","Active"
"field","stock.incoterms,active",0,"Active","Active"
"selection","res.request,state",0,"active","Active"
"model","ir.ui.menu,name",83,"Active partner events","Activer les évènements partenaire"
"view","workflow.activity",0,"Activity","Activité"
"field","workflow.workitem,act_id",0,"Activity","Activité"
"model","ir.ui.menu,name",46,"Activities","Activité"
"field","workflow.transition,act_to",0,"Destination Activity","Activité destination"
"field","workflow.transition,act_from",0,"Source Activity","Activité source"
"model","ir.model,name",27,"workflow.activity","Activité workflow"
"field","workflow,activities",0,"Activities","Activités"
"view","workflow",0,"Activities","Activités"
"view","project.project",0,"Administration","Administration"
"model","ir.ui.menu,name",3,"Administration","Administration"
"field","purchase.order,partner_address_id",0,"Address","Adresse"
"model","ir.actions.act_window,name",55,"res.partner.address.tree","Adresse"
"field","res.partner.address,street",0,"Street","Adresse"
"field","hr.employee,address_id",0,"Contact address","Adresse"
"field","res.users,address_id",0,"Address","Adresse"
"field","res.partner,address",0,"Contacts","Adresse"
"xsl","stock.picking.list",0,"Shipping Address:","Adresse d'expédition"
"field","sale.order,partner_shipping_id",0,"Shipping Address","Adresse d'expédition"
"field","sale.order,partner_order_id",0,"Ordering Contact","Adresse de commande"
"field","stock.move,address_id",0,"Dest. Address","Adresse de destination"
"field","purchase.order,dest_address_id",0,"Destination Address","Adresse de destination"
"field","account.invoice,address_invoice_id",0,"Invoice Address","Adresse de facturation"
"field","sale.order,partner_invoice_id",0,"Invoice Address","Adresse de facturation"
"rml","sale.order",0,"Invoice address :","Adresse de facturation :"
"field","purchase.order,location_id",0,"Delivery destination","Adresse de livraison"
"rml","purchase.order",0,"Shipping address :","Adresse de livraison :"
"rml","sale.order",0,"Shipping address :","Adresse de livraison :"
"rml","purchase.quotation",0,"Shipping address :","Adresse de livraison:"
"field","stock.move.lot,address_id",0,"Destination Address","Adresse destination"
"field","account.invoice,address_contact_id",0,"Contact Address","Adresse du contact"
"field","stock.warehouse,partner_address_id",0,"Owner Address","Adresse du propriétaire"
"model","ir.actions.act_window,name",56,"res.partner.address","Adresse partenaire"
"field","res.partner.address,street2",0,"Street2","Adresse suite"
"field","account.journal.view,name",0,"Journal View","Affichage"
"field","account.journal.column,view_id",0,"Journal View","Affichage"
"wizard_view","module.lang.install,init",0,"System Upgrade","Ajout/mise à jour d'une langue"
"wizard_view","module.lang.install,init",0,"System Upgrade","Ajout/mise à jour d'une langue"
"wizard_button","campaign.partner.add,init,add",0,"Add these partners","Ajouter ces partenaires"
"wizard_button","letter.paragraph.load,init,add",0,"Add Paragraphs","Ajouter des paragraphes"
"field","crm.case.rule,act_email_cc",0,"Add watchers (Cc)","Ajouter en copie"
"model","ir.actions.wizard,name",360,"Add delivery line","Ajouter ligne de livraison"
"wizard_view","campaign.partner.add,init",0,"Add partners to campaign","Ajouter partenaire à la campagne"
"model","ir.ui.menu,name",173,"Add Account journal","Ajouter un journal de compte"
"view","account.transfer",0,"Adjustement and corrections","Ajustement et correction"
"field","ir.report.custom.fields,alignment",0,"Alignment","Alignement"
"rml","account.budget",0,"Budget Analysis","Analyse budgétaire"
"rml","account.analytic.account.journal",0,"Analytic","analytique"
"model","ir.ui.menu,name",175,"Old fiscal years","Ancien exercice comptable"
"selection","account.subscription,period_type",0,"year","Année"
"selection","ir.report.custom.fields,fc1_op",0,"(year)=","Année de"
"selection","ir.report.custom.fields,fc0_op",0,"(year)=","Année de"
"selection","ir.report.custom.fields,fc2_op",0,"(year)=","Année de"
"selection","ir.report.custom.fields,fc3_op",0,"(year)=","Année de"
"view","ir.sequence",0,"Year: %(year)s","Année: %(year)s"
"selection","ir.report.custom,frequency",0,"Yearly","Annuelle"
"model","ir.ui.menu,name",122,"Manual unreconciliation","Annulation des réconciliations"
"selection","mrp.procurement,state",0,"Cancel","Annulé"
"selection","sale.order,state",0,"Cancel","Annulé"
"selection","stock.picking,state",0,"cancel","Annulé"
"selection","sale.order.line,state",0,"Canceled","Annulé"
"selection","purchase.order,state",0,"Cancelled","Annulé"
"selection","stock.move,state",0,"cancel","Annulé"
"selection","project.task,state",0,"Cancelled","Annulée"
"selection","mrp.production,state",0,"Canceled","Annulée"
"selection","account.invoice,state",0,"Canceled","Annulées"
"wizard_button","res.partner.spam_send,init,end",0,"Cancel","Annuler"
"selection","crm.case.rule,trg_state_from",0,"Cancel","Annuler"
"wizard_button","hr.si_so,init,end",0,"Cancel","Annuler"
"wizard_button","stock.move.split,init,end",0,"Cancel","Annuler"
"wizard_button","hr.si_so,so_ask_si,end",0,"Cancel","Annuler"
"wizard_button","hr.si_so,si_ask_so,end",0,"Cancel","Annuler"
"wizard_button","sandwich.order_create,init,end",0,"Cancel","Annuler"
"view","account.bank.statement",0,"Cancel","Annuler"
"view","project.task",0,"Cancel","Annuler"
"wizard_button","project.wiz_bill,init,end",0,"Cancel","Annuler"
"wizard_button","sale.order.line.make_invoice,init,end",0,"Cancel","Annuler"
"wizard_button","product_price,init,end",0,"Cancel","Annuler"
"wizard_button","scrum.product.backlog.task.create,init,end",0,"Cancel","Annuler"
"wizard_button","account.move.line.reconcile.select,init,end",0,"Cancel","Annuler"
"wizard_button","sandwich.order.wizard,init,end",0,"Cancel","Annuler"
"wizard_button","sale.order.make_invoice,init,end",0,"Cancel","Annuler"
"wizard_button","account.automatic.reconcile,init,end",0,"Cancel","Annuler"
"wizard_button","stock.picking.make,init,end",0,"Cancel","Annuler"
"wizard_button","account.subscription.generate,init,end",0,"Cancel","Annuler"
"wizard_button","account.move.line.unreconcile.select,init,end",0,"Cancel","Annuler"
"wizard_button","campaign.partner.add,init,end",0,"Cancel","Annuler"
"wizard_button","mrp.procurement.compute,init,end",0,"Cancel","Annuler"
"view","mrp.production",0,"Cancel","Annuler"
"wizard_button","edi.import,init,end",0,"Cancel","Annuler"
"view","mrp.procurement",0,"Cancel","Annuler"
"wizard_button","stock.ups_xml,init,end",0,"Cancel","Annuler"
"wizard_button","account.budget.spread,init,end",0,"Cancel","Annuler"
"wizard_button","module.upgrade,init,end",0,"Cancel","Annuler"
"view","mrp.procurement",0,"Cancel","Annuler"
"selection","crm.case.rule,trg_state_to",0,"Cancel","Annuler"
"view","account.move",0,"Cancel","Annuler"
"view","project.project",0,"Cancel","Annuler"
"wizard_button","stock.return.picking,init,end",0,"Cancel","Annuler"
"wizard_button","sandwich.order.recall.wizard,init,end",0,"Cancel","Annuler"
"wizard_button","crm.case.make_order,init,end",0,"Cancel","Annuler"
"wizard_button","module.lang.import,init,end",0,"Cancel","Annuler"
"wizard_button","account.move.journal,init,end",0,"Cancel","Annuler"
"wizard_button","account.move.bank.reconcile,init,end",0,"Cancel","Annuler"
"wizard_button","mrp.production.track,track,end",0,"Cancel","Annuler"
"wizard_button","hr.timesheet.invoice.create,init,end",0,"Cancel","Annuler"
"wizard_button","stock.partial_picking,init,end",0,"Cancel","Annuler"
"wizard_button","stock.move.replace,init,end",0,"Cancel","Annuler"
"wizard_button","crm.case.section.menu,init,end",0,"Cancel","Annuler"
"wizard_button","module.lang.export,init,end",0,"Cancel","Annuler"
"wizard_button","delivery.invoice_onshipping,init,end",0,"Cancel","Annuler"
"wizard_button","hr_timesheet.si_so,sign_out,end",0,"Cancel","Annuler"
"view","stock.move",0,"Cancel","Annuler"
"wizard_button","mrp.procurement.compute.all,init,end",0,"Cancel","Annuler"
"wizard_button","module.module.scan,init,end",0,"Cancel","Annuler"
"wizard_button","letter.paragraph.load,init,end",0,"Cancel","Annuler"
"wizard_button","module.lang.install,init,end",0,"Cancel","Annuler"
"wizard_button","mrp.procurement.orderpoint.compute,init,end",0,"Cancel","Annuler"
"wizard_button","res.partner.sms_send,init,end",0,"Cancel","Annuler"
"wizard_button","campaign.partner.email_send,init,end",0,"Cancel","Annuler"
"wizard_button","module.module.install,init,end",0,"Cancel","Annuler"
"view","crm.case",0,"Cancel","Annuler"
"selection","crm.case.rule,trg_state_to",0,,"Annuler"
"selection","crm.case.rule,act_state",0,"Cancel","Annuler"
"selection","crm.case,state",0,"Cancel","Annuler"
"view","purchase.order",0,"Cancel Purchase Order","Annuler cde fourn."
"view","purchase.order",0,"Cancel Purchase Order","Annuler cde fourn."
"view","account.invoice",0,"Cancel Invoice","Annuler Facture"
"view","stock.inventory",0,"Cancel Inventory","Annuler inventaire"
"view","ir.module.module",0,"Cancel Install","Annuler l'installation"
"view","sale.order",0,"Cancel Order","Annuler la commande client"
"view","sale.order",0,"Cancel Order","Annuler la commande client"
"view","sale.order",0,"Cancel Order","Annuler la commande client"
"view","sale.order",0,"Cancel Order","Annuler la commande client"
"view","stock.picking",0,"Cancel Picking","Annuler le colisage"
"view","account.transfer",0,"Cancel Payment","Annuler le paiement"
"view","sale.order",0,"Cancel Sale","Annuler le ticket"
"model","ir.actions.wizard,name",123,"Cancel selected invoices","Annuler les factures sélectionnées"
"wizard_field","res.partner.sms_send,init,app_id",0,"API ID","API ID"
"field","crm.case.rule,act_method",0,"Call Object Method","Appeler la méthode objet"
"field","account.tax,applicable_type",0,"Applicable Type","Applicable ?"
"model","ir.actions.wizard,name",36,"Apply marked changes","Appliquer les changements marqués"
"model","ir.ui.menu,name",51,"Apply Upgrades","Appliquer les mises à jour"
"model","ir.ui.menu,name",170,"Apply Account charts and VAT mode","Appliquer plan de compte et mode TVA"
"view","purchase.order",0,"Approved by Supplier","Approuvé par le fournisseur"
"view","purchase.order",0,"Approve Purchase","Approuver cde achat"
"field","sale.order.line,procurement_id",0,"Procurement","Approvisionnement"
"selection","stock.location,usage",0,"Procurement","Approvisionnement"
"model","ir.model,name",149,"Procurement","Approvisionnement"
"view","mrp.procurement",0,"Procurement","Approvisionnement"
"view","product.template",0,"Procurement (days)","Approvisionnement (jours)"
"view","product.product",0,"Procurement (days)","Approvisionnement (jours)"
"model","ir.ui.menu,name",302,"Draft Procurements","Approvisionnement brouillon"
"view","sale.order",0,"Procurement Corrected","Approvisionnement corrigé"
"model","ir.ui.menu,name",303,"Unschedulled Procurements","Approvisionnement non-programmé"
"field","crm.case.rule,trg_date_range",0,"Delay after trigger date","Après délai"
"field","crm.case.rule,trg_date_range_type",0,"Delay type","Après délai"
"view","stock.location",0,"Stock Location Tree","Arborescence du stock"
"selection","ir.ui.view,type",0,"Tree","Arbre"
"selection","ir.actions.act_window,view_type",0,"Tree","Arbre"
"model","ir.report.custom,title",1,"BOM Tree","Arbre de nomenclature"
"model","ir.report.custom,name",1,"Bom Tree","Arbre de nomenclature"
"field","ir.ui.view,arch",0,"View Architecture","Architecture de la vue"
"model","ir.actions.act_window,name",319,"Bill of Materials Architecture","Architecture des nomenclatures"
"field","ir.actions.execute,func_arg",0,"Function Argument","Argument de la fonction"
"field","ir.cron,args",0,"Arguments","Arguments"
"view","crm.segmentation",0,"Stop Process","Arrêter le processus"
"field","product.pricelist.item,price_round",0,"Price Rounding","Arrondi du prix"
"field","mrp.bom,product_rounding",0,"Product Rounding","Arrondi produit"
"selection","stock.move,state",0,"Assigned","Assigné"
"field","project.task,user_id",0,"Assigned to","Assigné à"
"field","project.task.work,user_id",0,"Done by","Assigné à"
"view","stock.move",0,"Assign","Assigner"
"field","crm.case.rule,act_user_id",0,"Set responsible to","Assigner au responsable"
"model","ir.ui.menu,name",243,"Assigned Moves","Assigner un mouvement"
"model","ir.ui.menu,name",24,"Wizard","Assistant"
"model","ir.actions.act_window,name",13,"ir.actions.wizard","Assistant"
"model","ir.model,name",12,"ir.actions.wizard","Assistant d'action"
"model","ir.ui.menu,name",34,"Attachments","Attachements"
"field","project.task,start_sequence",0,"Wait for previous sequences","Attendre séq. préc."
"selection","sale.order,state",0,"Waiting Schedule","Attente de programmation"
"selection","mrp.production,state",0,"Waiting Goods","Attente marchandises"
"selection","stock.picking,state",0,"assigned","Attribué"
"wizard_field","scrum.product.backlog.task.create,init,user_id",0,"Assign To","Attribué à"
"view","stock.picking",0,"Assign Reservations","Attribuer des réservations"
"rml","account.budget",0,"to","au"
"rml","account.analytic.account.cost_ledger",0,"to","au"
"rml","account.analytic.account.year.to.date.check",0,"to","au"
"rml","account.analytic.account.inverted.balance",0,"to","au"
"rml","account.analytic.account.cost_ledger",0,"to","au"
"rml","account.account.balance",0,"to","au"
"rml","account.grand.livre.tiers",0,"to","au"
"rml","account.grand.livre",0,"to","au"
"rml","account.analytic.account.quantity_cost_ledger",0,"to","au"
"rml","account.partner.balance",0,"to","au"
"rml","account.analytic.account.journal",0,"to","au"
"rml","account.analytic.account.balance",0,"to","au"
"selection","account.tax,type",0,"None","Aucun"
"selection","ir.report.custom.fields,operation",0,"None","Aucun"
"selection","account.account,close_method",0,"None","Aucun"
"selection","account.account.type,close_method",0,"None","Aucun"
"selection","crm.case.rule,trg_date_type",0,"None","Aucune"
"field","mrp.bom.revision,author_id",0,"Author","Auteur"
"field","stock.production.lot.revision,author_id",0,"Author","Auteur"
"field","ir.module.module,author",0,"Author","Auteur"
"field","stock.picking,auto_picking",0,"Auto-Picking","Auto-colisage"
"field","ir.model.fields,view_load",0,"View Auto-Load","Automatique"
"selection","res.partner.address,type",0,"Other","Autre"
"selection","account.tax,tax_group",0,"Other","Autre"
"view","account.invoice.line",0,"Other","Autre"
"rml","purchase.quotation",0,"Other reference :","Autre référence:"
"view","project.project",0,"Others","Autres"
"field","product.template,seller_ids",0,"Partners","Autres fournisseurs"
"view","stock.picking",0,"Others Infos","Autres informations"
"view","project.task",0,"Other Information","Autres informations"
"view","mrp.production",0,"Others Info","Autres informations"
"view","sale.order",0,"Other data","Autres informations"
"view","account.invoice",0,"Other Information","Autres informations"
"view","sale.order",0,"Advanced","Avancé"
"field","project.task,progress",0,"Progress (0-100)","Avancement (0-100)"
"field","project.project,warn_customer",0,"Warn customer","Avertir client"
"field","project.project,warn_manager",0,"Warn manager","Avertir gestionnaire"
"rml","account.analytic.account.inverted.balance",0,"Balance","Balance"
"rml","account.analytic.account.cost_ledger",0,"Balance","Balance"
"rml","account.analytic.account.cost_ledger",0,"Balance","Balance"
"rml","account.analytic.account.balance",0,"Balance","Balance"
"model","ir.actions.wizard,name",207,"Analytic Balance","Balance analytique"
"rml","account.analytic.account.balance",0,"Analytic Balance","Balance analytique"
"model","ir.actions.report.xml,name",206,"Analytic Balance","Balance Analytique"
"model","ir.actions.wizard,name",209,"Inverted Analytic Balance","Balance Analytique Inversée"
"rml","account.analytic.account.inverted.balance",0,"Inverted Analytic Balance","Balance analytique inversée"
"model","ir.actions.report.xml,name",208,"Inverted Analytic Balance","Balance Analytique Inversée"
"model","ir.actions.wizard,name",120,"Account Balance","Balance des comptes"
"model","ir.actions.report.xml,name",180,"Account balance","Balance des comptes"
"rml","account.account.balance",0,"Trial balance","Balance des comptes"
"model","ir.ui.menu,name",126,"Third party balance","Balance des tiers"
"model","ir.actions.report.xml,name",179,"Third party ledger","Balance des tiers"
"model","ir.actions.report.xml,name",181,"Third party balance","Balance des tiers"
"rml","account.partner.balance",0,"Third party balance","Balance des Tiers"
"model","ir.actions.wizard,name",118,"Third party ledger","Balance des tiers"
"field","account.bank.account,bank_id",0,"Bank","Banque"
"view","account.bank",0,"Bank","Banque"
"view","account.bank.account",0,"Bank","Banque"
"view","account.bank",0,"Bank","Banque"
"field","res.partner,bank_ids",0,"Banks","Banque"
"view","account.bank",0,"Banks","Banques"
"model","ir.ui.menu,name",137,"Banks","Banques"
"model","ir.model,name",89,"Banks","Banques"
"selection","crm.case,priority",0,"Low","Bas"
"selection","crm.case.rule,act_priority",0,"Low","Bas"
"selection","crm.case.rule,trg_priority_to",0,"Low","Bas"
"selection","crm.case.rule,trg_priority_from",0,"Low","Bas"
"model","ir.ui.menu,name",238,"Low Level","Bas niveau"
"model","ir.ui.menu,name",15,"Low level","Bas niveau"
"model","ir.ui.menu,name",16,"Base","Base"
"model","ir.ui.menu,name",5,"Base","Base"
"rml","account.invoice",0,"Base","Base de calcul"
"field","account.invoice.tax,base",0,"Base","Base de calcul"
"field","account.tax,base_code_id",0,"Base Code","Base de calcul"
"field","product.pricelist.item,base",0,"Based on","Basé sur"
"selection","project.task,priority",0,"Low","Basse"
"selection","res.request,priority",0,"Low","Basse"
"model","ir.ui.menu,name",196,"Analytic Balance","Bilan analytique"
"view","purchase.order",0,"Purchase Shippings","Bon de livraison"
"selection","product.ul,type",0,"Box","Box"
"selection","account.subscription,state",0,"Draft","Brouillon"
"selection","mrp.production,state",0,"Draft","Brouillon"
"selection","account.period,state",0,"Draft","Brouillon"
"selection","account.invoice,state",0,"Draft","Brouillon"
"selection","account.move,state",0,"Draft","Brouillon"
"selection","res.request,state",0,"draft","Brouillon"
"selection","stock.inventory,state",0,"Draft","Brouillon"
"selection","account.fiscalyear,state",0,"Draft","Brouillon"
"selection","account.journal.period,state",0,"Draft","Brouillon"
"selection","account.transfer,state",0,"draft","Brouillon"
"selection","sale.order.line,state",0,"Draft","Brouillon"
"model","ir.ui.menu,name",186,"Draft","Brouillon"
"selection","mrp.procurement,state",0,"Draft","Brouillon"
"selection","account.move.line,state",0,"Draft","Brouillon"
"selection","crm.case,state",0,"Draft","Brouillon"
"selection","crm.case.rule,act_state",0,"Draft","Brouillon"
"selection","stock.picking,state",0,"draft","Brouillon"
"model","ir.ui.menu,name",188,"Draft","Brouillon"
"selection","crm.case.rule,trg_state_from",0,"Draft","Brouillon"
"selection","stock.move,state",0,"Draft","Brouillon"
"selection","account.bank.statement,state",0,"Draft","Brouillon"
"selection","crm.case.rule,trg_state_to",0,"Draft","Brouillon"
"model","ir.ui.menu,name",184,"Draft","Brouillon"
"selection","project.project,state",0,"Draft","Brouillon"
"selection","stock.move.lot,state",0,"Draft","Brouillon"
"model","ir.actions.wizard,name",119,"Budget","Budget"
"model","ir.ui.menu,name",158,"Budgets","Budgets"
"rml","account.grand.livre.tiers",0,"J. code","C.j"
"rml","account.grand.livre",0,"J. code","C.j"
"rml","account.analytic.account.quantity_cost_ledger",0,"J.C.","C.J."
"rml","account.analytic.account.cost_ledger",0,"J.C.","C.J."
"rml","account.analytic.account.cost_ledger",0,"J.C.","C.J."
"view","account.subscription",0,"Compute","Calcul"
"view","account.payment.term",0,"Computation","Calcul"
"view","crm.segmentation",0,"State of Mind Computation","Calcul de l'état d'esprit"
"wizard_view","account.subscription.generate,init",0,"Subscription Compute","Calcul de la souscription"
"view","product.pricelist.item",0,"Price Computation","Calcul du prix"
"view","account.tax",0,"Special Computation","Calcul particulier"
"view","sale.order",0,"Compute","Calculer"
"view","account.invoice",0,"Compute","Calculer"
"view","purchase.order",0,"Compute","Calculer"
"view","sale.order",0,"Compute","Calculer"
"view","account.bank.statement",0,"Compute","Calculer"
"view","mrp.production",0,"Compute Data","Calculer données"
"model","ir.actions.wizard,name",331,"Compute procurement","Calculer l'approvisionnement"
"view","crm.segmentation",0,"Compute Segmentation","Calculer la segmentation"
"model","ir.actions.wizard,name",332,"Compute Orderpoint","Calculer le point de commande"
"wizard_button","mrp.procurement.orderpoint.compute,init,compute",0,"Compute Procurements","Calculer les besoins"
"model","ir.actions.wizard,name",330,"Compute all schedulers","Calculer les besoins"
"wizard_button","mrp.procurement.compute.all,init,compute",0,"Compute Procurements","Calculer les besoins"
"wizard_button","mrp.procurement.compute,init,compute",0,"Compute Procurements","Calculer les besoins"
"wizard_button","account.subscription.generate,init,generate",0,"Compute Entry Dates","Calculer les dates d'entrée"
"selection","ir.report.custom,type",0,"Pie Chart","Camembert"
"field","res.partner.event,canal_id",0,"Channel","Canal"
"field","crm.case.history,canal_id",0,"Channel","Canal"
"field","crm.case,canal_id",0,"Channel","Canal"
"view","res.partner.canal",0,"Channel","Canal"
"model","ir.model,name",46,"Channels","Canaux"
"model","ir.ui.menu,name",82,"Channels","Canaux"
"field","mrp.workcenter,capacity_per_cycle",0,"Capacity per Cycle","Capacité par cycle"
"model","account.account.type,name",9,"Equity","Capitaux propre"
"selection","product.ul,type",0,"Carton","Carton"
"model","ir.ui.menu,name",247,"Cases","Cas"
"model","ir.ui.menu,name",249,"Cases","Cas"
"view","crm.case.history",0,"Cases","Cas"
"model","res.request.link,name",4,"Case","Cas"
