type,name,res_id,src,value
selection,"account.fiscalyear,state",0,Draft,Rascunho
selection,"account.fiscalyear,state",0,Done,Terminado
field,"account.invoice,origin",0,Origin,Origem
field,"account.invoice,comment",0,Additionnal Information,Info. complementar
field,"account.invoice,date_due",0,Due Date,Data de Vencimento
field,"account.invoice,reference",0,Invoice Reference,Referência da Factura
field,"account.invoice,payment_term",0,Payment Term,Condições de Pagamento
field,"account.invoice,partner_contact",0,Partner Contact,Contacto de Parceiro
field,"account.invoice,number",0,Invoice Number,Número da Factura
field,"account.invoice,address_invoice_id",0,Invoice Address,Endereço de Facturação
field,"account.invoice,partner_id",0,Partner,Parceiro
field,"account.invoice,amount_untaxed",0,Untaxed Amount,Valor não sujeito a imposto
field,"account.invoice,tax_line",0,Tax Lines,Impostos
field,"account.invoice,journal_id",0,Journal,Diário
field,"account.invoice,amount_tax",0,Tax Amount,Montante de Imposto
field,"account.invoice,state",0,State,Situação
selection,"account.invoice,state",0,Draft,Rascunho
selection,"account.invoice,state",0,Pro-forma,Pro-forma
selection,"account.invoice,state",0,Open,Aberta
selection,"account.invoice,state",0,Paid,Paga
selection,"account.invoice,state",0,Canceled,Cancelada
field,"account.invoice,project_id",0,Profit/Cost Ctr,Centro de Custo
field,"account.invoice,type",0,Type,Tipo
selection,"account.invoice,type",0,Customer Invoice,Facturas de Clientes
selection,"account.invoice,type",0,Supplier Invoice,Facturas de Fornecedores
selection,"account.invoice,type",0,Customer Refund,Reembolso a Clientes
selection,"account.invoice,type",0,Supplier Refund,Reembolso Forncedores
field,"account.invoice,invoice_line",0,Invoice Lines,Linhas
field,"account.invoice,account_id",0,Dest Account,Conta de Destino
field,"account.invoice,date_invoice",0,Date Invoiced,Data de facturação
field,"account.invoice,partner_ref",0,Partner Reference,Código do Parceiro
field,"account.invoice,move_id",0,Invoice Movement, Movimento de Factura
field,"account.invoice,amount_total",0,Total Amount, Total
field,"account.invoice,name",0,Invoice Description, Descrição da Factura
field,"account.invoice,address_contact_id",0,Contact Address,Endereço de Contacto
field,"account.invoice.line,name",0,Description,Descrição
field,"account.invoice.line,invoice_id",0,Invoice Ref,Ref. da Factura
field,"account.invoice.line,price_unit",0,Unit Price,Preço Unitário
field,"account.invoice.line,price_subtotal",0,Subtotal,Subtotal
field,"account.invoice.line,account_id",0,Source Account,Conta de Origem
field,"account.invoice.line,invoice_line_tax_id",0,Taxes,Impostos
field,"account.invoice.line,quantity",0,Quantity,Quantidade
field,"account.invoice.tax,invoice_id",0,Invoice Line,Linha da Factura
field,"account.invoice.tax,amount",0,Amount,Valor
field,"account.invoice.tax,manual",0,Manual,Manual
field,"account.invoice.tax,name",0,Tax Description,Descrição do Imposto
field,"account.invoice.tax,account_id",0,Taxe Account,Conta do Imposto
field,"account.journal,default_debit_account_id",0,Default Debit Account,Conta de Débito Pré-definida
field,"account.journal,groups_id",0,Groups,Grupos
field,"account.journal,code",0,Code,Código
field,"account.journal,name",0,Journal Name,Nome do Diário
field,"account.journal,default_credit_account_id",0,Default Credit Account,Conta de Crédito Pré-definida
field,"account.journal,sequence_id",0,Move Sequence,Sequência do Movimento
field,"account.journal,active",0,Active,Activo
field,"account.journal,type",0,Type,Tipo
selection,"account.journal,type",0,Sale,Venda
selection,"account.journal,type",0,Purchase,Compra
selection,"account.journal,type",0,Cash,Dinheiro
selection,"account.journal,type",0,General,Geral
selection,"account.journal,type",0,Situation,Situação
field,"account.journal,view_id",0,View,Ver
field,"account.journal.column,name",0,Column Name,Nome da Coluna
field,"account.journal.column,sequence",0,Sequence,Sequência
field,"account.journal.column,view_id",0,Journal View,Vista do Diário
field,"account.journal.column,required",0,Required,Obrigatório
field,"account.journal.column,field",0,Field Name,Nome do Campo
field,"account.journal.column,readonly",0,Readonly,Só de leitura
field,"account.journal.period,state",0,State,Situação
selection,"account.journal.period,state",0,Draft,Rascunho
selection,"account.journal.period,state",0,Printed,Impresso
selection,"account.journal.period,state",0,Done,Concluído
field,"account.journal.period,icon",0,Icon,Icon
field,"account.journal.period,period_id",0,Period,Período
field,"account.journal.period,name",0,Journal-Period Name,Nome do Período do Diário
field,"account.journal.period,journal_id",0,Journal,Diário
field,"account.journal.view,columns_id",0,Columns,Colunas
field,"account.journal.view,name",0,Journal View,Vista do Diário
field,"account.model,lines_id",0,Model Transactions,Transações Modelo
field,"account.model,ref",0,Ref,Red
field,"account.model,name",0,Move Name,Mover Nome
field,"account.model,journal_id",0,Journal,Diário
field,"account.model.line,model_id",0,Model,Modelo
field,"account.model.line,name",0,Name,Nome
field,"account.model.line,sequence",0,Sequence,Sequência
field,"account.model.line,partner_id",0,Partner Ref.,Ref. do Parceiro
field,"account.model.line,account_id",0,Account,Conta
field,"account.model.line,currency_id",0,Currency,Moeda
field,"account.model.line,credit",0,Credit,Crédito
field,"account.model.line,date_maturity",0,Maturity date,Data de maturidade
selection,"account.model.line,date_maturity",0,Today,Hoje
selection,"account.model.line,date_maturity",0,Partner Payment Term,Condições de Pagamento do Parceiro
field,"account.model.line,debit",0,Debit,Débito
field,"account.model.line,date",0,Current Date,Data de Hoje
selection,"account.model.line,date",0,Today,Hoje
selection,"account.model.line,date",0,Partner Payment Term,Condições de Pagamento do Parceiro
field,"account.model.line,amount_currency",0,Amount Currency,Total na Moeda
field,"account.model.line,ref",0,Ref.,Ref.
field,"account.model.line,quantity",0,Quantity,Quantidade
field,"account.move,name",0,Move Name,Mover Nome
field,"account.move,journal_id",0,Journal,Diário
field,"account.move,line_id",0,Transactions,Transações
field,"account.move,state",0,State,Situação
selection,"account.move,state",0,Draft,Rascunho
selection,"account.move,state",0,Posted,Enviado
field,"account.move,period_id",0,Period,Período
field,"account.move,ref",0,Ref ,Ref 
field,"account.move.line,reconcile_id",0,Reconcile,Reconciliado
field,"account.move.line,balance",0,Balance,Balanço
field,"account.move.line,date",0,Effective date,Data Efectiva
field,"account.move.line,name",0,Name,Nome
field,"account.move.line,partner_id",0,Partner Ref.,Ref. do Parceiro
field,"account.move.line,statement_id",0,Statement,Extracto
field,"account.move.line,journal_id",0,Journal,Diário
field,"account.move.line,currency_id",0,Currency,Moeda
field,"account.move.line,credit",0,Credit,Crédito
field,"account.move.line,state",0,State,Situação
selection,"account.move.line,state",0,Draft,Rascunho
selection,"account.move.line,state",0,Posted,Enviado
selection,"account.move.line,state",0,Reconciled,Reconciliado
field,"account.move.line,date_maturity",0,Maturity date,Data de maturidade
field,"account.move.line,period_id",0,Period,Período
field,"account.move.line,debit",0,Debit,Débito
field,"account.move.line,blocked",0,Litigation,Litígio
field,"account.move.line,amount_currency",0,Amount Currency,Total na Moeda
field,"account.move.line,quantity",0,Quantity,Quantidade
field,"account.move.line,ref",0,Ref.,Ref.
field,"account.move.line,date_created",0,Creation date,Data de criação
field,"account.move.line,move_id",0,Move,Mover
field,"account.move.line,account_id",0,Account,Conta
field,"account.move.reconcile,line_id",0,Move lines,Mover linhas
field,"account.move.reconcile,type",0,Type,Tipo
field,"account.move.reconcile,name",0,Name,Nome
field,"account.organisation,note",0,Note,Nota
field,"account.organisation,name",0,Company Name,Nome da Empresa
field,"account.organisation,move_type",0,Move Type,Mover Tipo
selection,"account.organisation,move_type",0,Normal,Normal
selection,"account.organisation,move_type",0,New,Nova
field,"account.organisation,sale_account_id",0,Sale Account,Conta de Vendas
field,"account.organisation,journal_id",0,Journal a nouveau,Diário
field,"account.organisation,currency_id",0,Default Currency,Moeda Pré-definida
field,"account.organisation,recall_ids",0,Recall,Repor
field,"account.organisation,partner_contact_id",0,Partner Default Contact,Contacto Pré-definido do Parceiro
field,"account.organisation,purchase_account_id",0,Purchase Account,Conta de Compras
field,"account.organisation,partner_id",0,Partner,Parceiro
field,"account.payment.term,active",0,Active,Activo
field,"account.payment.term,note",0,Description,Descrição
field,"account.payment.term,name",0,Payment Term,Condições de Pagamento
field,"account.payment.term,line_ids",0,Terms,Condições
field,"account.payment.term.line,payment_id",0,Payment Term,Condições de Pagamento
field,"account.payment.term.line,name",0,Line Name,Nome da Linha
field,"account.payment.term.line,sequence",0,Sequence,Sequência
field,"account.payment.term.line,days",0,Number of Days,Número de Dias
field,"account.payment.term.line,value",0,Value,Valor
selection,"account.payment.term.line,value",0,Procent,Porcentagem
selection,"account.payment.term.line,value",0,Balance,Balanço
selection,"account.payment.term.line,value",0,Fixed Amount,Montante Fixo
field,"account.payment.term.line,condition",0,Condition,Condição
selection,"account.payment.term.line,condition",0,Net Days,Dias
selection,"account.payment.term.line,condition",0,End of Month,Final do Mês
field,"account.payment.term.line,value_amount",0,Value Amount,Valor Total 
field,"account.period,date_stop",0,End of period,Final do Período
field,"account.period,code",0,Code,Código
field,"account.period,name",0,Period Name,Nome do Período
field,"account.period,date_start",0,Start of period,Início do Período
field,"account.period,state",0,State,Situação
selection,"account.period,state",0,Draft,Rascunho
selection,"account.period,state",0,Done,Concluído
field,"account.period,fiscalyear_id",0,Fiscal Year,Ano Fiscal
field,"account.project,name",0,Cost Account,Conta de Custos
field,"account.project,project_rate",0,Project Real Rate,Terrenos do Projecto
field,"account.project,child_ids",0,Childs Accounts,Contas Dependentes
field,"account.project,ventilation_type",0,Rate Type,Tipo de Taxa
selection,"account.project,ventilation_type",0,Fixed,Fixa
selection,"account.project,ventilation_type",0,Quantity,Quantidade
field,"account.project,parent_id",0,Parent Cost account,Conta Título de Custos
field,"account.project,ventilation",0,Rate Percent,Percentagem da Taxa
field,"account.project,description",0,Description,Descrição
field,"account.recall,days_to",0,Days To,Dias até
field,"account.recall,organisation_id",0,Organisation,Organização
field,"account.recall,name",0,Recall Name,Repor Nome
field,"account.recall,days_from",0,Days From,Dias desde
field,"account.subscription,amount_type",0,Amount Type,Typo de Valor
selection,"account.subscription,amount_type",0,Global Amount,Valor Total
selection,"account.subscription,amount_type",0,Per Period Amount,Valor por Período
field,"account.subscription,model_id",0,Model,Modelo
field,"account.subscription,period_nbr",0,Period,Período
field,"account.subscription,lines_id",0,Subscription Lines,Linhas Subscritas
field,"account.subscription,name",0,Name,Nome
field,"account.subscription,date_start",0,Starting date,Data de início
field,"account.subscription,state",0,State,Situação
selection,"account.subscription,state",0,Draft,Rascunho
selection,"account.subscription,state",0,Running,A decorrer
selection,"account.subscription,state",0,Done,Concluído
field,"account.subscription,period_total",0,Number of period,Número do Período
field,"account.subscription,amount",0,Amount,Valor
field,"account.subscription,period_type",0,Period Type,Tipo de Período
selection,"account.subscription,period_type",0,days,dias
selection,"account.subscription,period_type",0,month,mês
selection,"account.subscription,period_type",0,year,ano
field,"account.subscription,ref",0,Ref.,Ref.
field,"account.subscription.line,date",0,Date,Data
field,"account.subscription.line,subscription_id",0,Subscription,Subscrição
field,"account.subscription.line,amount",0,Amount,Valor
field,"account.subscription.line,move_id",0,Move,Mover
field,"account.tax,domain",0,Domain,Domínio
field,"account.tax,name",0,Tax Name,Nome do Imposto
field,"account.tax,account_collected_id",0,Collected Tax Account,Valor do Imposto Cobrado
field,"account.tax,child_ids",0,Childs Tax Account,Contas de Movimento dos Impostos
field,"account.tax,account_paid_id",0,Paid Tax Account,Conta do Imposto Pago
field,"account.tax,parent_id",0,Parent Tax Account,Conta Título de Impostos
field,"account.tax,amount",0,Amount,Valor
field,"account.tax,child_depend",0,Tax depends on its children,O imposto depende dos respectivos movimentos
field,"account.tax,python_compute",0,Python Code,Código Python
field,"account.tax,active",0,Active,Activo
field,"account.tax,python_applicable",0,Python Code,Código Python
field,"account.tax,type",0,Tax Type,Tipo
selection,"account.tax,type",0,Percent,Porcentagem
selection,"account.tax,type",0,Fixed,Fixa
selection,"account.tax,type",0,None,Nenhum
selection,"account.tax,type",0,Python Code,Código Python
field,"account.tax,applicable_type",0,Applicable Type,Tipo a Utilizar
selection,"account.tax,applicable_type",0,True,Verdadeiro
selection,"account.tax,applicable_type",0,Python Code,Código Python
field,"account.transfer,name",0,Description,Descrição
field,"account.transfer,reference",0,Reference,Referência
field,"account.transfer,type",0,Transaction Type,Tipo de Transacção
selection,"account.transfer,type",0,Undefined,Não definida
selection,"account.transfer,type",0,Incoming Customer Payment,Recebimento de Pagamento de Cliente 
selection,"account.transfer,type",0,Outgoing Supplier Payment,Envio de pagamento a Fornecedor
selection,"account.transfer,type",0,Direct Expense,Despesa Directa
selection,"account.transfer,type",0,Money Transfer,Transferência
selection,"account.transfer,type",0,Currency Change,Alteração de Moeda
selection,"account.transfer,type",0,Customer Refund,Reembolso a cliente
selection,"account.transfer,type",0,Manual Sale,Venda Manual
field,"account.transfer,journal_id",0,Journal,Diário
field,"account.transfer,adjust_account_id",0,Adjustement Account,Conta de Ajuste
field,"account.transfer,state",0,State,Situação
selection,"account.transfer,state",0,draft,rascunho
selection,"account.transfer,state",0,posted,enviada
field,"account.transfer,account_dest_id",0,Destination Account,Conta de Destino
field,"account.transfer,period_id",0,Period,Período
field,"account.transfer,move_id",0,Transactions,Transacções
field,"account.transfer,invoice_id",0,Invoices,Facturas
field,"account.transfer,date",0,Payment Date,Data de pagamento
field,"account.transfer,adjust_amount",0,Adjustement amount,Valor de ajuste
field,"account.transfer,amount",0,Amount,Valor
field,"account.transfer,project_id",0,Profit/Cost Ctr,Centro de Custo
field,"account.transfer,partner_id",0,Partner,Parceiro
field,"account.transfer,account_src_id",0,Source Account,Conta de Origem
field,"account.transfer,change",0,Amount Changed,Alterado o Valor
field,"audittrail.log,user_id",0,User,Utilizador
field,"audittrail.log,name",0,Name,Nome
field,"audittrail.log,timestamp",0,Timestamp,Data/hora
field,"audittrail.log,args",0,Arguments,Argumentos
field,"audittrail.log,object_id",0,Object,Objecto
field,"audittrail.log,method",0,Method,Método
selection,"audittrail.log,method",0,Read,Leitura
selection,"audittrail.log,method",0,Write,Escrita
selection,"audittrail.log,method",0,Delete,Apagar
selection,"audittrail.log,method",0,Create,Criar
field,"audittrail.rule,log_read",0,Log reads,Leituras do registo
field,"audittrail.rule,log_unlink",0,Log deletes,Apagar registos
field,"audittrail.rule,user_id",0,Users,Utilizadores
field,"audittrail.rule,name",0,Rule Name,Nome
field,"audittrail.rule,log_write",0,Log writes,Escritas no registo
field,"audittrail.rule,object_id",0,Object,Objecto
field,"audittrail.rule,log_create",0,Log creates,Criação de registos
field,"audittrail.rule,state",0,State,Situação
selection,"audittrail.rule,state",0,Draft,Rascunho
selection,"audittrail.rule,state",0,Subscribed,Subscrito
field,"campaign.campaign,info",0,Description,Descrição
field,"campaign.campaign,date_stop",0,Stop Date,Data Final
field,"campaign.campaign,name",0,Name,Nome
field,"campaign.campaign,date_start",0,Start Date,Data Inícial
field,"campaign.campaign,planned_costs",0,Planned Costs,Custos Previstos
field,"campaign.campaign,costs",0,Initial Costs,Custos Inciais
field,"campaign.campaign,step_id",0,Campaign Steps,Etapas da Empresa
field,"campaign.campaign,planned_revenue",0,Planned Revenue,Lucro Estimado
field,"campaign.partner,part_adr_id",0,Partner Address,
field,"campaign.partner,info",0,Comments,Comentário
field,"campaign.partner,state",0,State,Situação
selection,"campaign.partner,state",0,Normal,Normal
selection,"campaign.partner,state",0,Waiting,Em espera
selection,"campaign.partner,state",0,Stopped,Parado
field,"campaign.partner,user_id",0,Salesman,Vendedor
field,"campaign.partner,name",0,Name / Reference,Nome / Referência
field,"campaign.partner,date_recall",0,Call again on,Contactar de novo em
field,"campaign.partner,notes",0,Prospect Notes,Notas de Prospecção
field,"campaign.partner,campaign_id",0,Campaign,Campanha
field,"campaign.partner,priority",0,Priority,Prioridade
selection,"campaign.partner,priority",0,Very Low,Muito Baixa
selection,"campaign.partner,priority",0,Low,Baixa
selection,"campaign.partner,priority",0,Medium,Média
selection,"campaign.partner,priority",0,Good,Boa
selection,"campaign.partner,priority",0,Very Good,Muito Boa
field,"campaign.partner,history_ids",0,History,Histórico
field,"campaign.partner,step",0,Step,Etapa
field,"campaign.partner,contact",0,Partner Contact,Contacto do Parceiro
field,"campaign.partner,active",0,Active,Activo
field,"campaign.partner,partner_id",0,Partner,Parceiro
field,"campaign.partner.history,info",0,Comments,Comentários
field,"campaign.partner.history,name",0,History,Histórico
field,"campaign.partner.history,camp_partner_id",0,Prospect Fiche,Ficha de Prospecção
field,"campaign.partner.history,step_attempt",0,Attempt,Tentativa
field,"campaign.partner.history,date",0,Date create,Data de criação
field,"campaign.partner.history,step_id",0,Step,Etapa
field,"campaign.step,info",0,Description,Descrição
field,"campaign.step,name",0,Step Name,Nome da Etapo
field,"campaign.step,procent",0,Success Rate (0<x<1),Taxa de Sucesso (0<x<1)
field,"campaign.step,stop_date",0,Stop Date,Data Final
field,"campaign.step,campaign_id",0,Campaign,Campanha
field,"campaign.step,priority",0,Order line,Linha da Encomenda
field,"campaign.step,costs",0,Step Costs,Custos da Etapa
field,"campaign.step,active",0,Active,Activa
field,"campaign.step,max_try",0,Max Attemps,Máx Tentativas
field,"campaign.step,start_date",0,Start Date,Dta de Início
field,"crm.case,date_closed",0,Date Closed,Data de Fecho
field,"crm.case,history_line",0,Case History,Histórico de Ocorrências
field,"crm.case,partner_id",0,Partner,Parceiro
field,"crm.case,ref",0,Reference,Referência
field,"crm.case,user_id",0,User Responsible,Utilizador Responsável
field,"crm.case,name",0,Case Description,Descrição
field,"crm.case,probability",0,Probability (0.50),Probabilidade (0.50)
field,"crm.case,canal_id",0,Channel,Canal
field,"crm.case,categ_id",0,Category,Categoria
field,"crm.case,planned_cost",0,Planned Costs,Custos Previstos
field,"crm.case,som",0,State of Mind,Estado de Espírito
field,"crm.case,state",0,State,Situação
selection,"crm.case,state",0,Draft,Rascunho
selection,"crm.case,state",0,Open,Aberto
selection,"crm.case,state",0,Success,Sucesso
selection,"crm.case,state",0,Closed,Fechado
field,"crm.case,date_deadline",0,Date Next Action,Data da Próxima Acção
field,"crm.case,priority",0,Priority,Prioridade
selection,"crm.case,priority",0,Very Low,Muito Baixa
selection,"crm.case,priority",0,Low,Baixa
selection,"crm.case,priority",0,Medium,Média
selection,"crm.case,priority",0,High,Alta
selection,"crm.case,priority",0,Very High,Elevada
field,"crm.case,date",0,Date,Data
field,"crm.case,planned_revenue",0,Planned Revenue,Lucro Estimado
field,"crm.case,active",0,Active,Activo
field,"crm.case,document",0,Document,Documento
field,"crm.case,type",0,Case Type,Tipo
selection,"crm.case,type",0,Sale Case,Oportunidade Venda
selection,"crm.case,type",0,Support Case (Helpdesk),Pedido de Assistência (Helpdesk)
selection,"crm.case,type",0,Purchase Case,Oportunidade Compra
field,"crm.case,description",0,Description,Descrição
field,"crm.case.categ,case_type",0,Case Type,Tipo de Ocorrência
selection,"crm.case.categ,case_type",0,Sale Case,Oportunidade Venda
selection,"crm.case.categ,case_type",0,Support Case (Helpdesk),Pedido de Assistência (Helpdesk)
selection,"crm.case.categ,case_type",0,Vendor Case,Ocorrência de Vendedor
field,"crm.case.categ,name",0,Case Category Name,Nome da Categoria
field,"crm.case.history,user_id",0,User Responsible,Utilizador Responsável
field,"crm.case.history,name",0,Name,Nome
field,"crm.case.history,canal_id",0,Channel,Canal
field,"crm.case.history,som",0,State of Mind,Estado de Espírito
