type,name,res_id,src,value
field,"account.bank.statement.line,account_id",0,Account,Konto
field,"account.budget.post,sens",0,Direction,Richtung
field,"account.budget.post,code",0,Code,ID
field,"account.budget.post,dotation_ids",0,Expenses,Ausgaben
field,"account.budget.post,name",0,Name,Name
field,"account.budget.post,account_ids",0,Accounts,Konten
field,"account.budget.post.dotation,post_id",0,Item,Pos.
field,"account.budget.post.dotation,amount",0,Amount,Betrag
field,"account.budget.post.dotation,period_id",0,Period,Periode
field,"account.budget.post.dotation,name",0,Name,Name
field,"account.budget.post.dotation,quantity",0,Quantity,Menge
field,"account.fiscalyear,date_stop",0,End date,Enddatum
field,"account.fiscalyear,code",0,Code,ID
field,"account.fiscalyear,name",0,Fiscal Year,Finanzjahr
field,"account.fiscalyear,date_start",0,Start date,Anfangsdatum
field,"account.fiscalyear,company_id",0,Company,Firma
field,"account.fiscalyear,period_ids",0,Periods,Perioden
field,"account.fiscalyear,state",0,State,Status
field,"account.invoice,origin",0,Origin,Herkunft
field,"account.invoice,comment",0,Additionnal Information,Zusatzinformation
field,"account.invoice,date_due",0,Due Date,Fälligkeitsdatum
field,"account.invoice,account_id",0,Dest Account,Habenkonto
field,"account.invoice,reference",0,Invoice Reference,Rechnungsreferenz
field,"account.invoice,payment_term",0,Payment Term,Zahlungsziel
field,"account.invoice,partner_contact",0,Partner Contact,Partner Kontakt
field,"account.invoice,number",0,Invoice Number,Rechnungsnummer
field,"account.invoice,currency_id",0,Currency,Währung
field,"account.invoice,address_invoice_id",0,Invoice Address,Rechnungsadresse
field,"account.invoice,period_id",0,Force Period,
field,"account.invoice,partner_ref",0,Partner Reference,Partner Referenz
field,"account.invoice,partner_id",0,Partner,Partner
field,"account.invoice,move_id",0,Invoice Movement,Rechnungsbewegung
field,"account.invoice,amount_total",0,Total,Betrag gesammt
field,"account.invoice,date_invoice",0,Date Invoiced,Rechnungsdatum
field,"account.invoice,amount_untaxed",0,Untaxed Amount,Betrag vor Steuern
field,"account.invoice,name",0,Invoice Description,Rechungstext
field,"account.invoice,price_type",0,Price method,Preisermittlungsmethode
field,"account.invoice,tax_line",0,Tax Lines,Steuern
field,"account.invoice,journal_id",0,Journal,Journal
field,"account.invoice,amount_tax",0,Tax,Steuerbeträge
field,"account.invoice,state",0,State,Zustand
field,"account.invoice,address_contact_id",0,Contact Address,Kontakt Adresse
field,"account.invoice,project_id",0,Analytic Account,Kostenstelle
field,"account.invoice,type",0,Type,Typ
field,"account.invoice,invoice_line",0,Invoice Lines,Rechnungszeilen
field,"account.invoice.line,uos_id",0,Unit,Einheit
field,"account.invoice.line,name",0,Description,Beschreibung
field,"account.invoice.line,invoice_id",0,Invoice Ref,Rechungsref.
field,"account.invoice.line,price_unit",0,Unit Price,Preis/Einheit
field,"account.invoice.line,price_subtotal",0,Subtotal,Zwischenbetrag
field,"account.invoice.line,account_id",0,Source Account,Sollkonto
field,"account.invoice.line,invoice_line_tax_id",0,Taxes,Steuern
field,"account.invoice.line,note",0,Notes,Bemerkungen
field,"account.invoice.line,discount",0,Discount (%),Rabatt (%)
field,"account.invoice.line,quantity",0,Quantity,Menge
field,"account.invoice.line,product_id",0,Product,Produkt
field,"account.invoice.tax,tax_amount",0,Tax Code Amount,USt. Betrag
field,"account.invoice.tax,name",0,Tax Description,Steuer (Beschreibung)
field,"account.invoice.tax,sequence",0,Sequence,Folge
field,"account.invoice.tax,invoice_id",0,Invoice Line,Rechungszeile
field,"account.invoice.tax,manual",0,Manual,Manuell
field,"account.invoice.tax,base_amount",0,Base Code Amount,
field,"account.invoice.tax,base_code_id",0,Base Code,
field,"account.invoice.tax,tax_code_id",0,Tax Code,Steuersatz
field,"account.invoice.tax,amount",0,Amount,Betrag
field,"account.invoice.tax,base",0,Base,Netto?
field,"account.invoice.tax,account_id",0,Tax Account,Steuerkonto
field,"account.journal,default_debit_account_id",0,Default Debit Account,Soll-Konto
field,"account.journal,groups_id",0,Groups,Gruppen
field,"account.journal,update_posted",0,Allow Cancelling Entries,Storno erlauben?
field,"account.journal,code",0,Code,ID
field,"account.journal,user_id",0,User,Benutzer
field,"account.journal,name",0,Journal Name,Journal
field,"account.journal,centralisation",0,Centralisation,Zentralisierung
field,"account.journal,view_id",0,View,Sicht
field,"account.journal,type_control_ids",0,Type Controls,Steuertypen
field,"account.journal,sequence_id",0,Entry Sequence,Eingangsfolge
field,"account.journal,active",0,Active,Aktiv
field,"account.journal,type",0,Type,Typ
field,"account.journal,default_credit_account_id",0,Default Credit Account,Habenkonto
field,"account.journal.column,name",0,Column Name,Spalte
field,"account.journal.column,sequence",0,Sequence,Folge
field,"account.journal.column,view_id",0,Journal View,Journalsicht
field,"account.journal.column,required",0,Required,erforderlich
field,"account.journal.column,field",0,Field Name,Feldbezeichnung
field,"account.journal.column,readonly",0,Readonly,Readonly
field,"account.journal.period,name",0,Journal-Period Name,Journal Periode
field,"account.journal.period,journal_id",0,Journal,Journal
field,"account.journal.period,state",0,State,Status
field,"account.journal.period,period_id",0,Period,Periode
field,"account.journal.period,active",0,Active,Aktiv
field,"account.journal.period,icon",0,Icon,Icon
field,"account.journal.view,columns_id",0,Columns,Spalten
field,"account.journal.view,name",0,Journal View,Journalsicht
field,"account.model,lines_id",0,Model Entries,Modelle
field,"account.model,ref",0,Ref,Ref.
field,"account.model,name",0,Model Name,Modelbez.
field,"account.model,journal_id",0,Journal,Journal
field,"account.model.line,model_id",0,Model,Modell
field,"account.model.line,name",0,Name,Name
field,"account.model.line,sequence",0,Sequence,Folge
field,"account.model.line,partner_id",0,Partner Ref.,Partner Ref.
field,"account.model.line,account_id",0,Account,Konto
field,"account.model.line,currency_id",0,Currency,Währung
field,"account.model.line,credit",0,Credit,Kredit
field,"account.model.line,date_maturity",0,Maturity date,Fälligkeitstermin
field,"account.model.line,debit",0,Debit,Debit
field,"account.model.line,date",0,Current Date,Akt. Datum
field,"account.model.line,amount_currency",0,Amount Currency,Währungsbetrag
field,"account.model.line,ref",0,Ref.,Ref.
field,"account.model.line,quantity",0,Quantity,Menge
field,"account.move,name",0,Entry Name,Buchungstext
field,"account.move,journal_id",0,Journal,Journal
field,"account.move,line_id",0,Entries,Buchungen
field,"account.move,state",0,State,Stand
field,"account.move,period_id",0,Period,Periode
field,"account.move,ref",0,Ref,Ref.
field,"account.move.line,analytic_lines",0,Analytic lines,Analyt. Pos.
field,"account.move.line,statement_id",0,Statement,Buchung
field,"account.move.line,account_id",0,Account,Konto
field,"account.move.line,currency_id",0,Currency,Währung
field,"account.move.line,date",0,Effective date,Datum
field,"account.move.line,date_maturity",0,Maturity date,Fällig am
field,"account.move.line,period_id",0,Period,Periode
field,"account.move.line,followup_date",0,Latest follow-up date,Spätestes Follow-Up Datum
field,"account.move.line,amount_currency",0,Amount Currency,Währungsbetrag
field,"account.move.line,active",0,Active,Aktiv
field,"account.move.line,partner_id",0,Partner Ref.,Partner Ref.
field,"account.move.line,move_id",0,Entry,Buchung
field,"account.move.line,blocked",0,Litigation,Rechtsstreit
field,"account.move.line,reconcile_id",0,Reconcile,Abgleichen
field,"account.move.line,tax_amount",0,Tax/Base Amount,Betrag
field,"account.move.line,name",0,Name,Name
field,"account.move.line,followup_line_id",0,Latest follow-up done,Spät. Follow-Up erled.
field,"account.move.line,centralisation",0,Centralisation,Zentralisierung
field,"account.move.line,journal_id",0,Journal,Journal
field,"account.move.line,tax_code_id",0,Tax Account,Steuerkonto
field,"account.move.line,credit",0,Credit,Haben
field,"account.move.line,state",0,State,Status
field,"account.move.line,debit",0,Debit,Soll
field,"account.move.line,date_created",0,Creation date,Datum
field,"account.move.line,balance",0,Balance,Saldo
field,"account.move.line,ref",0,Ref.,Ref.
field,"account.move.line,quantity",0,Quantity,Menge
field,"account.move.reconcile,line_id",0,Entry lines,Buchungszeilen
field,"account.move.reconcile,type",0,Type,Typ
field,"account.move.reconcile,name",0,Name,Name
field,"account.payment.term,active",0,Active,Aktiv
field,"account.payment.term,note",0,Description,Beschreibung
field,"account.payment.term,name",0,Payment Term,Zahlungsbedingung
field,"account.payment.term,line_ids",0,Terms,Vereinbarungen
field,"account.payment.term.line,payment_id",0,Payment Term,Zahlungsbedingung
field,"account.payment.term.line,name",0,Line Name,Zeile
field,"account.payment.term.line,sequence",0,Sequence,Folge
field,"account.payment.term.line,days",0,Number of Days,Anzahl Tage
field,"account.payment.term.line,value",0,Value,Wert
field,"account.payment.term.line,condition",0,Condition,Bedingung
field,"account.payment.term.line,value_amount",0,Value Amount,Wert
field,"account.period,date_stop",0,End of period,Abrechnungsende
field,"account.period,code",0,Code,ID
field,"account.period,name",0,Period Name,Abrechnungszeitraum
field,"account.period,date_start",0,Start of period,Abrechnungszeitraum Status
field,"account.period,state",0,State,Status
field,"account.period,fiscalyear_id",0,Fiscal Year,Finanzjahr
field,"account.subscription,model_id",0,Model,Modell
field,"account.subscription,period_nbr",0,Period,Abrechnungszeitraum
field,"account.subscription,lines_id",0,Subscription Lines,Positionen
field,"account.subscription,name",0,Name,Bezeichnung
field,"account.subscription,date_start",0,Starting date,Beginn
field,"account.subscription,period_total",0,Number of period,Anzahl der Zeitraäume
field,"account.subscription,state",0,State,Status
field,"account.subscription,period_type",0,Period Type,Typ Abrechnungszeitraum
field,"account.subscription,ref",0,Ref.,Ref.
field,"account.subscription.line,date",0,Date,Datum
field,"account.subscription.line,subscription_id",0,Subscription,Wiederkehrende Buchung
field,"account.subscription.line,move_id",0,Entry,Buchung
field,"account.tax,ref_base_code_id",0,Base Code,Basis
field,"account.tax,domain",0,Domain,Verfügung
field,"account.tax,python_compute",0,Python Code,Python Code
field,"account.tax,ref_tax_code_id",0,Tax Code,Steuersatz
field,"account.tax,sequence",0,Sequence,Folge
field,"account.tax,account_paid_id",0,Paid Tax Account,Gezahlte Steuern
field,"account.tax,tax_group",0,Tax Group,Steuergruppe
field,"account.tax,child_ids",0,Childs Tax Account,Untersteuerkonto
field,"account.tax,ref_base_sign",0,Base Code Sign,Zeichen
field,"account.tax,base_code_id",0,Base Code,Basis Id
field,"account.tax,base_sign",0,Base Code Sign,Zeichen
field,"account.tax,child_depend",0,Tax on Childs,Steuer abh. von "Kindern"
field,"account.tax,active",0,Active,Aktiv
field,"account.tax,name",0,Tax Name,Steuerart
field,"account.tax,applicable_type",0,Applicable Type, Anwendb. Typ
field,"account.tax,account_collected_id",0,Collected Tax Account,Steuersammelkonto
field,"account.tax,company_id",0,Company,Firma
field,"account.tax,tax_code_id",0,Tax Code,Steuersatz
field,"account.tax,parent_id",0,Parent Tax Account,Ober-Steuersatz
field,"account.tax,amount",0,Amount,Betrag
field,"account.tax,python_applicable",0,Python Code,Python Code
field,"account.tax,tax_sign",0,Tax Code Sign,Steuersatzzeichen
field,"account.tax,python_compute_inv",0,Python Code (VAT Incl),
field,"account.tax,ref_tax_sign",0,Tax Code Sign,
field,"account.tax,type",0,Tax Type,Steuerart
field,"account.tax.code,info",0,Description,Beschreibung
field,"account.tax.code,code",0,Case Code,
field,"account.tax.code,name",0,Tax Case Name,
field,"account.tax.code,sum",0,Year Sum,
field,"account.tax.code,child_ids",0,Childs Codes,
field,"account.tax.code,parent_id",0,Parent Code,
field,"account.tax.code,line_ids",0,Lines,
field,"account.tax.code,sum_period",0,Period Sum,
field,"account.transfer,name",0,Description,Beschreibung
field,"account.transfer,reference",0,Reference,Referenz
field,"account.transfer,type",0,Transfer Type,Transaktionsart
field,"account.transfer,journal_id",0,Journal,
field,"account.transfer,adjust_account_id",0,Adjustement Account,Ausgleichskonto
field,"account.transfer,state",0,State,Stand
field,"account.transfer,account_dest_id",0,Destination Account,Zielkonto
field,"account.transfer,period_id",0,Period,
field,"account.transfer,move_id",0,Entry,Transaktionen
field,"account.transfer,invoice_id",0,Invoices,Rechnungen
field,"account.transfer,date",0,Payment Date,Zahldatum
field,"account.transfer,adjust_amount",0,Adjustement amount,Ausgleichsbetrag
field,"account.transfer,amount",0,Amount,Betrag
field,"account.transfer,project_id",0,Analytic Account,Kostenstelle
field,"account.transfer,partner_id",0,Partner,Partner
field,"account.transfer,account_src_id",0,Source Account,Sollkonto
field,"account.transfer,change",0,Amount Changed,Gewechselter Betrag
field,"account_followup.followup,followup_line",0,Follow-Up,
field,"account_followup.followup,company_id",0,Company,Firma
field,"account_followup.followup,name",0,Name,Name
field,"account_followup.followup,description",0,Description,Beschreibung
field,"account_followup.followup.line,description",0,Description,Beschreibung
field,"account_followup.followup.line,sequence",0,Sequence,Folge
field,"account_followup.followup.line,delay",0,Days of delay,Fällig Tage
field,"account_followup.followup.line,start",0,Type of Term,
field,"account_followup.followup.line,followup_id",0,Follow Ups,
field,"account_followup.followup.line,name",0,Name,Name
field,"crm.case,date_closed",0,Date Closed, Abschlussdatum
field,"crm.case,history_line",0,Case History,Tickethistoriegeschichte
field,"crm.case,create_date",0,Date Created,
field,"crm.case,probability",0,Probability (0.50),Wahrscheinlichkeit (0.50)
field,"crm.case,canal_id",0,Channel,Kanal
field,"crm.case,partner_address_id",0,Partner Contact,Partnerkontakt
field,"crm.case,som",0,State of Mind,Kundenzufriedenheit
field,"crm.case,active",0,Active,Aktiv
field,"crm.case,partner_id",0,Partner,Partner
field,"crm.case,id",0,Case ID,Ticket-Nr.
field,"crm.case,date_action_next",0,Date Next Action,Datum nächste Aktion
field,"crm.case,user_id",0,User Responsible,Verantwortlicher Benutzer
field,"crm.case,planned_revenue",0,Planned Revenue,Geplante Einnahmen
field,"crm.case,priority",0,Priority,Priorität
field,"crm.case,state",0,State,Zustand
field,"crm.case,email_cc",0,Watchers Emails,Emails des Beobachters
field,"crm.case,ref",0,Reference,Ref.
field,"crm.case,description",0,Description,Beschreibung
field,"crm.case,date_action_last",0,Date Last Action,Datum letzte Aktion
field,"crm.case,planned_cost",0,Planned Costs,Geplante Kosten
field,"crm.case,ref2",0,Reference 2,Ref. 2
field,"crm.case,section_id",0,Case Section,Ticket Bereich
field,"crm.case,date",0,Date,Datum
field,"crm.case,categ_id",0,Category,Kategorie
field,"crm.case,name",0,Case Description,Ticketbeschreibung
field,"crm.case,date_deadline",0,Date Deadline,Datum der nächsten Aktion
field,"crm.case,email_last",0,Latest E-Mail,letzte Mail
field,"crm.case,email_from",0,Partner Email,Partner eMail
field,"crm.case.categ,name",0,Case Category Name,Ticketbeschreibung Name
field,"crm.case.categ,section_id",0,Case Section,Ticketbereich
field,"crm.case.history,user_id",0,User Responsible,Verantwortlicher Benutzer
field,"crm.case.history,name",0,Name,Name
field,"crm.case.history,canal_id",0,Channel,Kanal
field,"crm.case.history,som",0,State of Mind,Kundenzufriedenheit
field,"crm.case.history,case_id",0,Case,Ticket
field,"crm.case.history,date",0,Date,Datum
field,"crm.case.history,description",0,Description,Beschreibung
field,"crm.case.rule,trg_categ_id",0,Category,Kategorie
field,"crm.case.rule,trg_section_id",0,Section,Bereich
field,"crm.case.rule,sequence",0,Sequence,Folge
field,"crm.case.rule,act_remind_partner",0,Remind Partner, Partner erinnern
field,"crm.case.rule,trg_date_range_type",0,After Delay,Nach Verzögerung
field,"crm.case.rule,act_section_id",0,Set Section to,Setze Bereich auf
field,"crm.case.rule,trg_date_range",0,After Delay,Nach Verzögerung
field,"crm.case.rule,act_remind_user",0,Remind Responsible,Verantwortlichen erinnern
field,"crm.case.rule,trg_priority_from",0,Priority Min,MIndestprio.
field,"crm.case.rule,trg_date_type",0,Trigger Date,Trigger Datum
field,"crm.case.rule,act_method",0,Call Object Method,Reaktions-Methode
field,"crm.case.rule,act_email_cc",0,Add these Watchers,Überwachung hinzufügen
field,"crm.case.rule,act_priority",0,Set Priority to,Setze Prio. auf
field,"crm.case.rule,trg_state_to",0,State To,Status auf
field,"crm.case.rule,act_mail_to_email",0,Mail to these emails,eMail an diese Adr. senden
field,"crm.case.rule,trg_user_id",0,Responsible,Verantwortlich
field,"crm.case.rule,act_state",0,Set State to,Setze Status auf
field,"crm.case.rule,act_mail_to_partner",0,Mail to Partner,Mail an Partner
field,"crm.case.rule,trg_priority_to",0,Priority Max,Max. Prio.
field,"crm.case.rule,active",0,Active,Aktiv
field,"crm.case.rule,act_mail_to_watchers",0,Mail to Watchers, Mail an Beobachter
field,"crm.case.rule,name",0,Rule Name,Vorschrift Name
field,"crm.case.rule,trg_state_from",0,State From,Status von
field,"crm.case.rule,act_user_id",0,Set Responsible to, Setze Verantwortung
field,"crm.case.rule,act_mail_to_user",0,Mail to Responsible,Mail an Verantwortlichen
field,"crm.case.rule,trg_partner_id",0,Partner,Partner
field,"crm.case.rule,trg_partner_categ_id",0,Partner Category,Partner Kategorie
field,"crm.case.rule,act_mail_body",0,Mail Body,Mailtext
field,"crm.case.section,code",0,Section Code,Bereichs Id
field,"crm.case.section,user_id",0,Responsible,zuständig
field,"crm.case.section,name",0,Case Section,Ticketbereich
field,"crm.case.section,sequence",0,Sequence,Folge
field,"crm.case.section,child_ids",0,Childs Sections,Unterbereich
field,"crm.case.section,reply_to",0,Reply-To,Antwort an
field,"crm.case.section,parent_id",0,Parent Section,Oberbereich
field,"crm.case.section,active",0,Active,Aktiv
field,"crm.segmentation,name",0,Name,Segmentation Name 
field,"crm.segmentation,som_interval_max",0,Max Interval,Max Intervall für Berechnung
field,"crm.segmentation,categ_id",0,Partner Category,Partner Kategorie
field,"crm.segmentation,som_interval_default",0,Default (0=None),Standard Faktor (0 = Keiner)
field,"crm.segmentation,segmentation_line",0,Criteria,Kriterien
field,"crm.segmentation,som_interval_decrease",0,Decrease (0>1),Abschlagsfaktor (0.0 > 1.0)
field,"crm.segmentation,state",0,Execution State,Stand der Ausführung
field,"crm.segmentation,exclusif",0,Exclusive,Exklusive Auswahl
field,"crm.segmentation,partner_id",0,Max Partner ID processed,Max Partner ID verarbeitet
field,"crm.segmentation,som_interval",0,Days per Periode,Anzahl der Tage pro Periode
field,"crm.segmentation,description",0,Description,Beschreibung
field,"crm.segmentation.line,name",0,Rule Name,Segmentation Name
field,"crm.segmentation.line,segmentation_id",0,Segmentation,Aufteilung
field,"crm.segmentation.line,expr_name",0,Control Variable,Steuervariable
field,"crm.segmentation.line,expr_value",0,Value,Wert
field,"crm.segmentation.line,operator",0,Mandatory / Optionnal,Erforderlich / Optional
field,"crm.segmentation.line,expr_operator",0,Operator,Operator
field,"delivery.carrier,active",0,Active,Aktiv
field,"delivery.carrier,grids_id",0,Delivery grids,Auslieferungsmatix
field,"delivery.carrier,partner_id",0,Carrier partner,Frachtpartner
field,"delivery.carrier,name",0,Carrier,Frachtführer
field,"delivery.carrier,product_id",0,Delivery product,Frachtprodukt
field,"delivery.grid,name",0,Grid Name,Matrix Name
field,"delivery.grid,sequence",0,Sequence,Folge
field,"delivery.grid,state_ids",0,States,Staaten
field,"delivery.grid,country_ids",0,Countries,Länder
field,"delivery.grid,carrier_id",0,Carrier,Frachtunternehmer
field,"delivery.grid,active",0,Active,Aktiv
field,"delivery.grid,zip_from",0,Start Zip,Start PLZ
field,"delivery.grid,line_ids",0,Grid Line,Grid Zeile
field,"delivery.grid,zip_to",0,To Zip,Zu PLZ
field,"delivery.grid.line,list_price",0,List Price,Listenpreis
field,"delivery.grid.line,name",0,Name,Name
field,"delivery.grid.line,price_type",0,Price Type,Preistyp
field,"delivery.grid.line,max_value",0,Maximum Value, Max. Wert
field,"delivery.grid.line,standard_price",0,Standard Price,Standardpreis
field,"delivery.grid.line,grid_id",0,Grid,Grid
field,"delivery.grid.line,variable_factor",0,Variable Factor,Variabl. Faktor
field,"delivery.grid.line,operator",0,Operator,Operator
field,"delivery.grid.line,type",0,Variable,Variable
field,"hr.action.reason,name",0,Reason,Begründung
field,"hr.action.reason,action_type",0,Action's type,Art der Aktion
field,"hr.analytic.timesheet,line_id",0,Analytic line,Analyt. Posten
field,"hr.attendance,action",0,Action,Aktion
field,"hr.attendance,employee_id",0,Employee,Mitarbeiter
field,"hr.attendance,name",0,Date,Datum
field,"hr.attendance,action_desc",0,Action reason,Begründung für Aktion
field,"hr.employee,address_id",0,Contact address,Kontakt-Adresse
field,"hr.employee,attendances",0,Employee's attendances,Mitarbeiter Teilnahmen
field,"hr.employee,started",0,Started on,Begonnen am
field,"hr.employee,child_ids",0,Subordinates,Gruppen-Mitarbeiter
field,"hr.employee,holidays",0,Employee's holidays,Urlaub des Mitarbeiters
field,"hr.employee,active",0,Active,Aktiv
field,"hr.employee,holiday_max",0,Number of holidays,Anzahl der Ferientage
field,"hr.employee,workgroups",0,Employee's work team,Abteilung des Mitarbeiters
field,"hr.employee,bank_account",0,Bank Account,Kontoverbindung
field,"hr.employee,regime",0,Workhours by week,Wochenarbeitsstunden
field,"hr.employee,user_id",0,Tiny ERP User,TinyERP User
field,"hr.employee,name",0,Employee,Mitarbeiter
field,"hr.employee,notes",0,Notes,Bemerkungen
field,"hr.employee,company_id",0,Company,Firma
field,"hr.employee,parent_id",0,Boss,Chef
field,"hr.employee,state",0,Attendance,Anwesenheit
field,"hr.employee,product_id",0,Product,Produkt
field,"hr.employee,journal_id",0,Analytic Journal,Kostenstellen-Journal
field,"hr.employee,category_id",0,Category,Kategorie
field,"hr.employee.category,parent_id",0,Parent category,Oberkategorie
field,"hr.employee.category,child_ids",0,Childs Categories,Unterkategorie
field,"hr.employee.category,name",0,Category,Kategorie
field,"hr.holidays,employee_id",0,Employee,Mitarbeiter
field,"hr.holidays,date_from",0,Vacation start day,Urlaubsbeginn
field,"hr.holidays,holiday_status",0,Holiday's Status,Urlaubsstatus
field,"hr.holidays,name",0,Description,Beschreibung
field,"hr.holidays,date_to",0,Vacation end day,Urlaubsende
