type,name,res_id,src,value
field,"account.journal,default_debit_account_id",0,Default Debit Account,Std. Debitrekening
field,"account.journal,groups_id",0,Groups,Groepen
field,"account.journal,code",0,Code,Code
field,"account.journal,name",0,Journal Name,Journaal Naam
field,"account.journal,default_credit_account_id",0,Default Credit Account,Std. Creditrekening
field,"account.journal,sequence_id",0,Move Sequence,Mutatievolgorde
field,"account.journal,active",0,Active,Actief
field,"account.journal,type",0,Type,Type
selection,"account.journal,type",0,Sale,Verkoop
selection,"account.journal,type",0,Purchase,Inkoop
selection,"account.journal,type",0,Cash,Contanten
selection,"account.journal,type",0,General,Algemeen
selection,"account.journal,type",0,Situation,Situatie
field,"account.journal,view_id",0,View,Aanzicht
field,"account.journal.column,name",0,Column Name,Kolomnaam
field,"account.journal.column,sequence",0,Sequence,Volgorde
field,"account.journal.column,view_id",0,Journal View,Journal View
field,"account.journal.column,required",0,Required,Verplicht
field,"account.journal.column,field",0,Field Name,Veldnaam
field,"account.journal.column,readonly",0,Readonly,Alleen Lezen
field,"account.journal.period,state",0,State,Status
selection,"account.journal.period,state",0,Draft,Concept
selection,"account.journal.period,state",0,Printed,Afgedrukt
selection,"account.journal.period,state",0,Done,Gereed
field,"account.journal.period,icon",0,Icon,Icon
field,"account.journal.period,period_id",0,Period,Periode
field,"account.journal.period,name",0,Journal-Period Name,Journaal Periodenaam
field,"account.journal.period,journal_id",0,Journal,Journaal
field,"account.journal.view,columns_id",0,Columns,Kolommen
field,"account.journal.view,name",0,Journal View,Journal View
field,"account.model,lines_id",0,Model Transactions,Modeltransacties
field,"account.model,ref",0,Ref,Ref
field,"account.model,name",0,Move Name,Transactienaam
field,"account.model,journal_id",0,Journal,Journaal
field,"account.model.line,model_id",0,Model,Model
field,"account.model.line,name",0,Name,Naam
field,"account.model.line,sequence",0,Sequence,Volgorde
field,"account.model.line,partner_id",0,Partner Ref.,Partner Ref.
field,"account.model.line,account_id",0,Account,Rekening
field,"account.model.line,currency_id",0,Currency,Valuta
field,"account.model.line,credit",0,Credit,Credit
field,"account.model.line,date_maturity",0,Maturity date,Vervaldatum
selection,"account.model.line,date_maturity",0,Today,Vandaag
selection,"account.model.line,date_maturity",0,Partner Payment Term,Partner Betalingsvoorwaarde
field,"account.model.line,debit",0,Debit,Debit
field,"account.model.line,date",0,Current Date,Huidige Datum
selection,"account.model.line,date",0,Today,Vandaag
selection,"account.model.line,date",0,Partner Payment Term,Partner Betalingsvoorwaarde
field,"account.model.line,amount_currency",0,Amount Currency,Bedrag Valuta
field,"account.model.line,ref",0,Ref.,Ref.
field,"account.model.line,quantity",0,Quantity,Hoeveelheid
field,"account.move,name",0,Move Name,Transactienaam
field,"account.move,journal_id",0,Journal,Journaal
field,"account.move,line_id",0,Transactions,Transacties
field,"account.move,state",0,State,Status
selection,"account.move,state",0,Draft,Concept
selection,"account.move,state",0,Posted,Verstuurd
field,"account.move,period_id",0,Period,Periode
field,"account.move,ref",0,Ref ,Ref 
field,"account.move.line,reconcile_id",0,Reconcile,Reconcile
field,"account.move.line,balance",0,Balance,Balans
field,"account.move.line,date",0,Effective date,Effective date
field,"account.move.line,name",0,Name,Naam
field,"account.move.line,partner_id",0,Partner Ref.,Relatie Ref.
field,"account.move.line,statement_id",0,Statement,Verklaring
field,"account.move.line,journal_id",0,Journal,Journaal
field,"account.move.line,currency_id",0,Currency,Valuta
field,"account.move.line,credit",0,Credit,Credit
field,"account.move.line,state",0,State,Status
selection,"account.move.line,state",0,Draft,Concept
selection,"account.move.line,state",0,Posted,Verstuurd
selection,"account.move.line,state",0,Reconciled,Reconciled
field,"account.move.line,date_maturity",0,Maturity date,Vervaldatum
field,"account.move.line,period_id",0,Period,Periode
field,"account.move.line,debit",0,Debit,Debit
field,"account.move.line,blocked",0,Litigation,Betwist
field,"account.move.line,amount_currency",0,Amount Currency,Bedrag Valuta
field,"account.move.line,quantity",0,Quantity,Hoeveelheid
field,"account.move.line,ref",0,Ref.,Ref.
field,"account.move.line,date_created",0,Creation date,Aanmaakdatum
field,"account.move.line,move_id",0,Move,Mutatie
field,"account.move.line,account_id",0,Account,Rekening
field,"account.move.reconcile,line_id",0,Move lines,Mutatieregels
field,"account.move.reconcile,type",0,Type,Type
field,"account.move.reconcile,name",0,Name,Naam
field,"account.organisation,note",0,Note,Notitie
field,"account.organisation,name",0,Company Name,Bedrijfsnaam
field,"account.organisation,move_type",0,Move Type,Mutatiesoort
selection,"account.organisation,move_type",0,Normal,Gemiddeld
selection,"account.organisation,move_type",0,New,Nieuw
field,"account.organisation,sale_account_id",0,Sale Account,Verkooprekening
field,"account.organisation,journal_id",0,Journal a nouveau,Journal a nouveau
field,"account.organisation,currency_id",0,Default Currency,Standaard Valuta
field,"account.organisation,recall_ids",0,Recall,Recall
field,"account.organisation,partner_contact_id",0,Partner Default Contact,Partner Std. Contactprsoon
field,"account.organisation,purchase_account_id",0,Purchase Account,Inkooprekening
field,"account.organisation,partner_id",0,Partner,Relatie
field,"account.payment.term,active",0,Active,Actief
field,"account.payment.term,note",0,Description,Omschrijving
field,"account.payment.term,name",0,Payment Term,Betalingsconditie
field,"account.payment.term,line_ids",0,Terms,Voorwaarden
field,"account.payment.term.line,payment_id",0,Payment Term,Betalingsconditie
field,"account.payment.term.line,name",0,Line Name,Line Name
field,"account.payment.term.line,sequence",0,Sequence,Volgorde
field,"account.payment.term.line,days",0,Number of Days,Aantal Dagen
field,"account.payment.term.line,value",0,Value,Waarde
selection,"account.payment.term.line,value",0,Procent,Procent
selection,"account.payment.term.line,value",0,Balance,Balans
selection,"account.payment.term.line,value",0,Fixed Amount,Vast Bedrag
field,"account.payment.term.line,condition",0,Condition,Voorwaarde
selection,"account.payment.term.line,condition",0,Net Days,Netto Dagen
selection,"account.payment.term.line,condition",0,End of Month,Eind v/d Maand
field,"account.payment.term.line,value_amount",0,Value Amount,Value Amount
field,"account.period,date_stop",0,End of period,Eind v/d Periode
field,"account.period,code",0,Code,Code
field,"account.period,name",0,Period Name,Periodenaam
field,"account.period,date_start",0,Start of period,Start van Periode
field,"account.period,state",0,State,Status
selection,"account.period,state",0,Draft,Concept
selection,"account.period,state",0,Done,Gereed
field,"account.period,fiscalyear_id",0,Fiscal Year,Fiscaaljaar
field,"account.project,name",0,Cost Account,Kostenrekening
field,"account.project,project_rate",0,Project Real Rate,Project Real Rate
field,"account.project,child_ids",0,Childs Accounts,Kind Rekeningen
field,"account.project,ventilation_type",0,Rate Type,Rate Type
selection,"account.project,ventilation_type",0,Fixed,Vast
selection,"account.project,ventilation_type",0,Quantity,Hoeveelheid
field,"account.project,parent_id",0,Parent Cost account,Hoofd Kostenrekening
field,"account.project,ventilation",0,Rate Percent,Rate Percent
field,"account.project,description",0,Description,Omschrijving
field,"account.recall,days_to",0,Days To,Dagen Tot
field,"account.recall,organisation_id",0,Organisation,Organisatie
field,"account.recall,name",0,Recall Name,Recall Name
field,"account.recall,days_from",0,Days From,Dagen Van
field,"account.subscription,amount_type",0,Amount Type,Bedragsoort
selection,"account.subscription,amount_type",0,Global Amount,Global Amount
selection,"account.subscription,amount_type",0,Per Period Amount,Bedrag per periode
field,"account.subscription,model_id",0,Model,Model
field,"account.subscription,period_nbr",0,Period,Periode
field,"account.subscription,lines_id",0,Subscription Lines,Subscription Lines
field,"account.subscription,name",0,Name,Naam
field,"account.subscription,date_start",0,Starting date,Startdatum
field,"account.subscription,state",0,State,Status
selection,"account.subscription,state",0,Draft,Concept
selection,"account.subscription,state",0,Running,Running
selection,"account.subscription,state",0,Done,Gereed
field,"account.subscription,period_total",0,Number of period,Aantal Perioden
field,"account.subscription,amount",0,Amount,Bedrag
field,"account.subscription,period_type",0,Period Type,Periodetype
selection,"account.subscription,period_type",0,days,Dagen
selection,"account.subscription,period_type",0,month,Maand
selection,"account.subscription,period_type",0,year,Jaar
field,"account.subscription,ref",0,Ref.,Ref.
field,"account.subscription.line,date",0,Date,Datum
field,"account.subscription.line,subscription_id",0,Subscription,Subscription
field,"account.subscription.line,amount",0,Amount,Bedrag
field,"account.subscription.line,move_id",0,Move,Mutatie
field,"account.tax,domain",0,Domain,Domein
field,"account.tax,name",0,Tax Name,Toeslagnaam
field,"account.tax,account_collected_id",0,Collected Tax Account,Collected Tax Account
field,"account.tax,child_ids",0,Childs Tax Account,Kind BTW Rekening
field,"account.tax,account_paid_id",0,Paid Tax Account,Afgedragen BTW
field,"account.tax,parent_id",0,Parent Tax Account,Hoofd Belastingrekening
field,"account.tax,amount",0,Amount,Bedrag
field,"account.tax,child_depend",0,Tax depends on its children,Belasting hangt af van de dochters
field,"account.tax,python_compute",0,Python Code,Python Code
field,"account.tax,active",0,Active,Actief
field,"account.tax,python_applicable",0,Python Code,Python Code
field,"account.tax,type",0,Tax Type,Toeslagsoort
selection,"account.tax,type",0,Percent,Procent
selection,"account.tax,type",0,Fixed,Vast
selection,"account.tax,type",0,None,Geen
selection,"account.tax,type",0,Python Code,Python Code
field,"account.tax,applicable_type",0,Applicable Type,Van toepassing zijnde type
selection,"account.tax,applicable_type",0,True,Waar
selection,"account.tax,applicable_type",0,Python Code,Python Code
field,"account.transfer,name",0,Description,Omschrijving
field,"account.transfer,reference",0,Reference,Referentie
field,"account.transfer,type",0,Transaction Type,Transaction Type
selection,"account.transfer,type",0,Undefined,Ongedefiniëerd
selection,"account.transfer,type",0,Incoming Customer Payment,Ingekomen Betaling Klant
selection,"account.transfer,type",0,Outgoing Supplier Payment,Te betalen Debiteuren
selection,"account.transfer,type",0,Direct Expense,Directe Uitgave
selection,"account.transfer,type",0,Money Transfer,Overboeking
selection,"account.transfer,type",0,Currency Change,Valuta verandering
selection,"account.transfer,type",0,Customer Refund,Klant Terugbetaling
selection,"account.transfer,type",0,Manual Sale,Losse Verkoop
field,"account.transfer,journal_id",0,Journal,Journaal
field,"account.transfer,adjust_account_id",0,Adjustement Account,Aanpassing Rekening
field,"account.transfer,state",0,State,Status
selection,"account.transfer,state",0,draft,Concept
selection,"account.transfer,state",0,posted,Verstuurd
field,"account.transfer,account_dest_id",0,Destination Account,Bestemmingsrekening
field,"account.transfer,period_id",0,Period,Periode
field,"account.transfer,move_id",0,Transactions,Transacties
field,"account.transfer,invoice_id",0,Invoices,Facturen
field,"account.transfer,date",0,Payment Date,Betaaldatum
field,"account.transfer,adjust_amount",0,Adjustement amount,Aanpassing Bedrag
field,"account.transfer,amount",0,Amount,Bedrag
field,"account.transfer,project_id",0,Profit/Cost Ctr,Kostenplaatsen
field,"account.transfer,partner_id",0,Partner,Partner
field,"account.transfer,account_src_id",0,Source Account,Source Account
field,"account.transfer,change",0,Amount Changed,Bedrag Veranderd
field,"account.uos,name",0,Name,Naam
field,"campaign.campaign,info",0,Description,Omschrijving
field,"campaign.campaign,date_stop",0,Stop Date,Einddatum
field,"campaign.campaign,name",0,Name,Naam
field,"campaign.campaign,date_start",0,Start Date,Startdatum
field,"campaign.campaign,planned_costs",0,Planned Costs,Gepl. Kosten
field,"campaign.campaign,costs",0,Initial Costs,Opstartkosten
field,"campaign.campaign,step_id",0,Campaign Steps,Camp. Stappen
field,"campaign.campaign,planned_revenue",0,Planned Revenue,Gepl. Opbrengst
field,"campaign.partner,part_adr_id",0,Partner Address,Contactadres
field,"campaign.partner,info",0,Comments,Opmerkingen
field,"campaign.partner,state",0,State,Status
selection,"campaign.partner,state",0,Normal,Gemiddeld
selection,"campaign.partner,state",0,Waiting,Wachten
selection,"campaign.partner,state",0,Stopped,Gestopt
field,"campaign.partner,user_id",0,Salesman,Verkoper
field,"campaign.partner,name",0,Name / Reference,Naam / Referentie
field,"campaign.partner,date_recall",0,Call again on,Bel terug op
field,"campaign.partner,notes",0,Prospect Notes,Prospect Notities
field,"campaign.partner,campaign_id",0,Campaign,Campagne
field,"campaign.partner,priority",0,Priority,Prioriteit
selection,"campaign.partner,priority",0,Very Low,Zeer Laag
selection,"campaign.partner,priority",0,Low,Laag
selection,"campaign.partner,priority",0,Medium,Gemiddeld
selection,"campaign.partner,priority",0,Good,Goed
selection,"campaign.partner,priority",0,Very Good,Zeer Goed
field,"campaign.partner,history_ids",0,History,Historie
field,"campaign.partner,step",0,Step,Stap
field,"campaign.partner,contact",0,Partner Contact,Partner Contactpersoon
field,"campaign.partner,active",0,Active,Actief
field,"campaign.partner,partner_id",0,Partner,Partner
field,"campaign.partner.history,info",0,Comments,Opmerkingen
field,"campaign.partner.history,name",0,History,Historie
field,"campaign.partner.history,camp_partner_id",0,Prospect Fiche,Prospect Fiche
field,"campaign.partner.history,step_attempt",0,Attempt,Poging
field,"campaign.partner.history,date",0,Date create,Date create
field,"campaign.partner.history,step_id",0,Step,Stap
field,"campaign.step,info",0,Description,Omschrijving
field,"campaign.step,name",0,Step Name,Stapnaam
field,"campaign.step,procent",0,Success Rate (0<x<1),Succes Ratio
field,"campaign.step,stop_date",0,Stop Date,Einddatum
field,"campaign.step,campaign_id",0,Campaign,Campagne
field,"campaign.step,priority",0,Order line,Orderregel
field,"campaign.step,costs",0,Step Costs,Stapkosten
field,"campaign.step,active",0,Active,Actief
field,"campaign.step,max_try",0,Max Attemps,Max Pogingen
field,"campaign.step,start_date",0,Start Date,Startdatum
field,"crm.case,date_closed",0,Date Closed,Datum Gereed
field,"crm.case,history_line",0,Case History,Zaak Historie
field,"crm.case,partner_id",0,Partner,Partner
field,"crm.case,ref",0,Reference,Referentie
field,"crm.case,user_id",0,User Responsible,Verantwoordelijk
field,"crm.case,name",0,Case Description,Omschrijving
field,"crm.case,probability",0,Probability (0.50),Kans (0.50)
field,"crm.case,canal_id",0,Channel,Kanaal
field,"crm.case,categ_id",0,Category,Categorie
field,"crm.case,planned_cost",0,Planned Costs,Gepl. Kosten
field,"crm.case,som",0,State of Mind,Humeur
field,"crm.case,state",0,State,Status
selection,"crm.case,state",0,Draft,Concept
selection,"crm.case,state",0,Open,Open
selection,"crm.case,state",0,Success,Succes
selection,"crm.case,state",0,Closed,Gesloten
field,"crm.case,date_deadline",0,Date Next Action,Datum Volgende Actie
field,"crm.case,priority",0,Priority,Prioriteit
selection,"crm.case,priority",0,Very Low,Zeer Laag
selection,"crm.case,priority",0,Low,Laag
selection,"crm.case,priority",0,Medium,Gemiddeld
selection,"crm.case,priority",0,High,Hoog
selection,"crm.case,priority",0,Very High,Zeer Hoog
field,"crm.case,date",0,Date,Datum
field,"crm.case,planned_revenue",0,Planned Revenue,Gepl. Opbrengst
field,"crm.case,active",0,Active,Actief
field,"crm.case,document",0,Document,Document
field,"crm.case,type",0,Case Type,Zaaktype
selection,"crm.case,type",0,Sale Case,Verkoop Zaken
selection,"crm.case,type",0,Support Case (Helpdesk),Support Case (Helpdesk)
selection,"crm.case,type",0,Purchase Case,Inkoopzaak
field,"crm.case,description",0,Description,Omschrijving
field,"crm.case.categ,case_type",0,Case Type,Zaaktype
selection,"crm.case.categ,case_type",0,Sale Case,Verkoop Zaken
selection,"crm.case.categ,case_type",0,Support Case (Helpdesk),Support Case (Helpdesk)
selection,"crm.case.categ,case_type",0,Vendor Case,Vendor Case
field,"crm.case.categ,name",0,Case Category Name,Zaak Categorienaam
field,"crm.case.history,user_id",0,User Responsible,Verantwoordelijk
field,"crm.case.history,name",0,Name,Naam
field,"crm.case.history,canal_id",0,Channel,Kanaal
field,"crm.case.history,som",0,State of Mind,Humeur
field,"crm.case.history,case_id",0,Case,Zaak
field,"crm.case.history,date",0,Date,Datum
field,"crm.case.history,description",0,Description,Omschrijving
field,"crm.segmentation,name",0,Name,Naam
field,"crm.segmentation,som_interval_max",0,Max Interval,Max Interval
field,"crm.segmentation,categ_id",0,Partner Category,Partner Categorie
field,"crm.segmentation,som_interval_default",0,Default (0=None),Standaard (0=Geen)
field,"crm.segmentation,segmentation_line",0,Criteria,Criteria
field,"crm.segmentation,som_interval_decrease",0,Decrease (0>1),Verminder (0>1)
field,"crm.segmentation,state",0,Execution State,Uitvoerstatus
selection,"crm.segmentation,state",0,Not Running,Not Running
selection,"crm.segmentation,state",0,Running,Running
