id,code_prefix_start,code_prefix_end,name,chart_template_id/id
ee_group_2014,2014,,Deferred Revenue,l10n_ee.l10nee_chart_template
ee_group_2015,2015,,Other Received Prepayments,l10n_ee.l10nee_chart_template
ee_group_202,202,,Provisions,l10n_ee.l10nee_chart_template
ee_group_2020,2020,,Warranty Provisions,l10n_ee.l10nee_chart_template
ee_group_2021,2021,,Tax Provisions,l10n_ee.l10nee_chart_template
ee_group_2022,2022,,Other Provisions,l10n_ee.l10nee_chart_template
ee_group_203,203,,Government Grants,l10n_ee.l10nee_chart_template
ee_group_21,21,,Non-Current Liabilities,l10n_ee.l10nee_chart_template
ee_group_210,210,,Long-Term Loan Liabilities,l10n_ee.l10nee_chart_template
ee_group_211,211,,Long-Term Payables and Prepayments,l10n_ee.l10nee_chart_template
ee_group_2110,2110,,Long-Term Accounts Payable,l10n_ee.l10nee_chart_template
ee_group_2111,2111,,Long-Term Employee Payables,l10n_ee.l10nee_chart_template
ee_group_2112,2112,,Long-Term Taxes Payable,l10n_ee.l10nee_chart_template
ee_group_2113,2113,,Other Long-Term Payables,l10n_ee.l10nee_chart_template
ee_group_2114,2114,,Long-Term Deferred Revenue,l10n_ee.l10nee_chart_template
ee_group_2115,2115,,Other Received Long-Term Prepayments,l10n_ee.l10nee_chart_template
ee_group_212,212,,Long-Term Provisions,l10n_ee.l10nee_chart_template
ee_group_2120,2120,,Long-Term Warranty Provisions,l10n_ee.l10nee_chart_template
ee_group_2121,2121,,Long-Term Tax Provisions,l10n_ee.l10nee_chart_template
ee_group_2122,2122,,Other Long-Term Provisions,l10n_ee.l10nee_chart_template
ee_group_213,213,,Long-Term Government Grants,l10n_ee.l10nee_chart_template
ee_group_3,3,,Equity,l10n_ee.l10nee_chart_template
ee_group_30,30,,Share Capital (Nominal Value),l10n_ee.l10nee_chart_template
ee_group_31,31,,Unregistered Share Capital or Equity,l10n_ee.l10nee_chart_template
ee_group_32,32,,Unpaid Share Capital,l10n_ee.l10nee_chart_template
ee_group_33,33,,Share Premium,l10n_ee.l10nee_chart_template
ee_group_34,34,,Own Shares,l10n_ee.l10nee_chart_template
ee_group_35,35,,Statutory Reserve Capital,l10n_ee.l10nee_chart_template
ee_group_36,36,,Other Reserves,l10n_ee.l10nee_chart_template
ee_group_37,37,,Other Equity,l10n_ee.l10nee_chart_template
ee_group_38,38,,Retained Profit/Loss From Previous Periods,l10n_ee.l10nee_chart_template
ee_group_39,39,,Profit/Loss for the Financial Year,l10n_ee.l10nee_chart_template
ee_group_4,4,,Income,l10n_ee.l10nee_chart_template
ee_group_40,40,,Sales of Goods and Services,l10n_ee.l10nee_chart_template
ee_group_400,400,,Sales of Goods and Services in Estonia,l10n_ee.l10nee_chart_template
ee_group_401,401,,Sales of Goods and Services in the EU,l10n_ee.l10nee_chart_template
ee_group_402,402,,Export of Goods and Services,l10n_ee.l10nee_chart_template
ee_group_41,41,,Sales of Assets,l10n_ee.l10nee_chart_template
ee_group_42,42,,Financial Income,l10n_ee.l10nee_chart_template
ee_group_43,43,,Other Income,l10n_ee.l10nee_chart_template
ee_group_5,5,,Cost of Goods Sold,l10n_ee.l10nee_chart_template
ee_group_6,6,,Other Expenses,l10n_ee.l10nee_chart_template
ee_group_60,60,,Property Expenses,l10n_ee.l10nee_chart_template
ee_group_600,600,,Buildings Rental,l10n_ee.l10nee_chart_template
ee_group_601,601,,Office Expenses,l10n_ee.l10nee_chart_template
ee_group_602,602,,Workshop Expenses,l10n_ee.l10nee_chart_template
ee_group_603,603,,Property Insurance,l10n_ee.l10nee_chart_template
ee_group_604,604,,Electricity / Gas,l10n_ee.l10nee_chart_template
ee_group_605,605,,Water,l10n_ee.l10nee_chart_template
ee_group_606,606,,Internet,l10n_ee.l10nee_chart_template
ee_group_607,607,,Phone Costs,l10n_ee.l10nee_chart_template
ee_group_61,61,,Equipment Expenses,l10n_ee.l10nee_chart_template
ee_group_62,62,,Product Expenses,l10n_ee.l10nee_chart_template
ee_group_63,63,,Service Expenses,l10n_ee.l10nee_chart_template
ee_group_64,64,,Car Expenses,l10n_ee.l10nee_chart_template
ee_group_65,65,,Employee Expenses,l10n_ee.l10nee_chart_template
ee_group_657,657,,Employee Expenses - Taxes,l10n_ee.l10nee_chart_template
ee_group_66,66,,Fees and Taxes,l10n_ee.l10nee_chart_template
ee_group_67,67,,Financial Expenses,l10n_ee.l10nee_chart_template
ee_group_68,68,,Other Operating Expenses,l10n_ee.l10nee_chart_template
ee_group_70,70,,Other Accounts,l10n_ee.l10nee_chart_template
