id,name,code,account_type,chart_template_id/id,reconcile
pcg_108,Compte de l'exploitant,108,equity,l10n_dz_pcg_chart_template,False
pcg_109,Actionnaires: capital souscrit - non appelé,109,equity,l10n_dz_pcg_chart_template,False
pcg_110,Report à nouveau (bénéfice),110,liability_current,l10n_dz_pcg_chart_template,False
pcg_1151,Impact d'ajustement positif (plus value),1151,liability_current,l10n_dz_pcg_chart_template,False
pcg_1159,Impact d'ajustement négatif (moins value),1159,liability_current,l10n_dz_pcg_chart_template,False
pcg_1171,Impact d'assainissement comptable et financier : positif,1171,liability_current,l10n_dz_pcg_chart_template,False
pcg_1175,Ajustement résultant de correction d'estimation,1175,liability_current,l10n_dz_pcg_chart_template,False
pcg_1176,Ajustement résultant de correction d'erreurs comptables,1176,liability_current,l10n_dz_pcg_chart_template,False
pcg_1179,Impact d'assainissement comptable et financier : négatif,1179,liability_current,l10n_dz_pcg_chart_template,False
pcg_118,Acompte sur dividendes,118,equity,l10n_dz_pcg_chart_template,False
pcg_119,Report à nouveau (Déficit),119,liability_current,l10n_dz_pcg_chart_template,False
pcg_120,Résultat net de l’exercice – (BENEFICE),120,income,l10n_dz_pcg_chart_template,False
pcg_121,Marge commerciale,121,income,l10n_dz_pcg_chart_template,False
pcg_122,Production de l’exercice,122,expense_direct_cost,l10n_dz_pcg_chart_template,False
pcg_123,Valeur Ajoutée d’exploitation,123,expense_direct_cost,l10n_dz_pcg_chart_template,False
pcg_124,Excédent (ou insuffisance) brut d’exploitation (EBE) – EBITDA,124,expense_direct_cost,l10n_dz_pcg_chart_template,False
pcg_125,Résultat opérationnel,125,income,l10n_dz_pcg_chart_template,False
pcg_126,Résultat ordinaire avant impôts,126,income,l10n_dz_pcg_chart_template,False
pcg_127,Résultat extraordinaire,127,income,l10n_dz_pcg_chart_template,False
pcg_128,Résultat brut de l’exercice,128,income,l10n_dz_pcg_chart_template,False
pcg_129,Résultat net de l’exercice –(DEFICIT),129,income,l10n_dz_pcg_chart_template,False
pcg_1311,Subventions d’équipements: Financementde l'Etat,1311,liability_current,l10n_dz_pcg_chart_template,False
pcg_1312,Subventions d’équipements: Financement d'autres organismes,1312,liability_current,l10n_dz_pcg_chart_template,False
pcg_1313,Transfert gratuit d’immobilisations,1313,liability_current,l10n_dz_pcg_chart_template,False
pcg_1319,Subventions inscrites au compte de résultat,1319,liability_current,l10n_dz_pcg_chart_template,False
pcg_1321,Subventions d’investissement,1321,liability_current,l10n_dz_pcg_chart_template,False
pcg_1322,Subventions pour financement d'activités à long terme,1322,liability_current,l10n_dz_pcg_chart_template,False
pcg_1329,Autres subventions inscrites au compte de résultat,1329,liability_current,l10n_dz_pcg_chart_template,False
pcg_133,Impôts différés actif,133,asset_current,l10n_dz_pcg_chart_template,False
pcg_134,Impôts différés passif,134,liability_current,l10n_dz_pcg_chart_template,False
pcg_1386,Charges différées – Passif non courant,1386,liability_current,l10n_dz_pcg_chart_template,False
pcg_1387,Produits différés – Passif non courant,1387,liability_current,l10n_dz_pcg_chart_template,False
pcg_1531,Provisions pour avantages au personnel (IDR–IFC),1531,liability_current,l10n_dz_pcg_chart_template,False
pcg_1551,Provision pour rappel d'impôts et amendes fiscales,1551,liability_current,l10n_dz_pcg_chart_template,False
pcg_156,Provisions pour renouvellement des immobilisations (concession),156,asset_fixed,l10n_dz_pcg_chart_template,False
pcg_1581,Provisions pour remise en l’état ou de démantèlement,1581,liability_current,l10n_dz_pcg_chart_template,False
pcg_1582,Provision pour perte à terminaison (contrats déficitaires),1582,liability_current,l10n_dz_pcg_chart_template,False
pcg_1583,Provision pour procès et litiges (au-delà de 12 mois),1583,liability_current,l10n_dz_pcg_chart_template,False
pcg_1584,Provision pour garantie données aux clients (au-delà de 12 mois),1584,liability_current,l10n_dz_pcg_chart_template,False
pcg_1588,Autres provisions résultant d’obligation légale ou implicite,1588,liability_current,l10n_dz_pcg_chart_template,False
pcg_1611,Emprunt Principal (Titres),1611,liability_current,l10n_dz_pcg_chart_template,False
pcg_1618,Intérêts courus et non échus (Titres),1618,liability_current,l10n_dz_pcg_chart_template,False
pcg_1621,Emprunt Principal (obligataires convertibles),1621,liability_current,l10n_dz_pcg_chart_template,False
pcg_1628,Intérêts courus et non échus (obligataires convertibles),1628,liability_current,l10n_dz_pcg_chart_template,False
pcg_1631,Emprunt Principal (Autres emprunts obligataires),1631,liability_current,l10n_dz_pcg_chart_template,False
pcg_1638,Intérêts courus et non échus (Autres emprunts obligataires),1638,liability_current,l10n_dz_pcg_chart_template,False
pcg_1641,Emprunts  à Court  Terme,1641,liability_current,l10n_dz_pcg_chart_template,False
pcg_1642,Emprunts à Moyen Terme,1642,liability_current,l10n_dz_pcg_chart_template,False
pcg_1643,Emprunts à Long Terme,1643,liability_current,l10n_dz_pcg_chart_template,False
pcg_1646,Intérêts intercalaires,1646,liability_current,l10n_dz_pcg_chart_template,False
pcg_1648,Intérêts courus et non échus,1648,liability_current,l10n_dz_pcg_chart_template,False
pcg_1651,Dépôts reçus,1651,liability_current,l10n_dz_pcg_chart_template,False
pcg_1655,Cautionnements reçus,1655,liability_current,l10n_dz_pcg_chart_template,False
pcg_1658,Intérêts courus et non échus,1658,liability_current,l10n_dz_pcg_chart_template,False
pcg_1671,Financement Principal,1671,liability_current,l10n_dz_pcg_chart_template,False
pcg_1678,Intérêts courus et non échus,1678,liability_current,l10n_dz_pcg_chart_template,False
pcg_1681,Emprunt Principal,1681,liability_current,l10n_dz_pcg_chart_template,False
pcg_1688,Intérêts courus et non échus,1688,liability_current,l10n_dz_pcg_chart_template,False
pcg_169,Primes de remboursement des obligations,169,liability_current,l10n_dz_pcg_chart_template,False
pcg_171,Dettes rattachées à des participations groupe,171,liability_current,l10n_dz_pcg_chart_template,False
pcg_172,Dettes rattachées à des participations hors groupe,172,liability_current,l10n_dz_pcg_chart_template,False
pcg_173,Dettes rattachés à des sociétés en participation,173,liability_current,l10n_dz_pcg_chart_template,False
pcg_178,Autres dettes rattachés à des participations,178,liability_current,l10n_dz_pcg_chart_template,False
pcg_1814,Créances inter-Unités (ou établissement),1814,liability_current,l10n_dz_pcg_chart_template,False
pcg_1815,Dettes inter-Unités (ou établissement),1815,liability_current,l10n_dz_pcg_chart_template,False
pcg_1816,Charges inter-Unités (ou établissement),1816,liability_current,l10n_dz_pcg_chart_template,False
pcg_1817,Produis inter-Unités (ou établissement),1817,liability_current,l10n_dz_pcg_chart_template,False
pcg_18841,Créances commerciales,18841,liability_current,l10n_dz_pcg_chart_template,False
pcg_18842,Créances financières,18842,liability_current,l10n_dz_pcg_chart_template,False
pcg_18851,Dettes commerciales,18851,liability_current,l10n_dz_pcg_chart_template,False
pcg_18852,Dettes financières,18852,liability_current,l10n_dz_pcg_chart_template,False
pcg_203,Frais de développement immobilisables,203,asset_current,l10n_dz_pcg_chart_template,False
pcg_2041,Logiciels de traitements informatiques,2041,asset_current,l10n_dz_pcg_chart_template,False
pcg_2042,Hébergement site Web,2042,asset_current,l10n_dz_pcg_chart_template,False
pcg_2051,Droit à la propriété industrielle et commerciale,2051,asset_current,l10n_dz_pcg_chart_template,False
pcg_2058,Autres droits similaires (concession et  franchise),2058,asset_current,l10n_dz_pcg_chart_template,False
pcg_2071,Ecart d'acquisition positif (goodwill),2071,asset_current,l10n_dz_pcg_chart_template,False
pcg_2072,Autres écarts d’acquisitions ou de fusions,2072,asset_current,l10n_dz_pcg_chart_template,False
pcg_2079,Ecart d'acquisition négatif (badwill),2079,asset_current,l10n_dz_pcg_chart_template,False
pcg_2081,Fonds de commerce,2081,asset_current,l10n_dz_pcg_chart_template,False
pcg_2082,Droit au bail,2082,asset_current,l10n_dz_pcg_chart_template,False
pcg_2087,Actif environnemental,2087,asset_current,l10n_dz_pcg_chart_template,False
pcg_2111,Terrains nus,2111,asset_current,l10n_dz_pcg_chart_template,False
pcg_21121,Terrains administratifs et commerciaux,21121,asset_current,l10n_dz_pcg_chart_template,False
pcg_21122,Terrains industriels,21122,asset_current,l10n_dz_pcg_chart_template,False
pcg_21131,Terrains aménagés en aires de stockage,21131,asset_current,l10n_dz_pcg_chart_template,False
pcg_21132,Terrains aménagés en aires de stationnement et parking,21132,asset_current,l10n_dz_pcg_chart_template,False
pcg_2114,Terrains de gisement (carrières),2114,asset_current,l10n_dz_pcg_chart_template,False
pcg_2121,Aménagement d’espaces verts,2121,asset_current,l10n_dz_pcg_chart_template,False
pcg_2122,Autres agencements et aménagements de terrains,2122,asset_current,l10n_dz_pcg_chart_template,False
pcg_21311,Bâtiment Structure,21311,asset_current,l10n_dz_pcg_chart_template,False
pcg_21312,Bâtiment composant A,21312,asset_current,l10n_dz_pcg_chart_template,False
pcg_21313,Bâtiment composant B,21313,asset_current,l10n_dz_pcg_chart_template,False
pcg_21314,Bâtiment composant C,21314,asset_current,l10n_dz_pcg_chart_template,False
pcg_2132,Bâtiments industriels (à décomposer en cas de besoin),2132,asset_current,l10n_dz_pcg_chart_template,False
pcg_2133,Bâtiments sociaux (CMS – CANTINE – REFECTOIRE),2133,asset_current,l10n_dz_pcg_chart_template,False
pcg_21341,Logements du personnel,21341,asset_current,l10n_dz_pcg_chart_template,False
pcg_21348,Autres immeubles de placement,21348,asset_current,l10n_dz_pcg_chart_template,False
pcg_2135,Autres constructions,2135,asset_current,l10n_dz_pcg_chart_template,False
pcg_2136,"Agencements, aménagements et installations des bâtiments",2136,asset_current,l10n_dz_pcg_chart_template,False
pcg_2137,Ouvrages d’infrastructures : Voies de transport ou d'accès,2137,asset_current,l10n_dz_pcg_chart_template,False
pcg_2138,Autres travaux d'aménagement sur ouvrages d’infrastructures,2138,asset_current,l10n_dz_pcg_chart_template,False
pcg_2151,Installations complexes spécialisées,2151,asset_current,l10n_dz_pcg_chart_template,False
pcg_2153,Installations à caractère spécifique,2153,asset_current,l10n_dz_pcg_chart_template,False
pcg_2154,Matériel industriel,2154,asset_current,l10n_dz_pcg_chart_template,False
pcg_2155,Outillage industriel,2155,asset_current,l10n_dz_pcg_chart_template,False
pcg_2157,Agencements et aménagements du matériel et outillage industriel,2157,asset_current,l10n_dz_pcg_chart_template,False
pcg_2158,Autres matériels et outillage industriel,2158,asset_current,l10n_dz_pcg_chart_template,False
pcg_2181,Installations générales agencements aménagements divers,2181,asset_current,l10n_dz_pcg_chart_template,False
pcg_21821,Matériel de transport : Véhicules Lourds,21821,asset_current,l10n_dz_pcg_chart_template,False
pcg_21822,"Matériel de transport : Véhicules Utilitaires inférieurs à 3,5 T",21822,asset_current,l10n_dz_pcg_chart_template,False
pcg_21823,Matériel de transport : Véhicules Légers de tourisme,21823,asset_current,l10n_dz_pcg_chart_template,False
pcg_21824,Matériels de transport en commun,21824,asset_current,l10n_dz_pcg_chart_template,False
pcg_21828,Autres matériels roulants,21828,asset_current,l10n_dz_pcg_chart_template,False
pcg_21831,Matériel de bureau,21831,asset_current,l10n_dz_pcg_chart_template,False
pcg_21832,Matériel informatique,21832,asset_current,l10n_dz_pcg_chart_template,False
pcg_21834,"Matériel de communication, de projection et d’insonorisation",21834,asset_current,l10n_dz_pcg_chart_template,False
pcg_21835,Matériel didactique de formation,21835,asset_current,l10n_dz_pcg_chart_template,False
pcg_21838,Autres équipements de bureau,21838,asset_current,l10n_dz_pcg_chart_template,False
pcg_21841,Mobilier de bureau,21841,asset_current,l10n_dz_pcg_chart_template,False
pcg_21848,Autres mobiliers d'ameublement ou d'accueil,21848,asset_current,l10n_dz_pcg_chart_template,False
pcg_21851,Mobiliers et équipements ménagers des logements de fonction,21851,asset_current,l10n_dz_pcg_chart_template,False
pcg_21852,Mobilier et matériel médical de secours,21852,asset_current,l10n_dz_pcg_chart_template,False
pcg_21853,Mobilier et matériel de cantine et réfectoire,21853,asset_current,l10n_dz_pcg_chart_template,False
pcg_21858,Autres mobiliers et matériels divers,21858,asset_current,l10n_dz_pcg_chart_template,False
pcg_2186,Actifs biologiques,2186,asset_current,l10n_dz_pcg_chart_template,False
pcg_2187,Emballages récupérables,2187,asset_current,l10n_dz_pcg_chart_template,False
pcg_221,Terrains en concession,221,asset_current,l10n_dz_pcg_chart_template,False
pcg_222,Agencements et aménagements de terrain en concession,222,asset_current,l10n_dz_pcg_chart_template,False
pcg_223,Constructions en concession,223,asset_current,l10n_dz_pcg_chart_template,False
pcg_225,Installations techniques en concession,225,asset_current,l10n_dz_pcg_chart_template,False
pcg_228,Autres immobilisations corporelles en concession,228,asset_current,l10n_dz_pcg_chart_template,False
pcg_229,Droits du concédant,229,asset_current,l10n_dz_pcg_chart_template,False
pcg_2322,Terrains en cours ,2322,asset_current,l10n_dz_pcg_chart_template,False
pcg_2323,Constructions en cours,2323,asset_current,l10n_dz_pcg_chart_template,False
pcg_2325,"Installations techniques, matériels et outillage industriels en cours",2325,asset_current,l10n_dz_pcg_chart_template,False
pcg_2328,Autres immobilisations corporelles en cours,2328,asset_current,l10n_dz_pcg_chart_template,False
pcg_237,Immobilisations incorporelles en cours,237,asset_current,l10n_dz_pcg_chart_template,False
pcg_23821,Avances sur acquisitions de logiciels,23821,asset_current,l10n_dz_pcg_chart_template,False
pcg_23828,Avances sur acquisitions d'autres immobilisations incorporelles,23828,asset_current,l10n_dz_pcg_chart_template,False
pcg_23841,Avances & acomptes sur acquisitions de terrains,23841,asset_current,l10n_dz_pcg_chart_template,False
pcg_23842,Avances & acomptes sur constructions,23842,asset_current,l10n_dz_pcg_chart_template,False
pcg_23843,Avances sur acquisitions d'installations techniques,23843,asset_current,l10n_dz_pcg_chart_template,False
pcg_23844,Avances sur acquisitions de matériels et outillages industriels,23844,asset_current,l10n_dz_pcg_chart_template,False
pcg_23845,Avances sur acquisitions autres mobiliers et matériels,23845,asset_current,l10n_dz_pcg_chart_template,False
pcg_23848,Avances sur commandes d’autres immobilisations corporelles,23848,asset_current,l10n_dz_pcg_chart_template,False
pcg_261,Titres de filiales,261,asset_current,l10n_dz_pcg_chart_template,False
pcg_262,Autres titres de participation,262,asset_current,l10n_dz_pcg_chart_template,False
pcg_265,Titres de participation évalués par équivalence (entreprises associés),265,asset_current,l10n_dz_pcg_chart_template,False
pcg_266,Créances rattachées à des participations groupe,266,asset_current,l10n_dz_pcg_chart_template,False
pcg_267,Créances rattachés à des participations hors groupe,267,asset_current,l10n_dz_pcg_chart_template,False
pcg_268,Créances rattachés à des sociétés en participation,268,asset_current,l10n_dz_pcg_chart_template,False
pcg_269,Versements restant à effectuer sur titres de participation non libérés,269,asset_current,l10n_dz_pcg_chart_template,False
pcg_271,Titres immobilisés autres que les titres immobilisés de l'activité de portefeuille,271,asset_current,l10n_dz_pcg_chart_template,False
pcg_2721,Obligations à terme,2721,asset_current,l10n_dz_pcg_chart_template,False
pcg_2722,Bons du Trésor,2722,asset_current,l10n_dz_pcg_chart_template,False
pcg_2723,Dépôts à terme (DAT > 12 mois),2723,asset_current,l10n_dz_pcg_chart_template,False
pcg_273,Titres immobilisés de l'activité de portefeuille (TIAP),273,asset_current,l10n_dz_pcg_chart_template,False
pcg_2741,Prêts participatifs,2741,asset_current,l10n_dz_pcg_chart_template,False
pcg_2742,Prêts au personnel,2742,asset_current,l10n_dz_pcg_chart_template,False
pcg_2743,Autres prêts accordés,2743,asset_current,l10n_dz_pcg_chart_template,False
pcg_2744,Créances sur contrat de location-financement,2744,asset_current,l10n_dz_pcg_chart_template,False
pcg_2748,Intérêts courus sur prêts et créances de crédit bail,2748,asset_current,l10n_dz_pcg_chart_template,False
pcg_2751,Dépôts versés,2751,asset_current,l10n_dz_pcg_chart_template,False
pcg_2752,Cautionnements versés aux fonds de garantie,2752,asset_current,l10n_dz_pcg_chart_template,False
pcg_2753,Cautions de soumissions,2753,asset_current,l10n_dz_pcg_chart_template,False
pcg_2754,Cautions de bonne exécution ou de bonne fin,2754,asset_current,l10n_dz_pcg_chart_template,False
pcg_2755,Cautionnements versés sur loyers (Loyers d'avance),2755,asset_current,l10n_dz_pcg_chart_template,False
pcg_2756,"Cautionnements versés sur Téléphone, Eau, Gaz et électricité",2756,asset_current,l10n_dz_pcg_chart_template,False
pcg_2758,Autres cautionnements versés,2758,asset_current,l10n_dz_pcg_chart_template,False
pcg_27611,Billet de fonds à recevoir,27611,asset_current,l10n_dz_pcg_chart_template,False
pcg_2768,Intérêts courus et non échus sur actifs non courants,2768,asset_current,l10n_dz_pcg_chart_template,False
pcg_279,Versements restant à effectuer sur titres immobilisés non libérés,279,asset_fixed,l10n_dz_pcg_chart_template,False
pcg_2803,Amortissements des frais de développement immobilisables,2803,asset_current,l10n_dz_pcg_chart_template,False
pcg_28041,Amortissement : Logiciels de traitements informatiques,28041,asset_current,l10n_dz_pcg_chart_template,False
pcg_28042,Amortissement : Hébergement site Web,28042,asset_current,l10n_dz_pcg_chart_template,False
pcg_28051,Amortissement du droit à la propriété industrielle et commerciale,28051,asset_current,l10n_dz_pcg_chart_template,False
pcg_28058,Amortissement des autres droits similaires (concession et franchise),28058,asset_current,l10n_dz_pcg_chart_template,False
pcg_28081,Amortissements du fonds de commerce (acquis à durée limitée),28081,asset_current,l10n_dz_pcg_chart_template,False
pcg_28087,Amortissements des actifs environnementaux,28087,asset_current,l10n_dz_pcg_chart_template,False
pcg_2811,Amortissements des terrains de gisement (carrières...),2811,asset_current,l10n_dz_pcg_chart_template,False
pcg_28121,Amortissement des aménagements d'espaces verts,28121,asset_current,l10n_dz_pcg_chart_template,False
pcg_28122,Amortissement des autres agencements et aménagements de terrains,28122,asset_current,l10n_dz_pcg_chart_template,False
pcg_281311,Amortissement : Bâtiment Structure,281311,asset_current,l10n_dz_pcg_chart_template,False
pcg_281312,Amortissement : Bâtiments composant A,281312,asset_current,l10n_dz_pcg_chart_template,False
pcg_281313,Amortissement : Bâtiments composant B,281313,asset_current,l10n_dz_pcg_chart_template,False
pcg_281314,Amortissement : Bâtiments composant C,281314,asset_current,l10n_dz_pcg_chart_template,False
pcg_28132,Amortissement des bâtiments industriels (à décomposer),28132,asset_current,l10n_dz_pcg_chart_template,False
pcg_28133,Amortissements : Bâtiments sociaux ( CMS-CANTINE-REFECTOIRE),28133,asset_current,l10n_dz_pcg_chart_template,False
pcg_28134,Amortissements des immeubles de placement (au coût amorti),28134,asset_current,l10n_dz_pcg_chart_template,False
pcg_28135,Amortissements des agencements et aménagements de bâtiments,28135,asset_current,l10n_dz_pcg_chart_template,False
pcg_28136,Amortissements des ouvrages d’infrastructure : Voies de transport,28136,asset_current,l10n_dz_pcg_chart_template,False
pcg_28138,Amortissements des travaux d’aménagement : Autres ouvrages,28138,asset_current,l10n_dz_pcg_chart_template,False
pcg_28151,Amortissement des installations complexes spécialisées,28151,asset_current,l10n_dz_pcg_chart_template,False
pcg_28153,Amortissement des installations à caractère spécifique,28153,asset_current,l10n_dz_pcg_chart_template,False
pcg_28154,Amortissement du Matériel industriel,28154,asset_current,l10n_dz_pcg_chart_template,False
pcg_28155,Amortissement de l'outillage industriel,28155,asset_current,l10n_dz_pcg_chart_template,False
pcg_28157,Amortis. des agencements et aménagements du matériel & outillage,28157,asset_current,l10n_dz_pcg_chart_template,False
pcg_28158,Amortissement des Autres matériels et outillage industriel,28158,asset_current,l10n_dz_pcg_chart_template,False
pcg_28181,"Amort. Installations générales, agencements et aménagements divers",28181,asset_current,l10n_dz_pcg_chart_template,False
pcg_281821,Amortissement du Matériel de transport : Véhicules Lourds,281821,asset_current,l10n_dz_pcg_chart_template,False
pcg_281822,Amortissement du Matériel de transport : Véhicules Utilitaires,281822,asset_current,l10n_dz_pcg_chart_template,False
pcg_281823,Amortissement du Matériel de transport : Véhicules Légers,281823,asset_current,l10n_dz_pcg_chart_template,False
pcg_281824,Amortissement du Matériel de transport en commun,281824,asset_current,l10n_dz_pcg_chart_template,False
pcg_281828,Amortissement : Autres matériels roulants,281828,asset_current,l10n_dz_pcg_chart_template,False
pcg_281831,Amortissement du Matériel de bureau,281831,asset_current,l10n_dz_pcg_chart_template,False
pcg_281832,Amortissement du Matériel informatique,281832,asset_current,l10n_dz_pcg_chart_template,False
pcg_281834,"Amort. du matériel de communication, projection et d’insonorisation",281834,asset_current,l10n_dz_pcg_chart_template,False
pcg_281835,Amortissement du matériel didactique de formation,281835,asset_current,l10n_dz_pcg_chart_template,False
pcg_281838,Amortissement des Autres équipements de bureau,281838,asset_current,l10n_dz_pcg_chart_template,False
pcg_281841,Amortissement du Mobilier de bureau,281841,asset_current,l10n_dz_pcg_chart_template,False
pcg_281848,Amortissement des Autres mobiliers d'ameublement ou d'accueil,281848,asset_current,l10n_dz_pcg_chart_template,False
pcg_281851,Amortis.: Mobiliers et équipements ménagers des logements de fonction,281851,asset_current,l10n_dz_pcg_chart_template,False
pcg_281852,Amortissement : Mobilier et matériel médical de secours,281852,asset_current,l10n_dz_pcg_chart_template,False
pcg_281853,Amortissement : Mobilier et matériel de cantine et réfectoire,281853,asset_current,l10n_dz_pcg_chart_template,False
pcg_281858,Amortissement : Autres mobiliers et matériels divers,281858,asset_current,l10n_dz_pcg_chart_template,False
pcg_28186,Amortissement des Actifs biologiques (évalués au coût amorti),28186,asset_current,l10n_dz_pcg_chart_template,False
pcg_28187,Amortissement des Emballages récupérables,28187,asset_current,l10n_dz_pcg_chart_template,False
pcg_2821,Amortissement : Terrains en concession,2821,asset_current,l10n_dz_pcg_chart_template,False
pcg_2822,Amortissement : Agencements et aménagements de terrains,2822,asset_current,l10n_dz_pcg_chart_template,False
pcg_2823,Amortissement : Constructions en concession,2823,asset_current,l10n_dz_pcg_chart_template,False
pcg_2825,Amortissement : Installations techniques en concession,2825,asset_current,l10n_dz_pcg_chart_template,False
pcg_2828,Amortissement : Autres immobilisations corporelles en concession,2828,asset_current,l10n_dz_pcg_chart_template,False
pcg_2903,Pertes de valeur sur frais de développement immobilisables,2903,asset_current,l10n_dz_pcg_chart_template,False
pcg_2904,Pertes de valeur sur logiciels informatiques et assimilés,2904,asset_current,l10n_dz_pcg_chart_template,False
pcg_2905,"Pertes  de valeur sur concessions et droits similaires, brevets, licences, marques",2905,asset_current,l10n_dz_pcg_chart_template,False
pcg_2907,Pertes de valeur sur écart d’acquisition (Goodwill),2907,asset_current,l10n_dz_pcg_chart_template,False
pcg_29081,Perte de valeur sur fonds de commerce,29081,asset_current,l10n_dz_pcg_chart_template,False
pcg_29082,Perte de valeur sur droit au bail,29082,asset_current,l10n_dz_pcg_chart_template,False
pcg_29087,Perte de valeur sur actifs environnementaux,29087,asset_current,l10n_dz_pcg_chart_template,False
pcg_2911,Perte de valeur des terrains (autres que les terrains de gisement),2911,asset_current,l10n_dz_pcg_chart_template,False
pcg_2912,Pertes de valeur sur agencements et aménagements de terrain,2912,asset_current,l10n_dz_pcg_chart_template,False
pcg_2913,Pertes de valeur sur constructions,2913,asset_current,l10n_dz_pcg_chart_template,False
pcg_2914,Pertes de valeur sur immeubles de placement (Juste valeur),2914,asset_current,l10n_dz_pcg_chart_template,False
pcg_2915,"Pertes de valeur sur Installations techniques, matériel et outillage industriel",2915,asset_current,l10n_dz_pcg_chart_template,False
pcg_2916,Pertes de valeur sur actifs biologiques (Juste valeur),2916,asset_current,l10n_dz_pcg_chart_template,False
pcg_2918,Pertes de valeur sur autres immobilisations corporelles,2918,asset_current,l10n_dz_pcg_chart_template,False
pcg_292,Pertes de valeur sur immobilisations mises en concession,292,asset_current,l10n_dz_pcg_chart_template,False
pcg_2931,Pertes de valeurs sur immobilisations incorporelles en cours,2931,asset_current,l10n_dz_pcg_chart_template,False
pcg_2932,Pertes de valeurs sur immobilisations corporelles en cours,2932,asset_current,l10n_dz_pcg_chart_template,False
pcg_2941,Pertes de valeur sur U.G.T (1),2941,asset_current,l10n_dz_pcg_chart_template,False
pcg_2942,Pertes de valeur sur U.G.T (2),2942,asset_current,l10n_dz_pcg_chart_template,False
pcg_2961,Pertes de valeur sur titres de filiales,2961,asset_current,l10n_dz_pcg_chart_template,False
pcg_2962,Pertes de valeur sur autres titres de participation,2962,asset_current,l10n_dz_pcg_chart_template,False
pcg_2966,Pertes de valeur sur créances rattachées à des participations – groupe,2966,asset_current,l10n_dz_pcg_chart_template,False
pcg_2967,Pertes de valeur sur créances rattachées à des participations – HG,2967,asset_current,l10n_dz_pcg_chart_template,False
pcg_2968,Pertes de valeur sur créances rattachées à des SEP ,2968,asset_current,l10n_dz_pcg_chart_template,False
pcg_2971,Pertes de valeur sur titres de placement,2971,asset_current,l10n_dz_pcg_chart_template,False
pcg_2972,Pertes de valeurs sur les TIAP,2972,asset_current,l10n_dz_pcg_chart_template,False
pcg_2981,Pertes de valeur sur les titres participatifs,2981,asset_current,l10n_dz_pcg_chart_template,False
pcg_2982,Pertes de valeur sur les prêts ordinaires,2982,asset_current,l10n_dz_pcg_chart_template,False
pcg_2983,Pertes de valeur sur les dépôts et cautionnements versés,2983,asset_current,l10n_dz_pcg_chart_template,False
pcg_2988,Pertes de valeur sur autres actifs financiers immobilisés,2988,asset_current,l10n_dz_pcg_chart_template,False
pcg_301,Marchandises (ou groupe) A,301,asset_current,l10n_dz_pcg_chart_template,False
pcg_302,Marchandises (ou groupe) B,302,asset_current,l10n_dz_pcg_chart_template,False
pcg_3111,Matière (ou groupe) A,3111,asset_current,l10n_dz_pcg_chart_template,False
pcg_3112,Matière (ou groupe) B,3112,asset_current,l10n_dz_pcg_chart_template,False
pcg_3118,Autres matières premières,3118,asset_current,l10n_dz_pcg_chart_template,False
pcg_3171,Fournitures A,3171,asset_current,l10n_dz_pcg_chart_template,False
pcg_3172,Fournitures B,3172,asset_current,l10n_dz_pcg_chart_template,False
pcg_3178,Autres fournitures accessoires,3178,asset_current,l10n_dz_pcg_chart_template,False
