"id","city_id:id","name","code","name@es_419"
"district_pe_040514","city_pe_0405","San Antonio de Ahuca","040514","San Antonio de Ahuca"
"district_pe_040515","city_pe_0405","Sibayo","040515","Sibayo"
"district_pe_040516","city_pe_0405","Tapay","040516","Tapay"
"district_pe_040517","city_pe_0405","Tisco","040517","Tisco"
"district_pe_040518","city_pe_0405","Tuti","040518","Tuti"
"district_pe_040519","city_pe_0405","Yanque","040519","Yanque"
"district_pe_040520","city_pe_0405","Majes","040520","Majes"
"district_pe_040601","city_pe_0406","Chuquibamba","040601","Chuquibamba"
"district_pe_040602","city_pe_0406","Andaray","040602","Andaray"
"district_pe_040603","city_pe_0406","Cayarani","040603","Cayarani"
"district_pe_040604","city_pe_0406","Chichas","040604","Chichas"
"district_pe_040605","city_pe_0406","Iray","040605","Iray"
"district_pe_040606","city_pe_0406","Río Grande","040606","Río Grande"
"district_pe_040607","city_pe_0406","Salamanca","040607","Salamanca"
"district_pe_040608","city_pe_0406","Yanaquihua","040608","Yanaquihua"
"district_pe_040701","city_pe_0407","Mollendo","040701","Mollendo"
"district_pe_040702","city_pe_0407","Cocachacra","040702","Cocachacra"
"district_pe_040703","city_pe_0407","Dean Valdivia","040703","Dean Valdivia"
"district_pe_040704","city_pe_0407","Islay","040704","Islay"
"district_pe_040705","city_pe_0407","Mejia","040705","Mejia"
"district_pe_040706","city_pe_0407","Punta de Bombón","040706","Punta de Bombón"
"district_pe_040801","city_pe_0408","Cotahuasi","040801","Cotahuasi"
"district_pe_040802","city_pe_0408","Alca","040802","Alca"
"district_pe_040803","city_pe_0408","Charcana","040803","Charcana"
"district_pe_040804","city_pe_0408","Huaynacotas","040804","Huaynacotas"
"district_pe_040805","city_pe_0408","Pampamarca","040805","Pampamarca"
"district_pe_040806","city_pe_0408","Puyca","040806","Puyca"
"district_pe_040807","city_pe_0408","Quechualla","040807","Quechualla"
"district_pe_040808","city_pe_0408","Sayla","040808","Sayla"
"district_pe_040809","city_pe_0408","Tauria","040809","Tauria"
"district_pe_040810","city_pe_0408","Tomepampa","040810","Tomepampa"
"district_pe_040811","city_pe_0408","Toro","040811","Toro"
"district_pe_050101","city_pe_0501","Ayacucho","050101","Ayacucho"
"district_pe_050102","city_pe_0501","Acocro","050102","Acocro"
"district_pe_050103","city_pe_0501","Acos Vinchos","050103","Acos Vinchos"
"district_pe_050104","city_pe_0501","Carmen Alto","050104","Carmen Alto"
"district_pe_050105","city_pe_0501","Chiara","050105","Chiara"
"district_pe_050106","city_pe_0501","Ocros","050106","Ocros"
"district_pe_050107","city_pe_0501","Pacaycasa","050107","Pacaycasa"
"district_pe_050108","city_pe_0501","Quinua","050108","Quinua"
"district_pe_050109","city_pe_0501","San José de Ticllas","050109","San José de Ticllas"
"district_pe_050110","city_pe_0501","San Juan Bautista","050110","San Juan Bautista"
"district_pe_050111","city_pe_0501","Santiago de Pischa","050111","Santiago de Pischa"
"district_pe_050112","city_pe_0501","Socos","050112","Socos"
"district_pe_050113","city_pe_0501","Tambillo","050113","Tambillo"
"district_pe_050114","city_pe_0501","Vinchos","050114","Vinchos"
"district_pe_050115","city_pe_0501","Jesús Nazareno","050115","Jesús Nazareno"
"district_pe_050116","city_pe_0501","Andrés Avelino Cáceres Dorregaray","050116","Andrés Avelino Cáceres Dorregaray"
"district_pe_050201","city_pe_0502","Cangallo","050201","Cangallo"
"district_pe_050202","city_pe_0502","Chuschi","050202","Chuschi"
"district_pe_050203","city_pe_0502","Los Morochucos","050203","Los Morochucos"
"district_pe_050204","city_pe_0502","María Parado de Bellido","050204","María Parado de Bellido"
"district_pe_050205","city_pe_0502","Paras","050205","Paras"
"district_pe_050206","city_pe_0502","Totos","050206","Totos"
"district_pe_050301","city_pe_0503","Sancos","050301","Sancos"
"district_pe_050302","city_pe_0503","Carapo","050302","Carapo"
"district_pe_050303","city_pe_0503","Sacsamarca","050303","Sacsamarca"
"district_pe_050304","city_pe_0503","Santiago de Lucanamarca","050304","Santiago de Lucanamarca"
"district_pe_050401","city_pe_0504","Huanta","050401","Huanta"
"district_pe_050402","city_pe_0504","Ayahuanco","050402","Ayahuanco"
"district_pe_050403","city_pe_0504","Huamanguilla","050403","Huamanguilla"
"district_pe_050404","city_pe_0504","Iguain","050404","Iguain"
"district_pe_050405","city_pe_0504","Luricocha","050405","Luricocha"
"district_pe_050406","city_pe_0504","Santillana","050406","Santillana"
"district_pe_050407","city_pe_0504","Sivia","050407","Sivia"
"district_pe_050408","city_pe_0504","Llochegua","050408","Llochegua"
"district_pe_050409","city_pe_0504","Canayre","050409","Canayre"
"district_pe_050410","city_pe_0504","Uchuraccay","050410","Uchuraccay"
"district_pe_050411","city_pe_0504","Pucacolpa","050411","Pucacolpa"
"district_pe_050412","city_pe_0504","Chaca","050412","Chaca"
"district_pe_050501","city_pe_0505","San Miguel","050501","San Miguel"
"district_pe_050502","city_pe_0505","Anco","050502","Anco"
"district_pe_050503","city_pe_0505","Ayna","050503","Ayna"
"district_pe_050504","city_pe_0505","Chilcas","050504","Chilcas"
"district_pe_050505","city_pe_0505","Chungui","050505","Chungui"
"district_pe_050506","city_pe_0505","Luis Carranza","050506","Luis Carranza"
"district_pe_050507","city_pe_0505","Santa Rosa","050507","Santa Rosa"
"district_pe_050508","city_pe_0505","Tambo","050508","Tambo"
"district_pe_050509","city_pe_0505","Samugari","050509","Samugari"
"district_pe_050510","city_pe_0505","Anchihuay","050510","Anchihuay"
"district_pe_050511","city_pe_0505","Oronccoy","050511","Oronccoy"
"district_pe_050601","city_pe_0506","Puquio","050601","Puquio"
"district_pe_050602","city_pe_0506","Aucara","050602","Aucara"
"district_pe_050603","city_pe_0506","Cabana","050603","Cabana"
"district_pe_050604","city_pe_0506","Carmen Salcedo","050604","Carmen Salcedo"
"district_pe_050605","city_pe_0506","Chaviña","050605","Chaviña"
"district_pe_050606","city_pe_0506","Chipao","050606","Chipao"
"district_pe_050607","city_pe_0506","Huac-Huas","050607","Huac-Huas"
"district_pe_050608","city_pe_0506","Laramate","050608","Laramate"
"district_pe_050609","city_pe_0506","Leoncio Prado","050609","Leoncio Prado"
"district_pe_050610","city_pe_0506","Llauta","050610","Llauta"
"district_pe_050611","city_pe_0506","Lucanas","050611","Lucanas"
"district_pe_050612","city_pe_0506","Ocaña","050612","Ocaña"
"district_pe_050613","city_pe_0506","Otoca","050613","Otoca"
"district_pe_050614","city_pe_0506","Saisa","050614","Saisa"
"district_pe_050615","city_pe_0506","San Cristóbal","050615","San Cristóbal"
"district_pe_050616","city_pe_0506","San Juan","050616","San Juan"
"district_pe_050617","city_pe_0506","San Pedro","050617","San Pedro"
"district_pe_050618","city_pe_0506","San Pedro de Palco","050618","San Pedro de Palco"
"district_pe_050619","city_pe_0506","Sancos","050619","Sancos"
"district_pe_050620","city_pe_0506","Santa Ana de Huaycahuacho","050620","Santa Ana de Huaycahuacho"
"district_pe_050621","city_pe_0506","Santa Lucia","050621","Santa Lucia"
"district_pe_050701","city_pe_0507","Coracora","050701","Coracora"
"district_pe_050702","city_pe_0507","Chumpi","050702","Chumpi"
"district_pe_050703","city_pe_0507","Coronel Castañeda","050703","Coronel Castañeda"
"district_pe_050704","city_pe_0507","Pacapausa","050704","Pacapausa"
"district_pe_050705","city_pe_0507","Pullo","050705","Pullo"
"district_pe_050706","city_pe_0507","Puyusca","050706","Puyusca"
"district_pe_050707","city_pe_0507","San Francisco de Ravacayco","050707","San Francisco de Ravacayco"
"district_pe_050708","city_pe_0507","Upahuacho","050708","Upahuacho"
"district_pe_050801","city_pe_0508","Pausa","050801","Pausa"
"district_pe_050802","city_pe_0508","Colta","050802","Colta"
"district_pe_050803","city_pe_0508","Corculla","050803","Corculla"
"district_pe_050804","city_pe_0508","Lampa","050804","Lampa"
"district_pe_050805","city_pe_0508","Marcabamba","050805","Marcabamba"
"district_pe_050806","city_pe_0508","Oyolo","050806","Oyolo"
"district_pe_050807","city_pe_0508","Pararca","050807","Pararca"
"district_pe_050808","city_pe_0508","San Javier de Alpabamba","050808","San Javier de Alpabamba"
"district_pe_050809","city_pe_0508","San José de ushua","050809","San José de ushua"
"district_pe_050810","city_pe_0508","Sara Sara","050810","Sara Sara"
"district_pe_050901","city_pe_0509","Querobamba","050901","Querobamba"
"district_pe_050902","city_pe_0509","Belén","050902","Belén"
"district_pe_050903","city_pe_0509","Chalcos","050903","Chalcos"
"district_pe_050904","city_pe_0509","Chilcayoc","050904","Chilcayoc"
"district_pe_050905","city_pe_0509","Huacaña","050905","Huacaña"
"district_pe_050906","city_pe_0509","Morcolla","050906","Morcolla"
"district_pe_050907","city_pe_0509","Paico","050907","Paico"
"district_pe_050908","city_pe_0509","San Pedro de Larcay","050908","San Pedro de Larcay"
"district_pe_050909","city_pe_0509","San Salvador de Quije","050909","San Salvador de Quije"
"district_pe_050910","city_pe_0509","Santiago de Paucaray","050910","Santiago de Paucaray"
"district_pe_050911","city_pe_0509","Soras","050911","Soras"
"district_pe_051001","city_pe_0510","Huancapi","051001","Huancapi"
"district_pe_051002","city_pe_0510","Alcamenca","051002","Alcamenca"
"district_pe_051003","city_pe_0510","Apongo","051003","Apongo"
"district_pe_051004","city_pe_0510","Asquipata","051004","Asquipata"
"district_pe_051005","city_pe_0510","Canaria","051005","Canaria"
"district_pe_051006","city_pe_0510","Cayara","051006","Cayara"
"district_pe_051007","city_pe_0510","Colca","051007","Colca"
"district_pe_051008","city_pe_0510","Huamanquiquia","051008","Huamanquiquia"
"district_pe_051009","city_pe_0510","Huancaraylla","051009","Huancaraylla"
"district_pe_051010","city_pe_0510","Huaya","051010","Huaya"
"district_pe_051011","city_pe_0510","Sarhua","051011","Sarhua"
"district_pe_051012","city_pe_0510","Vilcanchos","051012","Vilcanchos"
"district_pe_051101","city_pe_0511","Vilcas Huaman","051101","Vilcas Huaman"
"district_pe_051102","city_pe_0511","Accomarca","051102","Accomarca"
"district_pe_051103","city_pe_0511","Carhuanca","051103","Carhuanca"
"district_pe_051104","city_pe_0511","Concepción","051104","Concepción"
"district_pe_051105","city_pe_0511","Huambalpa","051105","Huambalpa"
"district_pe_051106","city_pe_0511","Independencia","051106","Independencia"
"district_pe_051107","city_pe_0511","Saurama","051107","Saurama"
"district_pe_051108","city_pe_0511","Vischongo","051108","Vischongo"
"district_pe_060101","city_pe_0601","Cajamarca","060101","Cajamarca"
"district_pe_060102","city_pe_0601","Asunción","060102","Asunción"
"district_pe_060103","city_pe_0601","Chetilla","060103","Chetilla"
"district_pe_060104","city_pe_0601","Cospan","060104","Cospan"
"district_pe_060105","city_pe_0601","Encañada","060105","Encañada"
"district_pe_060106","city_pe_0601","Jesús","060106","Jesús"
"district_pe_060107","city_pe_0601","Llacanora","060107","Llacanora"
"district_pe_060108","city_pe_0601","Los Baños del Inca","060108","Los Baños del Inca"
"district_pe_060109","city_pe_0601","Magdalena","060109","Magdalena"
"district_pe_060110","city_pe_0601","Matara","060110","Matara"
"district_pe_060111","city_pe_0601","Namora","060111","Namora"
"district_pe_060112","city_pe_0601","San Juan","060112","San Juan"
"district_pe_060201","city_pe_0602","Cajabamba","060201","Cajabamba"
"district_pe_060202","city_pe_0602","Cachachi","060202","Cachachi"
"district_pe_060203","city_pe_0602","Condebamba","060203","Condebamba"
"district_pe_060204","city_pe_0602","Sitacocha","060204","Sitacocha"
"district_pe_060301","city_pe_0603","Celendín","060301","Celendín"
"district_pe_060302","city_pe_0603","Chumuch","060302","Chumuch"
"district_pe_060303","city_pe_0603","Cortegana","060303","Cortegana"
"district_pe_060304","city_pe_0603","Huasmin","060304","Huasmin"
"district_pe_060305","city_pe_0603","Jorge Chávez","060305","Jorge Chávez"
"district_pe_060306","city_pe_0603","José Gálvez","060306","José Gálvez"
"district_pe_060307","city_pe_0603","Miguel Iglesias","060307","Miguel Iglesias"
"district_pe_060308","city_pe_0603","Oxamarca","060308","Oxamarca"
"district_pe_060309","city_pe_0603","Sorochuco","060309","Sorochuco"
"district_pe_060310","city_pe_0603","Sucre","060310","Sucre"
"district_pe_060311","city_pe_0603","Utco","060311","Utco"
"district_pe_060312","city_pe_0603","La Libertad de Pallan","060312","La Libertad de Pallan"
"district_pe_060401","city_pe_0604","Chota","060401","Chota"
"district_pe_060402","city_pe_0604","Anguia","060402","Anguia"
"district_pe_060403","city_pe_0604","Chadin","060403","Chadin"
"district_pe_060404","city_pe_0604","Chiguirip","060404","Chiguirip"
"district_pe_060405","city_pe_0604","Chimban","060405","Chimban"
"district_pe_060406","city_pe_0604","Choropampa","060406","Choropampa"
"district_pe_060407","city_pe_0604","Cochabamba","060407","Cochabamba"
"district_pe_060408","city_pe_0604","Conchan","060408","Conchan"
"district_pe_060409","city_pe_0604","Huambos","060409","Huambos"
"district_pe_060410","city_pe_0604","Lajas","060410","Lajas"
"district_pe_060411","city_pe_0604","Llama","060411","Llama"
"district_pe_060412","city_pe_0604","Miracosta","060412","Miracosta"
"district_pe_060413","city_pe_0604","Paccha","060413","Paccha"
"district_pe_060414","city_pe_0604","Pion","060414","Pion"
"district_pe_060415","city_pe_0604","querocoto","060415","querocoto"
"district_pe_060416","city_pe_0604","San Juan de Licupis","060416","San Juan de Licupis"
"district_pe_060417","city_pe_0604","Tacabamba","060417","Tacabamba"
"district_pe_060418","city_pe_0604","Tocmoche","060418","Tocmoche"
"district_pe_060419","city_pe_0604","Chalamarca","060419","Chalamarca"
"district_pe_060501","city_pe_0605","Contumaza","060501","Contumaza"
"district_pe_060502","city_pe_0605","Chilete","060502","Chilete"
"district_pe_060503","city_pe_0605","Cupisnique","060503","Cupisnique"
"district_pe_060504","city_pe_0605","Guzmángo","060504","Guzmángo"
"district_pe_060505","city_pe_0605","San Benito","060505","San Benito"
"district_pe_060506","city_pe_0605","Santa Cruz de Toledo","060506","Santa Cruz de Toledo"
"district_pe_060507","city_pe_0605","Tantarica","060507","Tantarica"
"district_pe_060508","city_pe_0605","Yonan","060508","Yonan"
"district_pe_060601","city_pe_0606","Cutervo","060601","Cutervo"
"district_pe_060602","city_pe_0606","Callayuc","060602","Callayuc"
"district_pe_060603","city_pe_0606","Choros","060603","Choros"
"district_pe_060604","city_pe_0606","Cujillo","060604","Cujillo"
"district_pe_060605","city_pe_0606","La Ramada","060605","La Ramada"
"district_pe_060606","city_pe_0606","Pimpingos","060606","Pimpingos"
"district_pe_060607","city_pe_0606","Querocotillo","060607","Querocotillo"
"district_pe_060608","city_pe_0606","San Andrés de Cutervo","060608","San Andrés de Cutervo"
"district_pe_060609","city_pe_0606","San Juan de Cutervo","060609","San Juan de Cutervo"
"district_pe_060610","city_pe_0606","San Luis de Lucma","060610","San Luis de Lucma"
"district_pe_060611","city_pe_0606","Santa Cruz","060611","Santa Cruz"
"district_pe_060612","city_pe_0606","Santo Domingo de la Capilla","060612","Santo Domingo de la Capilla"
"district_pe_060613","city_pe_0606","Santo Tomas","060613","Santo Tomas"
"district_pe_060614","city_pe_0606","Socota","060614","Socota"
"district_pe_060615","city_pe_0606","Toribio Casanova","060615","Toribio Casanova"
"district_pe_060701","city_pe_0607","Bambamarca","060701","Bambamarca"
"district_pe_060702","city_pe_0607","Chugur","060702","Chugur"
"district_pe_060703","city_pe_0607","Hualgayoc","060703","Hualgayoc"
"district_pe_060801","city_pe_0608","Jaén","060801","Jaén"
"district_pe_060802","city_pe_0608","Bellavista","060802","Bellavista"
"district_pe_060803","city_pe_0608","Chontali","060803","Chontali"
"district_pe_060804","city_pe_0608","Colasay","060804","Colasay"
"district_pe_060805","city_pe_0608","Huabal","060805","Huabal"
"district_pe_060806","city_pe_0608","Las Pirias","060806","Las Pirias"
"district_pe_060807","city_pe_0608","Pomahuaca","060807","Pomahuaca"
"district_pe_060808","city_pe_0608","Pucara","060808","Pucara"
"district_pe_060809","city_pe_0608","Sallique","060809","Sallique"
"district_pe_060810","city_pe_0608","San Felipe","060810","San Felipe"
"district_pe_060811","city_pe_0608","San José del Alto","060811","San José del Alto"
"district_pe_060812","city_pe_0608","Santa Rosa","060812","Santa Rosa"
"district_pe_060901","city_pe_0609","San Ignacio","060901","San Ignacio"
"district_pe_060902","city_pe_0609","Chirinos","060902","Chirinos"
"district_pe_060903","city_pe_0609","Huarango","060903","Huarango"
"district_pe_060904","city_pe_0609","La coipa","060904","La coipa"
"district_pe_060905","city_pe_0609","Namballe","060905","Namballe"
"district_pe_060906","city_pe_0609","San José de Lourdes","060906","San José de Lourdes"
"district_pe_060907","city_pe_0609","Tabaconas","060907","Tabaconas"
"district_pe_061001","city_pe_0610","Pedro Gálvez","061001","Pedro Gálvez"
"district_pe_061002","city_pe_0610","Chancay","061002","Chancay"
"district_pe_061003","city_pe_0610","Eduardo Villanueva","061003","Eduardo Villanueva"
"district_pe_061004","city_pe_0610","Gregorio Pita","061004","Gregorio Pita"
"district_pe_061005","city_pe_0610","Ichocan","061005","Ichocan"
"district_pe_061006","city_pe_0610","José Manuel Quiroz","061006","José Manuel Quiroz"
"district_pe_061007","city_pe_0610","José Sabogal","061007","José Sabogal"
"district_pe_061101","city_pe_0611","San Miguel","061101","San Miguel"
"district_pe_061102","city_pe_0611","Bolívar","061102","Bolívar"
"district_pe_061103","city_pe_0611","Calquis","061103","Calquis"
"district_pe_061104","city_pe_0611","Catilluc","061104","Catilluc"
"district_pe_061105","city_pe_0611","El Prado","061105","El Prado"
"district_pe_061106","city_pe_0611","La Florida","061106","La Florida"
"district_pe_061107","city_pe_0611","Llapa","061107","Llapa"
"district_pe_061108","city_pe_0611","Nanchoc","061108","Nanchoc"
"district_pe_061109","city_pe_0611","Niepos","061109","Niepos"
"district_pe_061110","city_pe_0611","San Gregorio","061110","San Gregorio"
"district_pe_061111","city_pe_0611","San Silvestre de Cochan","061111","San Silvestre de Cochan"
"district_pe_061112","city_pe_0611","Tongod","061112","Tongod"
"district_pe_061113","city_pe_0611","Unión Agua Blanca","061113","Unión Agua Blanca"
"district_pe_061201","city_pe_0612","San Pablo","061201","San Pablo"
"district_pe_061202","city_pe_0612","San Bernardino","061202","San Bernardino"
"district_pe_061203","city_pe_0612","San Luis","061203","San Luis"
"district_pe_061204","city_pe_0612","Tumbaden","061204","Tumbaden"
"district_pe_061301","city_pe_0613","Santa Cruz","061301","Santa Cruz"
"district_pe_061302","city_pe_0613","Andabamba","061302","Andabamba"
"district_pe_061303","city_pe_0613","Catache","061303","Catache"
"district_pe_061304","city_pe_0613","Chancaybaños","061304","Chancaybaños"
"district_pe_061305","city_pe_0613","La Esperanza","061305","La Esperanza"
"district_pe_061306","city_pe_0613","Ninabamba","061306","Ninabamba"
"district_pe_061307","city_pe_0613","Pulan","061307","Pulan"
"district_pe_061308","city_pe_0613","Saucepampa","061308","Saucepampa"
"district_pe_061309","city_pe_0613","Sexi","061309","Sexi"
"district_pe_061310","city_pe_0613","Uticyacu","061310","Uticyacu"
"district_pe_061311","city_pe_0613","Yauyucan","061311","Yauyucan"
"district_pe_070101","city_pe_0701","Callao","070101","Callao"
"district_pe_070102","city_pe_0701","Bellavista","070102","Bellavista"
"district_pe_070103","city_pe_0701","Carmen de la Legua Reynoso","070103","Carmen de la Legua Reynoso"
"district_pe_070104","city_pe_0701","La Perla","070104","La Perla"
"district_pe_070105","city_pe_0701","La Punta","070105","La Punta"
"district_pe_070106","city_pe_0701","Ventanilla","070106","Ventanilla"
"district_pe_070107","city_pe_0701","Mi Perú","070107","Mi Perú"
"district_pe_080101","city_pe_0801","Cusco","080101","Cusco"
"district_pe_080102","city_pe_0801","Ccorca","080102","Ccorca"
"district_pe_080103","city_pe_0801","Poroy","080103","Poroy"
"district_pe_080104","city_pe_0801","San Jerónimo","080104","San Jerónimo"
"district_pe_080105","city_pe_0801","San Sebastian","080105","San Sebastian"
"district_pe_080106","city_pe_0801","Santiago","080106","Santiago"
"district_pe_080107","city_pe_0801","Saylla","080107","Saylla"
"district_pe_080108","city_pe_0801","Wanchaq","080108","Wanchaq"
"district_pe_080201","city_pe_0802","Acomayo","080201","Acomayo"
"district_pe_080202","city_pe_0802","Acopia","080202","Acopia"
"district_pe_080203","city_pe_0802","Acos","080203","Acos"
"district_pe_080204","city_pe_0802","Mosoc Llacta","080204","Mosoc Llacta"
"district_pe_080205","city_pe_0802","Pomacanchi","080205","Pomacanchi"
"district_pe_080206","city_pe_0802","Rondocan","080206","Rondocan"
"district_pe_080207","city_pe_0802","Sangarara","080207","Sangarara"
"district_pe_080301","city_pe_0803","Anta","080301","Anta"
"district_pe_080302","city_pe_0803","Ancahuasi","080302","Ancahuasi"
"district_pe_080303","city_pe_0803","Cachimayo","080303","Cachimayo"
"district_pe_080304","city_pe_0803","Chinchaypujio","080304","Chinchaypujio"
"district_pe_080305","city_pe_0803","Huarocondo","080305","Huarocondo"
"district_pe_080306","city_pe_0803","Limatambo","080306","Limatambo"
"district_pe_080307","city_pe_0803","Mollepata","080307","Mollepata"
"district_pe_080308","city_pe_0803","Pucyura","080308","Pucyura"
"district_pe_080309","city_pe_0803","Zurite","080309","Zurite"
"district_pe_080401","city_pe_0804","Calca","080401","Calca"
"district_pe_080402","city_pe_0804","Coya","080402","Coya"
"district_pe_080403","city_pe_0804","Lamay","080403","Lamay"
"district_pe_080404","city_pe_0804","Lares","080404","Lares"
"district_pe_080405","city_pe_0804","Pisac","080405","Pisac"
"district_pe_080406","city_pe_0804","San Salvador","080406","San Salvador"
"district_pe_080407","city_pe_0804","Taray","080407","Taray"
"district_pe_080408","city_pe_0804","Yanatile","080408","Yanatile"
"district_pe_080501","city_pe_0805","Yanaoca","080501","Yanaoca"
"district_pe_080502","city_pe_0805","Checca","080502","Checca"
"district_pe_080503","city_pe_0805","Kunturkanki","080503","Kunturkanki"
"district_pe_080504","city_pe_0805","Langui","080504","Langui"
"district_pe_080505","city_pe_0805","Layo","080505","Layo"
"district_pe_080506","city_pe_0805","Pampamarca","080506","Pampamarca"
"district_pe_080507","city_pe_0805","Quehue","080507","Quehue"
"district_pe_080508","city_pe_0805","Tupac Amaru","080508","Tupac Amaru"
"district_pe_080601","city_pe_0806","Sicuani","080601","Sicuani"
"district_pe_080602","city_pe_0806","Checacupe","080602","Checacupe"
"district_pe_080603","city_pe_0806","Combapata","080603","Combapata"
"district_pe_080604","city_pe_0806","Marangani","080604","Marangani"
"district_pe_080605","city_pe_0806","Pitumarca","080605","Pitumarca"
"district_pe_080606","city_pe_0806","San Pablo","080606","San Pablo"
"district_pe_080607","city_pe_0806","San Pedro","080607","San Pedro"
"district_pe_080608","city_pe_0806","Tinta","080608","Tinta"
"district_pe_080701","city_pe_0807","Santo Tomas","080701","Santo Tomas"
"district_pe_080702","city_pe_0807","Capacmarca","080702","Capacmarca"
"district_pe_080703","city_pe_0807","Chamaca","080703","Chamaca"
"district_pe_080704","city_pe_0807","Colquemarca","080704","Colquemarca"
"district_pe_080705","city_pe_0807","Livitaca","080705","Livitaca"
"district_pe_080706","city_pe_0807","Llusco","080706","Llusco"
"district_pe_080707","city_pe_0807","Quiñota","080707","Quiñota"
"district_pe_080708","city_pe_0807","Velille","080708","Velille"
"district_pe_080801","city_pe_0808","Espinar","080801","Espinar"
"district_pe_080802","city_pe_0808","Condoroma","080802","Condoroma"
"district_pe_080803","city_pe_0808","Coporaque","080803","Coporaque"
"district_pe_080804","city_pe_0808","Ocoruro","080804","Ocoruro"
"district_pe_080805","city_pe_0808","Pallpata","080805","Pallpata"
"district_pe_080806","city_pe_0808","Pichigua","080806","Pichigua"
"district_pe_080807","city_pe_0808","Suyckutambo","080807","Suyckutambo"
"district_pe_080808","city_pe_0808","Alto Pichigua","080808","Alto Pichigua"
"district_pe_080901","city_pe_0809","Santa Ana","080901","Santa Ana"
"district_pe_080902","city_pe_0809","Echarate","080902","Echarate"
"district_pe_080903","city_pe_0809","Huayopata","080903","Huayopata"
"district_pe_080904","city_pe_0809","Maranura","080904","Maranura"
"district_pe_080905","city_pe_0809","Ocobamba","080905","Ocobamba"
"district_pe_080906","city_pe_0809","Quellouno","080906","Quellouno"
"district_pe_080907","city_pe_0809","Kimbiri","080907","Kimbiri"
"district_pe_080908","city_pe_0809","Santa Teresa","080908","Santa Teresa"
"district_pe_080909","city_pe_0809","Vilcabamba","080909","Vilcabamba"
"district_pe_080910","city_pe_0809","Pichari","080910","Pichari"
"district_pe_080911","city_pe_0809","Inkawasi","080911","Inkawasi"
"district_pe_080912","city_pe_0809","Villa Virgen","080912","Villa Virgen"
"district_pe_080913","city_pe_0809","Villa Kintiarina","080913","Villa Kintiarina"
"district_pe_080914","city_pe_0809","Megantoni","080914","Megantoni"
"district_pe_081001","city_pe_0810","Paruro","081001","Paruro"
"district_pe_081002","city_pe_0810","Accha","081002","Accha"
"district_pe_081003","city_pe_0810","Ccapi","081003","Ccapi"
"district_pe_081004","city_pe_0810","Colcha","081004","Colcha"
"district_pe_081005","city_pe_0810","Huanoquite","081005","Huanoquite"
"district_pe_081006","city_pe_0810","Omacha","081006","Omacha"
"district_pe_081007","city_pe_0810","Paccaritambo","081007","Paccaritambo"
"district_pe_081008","city_pe_0810","Pillpinto","081008","Pillpinto"
"district_pe_081009","city_pe_0810","Yaurisque","081009","Yaurisque"
"district_pe_081101","city_pe_0811","Paucartambo","081101","Paucartambo"
"district_pe_081102","city_pe_0811","Caicay","081102","Caicay"
"district_pe_081103","city_pe_0811","Challabamba","081103","Challabamba"
"district_pe_081104","city_pe_0811","Colquepata","081104","Colquepata"
"district_pe_081105","city_pe_0811","Huancarani","081105","Huancarani"
"district_pe_081106","city_pe_0811","Kosñipata","081106","Kosñipata"
"district_pe_081201","city_pe_0812","Urcos","081201","Urcos"
"district_pe_081202","city_pe_0812","Andahuaylillas","081202","Andahuaylillas"
"district_pe_081203","city_pe_0812","Camanti","081203","Camanti"
"district_pe_081204","city_pe_0812","Ccarhuayo","081204","Ccarhuayo"
"district_pe_081205","city_pe_0812","Ccatca","081205","Ccatca"
"district_pe_081206","city_pe_0812","Cusipata","081206","Cusipata"
"district_pe_081207","city_pe_0812","Huaro","081207","Huaro"
"district_pe_081208","city_pe_0812","Lucre","081208","Lucre"
"district_pe_081209","city_pe_0812","Marcapata","081209","Marcapata"
"district_pe_081210","city_pe_0812","Ocongate","081210","Ocongate"
"district_pe_081211","city_pe_0812","Oropesa","081211","Oropesa"
"district_pe_081212","city_pe_0812","Quiquijana","081212","Quiquijana"
"district_pe_081301","city_pe_0813","Urubamba","081301","Urubamba"
"district_pe_081302","city_pe_0813","Chinchero","081302","Chinchero"
"district_pe_081303","city_pe_0813","Huayllabamba","081303","Huayllabamba"
"district_pe_081304","city_pe_0813","Machupicchu","081304","Machupicchu"
"district_pe_081305","city_pe_0813","Maras","081305","Maras"
"district_pe_081306","city_pe_0813","Ollantaytambo","081306","Ollantaytambo"
"district_pe_081307","city_pe_0813","Yucay","081307","Yucay"
"district_pe_090101","city_pe_0901","Huancavelica","090101","Huancavelica"
"district_pe_090102","city_pe_0901","Acobambilla","090102","Acobambilla"
"district_pe_090103","city_pe_0901","Acoria","090103","Acoria"
"district_pe_090104","city_pe_0901","Conayca","090104","Conayca"
"district_pe_090105","city_pe_0901","Cuenca","090105","Cuenca"
"district_pe_090106","city_pe_0901","Huachocolpa","090106","Huachocolpa"
"district_pe_090107","city_pe_0901","Huayllahuara","090107","Huayllahuara"
"district_pe_090108","city_pe_0901","Izcuchaca","090108","Izcuchaca"
"district_pe_090109","city_pe_0901","Laria","090109","Laria"
"district_pe_090110","city_pe_0901","Manta","090110","Manta"
"district_pe_090111","city_pe_0901","Mariscal Cáceres","090111","Mariscal Cáceres"
"district_pe_090112","city_pe_0901","Moya","090112","Moya"
"district_pe_090113","city_pe_0901","Nuevo Occoro","090113","Nuevo Occoro"
"district_pe_090114","city_pe_0901","Palca","090114","Palca"
