"id","name","code","user_type_id/id","chart_template_id/id","reconcile"
"c11411","Sundry Creditors For Material/Supplies","11411","account.data_account_type_payable","l10n_in_schedule6.indian_chart_template_schedule6","True"
"c11412","Sundry Creditors For Services","11412","account.data_account_type_payable","l10n_in_schedule6.indian_chart_template_schedule6","True"
"c114210","(schedule6)SGST Payable","114210","account.data_account_type_current_liabilities","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c114211","(schedule6)CGST Payable","114211","account.data_account_type_current_liabilities","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c114212","(schedule6)IGST Payable","114212","account.data_account_type_current_liabilities","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c114213","TDS Paybale","114213","account.data_account_type_current_liabilities","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c11422","Out Standing Cheques for Clearance","11422","account.data_account_type_current_liabilities","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c11423","Advance From Customers","11423","account.data_account_type_current_liabilities","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c114301","EPF Payable","114301","account.data_account_type_current_liabilities","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c114302","Unpaid Remuneration","114302","account.data_account_type_current_liabilities","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c114311","Electricity And Power Charges Payable","114311","account.data_account_type_current_liabilities","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c114312","Employee Providend Fund Payable","114312","account.data_account_type_current_liabilities","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c114313","Internet Expenses Payable","114313","account.data_account_type_current_liabilities","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c114314","Mobile Expenses Payable","114314","account.data_account_type_current_liabilities","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c114315","Secueity Expenses Payable","114315","account.data_account_type_current_liabilities","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c114316","Telephone Expenses Payable","114316","account.data_account_type_current_liabilities","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c114317","Wages Payable","114317","account.data_account_type_current_liabilities","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c114318","Provision For Taxation","114318","account.data_account_type_current_liabilities","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c114319","Provision For Expenses","114319","account.data_account_type_current_liabilities","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c120101","Land","120101","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c120102","Buildings","120102","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c120103","Plant And Equipments","120103","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c120104","Furnitures And Fixtures","120104","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c120105","Vehicles","120105","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c120106","Computer/Laptops","120106","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c120107","Office Equipments","120107","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c120111","Goodwill","120111","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c120120","Building Under Construction","120120","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c12013","Intangible Assets Under Development","12013","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c12020","Investment In Property","12020","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c12021","Investment In Equity Instrument","12021","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c12022","Investment In Preference Shares","12022","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c12023","Investment In Government Or Trust Securities","12023","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c12024","Investment In Debentures And Bonds","12024","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c12025","Investment In Mutual Fund","12025","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c12026","Investment In Partnership Firm","12026","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c120270","Gold","120270","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c120271","Fixed Deposit With Banks-Earmarked","120271","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c1203","Deferred Tax Assets (Net)","1203","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c120411","Secured, Considered Good","120411","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c120412","Unsecured, Considered Good","120412","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c120413","Doubtful","120413","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c1204211","Earnest Money Deposit","1204211","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c1204212","Other Deposit","1204212","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c120422","Unsecured, Considered Good","120422","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c120423","Doubtful","120423","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c12043","Loans And Advances To Related Parties","12043","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c12044","Other Loans And Advances","12044","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c120511","Secured, Considered Good","120511","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c120512","Unsecured, Considered Good","120512","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c120513","Doubtful","120513","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c120521","Preliminery Expense","120521","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c120522","Software","120522","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c12053","Others","12053","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c12110","Investment In Equity","12110","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c12111","Investment In Preference Shares","12111","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c12112","Investment In Government Securities","12112","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c12113","Investment In Debentures And Bonds","12113","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c12114","Investment In Mutual Fund","12114","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c12115","Investment In Partnership Firm","12115","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c12116","In Short Term Fixed Deposits","12116","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c12120","Raw Material","12120","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c12121","Work-In-Progress","12121","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c12122","Finished Goods","12122","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c12123","Stock-In-Trade","12123","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c12124","Stores And Spares","12124","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c12125","Loose Tools","12125","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c12126","Other With Job Worker","12126","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c12127","Goods-In-Transit","12127","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c121311","Secured, Considered Good","121311","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c121312","Unsecured, Considered Good","121312","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c121313","Doubtful","121313","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c121321","Secured, Considered Good","121321","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c121322","Unsecured, Considered Good","121322","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c121323","Doubtful","121323","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c12133","Sundry Debtors","12133","account.data_account_type_receivable","l10n_in_schedule6.indian_chart_template_schedule6","True"
"c1215111","Advance To Associate Concerns","1215111","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c1215121","Unsecured Recoverable in Cash or in Kind or for Value to be Received","1215121","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c121513","Doubtful","121513","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c121521","Advance To Suppliers","121521","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c121522","Advance Income Tax/Refund Due","121522","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c121523","Balance With Revenue Authorities (Indirect Taxes)","121523","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c121524","Prepaid Expenses","121524","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c121611","(schedule6)SGST Receivable","121611","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c121612","(schedule6)CGST Receivable","121612","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c121613","(schedule6)IGST Receivable","121613","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c121614","TDS Receivable","121614","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c121621","Preliminary Expense","121621","account.data_account_type_current_assets","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c2011","Central Sales(Exclusive of Excise Duty)","2011","account.data_account_type_revenue","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c2012","Export Sales","2012","account.data_account_type_revenue","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c2013","Sales of Services","2013","account.data_account_type_revenue","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c2014","Job Work Receipts","2014","account.data_account_type_revenue","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c2015","Product Sales","2015","account.data_account_type_revenue","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c2016","Other Operating Income","2016","account.data_account_type_revenue","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c2017","Foreign Exchange Profit","2017","account.data_account_type_other_income","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c2021","Interest","2021","account.data_account_type_revenue","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c2022","Other Financial Services","2022","account.data_account_type_revenue","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c2023","Other Non Operating Income","2023","account.data_account_type_revenue","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c2101","Opening Stock","2101","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c21021","Raw Material","21021","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c21022","Stores And Consumables","21022","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c2103","Closing Stock","2103","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c2111","Purchase of Stock-In-Trade","2111","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c212","Changes In Inventories of Finished Goods, Work-In-Progress And Stock-In-Trade","212","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c2131","Salaries, Bonus, PF And ESIC","2131","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c2132","Directors Remuneration","2132","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c2133","Directors Setting Fees","2133","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c2134","Staff Welfare Expense","2134","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c2135","Commision To M.D","2135","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c2136","Commision To Joint M.D","2136","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c2141","Interest On Cash Credit Facality","2141","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c2142","Interest On Car Loan","2142","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c2143","Interest On Other Loans","2143","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c2144","Bank Charges","2144","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c2145","Bank Gurantee Charges","2145","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c2151","Depreciation","2151","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c2152","Preliminary Expenses","2152","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c21601","Jobwork Charges","21601","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c21602","Stores and Spares","21602","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c21603","Workshop Expense","21603","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c21604","Centeral Sales Tax","21604","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c21605","Machinery Repair and Maintenance","21605","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c21606","Freight Forwarding and Octroi Expenses (Local)","21606","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c21607","Electrical Repairing Expense","21607","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c21608","Material Testing Expense","21608","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c21609","Power and Fuel Charges","21609","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c216091","Packing Material Expense","216091","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c216092","Measuring Expense","216092","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c216093","Processing Labour Charges","216093","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c21611","Car Expenses (Including Insurance)","21611","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c21612","Travelling Expenses (Including Foreign Travelling)","21612","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c21613","Repair And Maintenance Building","21613","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c21614","Computer Maintenace","21614","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c21615","General Expenses","21615","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c21616","Internet And Website Expenses","21616","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c21617","Insurance Expenses","21617","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c21618","Telephone Expense","21618","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c21619","Labour Welfare Expenses","21619","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c216191","Legal Expenses","216191","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c216192","Postage And Telegram","216192","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c216193","Professional Charges","216193","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c216194","Security Expesnes","216194","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c216195","Stationery Expenses","216195","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c216196","Auditors Remuneration","216196","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c216197","Rent Rates And Taxes","216197","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c216198","Tender Fee And Testing Charges","216198","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c216199","Interest On Delayed Payment of Taxes","216199","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c2161991","Excise/ Service Tax Expenses","2161991","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c2161992","Advertisement And Publicity","2161992","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c2161993","Donation","2161993","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c2161994","Export Expenses","2161994","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c2161995","Internal Audit Fee","2161995","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c2161996","Conveyance Expense","2161996","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c2161997","Packing and Forwarding Expense","2161997","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c2161998","Annual Service Fees","2161998","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c2161999","Loan Processing Fees","2161999","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c21619991","Office Cleaning Expense","21619991","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c21619992","Prelimenary Expense W/Off","21619992","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c21619993","Software Expense W/Off","21619993","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c21619994","Custom Duty","21619994","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c21619995","Stamping Charge","21619995","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c21619996","Post and Courrier Charges","21619996","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
"c2170","Foreign Exchange Loss","2170","account.data_account_type_expenses","l10n_in_schedule6.indian_chart_template_schedule6","False"
