id,code,name,reconcile,user_type_id/id,chart_template_id/id
do_gob_120301001003,120301001003,En Empresas Privadas Nacionales,FALSE,account.data_account_type_non_current_assets,do_chart_template_gubernamental
do_gob_120301001004,120301001004,En Organismos Internacionales,FALSE,account.data_account_type_non_current_assets,do_chart_template_gubernamental
do_gob_120301001005,120301001005,En Otros Del Sector Externo,FALSE,account.data_account_type_non_current_assets,do_chart_template_gubernamental
do_gob_120301001998,120301001998,Otras Participaciones De Capital,FALSE,account.data_account_type_non_current_assets,do_chart_template_gubernamental
do_gob_120302001,120302001,Instituciones Publicas Descentralizadas Y Autonomas,FALSE,account.data_account_type_non_current_assets,do_chart_template_gubernamental
do_gob_120302002,120302002,Instituciones De La Seguridad Social,FALSE,account.data_account_type_non_current_assets,do_chart_template_gubernamental
do_gob_120303001,120303001,Titulos Y Valores Internos A Largo Plazo,FALSE,account.data_account_type_non_current_assets,do_chart_template_gubernamental
do_gob_120303002,120303002,Titulos Y Valores Externos A Largo Plazo,FALSE,account.data_account_type_non_current_assets,do_chart_template_gubernamental
do_gob_120303002999,120303002999,Cuenta De Valuacion,FALSE,account.data_account_type_non_current_assets,do_chart_template_gubernamental
do_gob_120303003,120303003,Titulos Y Certificados Con Valor Fiscal,FALSE,account.data_account_type_non_current_assets,do_chart_template_gubernamental
do_gob_120303004,120303004,Bonos Del Tesoro A Largo Plazo,FALSE,account.data_account_type_non_current_assets,do_chart_template_gubernamental
do_gob_120303998,120303998,Otros Titulos Y Valores A Largo Plazo,FALSE,account.data_account_type_non_current_assets,do_chart_template_gubernamental
do_gob_120399999,120399999,Prevision Para Perdidas En Inversiones A Largo Plazo,FALSE,account.data_account_type_non_current_assets,do_chart_template_gubernamental
do_gob_1206010001,1206010001,Maquinarias y Equipos de Produccion,FALSE,account.data_account_type_fixed_assets,do_chart_template_gubernamental
do_gob_1206010002,1206010002,"Equipos educacional, cientifico y recreativo",FALSE,account.data_account_type_fixed_assets,do_chart_template_gubernamental
do_gob_1206010003,1206010003,"Equipos de transporte, tracción y elevación",FALSE,account.data_account_type_fixed_assets,do_chart_template_gubernamental
do_gob_1206010004,1206010004,Equipos de computación,FALSE,account.data_account_type_fixed_assets,do_chart_template_gubernamental
do_gob_1206010005,1206010005,"Equipos medicos, sanitarios y veterinarios",FALSE,account.data_account_type_fixed_assets,do_chart_template_gubernamental
do_gob_1206010006,1206010006,Equipos comunicación y señalamiento,FALSE,account.data_account_type_fixed_assets,do_chart_template_gubernamental
do_gob_1206010007,1206010007,Equipos y muebles para oficina,FALSE,account.data_account_type_fixed_assets,do_chart_template_gubernamental
do_gob_1206010008,1206010008,Herramientas y repuestos mayores,FALSE,account.data_account_type_fixed_assets,do_chart_template_gubernamental
do_gob_1206020002,1206020002,Edificios,FALSE,account.data_account_type_fixed_assets,do_chart_template_gubernamental
do_gob_1206030001,1206030001,"Infraestructura terrestre, obras anexas, maritmas y aereas",FALSE,account.data_account_type_fixed_assets,do_chart_template_gubernamental
do_gob_1206030002,1206030002,Infraestructura y plantaciones agrícolas,FALSE,account.data_account_type_fixed_assets,do_chart_template_gubernamental
do_gob_1206030003,1206030003,Obras urbanísticas,FALSE,account.data_account_type_fixed_assets,do_chart_template_gubernamental
do_gob_1206030004,1206030004,Obras hidráulicas y sanitarias,FALSE,account.data_account_type_fixed_assets,do_chart_template_gubernamental
do_gob_1206030005,1206030005,Edificaciones,FALSE,account.data_account_type_fixed_assets,do_chart_template_gubernamental
do_gob_1206030006,1206030006,Obras de energía,FALSE,account.data_account_type_fixed_assets,do_chart_template_gubernamental
do_gob_1206030007,1206030007,Obras de telecomunicaciones,FALSE,account.data_account_type_fixed_assets,do_chart_template_gubernamental
do_gob_1206030008,1206030008,Supervisión e inspección de obras en edificaciones,FALSE,account.data_account_type_fixed_assets,do_chart_template_gubernamental
do_gob_1206030998,1206030998,Otras construcciones y mejoras en proceso,FALSE,account.data_account_type_fixed_assets,do_chart_template_gubernamental
do_gob_1206980001,1206980001,Equipos de Seguridad y Defensa,FALSE,account.data_account_type_fixed_assets,do_chart_template_gubernamental
do_gob_1206980003,1206980003,Semovientes,FALSE,account.data_account_type_fixed_assets,do_chart_template_gubernamental
do_gob_1206980004,1206980004,Obras de arte y elementos coleccionables,FALSE,account.data_account_type_fixed_assets,do_chart_template_gubernamental
do_gob_1206980005,1206980005,"Arboles, cultivos y plantas",FALSE,account.data_account_type_fixed_assets,do_chart_template_gubernamental
do_gob_1206980006,1206980006,Accesorios para edificaciones residenciales y no residenciales,FALSE,account.data_account_type_fixed_assets,do_chart_template_gubernamental
do_gob_120699999,120699999,Amortizacion De Bienes De Uso,FALSE,account.data_account_type_non_current_assets,do_chart_template_gubernamental
do_gob_1208010003,1208010003,Paquetes y programas de computación,FALSE,account.data_account_type_fixed_assets,do_chart_template_gubernamental
do_gob_1208010004,1208010004,Estudios y Proyectos,FALSE,account.data_account_type_fixed_assets,do_chart_template_gubernamental
do_gob_1208010005,1208010005,Licencias Informáticas,FALSE,account.data_account_type_fixed_assets,do_chart_template_gubernamental
do_gob_120899999,120899999,Amortizaciones Bienes Intangibles,FALSE,account.data_account_type_non_current_assets,do_chart_template_gubernamental
do_gob_129898001,129898001,Activos Diferidos,FALSE,account.data_account_type_non_current_assets,do_chart_template_gubernamental
do_gob_210101001,210101001,Salarios A Pagar,TRUE,account.data_account_type_payable,do_chart_template_gubernamental
do_gob_210101002,210101002,Gratificaciones Y Bonificaciones A Pagar,TRUE,account.data_account_type_payable,do_chart_template_gubernamental
do_gob_210101003,210101003,Contribuciones A La Seguridad Social A Pagar,TRUE,account.data_account_type_payable,do_chart_template_gubernamental
do_gob_210101998,210101998,Otros Gastos De Personal A Pagar,TRUE,account.data_account_type_payable,do_chart_template_gubernamental
do_gob_21010210,21010210,Cuentas por Pagar a Proveedores del Exterior,TRUE,account.data_account_type_payable,do_chart_template_gubernamental
do_gob_21010302,21010302,Retenciones a Proveedores del Estado (5%),FALSE,account.data_account_type_non_current_liabilities,do_chart_template_gubernamental
do_gob_21010312,21010312,Retenciones a Proveedores del Estado P.Fisica (10%),FALSE,account.data_account_type_non_current_liabilities,do_chart_template_gubernamental
do_gob_210401001,210401001,Prestamos Internos Directos A Pagar Al Sector Privado,TRUE,account.data_account_type_payable,do_chart_template_gubernamental
do_gob_210401002,210401002,Prestamos Internos Directos A Pagar Al Sector Publico,TRUE,account.data_account_type_payable,do_chart_template_gubernamental
do_gob_210401003,210401003,Deuda Publica Interna Directa Renegociada A Pagar A Corto Plazo,TRUE,account.data_account_type_payable,do_chart_template_gubernamental
do_gob_210402001,210402001,Prestamos Internos Indirectos A Pagar Al Sector Privado,TRUE,account.data_account_type_payable,do_chart_template_gubernamental
do_gob_210402002,210402002,Prestamos Internos Indirectos A Pagar Al Sector Publico,TRUE,account.data_account_type_payable,do_chart_template_gubernamental
do_gob_210402003,210402003,Deuda Publica Interna Indirecta Renegociada A Pagar A Corto Plazo,TRUE,account.data_account_type_payable,do_chart_template_gubernamental
do_gob_210501001,210501001,Prestamos Directos Externos Del Sector Privado,TRUE,account.data_account_type_payable,do_chart_template_gubernamental
do_gob_210501002,210501002,Prestamos Directos Externos De Organismos Internacionales,TRUE,account.data_account_type_payable,do_chart_template_gubernamental
do_gob_210501003,210501003,Prestamos Directos Externos A Gobiernos Extranjeros,TRUE,account.data_account_type_payable,do_chart_template_gubernamental
do_gob_210501998,210501998,Otros Prestamos Externos Directos A Pagar,TRUE,account.data_account_type_payable,do_chart_template_gubernamental
do_gob_310201001,310201001,Transferencias De Capital Del Sector Privado Interno,FALSE,account.data_account_type_equity,do_chart_template_gubernamental
do_gob_310201002,310201002,Transferencias De Capital De La Administracion Central,FALSE,account.data_account_type_equity,do_chart_template_gubernamental
do_gob_310201003,310201003,Transferencias De Capital De Instituciones Publicas Desc. Y Autonomas,FALSE,account.data_account_type_equity,do_chart_template_gubernamental
do_gob_310201004,310201004,Transferencias De Capital De Instituciones De La Seguridad Social,FALSE,account.data_account_type_equity,do_chart_template_gubernamental
do_gob_310201005,310201005,Transferencias De Capital De Los Municipios,FALSE,account.data_account_type_equity,do_chart_template_gubernamental
do_gob_310201006,310201006,Transferencias De Capital De Empresas Publicas No Financieras,FALSE,account.data_account_type_equity,do_chart_template_gubernamental
do_gob_310201007,310201007,Transferencias De Capital De Instituciones Publicas Financieras,FALSE,account.data_account_type_equity,do_chart_template_gubernamental
do_gob_310202001,310202001,Donaciones De Capital De Gobiernos Extranjeros,FALSE,account.data_account_type_equity,do_chart_template_gubernamental
do_gob_310202002,310202002,Donaciones De Capital De Organismos Internacionales,FALSE,account.data_account_type_equity,do_chart_template_gubernamental
do_gob_310202003,310202003,Donaciones De Capital Del Sector Privado Externo,FALSE,account.data_account_type_equity,do_chart_template_gubernamental
do_gob_310301001,310301001,Resultado Ejercicios Anteriores,FALSE,account.data_account_type_equity,do_chart_template_gubernamental
do_gob_310301002,310301002,Resultado Del Ejercicio,FALSE,account.data_account_type_equity,do_chart_template_gubernamental
do_gob_310401001,310401001,Transferencias De Capital A Empresas Del Sector Privado,FALSE,account.data_account_type_equity,do_chart_template_gubernamental
do_gob_310401002,310401002,Transferencias De Capital A Instituciones Privadas Sin Fines De Lucro,FALSE,account.data_account_type_equity,do_chart_template_gubernamental
do_gob_310402001,310402001,Transferencias De Capital A La Administracion Central,FALSE,account.data_account_type_equity,do_chart_template_gubernamental
do_gob_310402002,310402002,Transferencias De Capital A Instuticiones Publicas Descentralizadas Y Autonomas,FALSE,account.data_account_type_equity,do_chart_template_gubernamental
do_gob_310402003,310402003,Transferencias De Capital A Instituciones De La Seguirdad Social,FALSE,account.data_account_type_equity,do_chart_template_gubernamental
do_gob_310402004,310402004,Transferencias De Capital A Municipios,FALSE,account.data_account_type_equity,do_chart_template_gubernamental
do_gob_310402005,310402005,Transferencias De Capital A Empresas Publicas No Financieras,FALSE,account.data_account_type_equity,do_chart_template_gubernamental
do_gob_310402006,310402006,Transferencias De Capital A Instituciones Publicas Financieras,FALSE,account.data_account_type_equity,do_chart_template_gubernamental
do_gob_310402007,310402007,Transferencias De Capital A Otras Instituciones Publicas,FALSE,account.data_account_type_equity,do_chart_template_gubernamental
do_gob_310403001,310403001,Donaciones De Capital A Gobiernos Extranjeros,FALSE,account.data_account_type_equity,do_chart_template_gubernamental
do_gob_310403002,310403002,Donaciones De Capital A Organismos Internacionales,FALSE,account.data_account_type_equity,do_chart_template_gubernamental
do_gob_410201001,410201001,Contribucion Patronal A La Salud Y Riesgo Laboral,FALSE,account.data_account_type_revenue,do_chart_template_gubernamental
do_gob_410201002,410201002,Contribucion De Empleados A La Salud Y Riesgo Laboral,FALSE,account.data_account_type_revenue,do_chart_template_gubernamental
do_gob_410201003,410201003,Contribucion Patronal Al Seguro De Pensiones,FALSE,account.data_account_type_revenue,do_chart_template_gubernamental
do_gob_410201004,410201004,Contribuciones De Empleados Al Seguro De Pensiones,FALSE,account.data_account_type_revenue,do_chart_template_gubernamental
do_gob_410202001,410202001,Ventas De Mercancias Del Gobierno General,FALSE,account.data_account_type_revenue,do_chart_template_gubernamental
do_gob_410202002,410202002,Ventas De Servicios Del Gobierno General,FALSE,account.data_account_type_revenue,do_chart_template_gubernamental
do_gob_410203001,410203001,Ingresos Por Dividendos De Inversiones Empresariales,FALSE,account.data_account_type_revenue,do_chart_template_gubernamental
do_gob_410203002,410203002,Ingresos Por Intereses,FALSE,account.data_account_type_revenue,do_chart_template_gubernamental
do_gob_410203003,410203003,Ingresos Por Derechos Sobre Bienes Intangibles,FALSE,account.data_account_type_revenue,do_chart_template_gubernamental
do_gob_410203004,410203004,Ingresos Por Alquileres,FALSE,account.data_account_type_revenue,do_chart_template_gubernamental
do_gob_410203005,410203005,Ingresos Por Concesiones,FALSE,account.data_account_type_revenue,do_chart_template_gubernamental
do_gob_410298001,410298001,Ingresos Por Recargos,FALSE,account.data_account_type_revenue,do_chart_template_gubernamental
do_gob_410298002,410298002,Ingresos Por Multas,FALSE,account.data_account_type_revenue,do_chart_template_gubernamental
do_gob_410298003,410298003,Ingresos Por Contribuciones,FALSE,account.data_account_type_revenue,do_chart_template_gubernamental
do_gob_410298998,410298998,Otros Ingresos,FALSE,account.data_account_type_other_income,do_chart_template_gubernamental
do_gob_410301001,410301001,Ventas De Mercacias De Las Empresas Publicas No Financieras,FALSE,account.data_account_type_other_income,do_chart_template_gubernamental
do_gob_410301002,410301002,Venta De Servicios De Las Empresas Publicas No Financieras,FALSE,account.data_account_type_other_income,do_chart_template_gubernamental
do_gob_410301003,410301003,Venta De Servicios De Las Empresas Publicas Financieras,FALSE,account.data_account_type_other_income,do_chart_template_gubernamental
do_gob_410401001,410401001,Transferencias Corrientes Del Sector Privado Interno,FALSE,account.data_account_type_other_income,do_chart_template_gubernamental
do_gob_410401002,410401002,Transferencias Corrientes De La Administracion Central,FALSE,account.data_account_type_other_income,do_chart_template_gubernamental
do_gob_410401003,410401003,Transferencias Corrientes De Instituciones Publicas Desc. Y Autonomas,FALSE,account.data_account_type_other_income,do_chart_template_gubernamental
do_gob_410401004,410401004,Transferencias Corrientes De Instituciones De La Seguridad Social,FALSE,account.data_account_type_other_income,do_chart_template_gubernamental
do_gob_410401005,410401005,Transferencias Corrientes De Municipios,FALSE,account.data_account_type_other_income,do_chart_template_gubernamental
do_gob_410401006,410401006,Transferencias Corrientes De Empresas Publicas No Financieras,FALSE,account.data_account_type_other_income,do_chart_template_gubernamental
do_gob_410401007,410401007,Transferencias Corrientes De Instituciones Publicas Financieras,FALSE,account.data_account_type_other_income,do_chart_template_gubernamental
do_gob_410501001,410501001,Donaciones Corrientes De Gobiernos Extranjeros,FALSE,account.data_account_type_other_income,do_chart_template_gubernamental
do_gob_410501002,410501002,Donaciones Corrientes De Organismos Internacionales,FALSE,account.data_account_type_other_income,do_chart_template_gubernamental
do_gob_410501003,410501003,Donaciones Corrientes Del Sector Privado Externo,FALSE,account.data_account_type_other_income,do_chart_template_gubernamental
do_gob_510101001,510101001,Sueldos Para Cargos Fijos,FALSE,account.data_account_type_expenses,do_chart_template_gubernamental
do_gob_510101002,510101002,Sueldos Personal Temporero,FALSE,account.data_account_type_expenses,do_chart_template_gubernamental
do_gob_510101003,510101003,Compensaciones Directas Al Personal,FALSE,account.data_account_type_expenses,do_chart_template_gubernamental
do_gob_510101004,510101004,Jornales,FALSE,account.data_account_type_expenses,do_chart_template_gubernamental
do_gob_510101005,510101005,Honorarios,FALSE,account.data_account_type_expenses,do_chart_template_gubernamental
do_gob_510101006,510101006,Dietas Y Gastos De Representacion,FALSE,account.data_account_type_expenses,do_chart_template_gubernamental
do_gob_510101007,510101007,Prestaciones Y Bonificaciones,FALSE,account.data_account_type_expenses,do_chart_template_gubernamental
do_gob_510101008,510101008,Contribuciones A La Seguridad Social,FALSE,account.data_account_type_expenses,do_chart_template_gubernamental
do_gob_510101998,510101998,Otros Servicios Personales,FALSE,account.data_account_type_expenses,do_chart_template_gubernamental
do_gob_510102001,510102001,Servicios No Personales,FALSE,account.data_account_type_expenses,do_chart_template_gubernamental
do_gob_510102001001,510102001001,Servicios De Comunicaciones,FALSE,account.data_account_type_expenses,do_chart_template_gubernamental
do_gob_510102001002,510102001002,Servicios Basicos,FALSE,account.data_account_type_expenses,do_chart_template_gubernamental
do_gob_510102001003,510102001003,"Publicidad, Impresiones Y Encuadernaciones",FALSE,account.data_account_type_expenses,do_chart_template_gubernamental
do_gob_510102001004,510102001004,Viaticos Dentro Y Fuera Del Pais,FALSE,account.data_account_type_expenses,do_chart_template_gubernamental
do_gob_510102001005,510102001005,Transporte Y Almacenaje,FALSE,account.data_account_type_expenses,do_chart_template_gubernamental
do_gob_510102001006,510102001006,Alquileres,FALSE,account.data_account_type_expenses,do_chart_template_gubernamental
do_gob_510102001007,510102001007,Seguros,FALSE,account.data_account_type_expenses,do_chart_template_gubernamental
do_gob_510102001008,510102001008,"Conservacion, Reparaciones Menores Y Construcciones Temporales",FALSE,account.data_account_type_expenses,do_chart_template_gubernamental
do_gob_510102001999,510102001999,Otros Contrataciones de Servicios,FALSE,account.data_account_type_expenses,do_chart_template_gubernamental
do_gob_510102002,510102002,Materiales Y Suministros,FALSE,account.data_account_type_expenses,do_chart_template_gubernamental
do_gob_510102002001,510102002001,Alimentos Y Productos Agroforestales,FALSE,account.data_account_type_expenses,do_chart_template_gubernamental
do_gob_510102002002,510102002002,Textiles Y Vestuarios,FALSE,account.data_account_type_expenses,do_chart_template_gubernamental
do_gob_510102002003,510102002003,"Productos De Papel, Carton E Impresos",FALSE,account.data_account_type_expenses,do_chart_template_gubernamental
do_gob_510102002004,510102002004,"Combustibles, Lubricantes, Productos Quimicos Y Conexos",FALSE,account.data_account_type_expenses,do_chart_template_gubernamental
do_gob_510102002005,510102002005,"Productos De Cuero, Caucho Y Plastico",FALSE,account.data_account_type_expenses,do_chart_template_gubernamental
do_gob_510102002006,510102002006,Productos De Minerales Metalicos Y No Metalicos,FALSE,account.data_account_type_expenses,do_chart_template_gubernamental
do_gob_510102002007,510102002007,Productos Y Utiles Varios,FALSE,account.data_account_type_expenses,do_chart_template_gubernamental
do_gob_510104001,510104001,Perdidas En Rentas Por Recaudar,FALSE,account.data_account_type_expenses,do_chart_template_gubernamental
do_gob_510104002,510104002,Perdidas En Cuentas Por Cobrar,FALSE,account.data_account_type_expenses,do_chart_template_gubernamental
do_gob_510401001,510401001,Prestaciones De La Seguridad Social,FALSE,account.data_account_type_expenses,do_chart_template_gubernamental
do_gob_510401002,510401002,Transferencias Al Sector Privado,FALSE,account.data_account_type_expenses,do_chart_template_gubernamental
do_gob_510401002007,510401002007,Becas Nacionales,FALSE,account.data_account_type_expenses,do_chart_template_gubernamental
do_gob_510401002008,510401002008,Becas Extranjeras,FALSE,account.data_account_type_expenses,do_chart_template_gubernamental
do_gob_510401003,510401003,Transferencias Al Sector Publico,FALSE,account.data_account_type_expenses,do_chart_template_gubernamental
do_gob_510401004,510401004,Transferencias Al Sector Externo,FALSE,account.data_account_type_expenses,do_chart_template_gubernamental
do_gob_510401004001,510401004001,Transferencias Corrientes a Organismos Internacionales,FALSE,account.data_account_type_expenses,do_chart_template_gubernamental
do_gob_510402001,510402001,Donaciones A Gobiernos Extranjeros,FALSE,account.data_account_type_expenses,do_chart_template_gubernamental
