id,code,name
l10n_eg_activity_type_0415,0415,Income and salary from non-subject entities
l10n_eg_activity_type_0416,0416,Inspection and sting
l10n_eg_activity_type_0441,0441,Income of agricultural lands
l10n_eg_activity_type_0442,0442,Revenue from constructed real estate
l10n_eg_activity_type_0444,0444,Income of real estate activities
l10n_eg_activity_type_0451,0451,Errand stamp
l10n_eg_activity_type_0461,0461,Revenue from non-funders
l10n_eg_activity_type_0462,0462,Revenue of transferred capital
l10n_eg_activity_type_0463,0463,Income earned from abroad
l10n_eg_activity_type_0464,0464,Other categories / miscellaneous other income
l10n_eg_activity_type_0471,0471,Free market revenue
l10n_eg_activity_type_0472,0472,Free Zones revenue
l10n_eg_activity_type_0510,0510,Hard coal mining
l10n_eg_activity_type_0520,0520,Lignite mining
l10n_eg_activity_type_0610,0610,Extract the crude oil
l10n_eg_activity_type_0620,0620,Extract natural gas
l10n_eg_activity_type_0710,0710,Iron ore mining
l10n_eg_activity_type_0721,0721,Uranium and raw thorium mining
l10n_eg_activity_type_0729,0729,Mining other non-ferrous metals
l10n_eg_activity_type_0810,0810,"Quarrying to extract stones, sand and shale"
l10n_eg_activity_type_0891,0891,Chemical minerals and fertilizer extraction
l10n_eg_activity_type_0892,0892,Peat extraction
l10n_eg_activity_type_0893,0893,Salt extraction
l10n_eg_activity_type_0899,0899,Other mining and quarrying activities are not elsewhere classified
l10n_eg_activity_type_0910,0910,Service activities in support of oil and natural gas extraction
l10n_eg_activity_type_0990,0990,Service activities in support of other mining and quarrying activities
l10n_eg_activity_type_1010,1010,Meat processing and preservation
l10n_eg_activity_type_1020,1020,"Manufacture and preservation of fish, crustaceans and mollusks"
l10n_eg_activity_type_1030,1030,Manufacturing and preserving fruits and vegetables
l10n_eg_activity_type_1040,1040,Manufacture of vegetable and animal oils and fats
l10n_eg_activity_type_1050,1050,Dairy products manufacturing
l10n_eg_activity_type_1061,1061,Manufacture of grain mill products
l10n_eg_activity_type_1062,1062,Manufacture of starch and starch products
l10n_eg_activity_type_1071,1071,Manufacturing bakery products
l10n_eg_activity_type_1072,1072,Sugar industry
l10n_eg_activity_type_1073,1073,"Manufacture of cocoa, chocolate and sugar confectionery"
l10n_eg_activity_type_1074,1074,"Manufacturing pasta, strips, couscous and similar starchy products"
l10n_eg_activity_type_1075,1075,Meals and ready-made food industry
l10n_eg_activity_type_1079,1079,Manufacture of other products not classified elsewhere
l10n_eg_activity_type_1080,1080,Prepared animal food industry
l10n_eg_activity_type_1101,1101,"Spirits distilled, refined and mixed"
l10n_eg_activity_type_1102,1102,Winemaking
l10n_eg_activity_type_1103,1103,The manufacture of alcoholic drinks derived from the molten and the manufacture of molten
l10n_eg_activity_type_1104,1104,Manufacturing soft drinks and producing mineral water
l10n_eg_activity_type_1200,1200,Manufacture of tobacco products
l10n_eg_activity_type_1311,1311,Processing and spinning of textile fibers
l10n_eg_activity_type_1312,1312,Textile weave
l10n_eg_activity_type_1313,1313,The textile industry
l10n_eg_activity_type_1391,1391,Manufacture of knitted and crocheted fabrics
l10n_eg_activity_type_1392,1392,"Manufacture of ready-made textile accessories, except garment wear"
l10n_eg_activity_type_1393,1393,Carpet and blanket industry
l10n_eg_activity_type_1394,1394,"Manufacture of ropes, thick and double ropes and nets"
l10n_eg_activity_type_1399,1399,Other textile industry not elsewhere classified
l10n_eg_activity_type_1410,1410,Manufacture of garment with the exception of fur
l10n_eg_activity_type_1420,1420,Fur accessories industry
l10n_eg_activity_type_1430,1430,"The manufacture of clothing, knitted and crocheted"
l10n_eg_activity_type_1511,1511,"Tanning and processing of leather, fillings and dyeing of fur"
l10n_eg_activity_type_1512,1512,"Luggage, handbags and similar industries, along with saddles and horse sets"
l10n_eg_activity_type_1520,1520,Shoe manufacturing
l10n_eg_activity_type_1610,1610,Sawing wood and abrasion
l10n_eg_activity_type_1621,1621,Sheets made of wood veneer and wood-based panels
l10n_eg_activity_type_1622,1622,Manufacture of carpentry accessories intended for buildings and installations
l10n_eg_activity_type_1623,1623,Wooden boxes industry
l10n_eg_activity_type_1629,1629,"Manufacture of wood, wood products and cork, except furniture, and manufacture of articles produced from straw and sheets"
l10n_eg_activity_type_1701,1701,Paper and carvatard pulp industry
l10n_eg_activity_type_1702,1702,Manufacture of corrugated paper and paperboard and boxes made of paper and paperboard
l10n_eg_activity_type_1709,1709,Manufacture of other articles of paper and paperboard
l10n_eg_activity_type_1811,1811,printing
l10n_eg_activity_type_1812,1812,Printing service activities
l10n_eg_activity_type_1820,1820,Clone recorded media
l10n_eg_activity_type_1910,1910,Coke oven products industry
l10n_eg_activity_type_1920,1920,Refined petroleum products
l10n_eg_activity_type_2011,2011,Basic chemicals
l10n_eg_activity_type_2012,2012,Manufacture of fertilizers and nitrogen compounds
l10n_eg_activity_type_2013,2013,Plastics industry in its primary forms and synthetic rubber
l10n_eg_activity_type_2021,2021,Pesticide industry and other agricultural chemical products
l10n_eg_activity_type_2022,2022,"Manufacture of paints, varnishes, and similar coatings, printing inks and molds"
l10n_eg_activity_type_2023,2023,"Manufacture of soap, disinfectants, cleaning and polishing preparations, perfumes and cosmetics"
l10n_eg_activity_type_2029,2029,Manufacture of other chemical products not classified elsewhere
l10n_eg_activity_type_2030,2030,Industrial fiber industry
l10n_eg_activity_type_2100,2100,"Manufacture of pharmaceutical, chemical, and plant products"
l10n_eg_activity_type_2211,2211,"Manufacture of rubber tires and tubes, renewing and rebuilding the outer surfaces of rubber tires"
l10n_eg_activity_type_2219,2219,Manufacture of other rubber products
l10n_eg_activity_type_2220,2220,Plastics industry
l10n_eg_activity_type_2310,2310,Glass and its products industry
l10n_eg_activity_type_2391,2391,Manufacture of fusion products
l10n_eg_activity_type_2392,2392,Manufacture of Shale products for Building
l10n_eg_activity_type_2393,2393,Manufacture of other Porcelain and ceramic products
l10n_eg_activity_type_2394,2394,"Cement, lime and plaster industry"
l10n_eg_activity_type_2395,2395,"Manufacture of concrete products, cement and plaster"
l10n_eg_activity_type_2396,2396,"Cutting, forming and completing the stone processing"
l10n_eg_activity_type_2399,2399,Manufacture of non-metallic minerals products not classified elsewhere
l10n_eg_activity_type_2410,2410,The industry of basic iron and steel
l10n_eg_activity_type_2420,2420,Manufacture of precious and non-ferrous basic metals
l10n_eg_activity_type_2431,2431,Iron and steel casting
l10n_eg_activity_type_2432,2432,Non-ferrous metal casting
l10n_eg_activity_type_2511,2511,Structural metal products industry
l10n_eg_activity_type_2512,2512,Industry of tanks and metal containers
l10n_eg_activity_type_2513,2513,Water vapor generators except for central heating boilers in hot water
l10n_eg_activity_type_2520,2520,Arms and ammunition industry
l10n_eg_activity_type_2591,2591,"Forming metals by hammering, pressing, casting, rolling, and treatment of metal powders"
l10n_eg_activity_type_2592,2592,Metal processing and coating
l10n_eg_activity_type_2593,2593,"Manufacture of cutting tools, hand tools and general metal tools"
l10n_eg_activity_type_2599,2599,Manufacture of other fabricated metal products not classified elsewhere
l10n_eg_activity_type_2610,2610,Electronic components and panels industry
l10n_eg_activity_type_2620,2620,The manufacture of electronic computers and related devices
l10n_eg_activity_type_2630,2630,Communications equipment industry
l10n_eg_activity_type_2640,2640,Electronic devices industry
l10n_eg_activity_type_2651,2651,"Manufacturing measuring, testing, navigation and control devices"
l10n_eg_activity_type_2652,2652,Watch and alarm clock industry
l10n_eg_activity_type_2660,2660,"Radiation, medical and therapeutic electronic devices industry"
l10n_eg_activity_type_2670,2670,Optical equipment and imaging equipment industry
l10n_eg_activity_type_2680,2680,Optical and magnetic conveyor industry
l10n_eg_activity_type_2710,2710,"Manufacture of motors, generators, electrical transformers, devices and control panels for electricity distribution"
l10n_eg_activity_type_2720,2720,Manufacture of dry and stored batteries
l10n_eg_activity_type_2731,2731,Industrial fiber cable industry
l10n_eg_activity_type_2732,2732,Other electrical and electronic wires and cables
l10n_eg_activity_type_2733,2733,Wire devices industry
l10n_eg_activity_type_2740,2740,Electrical lighting devices industry
l10n_eg_activity_type_2750,2750,Home appliances industry
l10n_eg_activity_type_2790,2790,Other electrical appliances industry
l10n_eg_activity_type_2811,2811,"Manufacture of generators and engines, with the exception of aircraft, vehicles and motorcycles"
l10n_eg_activity_type_2812,2812,Liquid power devices industry
l10n_eg_activity_type_2813,2813,"Manufacture of pumps, compressors, tapes and other valves"
l10n_eg_activity_type_2814,2814,"Gears, carriers and driving devices industry"
l10n_eg_activity_type_2815,2815,"Manufacture of furnaces, furnaces and their incinerators"
l10n_eg_activity_type_2816,2816,The elevators and equipment needed for it
l10n_eg_activity_type_2817,2817,Manufacture of office equipment and equipment (excluding electronic computers and their accessories)
l10n_eg_activity_type_2818,2818,Manufacture of manual power steering equipment
l10n_eg_activity_type_2819,2819,Other equipment industry of various purposes
l10n_eg_activity_type_2821,2821,Agricultural and forestry equipment industry
l10n_eg_activity_type_2822,2822,Manufacture of equipment and machinery for forming metals
l10n_eg_activity_type_2823,2823,Metal equipment industry
l10n_eg_activity_type_2824,2824,Mining and quarrying and building equipment industry
l10n_eg_activity_type_2825,2825,"Manufacture of food, beverage and tobacco industries equipment"
l10n_eg_activity_type_2826,2826,"Manufacture of ready-made clothes, accessories, and leather production"
l10n_eg_activity_type_2829,2829,Manufacture of other special-purpose equipment
l10n_eg_activity_type_2910,2910,Manufacture of motor vehicles
l10n_eg_activity_type_2920,2920,Manufacture of motor vehicle bodies and the manufacture of trailers and semi-trailers
l10n_eg_activity_type_2930,2930,Manufacture of accessories and spare parts for motor vehicles
l10n_eg_activity_type_3011,3011,Building ship hulls and rafts
l10n_eg_activity_type_3012,3012,Manufacture of pleasure boats and sport boats
l10n_eg_activity_type_3020,3020,Railroad locomotives and rolling stock industry
l10n_eg_activity_type_3030,3030,Air and spacecraft industry
l10n_eg_activity_type_3040,3040,Manufacture of military military vehicles
l10n_eg_activity_type_3091,3091,Industry
l10n_eg_activity_type_3092,3092,Manufacture of ordinary bicycles and infirm vehicles
l10n_eg_activity_type_3099,3099,Other transportation equipment industry not classified elsewhere
l10n_eg_activity_type_3100,3100,Furniture Industry
l10n_eg_activity_type_3211,3211,Manufacture of jewelry and related items
l10n_eg_activity_type_3212,3212,Manufacture of imitation jewelry and related items
l10n_eg_activity_type_3220,3220,Musical instrument industry
l10n_eg_activity_type_3230,3230,Sports products industry
l10n_eg_activity_type_3240,3240,Make games and play
l10n_eg_activity_type_3250,3250,Manufacturing of dental and medical equipment and tools
l10n_eg_activity_type_3290,3290,Other industries not classified elsewhere
l10n_eg_activity_type_3311,3311,Repair of manufactured metal products
l10n_eg_activity_type_3312,3312,Machinery repair
l10n_eg_activity_type_3313,3313,Repair of electronic and optical devices
l10n_eg_activity_type_3314,3314,Electronic devices repair
l10n_eg_activity_type_3315,3315,"Repair of transport devices, except for motor vehicles"
l10n_eg_activity_type_3319,3319,Repair other devices
l10n_eg_activity_type_3320,3320,Installation of industrial equipment and devices
l10n_eg_activity_type_3510,3510,"Electric generators, transformers and power distributors"
l10n_eg_activity_type_3520,3520,Manufacture of sulfur gas and distribution of gaseous fuels by means of main pipes
l10n_eg_activity_type_3530,3530,Steam supply and air conditioning
l10n_eg_activity_type_3600,3600,"Water collection, treatment and supply"
l10n_eg_activity_type_3700,3700,Sewer
l10n_eg_activity_type_3811,3811,Collection of non-hazardous waste
l10n_eg_activity_type_3812,3812,Collection of hazardous waste
l10n_eg_activity_type_3821,3821,Treatment and disposal of non-hazardous waste
l10n_eg_activity_type_3822,3822,Treatment and disposal of hazardous waste
l10n_eg_activity_type_3830,3830,Material handling
l10n_eg_activity_type_3900,3900,Recycling activities and services and the disposal of other waste
l10n_eg_activity_type_4100,4100,Building constructions
l10n_eg_activity_type_4210,4210,Road and railway constructions
l10n_eg_activity_type_4220,4220,Construction for projects of public benefit
l10n_eg_activity_type_4290,4290,Construction for other civil engineering projects
l10n_eg_activity_type_4311,4311,Remove the installations
l10n_eg_activity_type_4312,4312,Preparing sites
l10n_eg_activity_type_4321,4321,Electrical installations
l10n_eg_activity_type_4322,4322,"Plumbing, heating and air-conditioning installations"
l10n_eg_activity_type_4329,4329,Other structural installations
l10n_eg_activity_type_4330,4330,Completion and finishing of buildings
l10n_eg_activity_type_4390,4390,Other specialized construction activities
l10n_eg_activity_type_4510,4510,Sale of motor vehicles
l10n_eg_activity_type_4520,4520,Maintenance and repair of motor vehicles
l10n_eg_activity_type_4530,4530,Sale of motor vehicle parts and accessories
l10n_eg_activity_type_4540,4540,"Sale, maintenance and repair of motorcycles, parts and accessories thereof"
l10n_eg_activity_type_4610,4610,Wholesale trade on the basis of a contract or a fee
l10n_eg_activity_type_4620,4620,Wholesale trade in agricultural raw materials and live animals
l10n_eg_activity_type_4630,4630,"Wholesale trade of food, beverages and tobacco"
l10n_eg_activity_type_4641,4641,"Wholesale trade of clothes, fabrics and shoes"
l10n_eg_activity_type_4649,4649,Wholesale trade for other household appliances
l10n_eg_activity_type_4651,4651,"Wholesale trade of computer hardware, accessories and computer software"
l10n_eg_activity_type_4652,4652,"Wholesale trade of electronic devices, communications devices and accessories"
l10n_eg_activity_type_4653,4653,"Wholesale trade for agricultural equipment, machinery and supplies"
l10n_eg_activity_type_4659,4659,Wholesale trade of equipment and other devices
l10n_eg_activity_type_4661,4661,"Wholesale trade of dry, liquid and gaseous fuels and related products"
l10n_eg_activity_type_4662,4662,Wholesale trade in precious metals and minerals
l10n_eg_activity_type_4663,4663,"Wholesale trade, supplies and equipment for building materials, hardware, plumbing and heating appliances"
l10n_eg_activity_type_4669,4669,"Wholesale trade for waste, waste and other products not classified elsewhere"
l10n_eg_activity_type_4690,4690,Non-specialized wholesale trade
l10n_eg_activity_type_4711,4711,"Retail sale in non-specialized stores of food, beverages or tobacco"
l10n_eg_activity_type_4719,4719,Other retail types in non-specialized stores
l10n_eg_activity_type_4721,4721,Retail sale in specialized food stores
l10n_eg_activity_type_4722,4722,Retail sale in specialized stores for drinks
l10n_eg_activity_type_4723,4723,Retail sale in specialized stores of tobacco products
l10n_eg_activity_type_4730,4730,Retail sale of specialized vehicles for fuel
l10n_eg_activity_type_4741,4741,"Retail sale in stores specialized in computer hardware, accessories, computer software, and communications equipment"
l10n_eg_activity_type_4751,4751,Retail sale in clothing stores
l10n_eg_activity_type_4752,4752,"Retail sale in specialized stores of hardware, paint and glass"
l10n_eg_activity_type_4753,4753,"Retail sale in specialized stores of carpets, blankets, wall and floor coverings"
l10n_eg_activity_type_4759,4759,"Retail sale in specialized stores of household electrical appliances, furniture, lighting equipment and other household appliances"
l10n_eg_activity_type_4761,4761,"Retail sale in specialized stores of books, newspapers, and stationery"
l10n_eg_activity_type_4762,4762,Retail sale in specialized stores of music and video recordings
l10n_eg_activity_type_4763,4763,Retail sale in specialized stores of sports equipment
l10n_eg_activity_type_4764,4764,Retail sale in specialized games and toys stores
l10n_eg_activity_type_4771,4771,"Retail sale in specialized stores of shoes, clothing and leather products"
l10n_eg_activity_type_4772,4772,"Retail sale in specialized stores of pharmaceutical, medical and pharmaceutical products, ornamental and cosmetic products"
l10n_eg_activity_type_4773,4773,Retail sale in specialized stores of other new products
l10n_eg_activity_type_4774,4774,Retail sale of used products
l10n_eg_activity_type_4781,4781,"Retail sale through kiosks and markets of food, soft drinks and tobacco products"
l10n_eg_activity_type_4782,4782,"Retail sale through kiosks and markets of clothes, fabrics and shoes"
l10n_eg_activity_type_4789,4789,Retail sale via stalls of other products
l10n_eg_activity_type_4742,4742,Retail sale in stores specialized in audio-visual equipment
l10n_eg_activity_type_4791,4791,Retail sale via mail requests or through the Internet
l10n_eg_activity_type_4799,4799,"Other types of retail sales that do not take place in stores, kiosks or markets"
l10n_eg_activity_type_4911,4911,Inland passenger transportation
l10n_eg_activity_type_4912,4912,Shipping by rail
l10n_eg_activity_type_4921,4921,Transporting land passengers outside and inside cities
l10n_eg_activity_type_4922,4922,Other types of passenger transport by land
l10n_eg_activity_type_4923,4923,Land transportation of goods by bus
l10n_eg_activity_type_4930,4930,Pipeline transportation
l10n_eg_activity_type_5011,5011,Transportation of marine and coastal passengers
l10n_eg_activity_type_5012,5012,Marine and coastal cargo transportation
l10n_eg_activity_type_5021,5021,Inland passenger water transport
l10n_eg_activity_type_5022,5022,Inland water transport of goods
l10n_eg_activity_type_5110,5110,Air transport of passengers
l10n_eg_activity_type_5120,5120,Air freight transport
l10n_eg_activity_type_5210,5210,Keep and store
l10n_eg_activity_type_5221,5221,Service activities related to road transport
l10n_eg_activity_type_5222,5222,Emergency service activities related to maritime transport
l10n_eg_activity_type_5223,5223,Emergency service activities related to air transport
l10n_eg_activity_type_5224,5224,Cargo handling
l10n_eg_activity_type_5229,5229,Other activities in support of the transfer
l10n_eg_activity_type_5310,5310,Mail activities
l10n_eg_activity_type_5320,5320,Parcel delivery activities
l10n_eg_activity_type_5510,5510,Short-term placement activities (rental - housing
l10n_eg_activity_type_5520,5520,"Campgrounds, parking lots, and locomotives"
l10n_eg_activity_type_5590,5590,Other types of placement
l10n_eg_activity_type_5610,5610,Restaurant service and food delivery activities by mobile means
l10n_eg_activity_type_5621,5621,Event catering
l10n_eg_activity_type_5629,5629,Other catering services activities
l10n_eg_activity_type_5630,5630,Light beverage service activities
l10n_eg_activity_type_5811,5811,Publishing books
l10n_eg_activity_type_5812,5812,Publish the directory and address lists
l10n_eg_activity_type_5813,5813,"Publishing newspapers, magazines and periodicals"
l10n_eg_activity_type_5819,5819,Other publishing activities
l10n_eg_activity_type_5820,5820,Computer Software Publishing
l10n_eg_activity_type_5911,5911,"Film, video and television program production activities"
l10n_eg_activity_type_5912,5912,"Subsequent activities for the production of movies, videos and television programs"
l10n_eg_activity_type_5913,5913,"Motion picture, video and television program distribution activities"
l10n_eg_activity_type_5914,5914,Film screening activities
l10n_eg_activity_type_5920,5920,Production and publishing of sound and music recordings
l10n_eg_activity_type_6010,6010,Broadcasting over radio stations
l10n_eg_activity_type_6020,6020,Television program preparation and broadcast activities
l10n_eg_activity_type_6110,6110,Wired telecommunications activities
l10n_eg_activity_type_6120,6120,Wireless communication activities
l10n_eg_activity_type_6130,6130,Satellite communication activities
l10n_eg_activity_type_6190,6190,Other telecommunications activities
l10n_eg_activity_type_6201,6201,Computer program preparation activities
l10n_eg_activity_type_6202,6202,Computer consultancy experience and facilities management activities related to computer fields
l10n_eg_activity_type_6209,6209,Other activities related to information technology and computer services
l10n_eg_activity_type_6311,6311,"Data processing, hosting and related activities"
l10n_eg_activity_type_6312,6312,Electronic portals
l10n_eg_activity_type_6391,6391,Activities of press agencies
l10n_eg_activity_type_6399,6399,Other activities for information services that are not classified in other locations
l10n_eg_activity_type_6411,6411,Central banks
l10n_eg_activity_type_6419,6419,Other financial intermediaries
l10n_eg_activity_type_6420,6420,Activities of holding companies
l10n_eg_activity_type_6430,6430,"Credit activities, provision of credits, and similar financial entities"
l10n_eg_activity_type_6491,6491,Financial leasing
l10n_eg_activity_type_6492,6492,Other forms of loans granted
l10n_eg_activity_type_6499,6499,"Other financial services activities, with the exception of insurance and credit provision activities for pensions not classified in other locations"
l10n_eg_activity_type_6511,6511,life insurance
l10n_eg_activity_type_6512,6512,Non-life insurance
l10n_eg_activity_type_6520,6520,re Insurance
l10n_eg_activity_type_6530,6530,Providing credits for pensions
l10n_eg_activity_type_6611,6611,Financial markets management
l10n_eg_activity_type_6612,6612,Security and commodity contracts brokerage
l10n_eg_activity_type_6619,6619,Auxiliary activities for financial services
l10n_eg_activity_type_6621,6621,Risk and damage assessment
l10n_eg_activity_type_6622,6622,Activities of insurance and brokerage agents
l10n_eg_activity_type_6629,6629,Other activities auxiliary to insurance and provision for pensions
l10n_eg_activity_type_6630,6630,Financial credit management activities
l10n_eg_activity_type_6810,6810,Real estate activities with own or leased property
l10n_eg_activity_type_6820,6820,Real estate activities on the basis of a contract or a fee
l10n_eg_activity_type_6910,6910,Legal activities
l10n_eg_activity_type_6920,6920,"Accounting, auditing, bookkeeping and tax advice activities"
l10n_eg_activity_type_7010,7010,The main office activities
l10n_eg_activity_type_7020,7020,Management consultancy activities
l10n_eg_activity_type_7110,7110,Architectural and engineering activities and related technical consulting
l10n_eg_activity_type_7120,7120,Technical tests and analyzes
l10n_eg_activity_type_7210,7210,Research and experimental development in the field of natural and engineering sciences
l10n_eg_activity_type_7220,7220,Experimental research and development in the field of social and human sciences
l10n_eg_activity_type_7310,7310,Advertising
l10n_eg_activity_type_7320,7320,Market studies and public opinion polls
l10n_eg_activity_type_7410,7410,Specialized design activities
l10n_eg_activity_type_7420,7420,Photographic activities
l10n_eg_activity_type_7490,7490,"Other specialized, scientific and artistic activities not classified elsewhere"
l10n_eg_activity_type_7500,7500,Veterinary activities
l10n_eg_activity_type_7710,7710,Renting motor vehicles
l10n_eg_activity_type_7721,7721,Renting and renting sports and leisure products and tools
l10n_eg_activity_type_7722,7722,Rental of video tapes and CDs
l10n_eg_activity_type_7729,7729,Renting and renting other personal and household products
l10n_eg_activity_type_7730,7730,Renting and leasing of other physical devices and equipment
l10n_eg_activity_type_7740,7740,"Rent forms of intellectual property and similar products, except for copyright works"
l10n_eg_activity_type_7810,7810,Activities of recruitment and appointment agencies
l10n_eg_activity_type_7820,7820,Activities of temporary employment agencies
l10n_eg_activity_type_7830,7830,Providing other human resources
l10n_eg_activity_type_7911,7911,Tourism agency services
l10n_eg_activity_type_7912,7912,Activities of tour guides
l10n_eg_activity_type_7990,7990,Other types of reservations and related activities
l10n_eg_activity_type_8010,8010,Private security activities
l10n_eg_activity_type_8020,8020,Security systems services activities
l10n_eg_activity_type_8030,8030,Investigation activities
l10n_eg_activity_type_8110,8110,Support activities for joint facilities
l10n_eg_activity_type_8121,8121,General cleaning of buildings
l10n_eg_activity_type_8129,8129,Building cleaning activities and other industrial facilities
l10n_eg_activity_type_8130,8130,Gardening services and maintenance activities
l10n_eg_activity_type_8211,8211,Joint office support services activities
l10n_eg_activity_type_8219,8219,"Photocopying, document processing and other specialized office support services activities"
l10n_eg_activity_type_8220,8220,Information center services
l10n_eg_activity_type_8230,8230,Organizing trade conferences and exhibitions
l10n_eg_activity_type_8291,8291,Activities of collection agencies and lending offices
l10n_eg_activity_type_8292,8292,Packaging activities
l10n_eg_activity_type_8299,8299,Other support services activities that are not classified in other locations
l10n_eg_activity_type_8411,8411,Public administration activities
l10n_eg_activity_type_8412,8412,"Organizing activities to provide health care, education, educational services and other social services, with the exception of social security"
l10n_eg_activity_type_8413,8413,Organize and contribute to effective business operations
l10n_eg_activity_type_8421,8421,Foreign affairs
l10n_eg_activity_type_8422,8422,Defense activities
l10n_eg_activity_type_8423,8423,Security and public order activities
l10n_eg_activity_type_8430,8430,Compulsory social insurance activities
l10n_eg_activity_type_8510,8510,Primary and pre-primary education
l10n_eg_activity_type_8521,8521,General secondary education
l10n_eg_activity_type_8522,8522,Technical and vocational secondary education
l10n_eg_activity_type_8530,8530,Higher Education
l10n_eg_activity_type_8541,8541,Sports and rehabilitation education
l10n_eg_activity_type_8542,8542,Cultural education
l10n_eg_activity_type_8549,8549,Other types of education not classified elsewhere
l10n_eg_activity_type_8550,8550,Activities in support of education
l10n_eg_activity_type_8610,8610,Hospital activities
l10n_eg_activity_type_8620,8620,Activities related to medicine and dentistry
l10n_eg_activity_type_8690,8690,Other activities related to human health
l10n_eg_activity_type_8710,8710,Nursing facilities for sanatoriums
l10n_eg_activity_type_8720,8720,"Nursing care facilities for special needs clinics, mental illnesses and physical abuse"
l10n_eg_activity_type_8730,8730,Spa facilities for the elderly and disabled
l10n_eg_activity_type_8790,8790,Other spa care facilities
l10n_eg_activity_type_8810,8810,Social work activities for the infirm and disabled that take place without accommodation
l10n_eg_activity_type_8890,8890,Other social business activities that take place without residence
l10n_eg_activity_type_9000,9000,Creative and recreational art activities
l10n_eg_activity_type_9101,9101,Library and archive activities
l10n_eg_activity_type_9102,9102,Museum activities and restoration of historic sites and buildings
l10n_eg_activity_type_9103,9103,Botanical and zoological gardens and natural wildlife activities
l10n_eg_activity_type_9200,9200,Betting activities and gambling
l10n_eg_activity_type_9311,9311,Providing sports facilities
l10n_eg_activity_type_9312,9312,Sports club activities
l10n_eg_activity_type_9319,9319,Other sports activities
l10n_eg_activity_type_9321,9321,Recreational activities and performances in parks
l10n_eg_activity_type_9329,9329,Other leisure and entertainment activities not classified elsewhere
l10n_eg_activity_type_9411,9411,"The activities of commercial enterprises, employers and professional membership organizations"
l10n_eg_activity_type_9412,9412,Activities of professional membership organizations
l10n_eg_activity_type_9420,9420,Trade union activities
l10n_eg_activity_type_9491,9491,Activities of religious organizations
l10n_eg_activity_type_9492,9492,Activities of political organizations
l10n_eg_activity_type_9499,9499,Activities of other membership organizations not classified elsewhere
l10n_eg_activity_type_9511,9511,Computer repair and accessories
l10n_eg_activity_type_9512,9512,Communication equipment repair
l10n_eg_activity_type_9521,9521,Electronic devices repair
l10n_eg_activity_type_9522,9522,"Repair of tools, household appliances, and garden care equipment"
l10n_eg_activity_type_9523,9523,Shoe and leather products repair
l10n_eg_activity_type_9524,9524,Repair of furniture and household items
l10n_eg_activity_type_9529,9529,Repair of other household and personal products
l10n_eg_activity_type_9601,9601,Wash and clean textile and fur products
l10n_eg_activity_type_9602,9602,Hair styling and other cosmetics
l10n_eg_activity_type_9603,9603,Funeral and related activities
l10n_eg_activity_type_9609,9609,Other personal services activities not classified elsewhere
