year,date,holiday
2029,2029-06-04,The Yang di-Pertuan Agong's Birthday
2029,2029-07-24,The Prophet Muhammad's Birthday (Tentative Date)
2029,2029-08-31,Malaysia's National Day
2029,2029-09-16,Malaysia Day
2029,2029-12-25,Christmas Day
2030,2030-02-03,Chinese New Year's Day
2030,2030-02-04,Second Day of Chinese New Year
2030,2030-02-05,Hari Raya Puasa (Tentative Date)
2030,2030-02-06,Hari Raya Puasa Day 2 (Tentative Date)
2030,2030-04-14,Hari Raya Haji (Tentative Date)
2030,2030-04-15,Hari Raya Haji (Day 2) (Tentative Date)
2030,2030-05-01,Labour Day
2030,2030-05-04,Muharram (Tentative Date)
2030,2030-06-03,The Yang di-Pertuan Agong's Birthday
2030,2030-07-13,The Prophet Muhammad's Birthday (Tentative Date)
2030,2030-08-31,Malaysia's National Day
2030,2030-09-16,Malaysia Day
2030,2030-12-25,Christmas Day
2031,2031-01-23,Chinese New Year's Day
2031,2031-01-24,Second Day of Chinese New Year
2031,2031-01-25,Hari Raya Puasa (Tentative Date)
2031,2031-01-26,Hari Raya Puasa Day 2 (Tentative Date)
2031,2031-04-03,Hari Raya Haji (Tentative Date)
2031,2031-04-04,Hari Raya Haji (Day 2) (Tentative Date)
2031,2031-04-23,Muharram (Tentative Date)
2031,2031-05-01,Labour Day
2031,2031-06-02,The Yang di-Pertuan Agong's Birthday
2031,2031-07-02,The Prophet Muhammad's Birthday (Tentative Date)
2031,2031-08-31,Malaysia's National Day
2031,2031-09-01,Day off for Malaysia's National Day
2031,2031-09-16,Malaysia Day
2031,2031-12-25,Christmas Day
2032,2032-01-14,Hari Raya Puasa (Tentative Date)
2032,2032-01-15,Hari Raya Puasa Day 2 (Tentative Date)
2032,2032-02-11,Chinese New Year's Day
2032,2032-02-12,Second Day of Chinese New Year
2032,2032-03-22,Hari Raya Haji (Tentative Date)
2032,2032-03-23,Hari Raya Haji (Day 2) (Tentative Date)
2032,2032-04-12,Muharram (Tentative Date)
2032,2032-05-01,Labour Day
2032,2032-06-07,The Yang di-Pertuan Agong's Birthday
2032,2032-06-21,The Prophet Muhammad's Birthday (Tentative Date)
2032,2032-08-31,Malaysia's National Day
2032,2032-09-16,Malaysia Day
2032,2032-12-25,Christmas Day
2033,2033-01-03,Hari Raya Puasa (Tentative Date)
2033,2033-01-04,Hari Raya Puasa Day 2 (Tentative Date)
2033,2033-01-31,Chinese New Year's Day
2033,2033-02-01,Second Day of Chinese New Year
2033,2033-03-12,Hari Raya Haji (Tentative Date)
2033,2033-03-13,Hari Raya Haji (Day 2) (Tentative Date)
2033,2033-04-01,Muharram (Tentative Date)
2033,2033-05-01,Labour Day
2033,2033-05-02,Labour Day observed
2033,2033-06-06,The Yang di-Pertuan Agong's Birthday
2033,2033-06-10,The Prophet Muhammad's Birthday (Tentative Date)
2033,2033-08-31,Malaysia's National Day
2033,2033-09-16,Malaysia Day
2033,2033-12-23,Hari Raya Puasa (Tentative Date)
2033,2033-12-24,Hari Raya Puasa Day 2 (Tentative Date)
2033,2033-12-25,Christmas Day
2033,2033-12-26,Christmas Day observed
2034,2034-02-19,Chinese New Year's Day
2034,2034-02-20,Second Day of Chinese New Year
2034,2034-03-01,Hari Raya Haji (Tentative Date)
2034,2034-03-02,Hari Raya Haji (Day 2) (Tentative Date)
2034,2034-03-21,Muharram (Tentative Date)
2034,2034-05-01,Labour Day
2034,2034-05-30,The Prophet Muhammad's Birthday (Tentative Date)
2034,2034-06-05,The Yang di-Pertuan Agong's Birthday
2034,2034-08-31,Malaysia's National Day
2034,2034-09-16,Malaysia Day
2034,2034-12-12,Hari Raya Puasa (Tentative Date)
2034,2034-12-13,Hari Raya Puasa Day 2 (Tentative Date)
2034,2034-12-25,Christmas Day
2035,2035-02-08,Chinese New Year's Day
2035,2035-02-09,Second Day of Chinese New Year
2035,2035-02-18,Hari Raya Haji (Tentative Date)
2035,2035-02-19,Hari Raya Haji (Day 2) (Tentative Date)
2035,2035-03-11,Muharram (Tentative Date)
2035,2035-05-01,Labour Day
2035,2035-05-20,The Prophet Muhammad's Birthday (Tentative Date)
2035,2035-06-04,The Yang di-Pertuan Agong's Birthday
2035,2035-08-31,Malaysia's National Day
2035,2035-09-16,Malaysia Day
2035,2035-12-02,Hari Raya Puasa (Tentative Date)
2035,2035-12-03,Hari Raya Puasa Day 2 (Tentative Date)
2035,2035-12-25,Christmas Day
2036,2036-01-28,Chinese New Year's Day
2036,2036-01-29,Second Day of Chinese New Year
2036,2036-02-08,Hari Raya Haji (Tentative Date)
2036,2036-02-09,Hari Raya Haji (Day 2) (Tentative Date)
2036,2036-02-28,Muharram (Tentative Date)
2036,2036-05-01,Labour Day
2036,2036-05-08,The Prophet Muhammad's Birthday (Tentative Date)
2036,2036-06-02,The Yang di-Pertuan Agong's Birthday
2036,2036-08-31,Malaysia's National Day
2036,2036-09-01,Day off for Malaysia's National Day
2036,2036-09-16,Malaysia Day
2036,2036-11-20,Hari Raya Puasa (Tentative Date)
2036,2036-11-21,Hari Raya Puasa Day 2 (Tentative Date)
2036,2036-12-25,Christmas Day
2037,2037-01-27,Hari Raya Haji (Tentative Date)
2037,2037-01-28,Hari Raya Haji (Day 2) (Tentative Date)
2037,2037-02-15,Chinese New Year's Day
2037,2037-02-16,Second Day of Chinese New Year
2037,2037-02-17,Muharram (Tentative Date)
2037,2037-04-28,The Prophet Muhammad's Birthday (Tentative Date)
2037,2037-05-01,Labour Day
2037,2037-06-01,The Yang di-Pertuan Agong's Birthday
2037,2037-08-31,Malaysia's National Day
2037,2037-09-16,Malaysia Day
2037,2037-11-10,Hari Raya Puasa (Tentative Date)
2037,2037-11-11,Hari Raya Puasa Day 2 (Tentative Date)
2037,2037-12-25,Christmas Day
2038,2038-01-17,Hari Raya Haji (Tentative Date)
2038,2038-01-18,Hari Raya Haji (Day 2) (Tentative Date)
2038,2038-02-04,Chinese New Year's Day
2038,2038-02-05,Second Day of Chinese New Year
2038,2038-02-06,Muharram (Tentative Date)
2038,2038-04-17,The Prophet Muhammad's Birthday (Tentative Date)
2038,2038-05-01,Labour Day
2038,2038-06-07,The Yang di-Pertuan Agong's Birthday
2038,2038-08-31,Malaysia's National Day
2038,2038-09-16,Malaysia Day
2038,2038-10-30,Hari Raya Puasa (Tentative Date)
2038,2038-10-31,Hari Raya Puasa Day 2 (Tentative Date)
2038,2038-12-25,Christmas Day
2039,2039-01-06,Hari Raya Haji (Tentative Date)
2039,2039-01-07,Hari Raya Haji (Day 2) (Tentative Date)
2039,2039-01-24,Chinese New Year's Day
2039,2039-01-25,Second Day of Chinese New Year
2039,2039-01-26,Muharram (Tentative Date)
2039,2039-04-06,The Prophet Muhammad's Birthday (Tentative Date)
2039,2039-05-01,Labour Day
2039,2039-05-02,Labour Day observed
2039,2039-06-06,The Yang di-Pertuan Agong's Birthday
2039,2039-08-31,Malaysia's National Day
2039,2039-09-16,Malaysia Day
2039,2039-10-19,Hari Raya Puasa (Tentative Date)
2039,2039-10-20,Hari Raya Puasa Day 2 (Tentative Date)
2039,2039-12-25,Christmas Day
2039,2039-12-26,Christmas Day observed
2039,2039-12-26,Hari Raya Haji (Tentative Date)
2039,2039-12-27,Hari Raya Haji (Day 2) (Tentative Date)
2040,2040-01-16,Muharram (Tentative Date)
2040,2040-02-12,Chinese New Year's Day
2040,2040-02-13,Second Day of Chinese New Year
2040,2040-03-26,The Prophet Muhammad's Birthday (Tentative Date)
2040,2040-05-01,Labour Day
2040,2040-06-04,The Yang di-Pertuan Agong's Birthday
2040,2040-08-31,Malaysia's National Day
2040,2040-09-16,Malaysia Day
2040,2040-10-08,Hari Raya Puasa (Tentative Date)
2040,2040-10-09,Hari Raya Puasa Day 2 (Tentative Date)
2040,2040-12-15,Hari Raya Haji (Tentative Date)
2040,2040-12-16,Hari Raya Haji (Day 2) (Tentative Date)
2040,2040-12-25,Christmas Day
2041,2041-02-17,Chinese New Year's Day
2041,2041-02-18,Second Day of Chinese New Year
2041,2041-03-20,Hari Raya Puasa (Tentative Date)
2041,2041-03-21,Hari Raya Puasa Day 2 (Tentative Date)
2041,2041-05-01,Labour Day
2041,2041-05-27,Hari Raya Haji (Tentative Date)
2041,2041-05-28,Hari Raya Haji (Day 2) (Tentative Date)
2041,2041-05-31,Wesak Day
2041,2041-06-01,The Yang di-Pertuan Agong's Birthday
2041,2041-06-17,Muharram (Tentative Date)
2041,2041-08-25,The Prophet Muhammad's Birthday (Tentative Date)
2041,2041-08-31,Malaysia's National Day
2041,2041-09-16,Malaysia Day
2041,2041-11-08,Diwali
2041,2041-12-25,Christmas Day
2042,2042-02-17,Chinese New Year's Day
2042,2042-02-18,Second Day of Chinese New Year
2042,2042-03-20,Hari Raya Puasa (Tentative Date)
2042,2042-03-21,Hari Raya Puasa Day 2 (Tentative Date)
2042,2042-05-01,Labour Day
2042,2042-05-27,Hari Raya Haji (Tentative Date)
2042,2042-05-28,Hari Raya Haji (Day 2) (Tentative Date)
2042,2042-05-31,Wesak Day
2042,2042-06-01,The Yang di-Pertuan Agong's Birthday
2042,2042-06-17,Muharram (Tentative Date)
2042,2042-08-25,The Prophet Muhammad's Birthday (Tentative Date)
2042,2042-08-31,Malaysia's National Day
2042,2042-09-16,Malaysia Day
2042,2042-11-08,Diwali
2042,2042-12-25,Christmas Day
2043,2043-02-17,Chinese New Year's Day
2043,2043-02-18,Second Day of Chinese New Year
2043,2043-03-20,Hari Raya Puasa (Tentative Date)
2043,2043-03-21,Hari Raya Puasa Day 2 (Tentative Date)
2043,2043-05-01,Labour Day
2043,2043-05-27,Hari Raya Haji (Tentative Date)
2043,2043-05-28,Hari Raya Haji (Day 2) (Tentative Date)
2043,2043-05-31,Wesak Day
2043,2043-06-01,The Yang di-Pertuan Agong's Birthday
2043,2043-06-17,Muharram (Tentative Date)
2043,2043-08-25,The Prophet Muhammad's Birthday (Tentative Date)
2043,2043-08-31,Malaysia's National Day
2043,2043-09-16,Malaysia Day
2043,2043-11-08,Diwali
2043,2043-12-25,Christmas Day
2044,2044-02-17,Chinese New Year's Day
2044,2044-02-18,Second Day of Chinese New Year
2044,2044-03-20,Hari Raya Puasa (Tentative Date)
2044,2044-03-21,Hari Raya Puasa Day 2 (Tentative Date)
2044,2044-05-01,Labour Day
2044,2044-05-27,Hari Raya Haji (Tentative Date)
2044,2044-05-28,Hari Raya Haji (Day 2) (Tentative Date)
2044,2044-05-31,Wesak Day
2044,2044-06-01,The Yang di-Pertuan Agong's Birthday
2044,2044-06-17,Muharram (Tentative Date)
2044,2044-08-25,The Prophet Muhammad's Birthday (Tentative Date)
2044,2044-08-31,Malaysia's National Day
2044,2044-09-16,Malaysia Day
2044,2044-11-08,Diwali
2044,2044-12-25,Christmas Day
2045,2045-02-17,Chinese New Year's Day
2045,2045-02-18,Second Day of Chinese New Year
2045,2045-03-20,Hari Raya Puasa (Tentative Date)
2045,2045-03-21,Hari Raya Puasa Day 2 (Tentative Date)
2045,2045-05-01,Labour Day
2045,2045-05-27,Hari Raya Haji (Tentative Date)
2045,2045-05-28,Hari Raya Haji (Day 2) (Tentative Date)
2045,2045-05-31,Wesak Day
2045,2045-06-01,The Yang di-Pertuan Agong's Birthday
2045,2045-06-17,Muharram (Tentative Date)
2045,2045-08-25,The Prophet Muhammad's Birthday (Tentative Date)
2045,2045-08-31,Malaysia's National Day
2045,2045-09-16,Malaysia Day
2045,2045-11-08,Diwali
2045,2045-12-25,Christmas Day
2046,2046-02-17,Chinese New Year's Day
2046,2046-02-18,Second Day of Chinese New Year
2046,2046-03-20,Hari Raya Puasa (Tentative Date)
2046,2046-03-21,Hari Raya Puasa Day 2 (Tentative Date)
2046,2046-05-01,Labour Day
2046,2046-05-27,Hari Raya Haji (Tentative Date)
2046,2046-05-28,Hari Raya Haji (Day 2) (Tentative Date)
2046,2046-05-31,Wesak Day
2046,2046-06-01,The Yang di-Pertuan Agong's Birthday
2046,2046-06-17,Muharram (Tentative Date)
2046,2046-08-25,The Prophet Muhammad's Birthday (Tentative Date)
2046,2046-08-31,Malaysia's National Day
2046,2046-09-16,Malaysia Day
2046,2046-11-08,Diwali
2046,2046-12-25,Christmas Day
2047,2047-02-17,Chinese New Year's Day
2047,2047-02-18,Second Day of Chinese New Year
2047,2047-03-20,Hari Raya Puasa (Tentative Date)
2047,2047-03-21,Hari Raya Puasa Day 2 (Tentative Date)
2047,2047-05-01,Labour Day
2047,2047-05-27,Hari Raya Haji (Tentative Date)
2047,2047-05-28,Hari Raya Haji (Day 2) (Tentative Date)
2047,2047-05-31,Wesak Day
2047,2047-06-01,The Yang di-Pertuan Agong's Birthday
2047,2047-06-17,Muharram (Tentative Date)
2047,2047-08-25,The Prophet Muhammad's Birthday (Tentative Date)
2047,2047-08-31,Malaysia's National Day
2047,2047-09-16,Malaysia Day
2047,2047-11-08,Diwali
2047,2047-12-25,Christmas Day
2048,2048-02-17,Chinese New Year's Day
2048,2048-02-18,Second Day of Chinese New Year
2048,2048-03-20,Hari Raya Puasa (Tentative Date)
2048,2048-03-21,Hari Raya Puasa Day 2 (Tentative Date)
2048,2048-05-01,Labour Day
2048,2048-05-27,Hari Raya Haji (Tentative Date)
2048,2048-05-28,Hari Raya Haji (Day 2) (Tentative Date)
2048,2048-05-31,Wesak Day
2048,2048-06-01,The Yang di-Pertuan Agong's Birthday
2048,2048-06-17,Muharram (Tentative Date)
2048,2048-08-25,The Prophet Muhammad's Birthday (Tentative Date)
2048,2048-08-31,Malaysia's National Day
2048,2048-09-16,Malaysia Day
2048,2048-11-08,Diwali
2048,2048-12-25,Christmas Day
2049,2049-02-17,Chinese New Year's Day
2049,2049-02-18,Second Day of Chinese New Year
2049,2049-03-20,Hari Raya Puasa (Tentative Date)
2049,2049-03-21,Hari Raya Puasa Day 2 (Tentative Date)
2049,2049-05-01,Labour Day
2049,2049-05-27,Hari Raya Haji (Tentative Date)
2049,2049-05-28,Hari Raya Haji (Day 2) (Tentative Date)
2049,2049-05-31,Wesak Day
2049,2049-06-01,The Yang di-Pertuan Agong's Birthday
2049,2049-06-17,Muharram (Tentative Date)
2049,2049-08-25,The Prophet Muhammad's Birthday (Tentative Date)
2049,2049-08-31,Malaysia's National Day
2049,2049-09-16,Malaysia Day
2049,2049-11-08,Diwali
2049,2049-12-25,Christmas Day
2050,2050-02-17,Chinese New Year's Day
2050,2050-02-18,Second Day of Chinese New Year
2050,2050-03-20,Hari Raya Puasa (Tentative Date)
2050,2050-03-21,Hari Raya Puasa Day 2 (Tentative Date)
2050,2050-05-01,Labour Day
2050,2050-05-27,Hari Raya Haji (Tentative Date)
2050,2050-05-28,Hari Raya Haji (Day 2) (Tentative Date)
2050,2050-05-31,Wesak Day
2050,2050-06-01,The Yang di-Pertuan Agong's Birthday
2050,2050-06-17,Muharram (Tentative Date)
2050,2050-08-25,The Prophet Muhammad's Birthday (Tentative Date)
2050,2050-08-31,Malaysia's National Day
2050,2050-09-16,Malaysia Day
2050,2050-11-08,Diwali
2050,2050-12-25,Christmas Day
