year,date,holiday
2031,2031-01-27,Eid al-Fitr Holiday (Tentative Date)
2031,2031-04-01,Arafah (Tentative Date)
2031,2031-04-02,Eid al-Adha (Tentative Date)
2031,2031-04-03,Eid al-Adha Holiday (Tentative Date)
2031,2031-04-04,Eid al-Adha Holiday (Tentative Date)
2031,2031-04-05,Eid al-Adha Holiday (Tentative Date)
2031,2031-04-23,Muharram (Tentative Date)
2031,2031-05-01,Labour Day
2031,2031-05-25,Independence Day
2031,2031-07-02,Prophet's Birthday (Tentative Date)
2031,2031-12-25,Christmas Day
2032,2032-01-01,New Year's Day
2032,2032-01-14,Eid al-Fitr (Tentative Date)
2032,2032-01-15,Eid al-Fitr Holiday (Tentative Date)
2032,2032-01-16,Eid al-Fitr Holiday (Tentative Date)
2032,2032-01-17,Eid al-Fitr Holiday (Tentative Date)
2032,2032-03-21,Arafah (Tentative Date)
2032,2032-03-22,Eid al-Adha (Tentative Date)
2032,2032-03-23,Eid al-Adha Holiday (Tentative Date)
2032,2032-03-24,Eid al-Adha Holiday (Tentative Date)
2032,2032-03-25,Eid al-Adha Holiday (Tentative Date)
2032,2032-04-11,Muharram (Tentative Date)
2032,2032-05-01,Labour Day
2032,2032-05-25,Independence Day
2032,2032-06-20,Prophet's Birthday (Tentative Date)
2032,2032-12-25,Christmas Day
2033,2033-01-01,New Year's Day
2033,2033-01-02,Eid al-Fitr (Tentative Date)
2033,2033-01-03,Eid al-Fitr Holiday (Tentative Date)
2033,2033-01-04,Eid al-Fitr Holiday (Tentative Date)
2033,2033-01-05,Eid al-Fitr Holiday (Tentative Date)
2033,2033-03-10,Arafah (Tentative Date)
2033,2033-03-11,Eid al-Adha (Tentative Date)
2033,2033-03-12,Eid al-Adha Holiday (Tentative Date)
2033,2033-03-13,Eid al-Adha Holiday (Tentative Date)
2033,2033-03-14,Eid al-Adha Holiday (Tentative Date)
2033,2033-04-01,Muharram (Tentative Date)
2033,2033-05-01,Labour Day
2033,2033-05-25,Independence Day
2033,2033-06-10,Prophet's Birthday (Tentative Date)
2033,2033-12-23,Eid al-Fitr (Tentative Date)
2033,2033-12-24,Eid al-Fitr Holiday (Tentative Date)
2033,2033-12-25,Christmas Day
2033,2033-12-25,Eid al-Fitr Holiday (Tentative Date)
2033,2033-12-26,Eid al-Fitr Holiday (Tentative Date)
2034,2034-01-01,New Year's Day
2034,2034-02-28,Arafah (Tentative Date)
2034,2034-03-01,Eid al-Adha (Tentative Date)
2034,2034-03-02,Eid al-Adha Holiday (Tentative Date)
2034,2034-03-03,Eid al-Adha Holiday (Tentative Date)
2034,2034-03-04,Eid al-Adha Holiday (Tentative Date)
2034,2034-03-21,Muharram (Tentative Date)
2034,2034-05-01,Labour Day
2034,2034-05-25,Independence Day
2034,2034-05-30,Prophet's Birthday (Tentative Date)
2034,2034-12-12,Eid al-Fitr (Tentative Date)
2034,2034-12-13,Eid al-Fitr Holiday (Tentative Date)
2034,2034-12-14,Eid al-Fitr Holiday (Tentative Date)
2034,2034-12-15,Eid al-Fitr Holiday (Tentative Date)
2034,2034-12-25,Christmas Day
2035,2035-01-01,New Year's Day
2035,2035-02-17,Arafah (Tentative Date)
2035,2035-02-18,Eid al-Adha (Tentative Date)
2035,2035-02-19,Eid al-Adha Holiday (Tentative Date)
2035,2035-02-20,Eid al-Adha Holiday (Tentative Date)
2035,2035-02-21,Eid al-Adha Holiday (Tentative Date)
2035,2035-03-11,Muharram (Tentative Date)
2035,2035-05-01,Labour Day
2035,2035-05-20,Prophet's Birthday (Tentative Date)
2035,2035-05-25,Independence Day
2035,2035-12-01,Eid al-Fitr (Tentative Date)
2035,2035-12-02,Eid al-Fitr Holiday (Tentative Date)
2035,2035-12-03,Eid al-Fitr Holiday (Tentative Date)
2035,2035-12-04,Eid al-Fitr Holiday (Tentative Date)
2035,2035-12-25,Christmas Day
2036,2036-01-01,New Year's Day
2036,2036-02-06,Arafah (Tentative Date)
2036,2036-02-07,Eid al-Adha (Tentative Date)
2036,2036-02-08,Eid al-Adha Holiday (Tentative Date)
2036,2036-02-09,Eid al-Adha Holiday (Tentative Date)
2036,2036-02-10,Eid al-Adha Holiday (Tentative Date)
2036,2036-02-28,Muharram (Tentative Date)
2036,2036-05-01,Labour Day
2036,2036-05-08,Prophet's Birthday (Tentative Date)
2036,2036-05-25,Independence Day
2036,2036-11-19,Eid al-Fitr (Tentative Date)
2036,2036-11-20,Eid al-Fitr Holiday (Tentative Date)
2036,2036-11-21,Eid al-Fitr Holiday (Tentative Date)
2036,2036-11-22,Eid al-Fitr Holiday (Tentative Date)
2036,2036-12-25,Christmas Day
2037,2037-01-01,New Year's Day
2037,2037-01-25,Arafah (Tentative Date)
2037,2037-01-26,Eid al-Adha (Tentative Date)
2037,2037-01-27,Eid al-Adha Holiday (Tentative Date)
2037,2037-01-28,Eid al-Adha Holiday (Tentative Date)
2037,2037-01-29,Eid al-Adha Holiday (Tentative Date)
2037,2037-02-16,Muharram (Tentative Date)
2037,2037-04-28,Prophet's Birthday (Tentative Date)
2037,2037-05-01,Labour Day
2037,2037-05-25,Independence Day
2037,2037-11-08,Eid al-Fitr (Tentative Date)
2037,2037-11-09,Eid al-Fitr Holiday (Tentative Date)
2037,2037-11-10,Eid al-Fitr Holiday (Tentative Date)
2037,2037-11-11,Eid al-Fitr Holiday (Tentative Date)
2037,2037-12-25,Christmas Day
2038,2038-01-01,New Year's Day
2038,2038-01-15,Arafah (Tentative Date)
2038,2038-01-16,Eid al-Adha (Tentative Date)
2038,2038-01-17,Eid al-Adha Holiday (Tentative Date)
2038,2038-01-18,Eid al-Adha Holiday (Tentative Date)
2038,2038-01-19,Eid al-Adha Holiday (Tentative Date)
2038,2038-02-05,Muharram (Tentative Date)
2038,2038-04-17,Prophet's Birthday (Tentative Date)
2038,2038-05-01,Labour Day
2038,2038-05-25,Independence Day
2038,2038-10-29,Eid al-Fitr (Tentative Date)
2038,2038-10-30,Eid al-Fitr Holiday (Tentative Date)
2038,2038-10-31,Eid al-Fitr Holiday (Tentative Date)
2038,2038-11-01,Eid al-Fitr Holiday (Tentative Date)
2038,2038-12-25,Christmas Day
2039,2039-01-01,New Year's Day
2039,2039-01-04,Arafah (Tentative Date)
2039,2039-01-05,Eid al-Adha (Tentative Date)
2039,2039-01-06,Eid al-Adha Holiday (Tentative Date)
2039,2039-01-07,Eid al-Adha Holiday (Tentative Date)
2039,2039-01-08,Eid al-Adha Holiday (Tentative Date)
2039,2039-01-26,Muharram (Tentative Date)
2039,2039-04-06,Prophet's Birthday (Tentative Date)
2039,2039-05-01,Labour Day
2039,2039-05-25,Independence Day
2039,2039-10-19,Eid al-Fitr (Tentative Date)
2039,2039-10-20,Eid al-Fitr Holiday (Tentative Date)
2039,2039-10-21,Eid al-Fitr Holiday (Tentative Date)
2039,2039-10-22,Eid al-Fitr Holiday (Tentative Date)
2039,2039-12-25,Arafah (Tentative Date)
2039,2039-12-25,Christmas Day
2039,2039-12-26,Eid al-Adha (Tentative Date)
2039,2039-12-27,Eid al-Adha Holiday (Tentative Date)
2039,2039-12-28,Eid al-Adha Holiday (Tentative Date)
2039,2039-12-29,Eid al-Adha Holiday (Tentative Date)
2040,2040-01-01,New Year's Day
2040,2040-01-15,Muharram (Tentative Date)
2040,2040-03-25,Prophet's Birthday (Tentative Date)
2040,2040-05-01,Labour Day
2040,2040-05-25,Independence Day
2040,2040-10-07,Eid al-Fitr (Tentative Date)
2040,2040-10-08,Eid al-Fitr Holiday (Tentative Date)
2040,2040-10-09,Eid al-Fitr Holiday (Tentative Date)
2040,2040-10-10,Eid al-Fitr Holiday (Tentative Date)
2040,2040-12-13,Arafah (Tentative Date)
2040,2040-12-14,Eid al-Adha (Tentative Date)
2040,2040-12-15,Eid al-Adha Holiday (Tentative Date)
2040,2040-12-16,Eid al-Adha Holiday (Tentative Date)
2040,2040-12-17,Eid al-Adha Holiday (Tentative Date)
2040,2040-12-25,Christmas Day
2041,2041-01-01,New Year's Day
2041,2041-03-19,Eid al-Fitr (Tentative Date)
2041,2041-03-20,Eid al-Fitr Holiday (Tentative Date)
2041,2041-03-21,Eid al-Fitr Holiday (Tentative Date)
2041,2041-03-22,Eid al-Fitr Holiday (Tentative Date)
2041,2041-05-01,Labour Day
2041,2041-05-25,Independence Day
2041,2041-05-26,Arafah (Tentative Date)
2041,2041-05-27,Eid al-Adha (Tentative Date)
2041,2041-05-28,Eid al-Adha Holiday (Tentative Date)
2041,2041-05-29,Eid al-Adha Holiday (Tentative Date)
2041,2041-05-30,Eid al-Adha Holiday (Tentative Date)
2041,2041-06-16,Muharram (Tentative Date)
2041,2041-08-25,Prophet's Birthday (Tentative Date)
2041,2041-12-25,Christmas Day
2042,2042-01-01,New Year's Day
2042,2042-03-19,Eid al-Fitr (Tentative Date)
2042,2042-03-20,Eid al-Fitr Holiday (Tentative Date)
2042,2042-03-21,Eid al-Fitr Holiday (Tentative Date)
2042,2042-03-22,Eid al-Fitr Holiday (Tentative Date)
2042,2042-05-01,Labour Day
2042,2042-05-25,Independence Day
2042,2042-05-26,Arafah (Tentative Date)
2042,2042-05-27,Eid al-Adha (Tentative Date)
2042,2042-05-28,Eid al-Adha Holiday (Tentative Date)
2042,2042-05-29,Eid al-Adha Holiday (Tentative Date)
2042,2042-05-30,Eid al-Adha Holiday (Tentative Date)
2042,2042-06-16,Muharram (Tentative Date)
2042,2042-08-25,Prophet's Birthday (Tentative Date)
2042,2042-12-25,Christmas Day
2043,2043-01-01,New Year's Day
2043,2043-03-19,Eid al-Fitr (Tentative Date)
2043,2043-03-20,Eid al-Fitr Holiday (Tentative Date)
2043,2043-03-21,Eid al-Fitr Holiday (Tentative Date)
2043,2043-03-22,Eid al-Fitr Holiday (Tentative Date)
2043,2043-05-01,Labour Day
2043,2043-05-25,Independence Day
2043,2043-05-26,Arafah (Tentative Date)
2043,2043-05-27,Eid al-Adha (Tentative Date)
2043,2043-05-28,Eid al-Adha Holiday (Tentative Date)
2043,2043-05-29,Eid al-Adha Holiday (Tentative Date)
2043,2043-05-30,Eid al-Adha Holiday (Tentative Date)
2043,2043-06-16,Muharram (Tentative Date)
2043,2043-08-25,Prophet's Birthday (Tentative Date)
2043,2043-12-25,Christmas Day
2044,2044-01-01,New Year's Day
2044,2044-03-19,Eid al-Fitr (Tentative Date)
2044,2044-03-20,Eid al-Fitr Holiday (Tentative Date)
2044,2044-03-21,Eid al-Fitr Holiday (Tentative Date)
2044,2044-03-22,Eid al-Fitr Holiday (Tentative Date)
2044,2044-05-01,Labour Day
2044,2044-05-25,Independence Day
2044,2044-05-26,Arafah (Tentative Date)
2044,2044-05-27,Eid al-Adha (Tentative Date)
2044,2044-05-28,Eid al-Adha Holiday (Tentative Date)
2044,2044-05-29,Eid al-Adha Holiday (Tentative Date)
2044,2044-05-30,Eid al-Adha Holiday (Tentative Date)
2044,2044-06-16,Muharram (Tentative Date)
2044,2044-08-25,Prophet's Birthday (Tentative Date)
2044,2044-12-25,Christmas Day
2045,2045-01-01,New Year's Day
2045,2045-03-19,Eid al-Fitr (Tentative Date)
2045,2045-03-20,Eid al-Fitr Holiday (Tentative Date)
2045,2045-03-21,Eid al-Fitr Holiday (Tentative Date)
2045,2045-03-22,Eid al-Fitr Holiday (Tentative Date)
2045,2045-05-01,Labour Day
2045,2045-05-25,Independence Day
2045,2045-05-26,Arafah (Tentative Date)
2045,2045-05-27,Eid al-Adha (Tentative Date)
2045,2045-05-28,Eid al-Adha Holiday (Tentative Date)
2045,2045-05-29,Eid al-Adha Holiday (Tentative Date)
2045,2045-05-30,Eid al-Adha Holiday (Tentative Date)
2045,2045-06-16,Muharram (Tentative Date)
2045,2045-08-25,Prophet's Birthday (Tentative Date)
2045,2045-12-25,Christmas Day
2046,2046-01-01,New Year's Day
2046,2046-03-19,Eid al-Fitr (Tentative Date)
2046,2046-03-20,Eid al-Fitr Holiday (Tentative Date)
2046,2046-03-21,Eid al-Fitr Holiday (Tentative Date)
2046,2046-03-22,Eid al-Fitr Holiday (Tentative Date)
2046,2046-05-01,Labour Day
2046,2046-05-25,Independence Day
2046,2046-05-26,Arafah (Tentative Date)
2046,2046-05-27,Eid al-Adha (Tentative Date)
2046,2046-05-28,Eid al-Adha Holiday (Tentative Date)
2046,2046-05-29,Eid al-Adha Holiday (Tentative Date)
2046,2046-05-30,Eid al-Adha Holiday (Tentative Date)
2046,2046-06-16,Muharram (Tentative Date)
2046,2046-08-25,Prophet's Birthday (Tentative Date)
2046,2046-12-25,Christmas Day
2047,2047-01-01,New Year's Day
2047,2047-03-19,Eid al-Fitr (Tentative Date)
2047,2047-03-20,Eid al-Fitr Holiday (Tentative Date)
2047,2047-03-21,Eid al-Fitr Holiday (Tentative Date)
2047,2047-03-22,Eid al-Fitr Holiday (Tentative Date)
2047,2047-05-01,Labour Day
2047,2047-05-25,Independence Day
2047,2047-05-26,Arafah (Tentative Date)
2047,2047-05-27,Eid al-Adha (Tentative Date)
2047,2047-05-28,Eid al-Adha Holiday (Tentative Date)
2047,2047-05-29,Eid al-Adha Holiday (Tentative Date)
2047,2047-05-30,Eid al-Adha Holiday (Tentative Date)
2047,2047-06-16,Muharram (Tentative Date)
2047,2047-08-25,Prophet's Birthday (Tentative Date)
2047,2047-12-25,Christmas Day
2048,2048-01-01,New Year's Day
2048,2048-03-19,Eid al-Fitr (Tentative Date)
2048,2048-03-20,Eid al-Fitr Holiday (Tentative Date)
2048,2048-03-21,Eid al-Fitr Holiday (Tentative Date)
2048,2048-03-22,Eid al-Fitr Holiday (Tentative Date)
2048,2048-05-01,Labour Day
2048,2048-05-25,Independence Day
2048,2048-05-26,Arafah (Tentative Date)
2048,2048-05-27,Eid al-Adha (Tentative Date)
2048,2048-05-28,Eid al-Adha Holiday (Tentative Date)
2048,2048-05-29,Eid al-Adha Holiday (Tentative Date)
2048,2048-05-30,Eid al-Adha Holiday (Tentative Date)
2048,2048-06-16,Muharram (Tentative Date)
2048,2048-08-25,Prophet's Birthday (Tentative Date)
2048,2048-12-25,Christmas Day
2049,2049-01-01,New Year's Day
2049,2049-03-19,Eid al-Fitr (Tentative Date)
2049,2049-03-20,Eid al-Fitr Holiday (Tentative Date)
2049,2049-03-21,Eid al-Fitr Holiday (Tentative Date)
2049,2049-03-22,Eid al-Fitr Holiday (Tentative Date)
2049,2049-05-01,Labour Day
2049,2049-05-25,Independence Day
2049,2049-05-26,Arafah (Tentative Date)
2049,2049-05-27,Eid al-Adha (Tentative Date)
2049,2049-05-28,Eid al-Adha Holiday (Tentative Date)
2049,2049-05-29,Eid al-Adha Holiday (Tentative Date)
2049,2049-05-30,Eid al-Adha Holiday (Tentative Date)
2049,2049-06-16,Muharram (Tentative Date)
2049,2049-08-25,Prophet's Birthday (Tentative Date)
2049,2049-12-25,Christmas Day
2050,2050-01-01,New Year's Day
2050,2050-03-19,Eid al-Fitr (Tentative Date)
2050,2050-03-20,Eid al-Fitr Holiday (Tentative Date)
2050,2050-03-21,Eid al-Fitr Holiday (Tentative Date)
2050,2050-03-22,Eid al-Fitr Holiday (Tentative Date)
2050,2050-05-01,Labour Day
2050,2050-05-25,Independence Day
2050,2050-05-26,Arafah (Tentative Date)
2050,2050-05-27,Eid al-Adha (Tentative Date)
2050,2050-05-28,Eid al-Adha Holiday (Tentative Date)
2050,2050-05-29,Eid al-Adha Holiday (Tentative Date)
2050,2050-05-30,Eid al-Adha Holiday (Tentative Date)
2050,2050-06-16,Muharram (Tentative Date)
2050,2050-08-25,Prophet's Birthday (Tentative Date)
2050,2050-12-25,Christmas Day
