"id","code","name","tag_ids/id","account_type","chart_template_id/id","reconcile"
"account_0113","0113","Einrichtung Fabrik- und Geschäftsbauten","l10n_de.tag_de_asset_bs_A_II_1","asset_fixed","l10n_de_skr03.l10n_de_chart_template","False"
"account_0115","0115","Andere Bauten","l10n_de.tag_de_asset_bs_A_II_1","asset_fixed","l10n_de_skr03.l10n_de_chart_template","False"
"account_0120","0120","Geschäfts-,Fabrik-u.and. Bauten im Bau","l10n_de.tag_de_asset_bs_A_II_4","asset_fixed","l10n_de_skr03.l10n_de_chart_template","False"
"account_0129","0129","Anzahlg. auf Bauten eigen. Grundstücken","l10n_de.tag_de_asset_bs_A_II_4","asset_fixed","l10n_de_skr03.l10n_de_chart_template","False"
"account_0140","0140","Wohnbauten","l10n_de.tag_de_asset_bs_A_II_1","asset_fixed","l10n_de_skr03.l10n_de_chart_template","False"
"account_0145","0145","Garagen","l10n_de.tag_de_asset_bs_A_II_1","asset_fixed","l10n_de_skr03.l10n_de_chart_template","False"
"account_0146","0146","Außenanlagen","l10n_de.tag_de_asset_bs_A_II_1","asset_fixed","l10n_de_skr03.l10n_de_chart_template","False"
"account_0147","0147","Hof- und Wegebefestigungen","l10n_de.tag_de_asset_bs_A_II_1","asset_fixed","l10n_de_skr03.l10n_de_chart_template","False"
"account_0148","0148","Einrichtungen für Wohnbauten","l10n_de.tag_de_asset_bs_A_II_1","asset_fixed","l10n_de_skr03.l10n_de_chart_template","False"
"account_0149","0149","Gebäudeteil häusliches Arbeitszimmer","l10n_de.tag_de_asset_bs_A_II_1","asset_fixed","l10n_de_skr03.l10n_de_chart_template","False"
"account_0150","0150","Wohnbauten im Bau","l10n_de.tag_de_asset_bs_A_II_4","asset_fixed","l10n_de_skr03.l10n_de_chart_template","False"
"account_0159","0159","Anzahlg. auf Wohnbauten a.eig.Grundst","l10n_de.tag_de_asset_bs_A_II_4","asset_fixed","l10n_de_skr03.l10n_de_chart_template","False"
"account_0160","0160","Bauten auf fremden Grundstücken","l10n_de.tag_de_asset_bs_A_II_1","asset_fixed","l10n_de_skr03.l10n_de_chart_template","False"
"account_0165","0165","Geschäftsbauten","l10n_de.tag_de_asset_bs_A_II_1","asset_fixed","l10n_de_skr03.l10n_de_chart_template","False"
"account_0170","0170","Fabrikbauten","l10n_de.tag_de_asset_bs_A_II_1","asset_fixed","l10n_de_skr03.l10n_de_chart_template","False"
"account_0175","0175","Garagen","l10n_de.tag_de_asset_bs_A_II_1","asset_fixed","l10n_de_skr03.l10n_de_chart_template","False"
"account_0176","0176","Außenanlagen","l10n_de.tag_de_asset_bs_A_II_1","asset_fixed","l10n_de_skr03.l10n_de_chart_template","False"
"account_0177","0177","Hof- und Wegebefestigungen","l10n_de.tag_de_asset_bs_A_II_1","asset_fixed","l10n_de_skr03.l10n_de_chart_template","False"
"account_0178","0178","Einrichtung Fabrik- und Geschäftsbauten","l10n_de.tag_de_asset_bs_A_II_1","asset_fixed","l10n_de_skr03.l10n_de_chart_template","False"
"account_0179","0179","Andere Bauten","l10n_de.tag_de_asset_bs_A_II_1","asset_fixed","l10n_de_skr03.l10n_de_chart_template","False"
"account_0180","0180","Geschäfts-,Fabrik-u.and. Bauten im Bau","l10n_de.tag_de_asset_bs_A_II_4","asset_fixed","l10n_de_skr03.l10n_de_chart_template","False"
"account_0189","0189","Anzahlg. auf Bauten fremd. Grundstücken","l10n_de.tag_de_asset_bs_A_II_4","asset_fixed","l10n_de_skr03.l10n_de_chart_template","False"
"account_0190","0190","Wohnbauten","l10n_de.tag_de_asset_bs_A_II_1","asset_fixed","l10n_de_skr03.l10n_de_chart_template","False"
"account_0191","0191","Garagen","l10n_de.tag_de_asset_bs_A_II_1","asset_fixed","l10n_de_skr03.l10n_de_chart_template","False"
"account_0192","0192","Außenanlagen","l10n_de.tag_de_asset_bs_A_II_1","asset_fixed","l10n_de_skr03.l10n_de_chart_template","False"
"account_0193","0193","Hof- und Wegebefestigungen","l10n_de.tag_de_asset_bs_A_II_1","asset_fixed","l10n_de_skr03.l10n_de_chart_template","False"
"account_0194","0194","Einrichtungen für Wohnbauten","l10n_de.tag_de_asset_bs_A_II_1","asset_fixed","l10n_de_skr03.l10n_de_chart_template","False"
"account_0195","0195","Wohnbauten im Bau","l10n_de.tag_de_asset_bs_A_II_4","asset_fixed","l10n_de_skr03.l10n_de_chart_template","False"
"account_0199","0199","Anzahlungen a. Wohnbauten a. fremd. Gr.","l10n_de.tag_de_asset_bs_A_II_4","asset_fixed","l10n_de_skr03.l10n_de_chart_template","False"
"account_0200","0200","Technische Anlagen und Maschinen","l10n_de.tag_de_asset_bs_A_II_2","asset_fixed","l10n_de_skr03.l10n_de_chart_template","False"
"account_0210","0210","Maschinen","l10n_de.tag_de_asset_bs_A_II_2","asset_fixed","l10n_de_skr03.l10n_de_chart_template","False"
"account_0220","0220","Maschinengebundene Werkzeuge","l10n_de.tag_de_asset_bs_A_II_2","asset_fixed","l10n_de_skr03.l10n_de_chart_template","False"
"account_0240","0240","Maschinelle Anlagen","l10n_de.tag_de_asset_bs_A_II_2","asset_fixed","l10n_de_skr03.l10n_de_chart_template","False"
"account_0260","0260","Transportanlagen und Ähnliches","l10n_de.tag_de_asset_bs_A_II_2","asset_fixed","l10n_de_skr03.l10n_de_chart_template","False"
"account_0280","0280","Betriebsvorrichtungen","l10n_de.tag_de_asset_bs_A_II_2","asset_fixed","l10n_de_skr03.l10n_de_chart_template","False"
"account_0290","0290","Technische Anlagen und Maschinen im Bau","l10n_de.tag_de_asset_bs_A_II_4","asset_fixed","l10n_de_skr03.l10n_de_chart_template","False"
"account_0299","0299","Anzahlungen auf technische Anlagen","l10n_de.tag_de_asset_bs_A_II_4","asset_fixed","l10n_de_skr03.l10n_de_chart_template","False"
"account_0300","0300","Betriebs- und Geschäftsausstattung","l10n_de.tag_de_asset_bs_A_II_3","asset_fixed","l10n_de_skr03.l10n_de_chart_template","False"
"account_0310","0310","Andere Anlagen","l10n_de.tag_de_asset_bs_A_II_3","asset_fixed","l10n_de_skr03.l10n_de_chart_template","False"
"account_0320","0320","PKW","l10n_de.tag_de_asset_bs_A_II_3","asset_fixed","l10n_de_skr03.l10n_de_chart_template","False"
"account_0350","0350","LKW","l10n_de.tag_de_asset_bs_A_II_3","asset_fixed","l10n_de_skr03.l10n_de_chart_template","False"
"account_0380","0380","Sonstige Transportmittel","l10n_de.tag_de_asset_bs_A_II_3","asset_fixed","l10n_de_skr03.l10n_de_chart_template","False"
"account_0400","0400","Betriebsausstattung","l10n_de.tag_de_asset_bs_A_II_3","asset_fixed","l10n_de_skr03.l10n_de_chart_template","False"
"account_0410","0410","Geschäftsausstattung","l10n_de.tag_de_asset_bs_A_II_3","asset_fixed","l10n_de_skr03.l10n_de_chart_template","False"
"account_0420","0420","Büroeinrichtung","l10n_de.tag_de_asset_bs_A_II_3","asset_fixed","l10n_de_skr03.l10n_de_chart_template","False"
"account_0430","0430","Ladeneinrichtung","l10n_de.tag_de_asset_bs_A_II_3","asset_fixed","l10n_de_skr03.l10n_de_chart_template","False"
"account_0440","0440","Werkzeuge","l10n_de.tag_de_asset_bs_A_II_3","asset_fixed","l10n_de_skr03.l10n_de_chart_template","False"
"account_0450","0450","Einbauten","l10n_de.tag_de_asset_bs_A_II_3","asset_fixed","l10n_de_skr03.l10n_de_chart_template","False"
"account_0460","0460","Gerüst- und Schalungsmaterial","l10n_de.tag_de_asset_bs_A_II_3","asset_fixed","l10n_de_skr03.l10n_de_chart_template","False"
"account_0480","0480","Geringwertige Wirtschaftsgüter","l10n_de.tag_de_asset_bs_A_II_3","asset_fixed","l10n_de_skr03.l10n_de_chart_template","False"
"account_0485","0485","Geringwertige WG Sammelposten","l10n_de.tag_de_asset_bs_A_II_3","asset_fixed","l10n_de_skr03.l10n_de_chart_template","False"
"account_0490","0490","Sonstige Betriebs-u.Gesch.ausstattung","l10n_de.tag_de_asset_bs_A_II_3","asset_fixed","l10n_de_skr03.l10n_de_chart_template","False"
"account_0498","0498","Betriebs- u. Gesch.ausstattung im Bau","l10n_de.tag_de_asset_bs_A_II_4","asset_fixed","l10n_de_skr03.l10n_de_chart_template","False"
"account_0499","0499","Anzahlung Betriebs- u. Gesch.ausstattung","l10n_de.tag_de_asset_bs_A_II_4","asset_fixed","l10n_de_skr03.l10n_de_chart_template","False"
"account_0500","0500","Anteile an verbundenen Unternehmen","l10n_de.tag_de_asset_bs_A_III_1","asset_non_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0501","0501","Anteile an verbundenen Unternehmen, Personengesellschaften","l10n_de.tag_de_asset_bs_A_III_1","asset_non_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0502","0502","Anteile an verbundenen Unternehmen, Kapitalgesellschaften","l10n_de.tag_de_asset_bs_A_III_1","asset_non_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0503","0503","Anteile an herrschender oder mehrheitlich beteiligter Gesellschaft, Kapitalgesellschaften","l10n_de.tag_de_asset_bs_A_III_1","asset_non_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0504","0504","Anteile a.herrschender Gesellschaft","l10n_de.tag_de_asset_bs_A_III_1","asset_non_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0505","0505","Ausleihungen an verbundene Unternehmen","l10n_de.tag_de_asset_bs_A_III_2","asset_non_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0506","0506","Ausleihungen an verbundene Unternehmen, Personengesellschaften","l10n_de.tag_de_asset_bs_A_III_2","asset_non_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0507","0507","Ausleihungen an verbundene Unternehmen, Kapitalgesellschaften","l10n_de.tag_de_asset_bs_A_III_2","asset_non_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0508","0508","Ausleihungen an verbundene Unternehmen, Einzelunternehmen","l10n_de.tag_de_asset_bs_A_III_2","asset_non_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0509","0509","Anteile an herrschender oder mehrheitlich beteiligter Gesellschaft, Personengesellschaften","l10n_de.tag_de_asset_bs_A_III_1","asset_non_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0510","0510","Beteiligungen","l10n_de.tag_de_asset_bs_A_III_3","asset_non_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0513","0513","Typisch stille Beteiligungen","l10n_de.tag_de_asset_bs_A_III_3","asset_non_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0516","0516","Atypische stille Beteiligungen","l10n_de.tag_de_asset_bs_A_III_3","asset_non_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0517","0517","Beteiligungen an Kapitalgesellschaften","l10n_de.tag_de_asset_bs_A_III_3","asset_non_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0518","0518","Beteiligungen an Personengesellschaften","l10n_de.tag_de_asset_bs_A_III_3","asset_non_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0519","0519","Beteiligung GmbH Co.an Komplementär GmbH","l10n_de.tag_de_asset_bs_A_III_3","asset_non_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0520","0520","Ausleih. an UN mit Beteiligungsverh.","l10n_de.tag_de_asset_bs_A_III_4","asset_non_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0523","0523","Ausleihungen an Unternehmen, mit denen ein Beteiligungsverhältnis besteht, Personengesellschaften","l10n_de.tag_de_asset_bs_A_III_4","asset_non_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0524","0524","Ausleihungen an Unternehmen, mit denen ein Beteiligungsverhältnis besteht, Kapitalgesellschaften","l10n_de.tag_de_asset_bs_A_III_4","asset_non_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0525","0525","Wertpapiere des Anlagevermögens","l10n_de.tag_de_asset_bs_A_III_5","asset_non_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0530","0530","Wertpapiere mit Gewinnbeteil.ansprüch.","l10n_de.tag_de_asset_bs_A_III_5","asset_non_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0535","0535","Festverzinsliche Wertpapiere","l10n_de.tag_de_asset_bs_A_III_5","asset_non_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0540","0540","Sonstige Ausleihungen","l10n_de.tag_de_asset_bs_A_III_6","asset_non_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0550","0550","Darlehen","l10n_de.tag_de_asset_bs_A_III_6","asset_non_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0570","0570","Genossenschaftsanteile z.lfr.Verbleib","l10n_de.tag_de_asset_bs_A_III_3","asset_non_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0580","0580","Ausleihungen an Gesellschafter","l10n_de.tag_de_asset_bs_A_III_6","asset_non_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0582","0582","Ausleihungen an GmbH-Gesellschafter","l10n_de.tag_de_asset_bs_A_III_6","asset_non_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0584","0584","Ausleihungen an persönlich haftende Gesellschafter","l10n_de.tag_de_asset_bs_A_III_6","asset_non_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0586","0586","Ausleihungen an Kommanditisten","l10n_de.tag_de_asset_bs_A_III_6","asset_non_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0590","0590","Ausleihungen an nahe stehende Personen","l10n_de.tag_de_asset_bs_A_III_6","asset_non_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0595","0595","LV-Rückdeckungsansprüche z.lfr.Verbl.","l10n_de.tag_de_asset_bs_A_III_6","asset_non_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0600","0600","Anleihen, nicht konvertibel","l10n_de.tag_de_liabilities_bs_C_1","liability_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0601","0601","Anleihen, nicht konvertibel (b. 1 Jahr)","l10n_de.tag_de_liabilities_bs_C_1","liability_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0605","0605","Anleihen, nicht konvertibel (1-5 Jahre)","l10n_de.tag_de_liabilities_bs_C_1","liability_non_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0610","0610","Anleihen, nicht konvertibel (g.5 Jahre)","l10n_de.tag_de_liabilities_bs_C_1","liability_non_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0615","0615","Anleihen konvertibel","l10n_de.tag_de_liabilities_bs_C_1","liability_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0616","0616","Anleihen konvertibel(bis 1 Jahr)","l10n_de.tag_de_liabilities_bs_C_1","liability_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0620","0620","Anleihen konvertibel(1-5 Jahre)","l10n_de.tag_de_liabilities_bs_C_1","liability_non_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0625","0625","Anleihen konvertibel(größer 5 Jahre)","l10n_de.tag_de_liabilities_bs_C_1","liability_non_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0630","0630","Verbindlichkeiten gg. Kreditinstituten","l10n_de.tag_de_liabilities_bs_C_2","liability_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0631","0631","Verbindlichkeiten Kreditinstitut(b.1J)","l10n_de.tag_de_liabilities_bs_C_2","liability_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0640","0640","Verbindlichkeiten Kreditinstitut(1-5J)","l10n_de.tag_de_liabilities_bs_C_2","liability_non_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0650","0650","Verbindlichkeiten Kreditinstitut(g.5J)","l10n_de.tag_de_liabilities_bs_C_2","liability_non_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0660","0660","TZ-Verbindlichkeit. gg. Kreditinstituten","l10n_de.tag_de_liabilities_bs_C_2","liability_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0661","0661","TZ-Verbindlichkeit. Kreditinstitut,b.1 J","l10n_de.tag_de_liabilities_bs_C_2","liability_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0670","0670","TZ-Verbindlichkeit. Kreditinstitut,1-5 J","l10n_de.tag_de_liabilities_bs_C_2","liability_non_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0680","0680","TZ-Verbindlichkeit. Kreditinstitut,g.5 J","l10n_de.tag_de_liabilities_bs_C_2","liability_non_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0699","0699","Gegenkonto bei Aufteilung Kto 0690-98","l10n_de.tag_de_liabilities_bs_C_2","liability_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0700","0700","Verbindlichk.gegenüber verbundenen UN","l10n_de.tag_de_liabilities_bs_C_6","liability_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0701","0701","Verbindlichkeit. gg.verbundene UN(b.1 J)","l10n_de.tag_de_liabilities_bs_C_6","liability_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0705","0705","Verbindlichkeit. gg.verbundene UN(1-5 J)","l10n_de.tag_de_liabilities_bs_C_6","liability_non_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0710","0710","Verbindlichkeit. gg.verbundene UN(g.5 J)","l10n_de.tag_de_liabilities_bs_C_6","liability_non_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0715","0715","Verbindl. gg.UN mit Beteiligungsverh.","l10n_de.tag_de_liabilities_bs_C_7","liability_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0716","0716","Verbindl. gg.UN mit Beteiligg.verh. b.1J","l10n_de.tag_de_liabilities_bs_C_7","liability_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0720","0720","Verbindl. gg.UN mit Beteiligg.verh. 1-5J","l10n_de.tag_de_liabilities_bs_C_7","liability_non_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0725","0725","Verbindl. gg.UN mit Beteiligg.verh. g.5J","l10n_de.tag_de_liabilities_bs_C_7","liability_non_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0730","0730","Verbindlichkeit.gg. Gesellschaftern","l10n_de.tag_de_liabilities_bs_C_8","liability_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0731","0731","Verbindlichkeit.gg. Gesellschaftern b.1J","l10n_de.tag_de_liabilities_bs_C_8","liability_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0740","0740","Verbindlichkeit.gg. Gesellschaftern 1-5J","l10n_de.tag_de_liabilities_bs_C_8","liability_non_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0750","0750","Verbindlichkeit.gg. Gesellschaftern g.5J","l10n_de.tag_de_liabilities_bs_C_8","liability_non_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0755","0755","Verb.gg.Gesellschaftern off.Ausschüttg.","l10n_de.tag_de_liabilities_bs_C_8","liability_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0760","0760","Darlehen typ. stiller Gesellschafter","l10n_de.tag_de_liabilities_bs_C_8","liability_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0761","0761","Darlehen typ. stiller Gesellsch.(b.1J)","l10n_de.tag_de_liabilities_bs_C_8","liability_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0764","0764","Darlehen typ. stiller Gesellsch.(1-5J)","l10n_de.tag_de_liabilities_bs_C_8","liability_non_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0767","0767","Darlehen typ. stiller Gesellsch.(g.5J)","l10n_de.tag_de_liabilities_bs_C_8","liability_non_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0770","0770","Darlehen atyp. stiller Gesellschafter","l10n_de.tag_de_liabilities_bs_C_8","liability_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0771","0771","Darlehen atyp. stiller Gesellsch.(b.1J)","l10n_de.tag_de_liabilities_bs_C_8","liability_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0774","0774","Darlehen atyp. stiller Gesellsch.(1-5J)","l10n_de.tag_de_liabilities_bs_C_8","liability_non_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0777","0777","Darlehen atyp. stiller Gesellsch.(g.5J)","l10n_de.tag_de_liabilities_bs_C_8","liability_non_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0780","0780","Partiarische Darlehen","l10n_de.tag_de_liabilities_bs_C_8","liability_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0781","0781","Partiarische Darlehen(bis 1 Jahr)","l10n_de.tag_de_liabilities_bs_C_8","liability_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0784","0784","Partiarische Darlehen(1-5 Jahre)","l10n_de.tag_de_liabilities_bs_C_8","liability_non_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0787","0787","Partiarische Darlehen(g. 5 Jahre)","l10n_de.tag_de_liabilities_bs_C_8","liability_non_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0799","0799","Gegenkonto bei Aufteilung Kto 0790-98","l10n_de.tag_de_liabilities_bs_C_8","asset_current","l10n_de_skr03.l10n_de_chart_template","False"
"account_0809","0809","Kapitalerhöhung aus Gesellschaftsmitteln","l10n_de.tag_de_liabilities_bs_A_I","equity","l10n_de_skr03.l10n_de_chart_template","False"
"account_0810","0810","Geschäftsguthaben der verbleibenden Mitglieder","l10n_de.tag_de_liabilities_bs_A_I","equity","l10n_de_skr03.l10n_de_chart_template","False"
"account_0811","0811","Geschäftsguthaben der ausscheidenden Mitglieder","l10n_de.tag_de_liabilities_bs_A_I","equity","l10n_de_skr03.l10n_de_chart_template","False"
"account_0812","0812","Geschäftsguthaben aus gekündigten Geschäftsanteilen","l10n_de.tag_de_liabilities_bs_A_I","equity","l10n_de_skr03.l10n_de_chart_template","False"
"account_0813","0813","Rückständige fällige Einzahlungen auf Geschäftsanteile, vermerkt","l10n_de.tag_de_liabilities_bs_A_I","equity","l10n_de_skr03.l10n_de_chart_template","False"
"account_0815","0815","Gegenkonto Rückständige fällige Einzahlungen auf Geschäftsanteile, vermerkt","l10n_de.tag_de_liabilities_bs_A_I","equity","l10n_de_skr03.l10n_de_chart_template","False"
"account_0819","0819","Erworbene eigene Anteile","l10n_de.tag_de_liabilities_bs_A_I","equity","l10n_de_skr03.l10n_de_chart_template","False"
"account_0839","0839","Nachschüsse (Forderungen, Gegenkonto 0845)","l10n_de.tag_de_asset_bs_B_II_4","equity","l10n_de_skr03.l10n_de_chart_template","False"
"account_0845","0845","Nachschusskapital (Gegenkonto 0839)","l10n_de.tag_de_liabilities_bs_A_II","equity","l10n_de_skr03.l10n_de_chart_template","False"
"account_0848","0848","Andere Gewinnrücklagen aus dem Erwerb eigener Anteile","l10n_de.tag_de_liabilities_bs_A_III_4","equity","l10n_de_skr03.l10n_de_chart_template","False"
"account_0849","0849","Rücklage für Anteile an einem herrschenden oder mehrheitlich beteiligten Unternehmen","l10n_de.tag_de_liabilities_bs_A_III_4","equity","l10n_de_skr03.l10n_de_chart_template","False"
