"id","name","code","user_type_id/id","chart_template_id/id","reconcile"
"12030102","Operaciones  Extrabursátiles","12.03.01.02","account.data_account_type_current_assets","l10n_ec.ec_chart_template","False"
"12030103","Contrato de Underwriting","12.03.01.03","account.data_account_type_current_assets","l10n_ec.ec_chart_template","False"
"12030201","Por Contratos de Administración Portafolio de Terceros","12.03.02.01","account.data_account_type_current_assets","l10n_ec.ec_chart_template","False"
"12030202","Por Manejo de Fondos Administrados","12.03.02.02","account.data_account_type_current_assets","l10n_ec.ec_chart_template","False"
"12030203","Por  Manejo de Fideicomisos","12.03.02.03","account.data_account_type_current_assets","l10n_ec.ec_chart_template","False"
"12030204","Por Manejo de Encargos Fiduciarios","12.03.02.04","account.data_account_type_current_assets","l10n_ec.ec_chart_template","False"
"12030205","Por comisiones de administración","12.03.02.05","account.data_account_type_current_assets","l10n_ec.ec_chart_template","False"
"12030301","Valores Materializados","12.03.03.01","account.data_account_type_current_assets","l10n_ec.ec_chart_template","False"
"12030302","Valores Desmaterializados","12.03.03.02","account.data_account_type_current_assets","l10n_ec.ec_chart_template","False"
"12030303","Por Manejo de Libro de Acciones y Accionistas","12.03.03.03","account.data_account_type_current_assets","l10n_ec.ec_chart_template","False"
"12030401","Operaciones","12.03.04.01","account.data_account_type_current_assets","l10n_ec.ec_chart_template","False"
"12030402","Puestos inactivos","12.03.04.02","account.data_account_type_current_assets","l10n_ec.ec_chart_template","False"
"120501","Dividendos","12.05.01","account.data_account_type_current_assets","l10n_ec.ec_chart_template","False"
"120502","Intereses   ","12.05.02","account.data_account_type_current_assets","l10n_ec.ec_chart_template","False"
"120801","Cuentas por cobrar a terceros ","12.08.01","account.data_account_type_current_assets","l10n_ec.ec_chart_template","False"
"120802","Comisiones por cobrar ","12.08.02","account.data_account_type_current_assets","l10n_ec.ec_chart_template","False"
"150101","En producción","15.01.01","account.data_account_type_current_assets","l10n_ec.ec_chart_template","False"
"150102","En desarrollo","15.01.02","account.data_account_type_current_assets","l10n_ec.ec_chart_template","False"
"150201","En producción","15.02.01","account.data_account_type_current_assets","l10n_ec.ec_chart_template","False"
"150202","En desarrollo","15.02.02","account.data_account_type_current_assets","l10n_ec.ec_chart_template","False"
"170201","Terrenos","17.02.01","account.data_account_type_current_assets","l10n_ec.ec_chart_template","False"
"170202","Edificios","17.02.02","account.data_account_type_current_assets","l10n_ec.ec_chart_template","False"
"170203","Maquinaria y Equipo","17.02.03","account.data_account_type_current_assets","l10n_ec.ec_chart_template","False"
"170204","Muebles y enseres ","17.02.04","account.data_account_type_current_assets","l10n_ec.ec_chart_template","False"
"170205","Equipo de Computación ","17.02.05","account.data_account_type_current_assets","l10n_ec.ec_chart_template","False"
"170206","Vehículos","17.02.06","account.data_account_type_current_assets","l10n_ec.ec_chart_template","False"
"170601","Concesiones","17.06.01","account.data_account_type_current_assets","l10n_ec.ec_chart_template","False"
"170602","Licencias","17.06.02","account.data_account_type_current_assets","l10n_ec.ec_chart_template","False"
"170603","Patentes y propiedad industrial","17.06.03","account.data_account_type_current_assets","l10n_ec.ec_chart_template","False"
"170604","Programas de computación","17.06.04","account.data_account_type_current_assets","l10n_ec.ec_chart_template","False"
"170605","Costos de exploración y desarrollo","17.06.05","account.data_account_type_current_assets","l10n_ec.ec_chart_template","False"
"170606","Reservas de recursos extraíbles","17.06.06","account.data_account_type_current_assets","l10n_ec.ec_chart_template","False"
"170701","Propiedades","17.07.01","account.data_account_type_current_assets","l10n_ec.ec_chart_template","False"
"170702","Propiedades de inversión ","17.07.02","account.data_account_type_current_assets","l10n_ec.ec_chart_template","False"
"170703","Plusvalía mercantil (Goodwill) ","17.07.03","account.data_account_type_current_assets","l10n_ec.ec_chart_template","False"
"170704","Intangibles","17.07.04","account.data_account_type_current_assets","l10n_ec.ec_chart_template","False"
"180301","Edificios","18.03.01","account.data_account_type_current_assets","l10n_ec.ec_chart_template","False"
"180302","Maquinaria y Equipo","18.03.02","account.data_account_type_current_assets","l10n_ec.ec_chart_template","False"
"180303","Muebles y enseres ","18.03.03","account.data_account_type_current_assets","l10n_ec.ec_chart_template","False"
"180304","Equipo de Computación ","18.03.04","account.data_account_type_current_assets","l10n_ec.ec_chart_template","False"
"180305","Vehículos","18.03.05","account.data_account_type_current_assets","l10n_ec.ec_chart_template","False"
"180306","Activos adquiridos en arrendamiento financiero","18.03.06","account.data_account_type_current_assets","l10n_ec.ec_chart_template","False"
"180307","Propiedades de inversión","18.03.07","account.data_account_type_current_assets","l10n_ec.ec_chart_template","False"
"180308","Activos de exploración y evaluación minera","18.03.08","account.data_account_type_current_assets","l10n_ec.ec_chart_template","False"
"180401","Concesiones","18.04.01","account.data_account_type_current_assets","l10n_ec.ec_chart_template","False"
"180402","Licencias","18.04.02","account.data_account_type_current_assets","l10n_ec.ec_chart_template","False"
"180403","Otros","18.04.03","account.data_account_type_current_assets","l10n_ec.ec_chart_template","False"
"18900101","Depósitos en Garantía por reporto","18.90.01.01","account.data_account_type_current_assets","l10n_ec.ec_chart_template","False"
"18900102","Depósitos en Garantía por operaciones bursátiles","18.90.01.02","account.data_account_type_current_assets","l10n_ec.ec_chart_template","False"
"18900201","Cuota patrimonial bolsa de valores","18.90.02.01","account.data_account_type_current_assets","l10n_ec.ec_chart_template","False"
"189003","Acciones Depósito Centralizado de Valores","18.90.03","account.data_account_type_current_assets","l10n_ec.ec_chart_template","False"
"18900301","Acciones Depósito Centralizado de Valores","18.90.03.01","account.data_account_type_current_assets","l10n_ec.ec_chart_template","False"
"189501","Activo por impuesto diferido  ","18.95.01","account.data_account_type_current_assets","l10n_ec.ec_chart_template","False"
"21010101","Valores","21.01.01.01","account.data_account_type_current_liabilities","l10n_ec.ec_chart_template","False"
"2101010101","Obligaciones","21.01.01.01.01","account.data_account_type_current_liabilities","l10n_ec.ec_chart_template","False"
"2101010102","Papel Comercial","21.01.01.01.02","account.data_account_type_current_liabilities","l10n_ec.ec_chart_template","False"
"2101010103","Valores de Titularización","21.01.01.01.03","account.data_account_type_current_liabilities","l10n_ec.ec_chart_template","False"
"2101010104","Obligaciones por Arrendamiento Financiero ","21.01.01.01.04","account.data_account_type_current_liabilities","l10n_ec.ec_chart_template","False"
"2101010105","Otras En el exterior","21.01.01.01.05","account.data_account_type_current_liabilities","l10n_ec.ec_chart_template","False"
"21010201","Préstamos","21.01.02.01","account.data_account_type_current_liabilities","l10n_ec.ec_chart_template","False"
"21010202","Anticipos recibidos","21.01.02.02","account.data_account_type_current_liabilities","l10n_ec.ec_chart_template","False"
"21010203","Otras cuentas y documentos por pagar","21.01.02.03","account.data_account_type_payable","l10n_ec.ec_chart_template","True"
"21010301","Accionistas","21.01.03.01","account.data_account_type_current_liabilities","l10n_ec.ec_chart_template","False"
"21010302","Administradores","21.01.03.02","account.data_account_type_current_liabilities","l10n_ec.ec_chart_template","False"
"21010303","Compañías relacionadas / vinculadas","21.01.03.03","account.data_account_type_current_liabilities","l10n_ec.ec_chart_template","False"
"21010501","Sobregiros bancarios","21.01.05.01","account.data_account_type_current_liabilities","l10n_ec.ec_chart_template","False"
"21010502","Préstamos","21.01.05.02","account.data_account_type_current_liabilities","l10n_ec.ec_chart_template","False"
"21010503","Intereses por pagar","21.01.05.03","account.data_account_type_current_liabilities","l10n_ec.ec_chart_template","False"
"21010504","Porción corriente de deuda a largo plazo","21.01.05.04","account.data_account_type_current_liabilities","l10n_ec.ec_chart_template","False"
"21010505","Obligaciones por contratos de underwriting","21.01.05.05","account.data_account_type_current_liabilities","l10n_ec.ec_chart_template","False"
"21020101","Comisiones por pagar ","21.02.01.01","account.data_account_type_current_liabilities","l10n_ec.ec_chart_template","False"
"21020102","Por Operaciones Bursátiles","21.02.01.02","account.data_account_type_current_liabilities","l10n_ec.ec_chart_template","False"
"21020103","Por custodia","21.02.01.03","account.data_account_type_current_liabilities","l10n_ec.ec_chart_template","False"
"21020104","Por administración","21.02.01.04","account.data_account_type_current_liabilities","l10n_ec.ec_chart_template","False"
"21020105","Otras comisiones","21.02.01.05","account.data_account_type_current_liabilities","l10n_ec.ec_chart_template","False"
"21020106","Dividendos por pagar","21.02.01.06","account.data_account_type_current_liabilities","l10n_ec.ec_chart_template","False"
"21020107","Intereses por pagar","21.02.01.07","account.data_account_type_current_liabilities","l10n_ec.ec_chart_template","False"
"21020108","Proveedores","21.02.01.08","account.data_account_type_current_liabilities","l10n_ec.ec_chart_template","False"
"21020109","Acreedores Varios","21.02.01.09","account.data_account_type_current_liabilities","l10n_ec.ec_chart_template","False"
"210301","Remuneraciones ","21.03.01","account.data_account_type_current_liabilities","l10n_ec.ec_chart_template","False"
"210302","Participaciones de los trabajadores en utilidades","21.03.02","account.data_account_type_current_liabilities","l10n_ec.ec_chart_template","False"
"210303","Beneficios a empleados","21.03.03","account.data_account_type_current_liabilities","l10n_ec.ec_chart_template","False"
"210304","Aportes y descuentos al IESS","21.03.04","account.data_account_type_current_liabilities","l10n_ec.ec_chart_template","False"
"210305","Fondo reserva del IESS","21.03.05","account.data_account_type_current_liabilities","l10n_ec.ec_chart_template","False"
"210306","Provisión para jubilación patronal","21.03.06","account.data_account_type_current_liabilities","l10n_ec.ec_chart_template","False"
"210401","Impuestos","21.04.01","account.data_account_type_current_liabilities","l10n_ec.ec_chart_template","False"
"210402","Contribuciones","21.04.02","account.data_account_type_current_liabilities","l10n_ec.ec_chart_template","False"
"210403","Retenciones","21.04.03","account.data_account_type_current_liabilities","l10n_ec.ec_chart_template","False"
"210404","Otros","21.04.04","account.data_account_type_current_liabilities","l10n_ec.ec_chart_template","False"
"210501","Litigios","21.05.01","account.data_account_type_current_liabilities","l10n_ec.ec_chart_template","False"
"210502","Indemnizaciones","21.05.02","account.data_account_type_current_liabilities","l10n_ec.ec_chart_template","False"
"210503","Obligaciones Judiciales","21.05.03","account.data_account_type_current_liabilities","l10n_ec.ec_chart_template","False"
"210504","Otros","21.05.04","account.data_account_type_current_liabilities","l10n_ec.ec_chart_template","False"
"220101","Pasivos por impuestos diferidos","22.01.01","account.data_account_type_non_current_liabilities","l10n_ec.ec_chart_template","False"
"220102","Intereses diferidos","22.01.02","account.data_account_type_non_current_liabilities","l10n_ec.ec_chart_template","False"
"310501","Patrimonio del fondo administrado","31.05.01","account.data_account_type_equity","l10n_ec.ec_chart_template","False"
"310502","Patrimonio del fondo colectivo","31.05.02","account.data_account_type_equity","l10n_ec.ec_chart_template","False"
"340301","Reserva por Valuación Activos Financieros Disponibles para la Venta","34.03.01","account.data_account_type_equity","l10n_ec.ec_chart_template","False"
"340302","Reserva por valuación Propiedades","34.03.02","account.data_account_type_equity","l10n_ec.ec_chart_template","False"
"4103","UTILIDAD EN CAMBIO","41.03","account.data_account_type_other_income","l10n_ec.ec_chart_template","False"
"420101","Operaciones Bursátiles","42.01.01","account.data_account_type_current_liabilities","l10n_ec.ec_chart_template","True"
"420102","Operaciones Extrabursátiles","42.01.02","account.data_account_type_current_liabilities","l10n_ec.ec_chart_template","True"
"420103","Por Contratos de Underwriting","42.01.03","account.data_account_type_current_liabilities","l10n_ec.ec_chart_template","True"
"420201","Comisiones en operaciones ","42.02.01","account.data_account_type_current_liabilities","l10n_ec.ec_chart_template","True"
"420202","Inscripciones","42.02.02","account.data_account_type_current_liabilities","l10n_ec.ec_chart_template","True"
"420203","Mantenimiento de Inscripción","42.02.03","account.data_account_type_current_liabilities","l10n_ec.ec_chart_template","True"
"420301","Portafolio de terceros","42.03.01","account.data_account_type_current_liabilities","l10n_ec.ec_chart_template","True"
"420302","Fondos administrados","42.03.02","account.data_account_type_current_liabilities","l10n_ec.ec_chart_template","True"
"420303","Fondos colectivos","42.03.03","account.data_account_type_current_liabilities","l10n_ec.ec_chart_template","True"
"420304","Titularización","42.03.04","account.data_account_type_current_liabilities","l10n_ec.ec_chart_template","True"
"420305","Fideicomisos mercantiles","42.03.05","account.data_account_type_current_liabilities","l10n_ec.ec_chart_template","True"
"420306","Encargos Fiduciarios","42.03.06","account.data_account_type_current_liabilities","l10n_ec.ec_chart_template","True"
"420307","Por representación de obligacionistas","42.03.07","account.data_account_type_current_liabilities","l10n_ec.ec_chart_template","True"
"420401","Valores materializados","42.04.01","account.data_account_type_current_liabilities","l10n_ec.ec_chart_template","True"
"420402","Valores desmaterializados","42.04.02","account.data_account_type_current_liabilities","l10n_ec.ec_chart_template","True"
"420403","Compensación y liquidación de valores","42.04.03","account.data_account_type_current_liabilities","l10n_ec.ec_chart_template","True"
"420404","Otros","42.04.04","account.data_account_type_current_liabilities","l10n_ec.ec_chart_template","True"
"430201","Oferta pública de Valores","43.02.01","account.data_account_type_current_liabilities","l10n_ec.ec_chart_template","True"
"430202","Negocios Fiduciarios","43.02.02","account.data_account_type_current_liabilities","l10n_ec.ec_chart_template","True"
"430203","Otros","43.02.03","account.data_account_type_current_liabilities","l10n_ec.ec_chart_template","True"
"510101","Intereses por créditos de bancos y otras Instituciones financieras","51.01.01","account.data_account_type_current_assets","l10n_ec.ec_chart_template","True"
"510102","Intereses por otros pasivos no financieros","51.01.02","account.data_account_type_current_assets","l10n_ec.ec_chart_template","True"
"510201","Pérdida en Valuación de activos financieros","51.02.01","account.data_account_type_current_assets","l10n_ec.ec_chart_template","True"
"510301","Deterioro de activos financieros","51.03.01","account.data_account_type_current_assets","l10n_ec.ec_chart_template","True"
"510401","Pérdida en cambio","51.04.01","account.data_account_type_expenses","l10n_ec.ec_chart_template","True"
"510501","Arrendamiento operativo","51.05.01","account.data_account_type_current_assets","l10n_ec.ec_chart_template","True"
"510601","Intermediación de Valores","51.06.01","account.data_account_type_current_assets","l10n_ec.ec_chart_template","True"
"510602","Operaciones Bursátiles","51.06.02","account.data_account_type_current_assets","l10n_ec.ec_chart_template","True"
"510603","Operaciones Extrabursátlies","51.06.03","account.data_account_type_current_assets","l10n_ec.ec_chart_template","True"
"510604","Por Contratos de Underwriting","51.06.04","account.data_account_type_current_assets","l10n_ec.ec_chart_template","True"
"510701","Administración de portafolio","51.07.01","account.data_account_type_current_assets","l10n_ec.ec_chart_template","True"
"510702","Fondos administrados","51.07.02","account.data_account_type_current_assets","l10n_ec.ec_chart_template","True"
"510703","Fondos colectivos","51.07.03","account.data_account_type_current_assets","l10n_ec.ec_chart_template","True"
"510704","Titularización","51.07.04","account.data_account_type_current_assets","l10n_ec.ec_chart_template","True"
"510705","Fideicomisos mercantiles","51.07.05","account.data_account_type_current_assets","l10n_ec.ec_chart_template","True"
"510706","Encargos fiduciarios","51.07.06","account.data_account_type_current_assets","l10n_ec.ec_chart_template","True"
"510707","Otros","51.07.07","account.data_account_type_current_assets","l10n_ec.ec_chart_template","True"
"510801","Valores Materializados","51.08.01","account.data_account_type_current_assets","l10n_ec.ec_chart_template","True"
"510802","Valores Desmaterializados","51.08.02","account.data_account_type_current_assets","l10n_ec.ec_chart_template","True"
"510803","Compensación y Liquidación de Valores","51.08.03","account.data_account_type_current_assets","l10n_ec.ec_chart_template","True"
"510901","Otras Comisiones Pagadas","51.09.01","account.data_account_type_current_assets","l10n_ec.ec_chart_template","True"
"511001","Oferta Pública de Valores","51.10.01","account.data_account_type_current_assets","l10n_ec.ec_chart_template","True"
"511002","Negocios Fiduciarios","51.10.02","account.data_account_type_current_assets","l10n_ec.ec_chart_template","True"
"511003","Otros","51.10.03","account.data_account_type_current_assets","l10n_ec.ec_chart_template","True"
"511101","Pérdida en venta de Valores","51.11.01","account.data_account_type_current_assets","l10n_ec.ec_chart_template","True"
"511102","Pérdida en venta de Propiedad ","51.11.02","account.data_account_type_current_assets","l10n_ec.ec_chart_template","True"
"511103","Pérdida en venta activos biològicos","51.11.03","account.data_account_type_current_assets","l10n_ec.ec_chart_template","True"
"511104","Pérdida por operaciones descontinuadas","51.11.04","account.data_account_type_current_assets","l10n_ec.ec_chart_template","True"
"520101","Remuneraciones","52.01.01","account.data_account_type_current_assets","l10n_ec.ec_chart_template","True"
"520102","Beneficios sociales de los trabajadores","52.01.02","account.data_account_type_current_assets","l10n_ec.ec_chart_template","True"
"520103","Provisión para jubilación patronal","52.01.03","account.data_account_type_current_assets","l10n_ec.ec_chart_template","True"
"520201","Honorarios","52.02.01","account.data_account_type_current_assets","l10n_ec.ec_chart_template","True"
"520301","Servicios de terceros","52.03.01","account.data_account_type_current_assets","l10n_ec.ec_chart_template","True"
"60101","Garantías","6.01.01","account.data_account_type_expenses","l10n_ec.ec_chart_template","False"
"60102","Garantías en titularización","6.01.02","account.data_account_type_expenses","l10n_ec.ec_chart_template","False"
"60201","Garantías ","6.02.01","account.data_account_type_expenses","l10n_ec.ec_chart_template","False"
"60202","Garantías en titularización","6.02.02","account.data_account_type_expenses","l10n_ec.ec_chart_template","False"
"710101","Valores en garantía","71.01.01","account.data_account_type_revenue","l10n_ec.ec_chart_template","False"
"710102","Bienes en garantía","71.01.02","account.data_account_type_revenue","l10n_ec.ec_chart_template","False"
"710201","Emisiones no colocadas ","71.02.01","account.data_account_type_revenue","l10n_ec.ec_chart_template","False"
"710301","Colaterales de las operaciones de reporto bursátil","71.03.01","account.data_account_type_revenue","l10n_ec.ec_chart_template","False"
"719001","Derechos sobre instrumentos financieros derivados","71.90.01","account.data_account_type_revenue","l10n_ec.ec_chart_template","False"
"7201","Acreedores por  contra","72.01","account.data_account_type_revenue","l10n_ec.ec_chart_template","False"
"74010101","Títulos de Renta Variable","74.01.01.01","account.data_account_type_revenue","l10n_ec.ec_chart_template","False"
"74010102","Títulos de Renta Fija","74.01.01.02","account.data_account_type_revenue","l10n_ec.ec_chart_template","False"
